,word,frequency,length
누군,누군,5,2
것과,것과,5,2
자연,자연,4,2
십,십,4,1
지역을,지역을,4,3
시장의,시장의,4,3
왕,왕,4,1
성공을,성공을,4,3
평균,평균,4,2
전국,전국,4,2
인터뷰에서,인터뷰에서,4,5
북,북,4,1
가능성을,가능성을,4,4
이제,이제,4,2
딱,딱,4,1
받았으며,받았으며,4,4
폴로늄,폴로늄,4,3
계획을,계획을,4,3
자기,자기,4,2
항공,항공,4,2
젊은,젊은,4,2
이었던,이었던,4,3
경고했다,경고했다,4,4
갖게,갖게,4,2
책임자,책임자,4,3
여름,여름,4,2
올림픽,올림픽,4,3
서로,서로,4,2
것도,것도,4,2
교통,교통,4,2
북부,북부,4,2
왕의,왕의,4,2
현대,현대,4,2
부동산,부동산,4,3
않는다,않는다,4,3
넘는,넘는,4,2
지하,지하,4,2
히치콕의,히치콕의,4,4
것보다,것보다,4,3
부르는,부르는,4,3
이메일을,이메일을,4,4
왕조의,왕조의,4,3
청,청,4,1
세기에,세기에,4,3
유럽의,유럽의,4,3
받고,받고,4,2
당연히,당연히,4,3
대부분의,대부분의,4,4
포함한,포함한,4,3
산,산,4,1
웹,웹,4,1
대해선,대해선,4,3
포함하고,포함하고,4,4
월부터,월부터,4,3
수도,수도,4,2
종교,종교,4,2
다르게,다르게,4,3
관련이,관련이,4,3
파운드의,파운드의,4,4
파운드,파운드,4,3
아마도,아마도,4,3
크게,크게,4,2
부분을,부분을,4,3
실제,실제,4,2
러시아,러시아,4,3
사실을,사실을,4,3
아동,아동,4,2
아시아,아시아,4,3
충분히,충분히,4,3
어떻게,어떻게,4,3
온,온,4,1
주의적,주의적,4,3
인도,인도,4,2
자주,자주,4,2
사이에는,사이에는,4,4
최근에,최근에,4,3
점점,점점,4,2
사용해,사용해,4,3
그렇다면,그렇다면,4,4
하였다,하였다,4,3
깊은,깊은,4,2
준다,준다,4,2
이야기했다,이야기했다,4,5
선거,선거,4,2
죽은,죽은,4,2
없을,없을,4,2
밝혀졌다,밝혀졌다,4,4
시대에,시대에,4,3
법,법,4,1
지역으로,지역으로,4,4
냈다,냈다,4,2
보다,보다,4,2
가능한,가능한,4,3
미치는,미치는,4,3
날,날,4,1
못하게,못하게,4,3
파리,파리,4,2
그곳에서,그곳에서,4,4
두고,두고,4,2
생각,생각,4,2
다음,다음,4,2
발언을,발언을,4,3
같다,같다,4,2
남부,남부,4,2
식민지,식민지,4,3
의해,의해,4,2
천,천,4,1
초반,초반,4,2
문을,문을,4,2
태국의,태국의,4,3
요소,요소,4,2
열린,열린,4,2
은행,은행,4,2
오늘,오늘,4,2
느낌이,느낌이,4,3
받게,받게,4,2
있습니다,있습니다,4,4
인기,인기,4,2
얻게,얻게,4,2
기타,기타,4,2
보통,보통,4,2
년과,년과,4,2
생,생,4,1
우리,우리,4,2
발생한,발생한,4,3
직접,직접,4,2
문제,문제,4,2
일반적,일반적,4,3
문제가,문제가,4,3
직접적,직접적,4,3
사회,사회,4,2
생활,생활,4,2
시장,시장,4,2
보인다,보인다,4,3
않다,않다,4,2
이유로,이유로,4,3
레코드,레코드,4,3
왕이,왕이,4,2
캐나다,캐나다,4,3
정부가,정부가,4,3
인구,인구,4,2
계약을,계약을,4,3
이지,이지,4,2
미국에,미국에,4,3
거둔,거둔,4,2
국민,국민,4,2
올해,올해,4,2
이상의,이상의,4,3
종양,종양,4,2
있기,있기,4,2
경이,경이,4,2
바다를,바다를,4,3
상당한,상당한,4,3
이집트,이집트,4,3
기간,기간,4,2
가격이,가격이,4,3
지구,지구,4,2
관련,관련,4,2
보냈다,보냈다,4,3
들,들,4,1
명령을,명령을,4,3
홍콩,홍콩,4,2
이끄는,이끄는,4,3
이후로,이후로,4,3
있었기,있었기,4,3
얼마,얼마,3,2
결심했다,결심했다,3,4
구성된,구성된,3,3
윈스턴은,윈스턴은,3,4
사이에서,사이에서,3,4
이전,이전,3,2
철회하였다,철회하였다,3,5
상대로,상대로,3,3
목적으로,목적으로,3,4
채,채,3,1
인데,인데,3,2
이기,이기,3,2
편,편,3,1
이론적으로,이론적으로,3,5
않을,않을,3,2
드라마,드라마,3,3
한편,한편,3,2
대전이,대전이,3,3
국가가,국가가,3,3
체내,체내,3,2
버린,버린,3,2
정보를,정보를,3,3
사용하지,사용하지,3,4
빠르게,빠르게,3,3
위치하고,위치하고,3,4
달러를,달러를,3,3
처럼,처럼,3,2
개인적,개인적,3,3
필수,필수,3,2
사막의,사막의,3,3
안토니오,안토니오,3,4
미,미,3,1
대변인은,대변인은,3,4
마찬가지로,마찬가지로,3,5
때까지,때까지,3,3
도심,도심,3,2
클린턴,클린턴,3,3
있어,있어,3,2
관계가,관계가,3,3
이것으로,이것으로,3,4
알,알,3,1
부인,부인,3,2
만났다,만났다,3,3
후보,후보,3,2
돌아온,돌아온,3,3
체결한,체결한,3,3
이야기를,이야기를,3,4
일이,일이,3,2
출간된,출간된,3,3
사실이,사실이,3,3
입자가,입자가,3,3
파운드를,파운드를,3,4
멋진,멋진,3,2
국경을,국경을,3,3
사무,사무,3,2
된다고,된다고,3,3
초,초,3,1
기술을,기술을,3,3
있었던,있었던,3,3
옮겨,옮겨,3,2
조약,조약,3,2
전부,전부,3,2
디,디,3,1
모습,모습,3,2
일반적으로,일반적으로,3,5
지침에,지침에,3,3
전투,전투,3,2
주의,주의,3,2
하나,하나,3,2
미시마는,미시마는,3,4
출연한,출연한,3,3
특정,특정,3,2
같이,같이,3,2
진학률이,진학률이,3,4
디지털,디지털,3,3
최소한,최소한,3,3
프랑스는,프랑스는,3,4
달라고,달라고,3,3
콜럼버스,콜럼버스,3,4
표현한,표현한,3,3
이로,이로,3,2
블런트는,블런트는,3,4
이들은,이들은,3,3
아니면,아니면,3,3
해안,해안,3,2
이용한,이용한,3,3
지역에는,지역에는,3,4
아케메네스,아케메네스,3,5
발발,발발,3,2
책임이,책임이,3,3
오염,오염,3,2
발칸,발칸,3,2
살인,살인,3,2
스페인어,스페인어,3,4
혐의로,혐의로,3,3
없고,없고,3,2
딸,딸,3,1
인종,인종,3,2
남아,남아,3,2
결과는,결과는,3,3
성,성,3,1
연간,연간,3,2
각각의,각각의,3,3
사이,사이,3,2
도시의,도시의,3,3
유로,유로,3,2
약간,약간,3,2
여성,여성,3,2
살아,살아,3,2
대학의,대학의,3,3
않는,않는,3,2
장관은,장관은,3,3
카메룬,카메룬,3,3
아편,아편,3,2
대부분이,대부분이,3,4
의견을,의견을,3,3
혁명,혁명,3,2
대부분은,대부분은,3,4
달러,달러,3,2
랜드마크,랜드마크,3,4
수는,수는,3,2
있음을,있음을,3,3
요청을,요청을,3,3
확실히,확실히,3,3
강,강,3,1
증가하였다,증가하였다,3,5
크리스토퍼,크리스토퍼,3,5
포함된다,포함된다,3,4
오스트리아,오스트리아,3,5
청동기,청동기,3,3
재판을,재판을,3,3
생각이,생각이,3,3
사실에,사실에,3,3
보였던,보였던,3,3
종교적,종교적,3,3
많이,많이,3,2
오스트레일리아,오스트레일리아,3,7
불렀다,불렀다,3,3
아는,아는,3,2
뿐,뿐,3,1
곡을,곡을,3,2
복드,복드,3,2
아니었다,아니었다,3,4
지금도,지금도,3,3
컵,컵,3,1
새,새,3,1
하지만,하지만,3,3
상황에서,상황에서,3,4
자신들의,자신들의,3,4
가는,가는,3,2
널리,널리,3,2
공식,공식,3,2
자원,자원,3,2
불분명하다,불분명하다,3,5
덴마크,덴마크,3,3
영국에서,영국에서,3,4
중에,중에,3,2
영화를,영화를,3,3
연구,연구,3,2
모르는,모르는,3,3
회사는,회사는,3,3
만들기,만들기,3,3
못할,못할,3,2
일본,일본,3,2
디젤,디젤,3,2
군사,군사,3,2
자사,자사,3,2
모두에서,모두에서,3,4
대신,대신,3,2
시간이,시간이,3,3
그녀에게,그녀에게,3,4
터키,터키,3,2
조약을,조약을,3,3
국경,국경,3,2
모른다,모른다,3,3
이라고,이라고,3,3
조사하고,조사하고,3,4
레이더,레이더,3,3
전쟁이,전쟁이,3,3
받는,받는,3,2
골프,골프,3,2
훌륭한,훌륭한,3,3
성공,성공,3,2
한다고,한다고,3,3
보수,보수,3,2
작품을,작품을,3,3
눈에,눈에,3,2
평화,평화,3,2
발생하는,발생하는,3,4
놓은,놓은,3,2
사회적,사회적,3,3
보고,보고,3,2
결과를,결과를,3,3
말,말,3,1
고등,고등,3,2
덧붙였다,덧붙였다,3,4
헨리,헨리,3,2
남성,남성,3,2
편의,편의,3,2
곳으로,곳으로,3,3
준,준,3,1
하는데,하는데,3,3
시리즈,시리즈,3,3
상을,상을,3,2
곳,곳,3,1
사람들은,사람들은,3,4
민간,민간,3,2
아테네,아테네,3,3
일어날,일어날,3,3
심괄은,심괄은,3,3
알려져,알려져,3,3
한참,한참,3,2
근무,근무,3,2
강제로,강제로,3,3
이들의,이들의,3,3
수준의,수준의,3,3
접근,접근,3,2
산업,산업,3,2
처음에는,처음에는,3,4
원주민들이,원주민들이,3,5
이름,이름,3,2
걸쳐,걸쳐,3,2
즉시,즉시,3,2
이동,이동,3,2
관심을,관심을,3,3
대,대,3,1
말해,말해,3,2
적용된다,적용된다,3,4
그를,그를,3,2
주고,주고,3,2
방법을,방법을,3,3
말한다,말한다,3,3
있었으며,있었으며,3,4
훈련을,훈련을,3,3
목표를,목표를,3,3
지배를,지배를,3,3
여기에서,여기에서,3,4
있어야,있어야,3,3
남겨,남겨,3,2
의미를,의미를,3,3
동아프리카,동아프리카,3,5
우리를,우리를,3,3
고대,고대,3,2
인당,인당,3,2
정확한,정확한,3,3
해외,해외,3,2
투트모세,투트모세,3,4
스탈린은,스탈린은,3,4
간,간,3,1
위,위,3,1
그렇지,그렇지,3,3
대해서는,대해서는,3,4
일했다,일했다,3,3
변화가,변화가,3,3
사건,사건,3,2
갖는,갖는,3,2
이유를,이유를,3,3
전투에서,전투에서,3,4
있어서,있어서,3,3
내용을,내용을,3,3
협회,협회,3,2
빠진,빠진,3,2
의회,의회,3,2
쓴,쓴,3,1
트위터,트위터,3,3
까지,까지,3,2
남극을,남극을,3,3
믿을,믿을,3,2
남을,남을,3,2
역사에,역사에,3,3
누가,누가,3,2
오스카,오스카,3,3
서비스,서비스,3,3
정교한,정교한,3,3
있지만,있지만,3,3
걸,걸,3,1
의원들에게,의원들에게,3,5
받아,받아,3,2
세계에서,세계에서,3,4
하나는,하나는,3,3
잠깐,잠깐,3,2
섬,섬,3,1
체결할,체결할,2,3
노력했다,노력했다,2,4
건강을,건강을,2,3
은행의,은행의,2,3
흔드는,흔드는,2,3
옹호하였다,옹호하였다,2,5
나일,나일,2,2
마음을,마음을,2,3
읽었다,읽었다,2,3
여론,여론,2,2
파생된,파생된,2,3
아이슬란드,아이슬란드,2,5
않았는데,않았는데,2,4
은행이,은행이,2,3
측정하지,측정하지,2,4
사미,사미,2,2
성과를,성과를,2,3
투표를,투표를,2,3
의미,의미,2,2
예술적,예술적,2,3
산타,산타,2,2
화면에,화면에,2,3
일요일,일요일,2,3
지방은,지방은,2,3
학생,학생,2,2
연결되어,연결되어,2,4
사람을,사람을,2,3
회의에,회의에,2,3
뚜렷이,뚜렷이,2,3
결과로,결과로,2,3
찾아볼,찾아볼,2,3
도전을,도전을,2,3
읽을,읽을,2,2
리터당,리터당,2,3
세를,세를,2,2
나타나는,나타나는,2,4
비싼,비싼,2,2
주변,주변,2,2
아기가,아기가,2,3
수상했다,수상했다,2,4
출생,출생,2,2
수십,수십,2,2
수술을,수술을,2,3
개인적으로,개인적으로,2,5
남쪽의,남쪽의,2,3
검사를,검사를,2,3
해에,해에,2,2
초음파,초음파,2,3
마가렛,마가렛,2,3
병력이,병력이,2,3
완벽히,완벽히,2,3
중무장,중무장,2,3
철분,철분,2,2
신생아,신생아,2,3
그녀를,그녀를,2,3
남긴,남긴,2,2
어쨌건,어쨌건,2,3
사랑스럽고,사랑스럽고,2,5
표결에,표결에,2,3
레이비는,레이비는,2,4
보는,보는,2,2
성을,성을,2,2
받아들일,받아들일,2,4
것에,것에,2,2
메이지,메이지,2,3
석호를,석호를,2,3
단어는,단어는,2,3
저팅은,저팅은,2,3
시작해,시작해,2,3
선택하였다,선택하였다,2,5
포,포,2,1
정상,정상,2,2
좋다,좋다,2,2
속해,속해,2,2
동남아시아,동남아시아,2,5
합법,합법,2,2
벗어나기,벗어나기,2,4
국내,국내,2,2
델타,델타,2,2
수도원,수도원,2,3
와서,와서,2,2
포기하게,포기하게,2,4
식민지를,식민지를,2,4
포인트,포인트,2,3
우크라이나,우크라이나,2,5
덮는,덮는,2,2
그렇기,그렇기,2,3
기후가,기후가,2,3
아마,아마,2,2
본사,본사,2,2
수도원이,수도원이,2,4
다뉴브,다뉴브,2,3
영토로,영토로,2,3
되고,되고,2,2
속,속,2,1
다네비르케는,다네비르케는,2,6
국민들은,국민들은,2,4
에게,에게,2,2
이뤄졌다,이뤄졌다,2,4
못하고,못하고,2,3
논쟁,논쟁,2,2
작업,작업,2,2
되었으며,되었으며,2,4
기간은,기간은,2,3
성당,성당,2,2
퍼스트,퍼스트,2,3
문화를,문화를,2,3
으로,으로,2,2
노동에,노동에,2,3
해야,해야,2,2
홍보,홍보,2,2
강제,강제,2,2
오래,오래,2,2
였던,였던,2,2
시절에,시절에,2,3
링컨,링컨,2,2
바다,바다,2,2
연구에,연구에,2,3
나타난,나타난,2,3
말라고,말라고,2,3
로마의,로마의,2,3
라스,라스,2,2
확인하였다,확인하였다,2,5
한다는,한다는,2,3
색채를,색채를,2,3
활동,활동,2,2
뜻을,뜻을,2,2
전통,전통,2,2
합니다,합니다,2,3
감정,감정,2,2
존,존,2,1
잡고,잡고,2,2
규모가,규모가,2,3
홀로,홀로,2,2
아프리카에서,아프리카에서,2,6
형성된,형성된,2,3
운동으로,운동으로,2,4
규정,규정,2,2
싶어,싶어,2,2
기상,기상,2,2
정책이,정책이,2,3
사하라,사하라,2,3
익숙한,익숙한,2,3
차지하였다,차지하였다,2,5
로마인들은,로마인들은,2,5
제국을,제국을,2,3
일반,일반,2,2
만들었다,만들었다,2,4
교육,교육,2,2
부분,부분,2,2
제외한,제외한,2,3
페니키아,페니키아,2,4
문명,문명,2,2
성향을,성향을,2,3
문화는,문화는,2,3
중심으로,중심으로,2,4
지중해를,지중해를,2,4
제공했다,제공했다,2,4
식량,식량,2,2
비교할,비교할,2,3
루트를,루트를,2,3
건의,건의,2,2
전쟁에,전쟁에,2,3
제한적,제한적,2,3
교역,교역,2,2
법안을,법안을,2,3
등록,등록,2,2
감독하고,감독하고,2,4
발생했으며,발생했으며,2,5
도스의,도스의,2,3
증가한,증가한,2,3
감지할,감지할,2,3
수사가,수사가,2,3
이렇게,이렇게,2,3
상상도,상상도,2,3
서신을,서신을,2,3
전혀,전혀,2,2
효과적,효과적,2,3
선수권,선수권,2,3
대회에,대회에,2,3
가이어는,가이어는,2,4
노력이,노력이,2,3
노력을,노력을,2,3
노동자,노동자,2,3
기울이지,기울이지,2,4
회사들이,회사들이,2,4
방법에,방법에,2,3
패턴은,패턴은,2,3
아이가,아이가,2,3
바다로,바다로,2,3
쉽게,쉽게,2,2
디즈니,디즈니,2,3
재스민은,재스민은,2,4
그저,그저,2,2
폰,폰,2,1
흘러,흘러,2,2
군대를,군대를,2,3
발견한,발견한,2,3
건축은,건축은,2,3
네덜란드,네덜란드,2,4
서서,서서,2,2
사용하는,사용하는,2,4
스웨덴,스웨덴,2,3
테니스,테니스,2,3
학생들은,학생들은,2,4
내어,내어,2,2
그에게,그에게,2,3
갔다,갔다,2,2
남쪽으로,남쪽으로,2,4
후에,후에,2,2
뮤지컬,뮤지컬,2,3
다수,다수,2,2
러시아는,러시아는,2,4
곳은,곳은,2,2
다음에,다음에,2,3
주어야,주어야,2,3
수요를,수요를,2,3
겨울,겨울,2,2
계획이,계획이,2,3
넙치,넙치,2,2
근본적,근본적,2,3
에든버러,에든버러,2,4
발전을,발전을,2,3
해도,해도,2,2
밖에,밖에,2,2
최악의,최악의,2,3
기껏해야,기껏해야,2,4
사람은,사람은,2,3
찾고,찾고,2,2
뮤즈를,뮤즈를,2,3
대학교에,대학교에,2,4
해의,해의,2,2
찍은,찍은,2,2
성공적,성공적,2,3
모습이,모습이,2,3
선거에서,선거에서,2,4
평양,평양,2,2
수단,수단,2,2
사람들을,사람들을,2,4
의도적으로,의도적으로,2,5
챔피언,챔피언,2,3
얼마나,얼마나,2,3
마찬가지,마찬가지,2,4
마크,마크,2,2
다,다,2,1
켈트,켈트,2,2
백작,백작,2,2
바다에,바다에,2,3
적극적으로,적극적으로,2,5
스마트폰,스마트폰,2,4
참여하는,참여하는,2,4
학습,학습,2,2
앱이,앱이,2,2
결정한,결정한,2,3
기독교,기독교,2,3
그럼에도,그럼에도,2,4
결혼하고,결혼하고,2,4
갈등을,갈등을,2,3
차로,차로,2,2
요크,요크,2,2
선사,선사,2,2
이스너도,이스너도,2,4
제조,제조,2,2
위까지,위까지,2,3
투자,투자,2,2
직후,직후,2,2
투표,투표,2,2
데이비드,데이비드,2,4
되었고,되었고,2,3
챔피언이,챔피언이,2,4
연애,연애,2,2
곧,곧,2,1
브랜드,브랜드,2,3
자동차,자동차,2,3
앨범에,앨범에,2,3
차지하고,차지하고,2,4
입는,입는,2,2
그와,그와,2,2
심지어,심지어,2,3
라이트는,라이트는,2,4
아버지의,아버지의,2,4
당일,당일,2,2
경기,경기,2,2
기업,기업,2,2
케샤는,케샤는,2,3
않아,않아,2,2
리차드,리차드,2,3
줄,줄,2,1
전통에,전통에,2,3
강조하였다,강조하였다,2,5
그러므로,그러므로,2,4
지출,지출,2,2
도움으로,도움으로,2,4
어,어,2,1
페브는,페브는,2,3
성장했다,성장했다,2,4
사업이,사업이,2,3
했던,했던,2,2
공동,공동,2,2
러빙,러빙,2,2
래퍼티는,래퍼티는,2,4
이던,이던,2,2
할증금,할증금,2,3
크다,크다,2,2
나왔다,나왔다,2,3
마틴,마틴,2,2
위에,위에,2,2
조지는,조지는,2,3
꿈,꿈,2,1
수단으로,수단으로,2,4
최후의,최후의,2,3
방식을,방식을,2,3
영토를,영토를,2,3
생각한다,생각한다,2,4
하기,하기,2,2
정치,정치,2,2
채팅,채팅,2,2
회사,회사,2,2
미친,미친,2,2
중에서,중에서,2,3
사용자가,사용자가,2,4
단순히,단순히,2,3
바라는,바라는,2,3
가서,가서,2,2
분,분,2,1
오전,오전,2,2
경기에서,경기에서,2,4
주식,주식,2,2
자본,자본,2,2
그러한,그러한,2,3
루이,루이,2,2
비디오를,비디오를,2,4
누릴,누릴,2,2
급증한,급증한,2,3
금융,금융,2,2
강대국들은,강대국들은,2,5
버렸고,버렸고,2,3
않기로,않기로,2,3
각각,각각,2,2
런던,런던,2,2
제작한,제작한,2,3
사업에,사업에,2,3
알바니아,알바니아,2,4
독립에,독립에,2,3
점을,점을,2,2
앨범,앨범,2,2
알바니아가,알바니아가,2,5
졸업,졸업,2,2
위하여,위하여,2,3
않았어요,않았어요,2,4
적이,적이,2,2
돌아올,돌아올,2,3
영화의,영화의,2,3
않았다는,않았다는,2,4
이후에,이후에,2,3
영국을,영국을,2,3
정부의,정부의,2,3
병력에,병력에,2,3
상태,상태,2,2
있는가,있는가,2,3
국무,국무,2,2
멈출,멈출,2,2
보트를,보트를,2,3
운영하는,운영하는,2,4
부대가,부대가,2,3
아프리카,아프리카,2,4
조종사에게,조종사에게,2,5
가족,가족,2,2
단위,단위,2,2
의견이,의견이,2,3
공을,공을,2,2
잇는,잇는,2,2
보였다,보였다,2,3
쪽,쪽,2,1
세는,세는,2,2
일련의,일련의,2,3
비밀,비밀,2,2
전쟁을,전쟁을,2,3
졸리오,졸리오,2,3
교육을,교육을,2,3
게다가,게다가,2,3
전직,전직,2,2
구역이,구역이,2,3
엘,엘,2,1
세력,세력,2,2
대다수의,대다수의,2,4
낼,낼,2,1
가능하다,가능하다,2,4
협력해,협력해,2,3
만들어졌다,만들어졌다,2,5
우리에게,우리에게,2,4
시간에서,시간에서,2,4
행정부,행정부,2,3
존재한다,존재한다,2,4
슬로바키아,슬로바키아,2,5
길이가,길이가,2,3
책을,책을,2,2
철도,철도,2,2
모라비아를,모라비아를,2,5
내는,내는,2,2
해답을,해답을,2,3
모라비아,모라비아,2,4
일생을,일생을,2,3
인생의,인생의,2,3
관객이,관객이,2,3
국방부,국방부,2,3
사용된,사용된,2,3
극,극,2,1
세웠다,세웠다,2,3
모이미르,모이미르,2,4
담고,담고,2,2
통치,통치,2,2
전시된,전시된,2,3
도로,도로,2,2
사라,사라,2,2
기원후,기원후,2,3
분야에서,분야에서,2,4
발전기가,발전기가,2,4
