,word,frequency,length
導演,導演,7,2
汽車,汽車,7,2
均,均,7,1
埃及,埃及,7,2
卻,卻,7,1
學校,學校,7,2
帶來,帶來,7,2
知道,知道,7,2
每個,每個,7,2
學生,學生,7,2
完全,完全,7,2
安全,安全,7,2
基礎,基礎,7,2
非,非,7,1
不能,不能,7,2
革命,革命,7,2
名字,名字,7,2
很大,很大,7,2
民族,民族,7,2
那裡,那裡,7,2
北京,北京,6,2
破產,破產,6,2
並且,並且,6,2
鎊,鎊,6,1
賬戶,賬戶,6,2
英,英,6,1
預測,預測,6,2
再次,再次,6,2
結束,結束,6,2
高,高,6,1
接,接,6,1
經常,經常,6,2
部隊,部隊,6,2
試圖,試圖,6,2
件,件,6,1
住,住,6,1
作品,作品,6,2
日本,日本,6,2
組織,組織,6,2
主義,主義,6,2
拒絕,拒絕,6,2
設計,設計,6,2
全,全,6,1
傳統,傳統,6,2
邊境,邊境,6,2
相關,相關,6,2
西班牙語,西班牙語,6,4
選擇,選擇,6,2
警方,警方,6,2
南部,南部,6,2
如此,如此,6,2
報告,報告,6,2
感到,感到,6,2
變,變,6,1
佔據,佔據,6,2
巴黎,巴黎,6,2
加拿大,加拿大,6,3
降低,降低,6,2
變化,變化,6,2
道,道,6,1
沒,沒,6,1
早,早,6,1
份,份,6,1
國王,國王,6,2
建築,建築,6,2
環境,環境,6,2
受,受,6,1
等,等,6,1
的話,的話,6,2
大學,大學,6,2
氣候,氣候,6,2
點,點,6,1
支持,支持,6,2
最近,最近,6,2
貿易,貿易,6,2
十分,十分,6,2
放棄,放棄,6,2
適用,適用,6,2
全國,全國,6,2
或者,或者,6,2
朋友,朋友,6,2
教育,教育,6,2
更多,更多,6,2
參與,參與,6,2
另外,另外,6,2
腫瘤,腫瘤,5,2
女士,女士,5,2
稱呼,稱呼,5,2
工具,工具,5,2
大約,大約,5,2
訓練,訓練,5,2
加勒比海,加勒比海,5,4
出版,出版,5,2
保持,保持,5,2
公眾,公眾,5,2
間,間,5,1
找到,找到,5,2
取得,取得,5,2
減少,減少,5,2
會議,會議,5,2
參加,參加,5,2
意義,意義,5,2
照片,照片,5,2
語言,語言,5,2
河流,河流,5,2
誰,誰,5,1
不得,不得,5,2
地點,地點,5,2
房地產,房地產,5,3
力量,力量,5,2
嗎,嗎,5,1
文化,文化,5,2
描述,描述,5,2
俄羅斯,俄羅斯,5,3
戰役,戰役,5,2
新聞,新聞,5,2
書,書,5,1
健康,健康,5,2
年輕,年輕,5,2
負責,負責,5,2
勝利,勝利,5,2
權利,權利,5,2
當然,當然,5,2
清朝,清朝,5,2
地面,地面,5,2
喜歡,喜歡,5,2
表達,表達,5,2
變得,變得,5,2
墨西哥,墨西哥,5,3
扮演,扮演,5,2
總,總,5,1
修道院,修道院,5,3
元素,元素,5,2
仍,仍,5,1
藝術家,藝術家,5,3
理論,理論,5,2
那麼,那麼,5,2
公園,公園,5,2
服務,服務,5,2
能力,能力,5,2
強調,強調,5,2
部,部,5,1
東西,東西,5,2
雖然,雖然,5,2
表明,表明,5,2
人類,人類,5,2
釙,釙,5,1
羅娜,羅娜,5,2
智能,智能,5,2
非洲,非洲,5,2
沙漠,沙漠,5,2
協會,協會,5,2
多數,多數,5,2
分別,分別,5,2
島嶼,島嶼,5,2
初,初,5,1
每,每,5,1
俄國,俄國,5,2
討論,討論,5,2
女,女,5,1
利用,利用,5,2
受到,受到,5,2
之中,之中,5,2
商業,商業,5,2
一世,一世,5,2
展示,展示,5,2
缺少,缺少,5,2
債券,債券,5,2
費用,費用,5,2
簽訂,簽訂,5,2
聖,聖,5,1
值得,值得,5,2
危機,危機,5,2
大眾,大眾,5,2
演出,演出,5,2
準備,準備,5,2
好,好,5,1
承擔,承擔,5,2
阿爾巴尼亞,阿爾巴尼亞,5,5
先生,先生,5,2
建,建,5,1
家庭,家庭,5,2
觀眾,觀眾,5,2
戲劇,戲劇,5,2
聯盟,聯盟,5,2
板塊,板塊,5,2
北,北,5,1
和平,和平,5,2
過去,過去,5,2
馬克,馬克,5,2
未來,未來,5,2
權力,權力,5,2
文明,文明,5,2
集,集,5,1
證明,證明,5,2
專輯,專輯,5,2
對於,對於,5,2
冠軍,冠軍,5,2
候選人,候選人,5,3
人士,人士,5,2
媒體,媒體,5,2
分析,分析,5,2
完成,完成,5,2
批評,批評,4,2
製作,製作,4,2
尋找,尋找,4,2
補充,補充,4,2
覺得,覺得,4,2
高爾夫,高爾夫,4,3
曾經,曾經,4,2
中期,中期,4,2
更好,更好,4,2
樂隊,樂隊,4,2
委員會,委員會,4,3
承認,承認,4,2
反對,反對,4,2
動物,動物,4,2
八,八,4,1
生,生,4,1
蒙古,蒙古,4,2
少,少,4,1
聯繫,聯繫,4,2
根本,根本,4,2
未能,未能,4,2
去年,去年,4,2
天氣,天氣,4,2
來到,來到,4,2
海洋,海洋,4,2
國民,國民,4,2
保證,保證,4,2
來源,來源,4,2
前往,前往,4,2
九,九,4,1
半島,半島,4,2
月份,月份,4,2
遊行,遊行,4,2
基金,基金,4,2
水,水,4,1
夏天,夏天,4,2
機構,機構,4,2
女人,女人,4,2
小型,小型,4,2
發言人,發言人,4,3
公爵,公爵,4,2
需求,需求,4,2
員工,員工,4,2
到達,到達,4,2
方式,方式,4,2
追溯,追溯,4,2
據,據,4,1
造成,造成,4,2
藝術,藝術,4,2
女兒,女兒,4,2
指控,指控,4,2
上升,上升,4,2
缺乏,缺乏,4,2
棲息地,棲息地,4,3
當地,當地,4,2
農曆,農曆,4,2
安大略省,安大略省,4,4
單曲,單曲,4,2
歐洲人,歐洲人,4,3
移民,移民,4,2
首,首,4,1
首次,首次,4,2
出來,出來,4,2
當天,當天,4,2
以外,以外,4,2
建造,建造,4,2
交通,交通,4,2
僅,僅,4,1
文學,文學,4,2
積極,積極,4,2
時任,時任,4,2
印度,印度,4,2
您,您,4,1
逐漸,逐漸,4,2
產品,產品,4,2
用戶,用戶,4,2
緩解,緩解,4,2
作用,作用,4,2
共和國,共和國,4,3
報導,報導,4,2
投資人,投資人,4,3
壓力,壓力,4,2
允許,允許,4,2
星期,星期,4,2
私人,私人,4,2
相似,相似,4,2
征服,征服,4,2
拉費蒂,拉費蒂,4,3
克林頓,克林頓,4,3
仍然,仍然,4,2
破壞,破壞,4,2
面對,面對,4,2
除,除,4,1
警察,警察,4,2
唐納德,唐納德,4,3
較低,較低,4,2
競爭,競爭,4,2
泰國,泰國,4,2
唱片,唱片,4,2
如何,如何,4,2
奧斯曼,奧斯曼,4,3
記錄,記錄,4,2
企業,企業,4,2
教堂,教堂,4,2
同盟,同盟,4,2
外,外,4,1
儘管,儘管,4,2
內容,內容,4,2
摩拉維亞,摩拉維亞,4,4
標記,標記,4,2
處理,處理,4,2
敵人,敵人,4,2
科學,科學,4,2
封,封,4,1
也許,也許,4,2
舉辦,舉辦,4,2
過程,過程,4,2
米,米,4,1
里,里,4,1
顏色,顏色,4,2
喀麥隆,喀麥隆,4,3
海岸,海岸,4,2
倫敦,倫敦,4,2
從未,從未,4,2
容易,容易,4,2
打,打,4,1
開放,開放,4,2
日期,日期,4,2
此次,此次,4,2
怎麼,怎麼,4,2
軍事,軍事,4,2
地位,地位,4,2
穿過,穿過,4,2
男性,男性,4,2
鴉片,鴉片,4,2
三世,三世,4,2
運河,運河,4,2
土耳其,土耳其,4,3
地球,地球,4,2
廣告,廣告,4,2
比如,比如,4,2
東,東,4,1
太,太,4,1
生命,生命,4,2
即,即,4,1
後者,後者,4,2
僅僅,僅僅,4,2
夏季,夏季,4,2
植物,植物,4,2
警告,警告,4,2
抵抗,抵抗,4,2
電子,電子,4,2
更加,更加,4,2
丹內維爾克,丹內維爾克,4,5
那樣,那樣,4,2
關注,關注,4,2
身體,身體,4,2
想法,想法,4,2
人數,人數,4,2
得到,得到,4,2
步,步,4,1
中心,中心,4,2
項目,項目,4,2
難,難,4,1
對象,對象,4,2
少數,少數,4,2
大概,大概,4,2
最新,最新,4,2
殖民,殖民,4,2
作家,作家,4,2
電視,電視,4,2
上漲,上漲,4,2
贏得,贏得,4,2
機率,機率,4,2
部長,部長,4,2
返回,返回,4,2
消息,消息,4,2
西格爾,西格爾,4,3
者,者,4,1
兒童,兒童,4,2
冬季,冬季,4,2
二,二,3,1
節目,節目,3,2
走,走,3,1
票,票,3,1
長,長,3,1
布里斯班,布里斯班,3,4
領導,領導,3,2
瓦倫蒂諾,瓦倫蒂諾,3,4
邊界,邊界,3,2
運動會,運動會,3,3
本來,本來,3,2
獎金,獎金,3,2
評估,評估,3,2
留下,留下,3,2
部門,部門,3,2
恐怖,恐怖,3,2
工資,工資,3,2
評論,評論,3,2
發表,發表,3,2
條,條,3,1
依然,依然,3,2
官方,官方,3,2
領導人,領導人,3,3
分子,分子,3,2
餘額,餘額,3,2
兄弟,兄弟,3,2
標準,標準,3,2
皇家,皇家,3,2
錢,錢,3,1
也是,也是,3,2
克里斯托弗,克里斯托弗,3,5
快速,快速,3,2
有些,有些,3,2
理解,理解,3,2
優勢,優勢,3,2
鏈接,鏈接,3,2
首先,首先,3,2
領先,領先,3,2
開展,開展,3,2
現,現,3,1
清楚,清楚,3,2
法,法,3,1
了解,了解,3,2
半,半,3,1
近,近,3,1
迪士尼,迪士尼,3,3
確信,確信,3,2
人物,人物,3,2
大幅,大幅,3,2
顆粒,顆粒,3,2
領域,領域,3,2
戰後,戰後,3,2
摩托車,摩托車,3,3
參議院,參議院,3,3
個人,個人,3,2
數量,數量,3,2
特點,特點,3,2
轉變,轉變,3,2
預計,預計,3,2
羅馬人,羅馬人,3,3
指南,指南,3,2
真的,真的,3,2
記者,記者,3,2
解放,解放,3,2
茉莉,茉莉,3,2
靠,靠,3,1
黃金,黃金,3,2
本地,本地,3,2
荷蘭,荷蘭,3,2
十四,十四,3,2
鐵,鐵,3,1
布朗特,布朗特,3,3
市民,市民,3,2
實施,實施,3,2
劇場,劇場,3,2
合同,合同,3,2
說明,說明,3,2
伯爵,伯爵,3,2
對方,對方,3,2
三島,三島,3,2
公開,公開,3,2
雷達,雷達,3,2
父親,父親,3,2
工人,工人,3,2
人才,人才,3,2
土著,土著,3,2
小說,小說,3,2
鐵路,鐵路,3,2
在內,在內,3,2
行,行,3,1
東南部,東南部,3,3
路途,路途,3,2
馬丁,馬丁,3,2
視頻,視頻,3,2
侵略,侵略,3,2
般,般,3,1
確定,確定,3,2
康復,康復,3,2
巨大,巨大,3,2
糟糕,糟糕,3,2
柴油,柴油,3,2
興趣,興趣,3,2
禁止,禁止,3,2
大國,大國,3,2
西部,西部,3,2
反應,反應,3,2
資格,資格,3,2
阻止,阻止,3,2
解決,解決,3,2
財政,財政,3,2
定居,定居,3,2
東部,東部,3,2
角色,角色,3,2
六十,六十,3,2
擊敗,擊敗,3,2
議會,議會,3,2
自治,自治,3,2
引發,引發,3,2
一般,一般,3,2
分類法,分類法,3,3
措施,措施,3,2
席,席,3,1
凱莎,凱莎,3,2
一定,一定,3,2
歐盟,歐盟,3,2
選民,選民,3,2
截,截,3,1
條件,條件,3,2
當作,當作,3,2
溫斯頓,溫斯頓,3,3
奧地利,奧地利,3,3
地表,地表,3,2
乾旱,乾旱,3,2
民主黨,民主黨,3,3
賴特,賴特,3,2
展覽,展覽,3,2
態度,態度,3,2
在位,在位,3,2
業務,業務,3,2
製造,製造,3,2
慶典,慶典,3,2
男人,男人,3,2
競選,競選,3,2
風格,風格,3,2
瑞士,瑞士,3,2
當中,當中,3,2
每升,每升,3,2
支付,支付,3,2
學者,學者,3,2
丹麥,丹麥,3,2
釋放,釋放,3,2
雅典,雅典,3,2
關鍵,關鍵,3,2
對待,對待,3,2
高加索,高加索,3,3
排除,排除,3,2
居里,居里,3,2
阿契美尼德,阿契美尼德,3,5
爆發,爆發,3,2
回歸,回歸,3,2
某,某,3,1
約瑟夫,約瑟夫,3,3
突然,突然,3,2
最好,最好,3,2
農業,農業,3,2
用地,用地,3,2
地標,地標,3,2
約翰,約翰,3,2
大廈,大廈,3,2
城鎮化,城鎮化,3,3
互聯網,互聯網,3,3
巴布亞,巴布亞,3,3
穀物,穀物,3,2
阿爾卑斯,阿爾卑斯,3,4
新幾內亞,新幾內亞,3,4
反,反,3,1
法庭,法庭,3,2
依賴,依賴,3,2
希區柯克,希區柯克,3,4
城邦,城邦,3,2
工業,工業,3,2
帶領,帶領,3,2
學院,學院,3,2
大使,大使,3,2
色雷斯,色雷斯,3,3
同意,同意,3,2
表現,表現,3,2
生涯,生涯,3,2
職業,職業,3,2
成立,成立,3,2
黨派,黨派,3,2
以至,以至,3,2
夢想,夢想,3,2
事情,事情,3,2
大選,大選,3,2
發明,發明,3,2
芬蘭語,芬蘭語,3,3
文字,文字,3,2
瑞典,瑞典,3,2
不要,不要,3,2
主題,主題,3,2
穩定,穩定,3,2
某種,某種,3,2
特徵,特徵,3,2
好幾,好幾,3,2
投降,投降,3,2
將軍,將軍,3,2
帶,帶,3,1
中華,中華,3,2
想像,想像,3,2
震驚,震驚,3,2
研究所,研究所,3,3
績效,績效,3,2
花費,花費,3,2
帶有,帶有,3,2
推進,推進,3,2
二十,二十,3,2
答案,答案,3,2
疑問,疑問,3,2
女孩,女孩,3,2
高中,高中,3,2
遊戲,遊戲,3,2
無論,無論,3,2
今年,今年,3,2
菲利普,菲利普,3,3
激增,激增,3,2
豬,豬,3,1
治療,治療,3,2
實行,實行,3,2
趨勢,趨勢,3,2
博格達汗,博格達汗,3,4
諸如,諸如,3,2
殺死,殺死,3,2
領土,領土,3,2
友誼,友誼,3,2
有助,有助,3,2
立法,立法,3,2
信仰,信仰,3,2
猶太人,猶太人,3,3
努力,努力,3,2
具體,具體,3,2
模糊,模糊,3,2
改革,改革,3,2
面臨,面臨,3,2
支出,支出,3,2
難以置信,難以置信,3,4
政權,政權,3,2
團隊,團隊,3,2
同,同,3,1
會見,會見,3,2
成員,成員,3,2
科技,科技,3,2
總督,總督,3,2
原本,原本,3,2
之外,之外,3,2
華盛頓,華盛頓,3,3
徵收,徵收,3,2
舉行,舉行,3,2
運用,運用,3,2
課程,課程,3,2
給予,給予,3,2
之下,之下,3,2
迫害,迫害,3,2
消費者,消費者,3,3
鬥爭,鬥爭,3,2
發起,發起,3,2
法院,法院,3,2
重新,重新,3,2
命令,命令,3,2
區,區,3,1
戰場,戰場,3,2
明白,明白,3,2
海上,海上,3,2
戰鬥,戰鬥,3,2
小時,小時,3,2
處罰,處罰,3,2
攻擊,攻擊,3,2
網站,網站,3,2
實現,實現,3,2
空氣,空氣,3,2
滿足,滿足,3,2
內戰,內戰,3,2
古巴,古巴,3,2
叛亂,叛亂,3,2
奧斯曼人,奧斯曼人,3,4
近期,近期,3,2
鼓勵,鼓勵,3,2
排放,排放,3,2
不僅,不僅,3,2
派,派,3,1
意見,意見,3,2
種子,種子,3,2
保羅,保羅,3,2
公共,公共,3,2
圖特摩斯,圖特摩斯,3,4
金,金,3,1
天主教,天主教,3,3
贊助,贊助,3,2
產業,產業,3,2
伊斯蘭,伊斯蘭,3,3
公投,公投,3,2
據說,據說,3,2
奧斯卡,奧斯卡,3,3
常見,常見,3,2
嬰兒,嬰兒,3,2
以為,以為,3,2
重大,重大,3,2
無,無,3,1
亨利,亨利,3,2
相信,相信,3,2
助手,助手,3,2
授予,授予,3,2
專家,專家,3,2
首都,首都,3,2
網絡,網絡,3,2
祖母,祖母,3,2
括,括,3,1
沈,沈,3,1
郵件,郵件,3,2
合理,合理,3,2
法老,法老,3,2
希拉里,希拉里,3,3
皈依,皈依,3,2
節日,節日,3,2
大戰,大戰,3,2
採訪,採訪,3,2
寫道,寫道,3,2
女性,女性,3,2
王朝,王朝,3,2
氣體,氣體,3,2
言,言,3,1
奧巴馬,奧巴馬,3,3
轉移,轉移,3,2
周,周,3,1
亞洲,亞洲,3,2
言論,言論,3,2
擔憂,擔憂,3,2
原住民,原住民,3,3
設備,設備,3,2
削減,削減,3,2
巴拿馬,巴拿馬,3,3
轉型,轉型,3,2
頭銜,頭銜,3,2
各種,各種,3,2
皇帝,皇帝,3,2
南海,南海,3,2
亞,亞,3,1
宣傳,宣傳,3,2
合法,合法,3,2
你們,你們,3,2
兄弟們,兄弟們,3,3
直到,直到,3,2
傳播,傳播,2,2
發揮,發揮,2,2
暫停,暫停,2,2
一帶,一帶,2,2
說法,說法,2,2
站,站,2,1
推翻,推翻,2,2
接觸,接觸,2,2
概念,概念,2,2
防衛,防衛,2,2
火車,火車,2,2
話題,話題,2,2
州,州,2,1
阿普利亞,阿普利亞,2,4
伊斯蘭教,伊斯蘭教,2,4
全部,全部,2,2
保留,保留,2,2
見,見,2,1
官員,官員,2,2
國防,國防,2,2
移除,移除,2,2
童工,童工,2,2
飛行員,飛行員,2,3
美國人,美國人,2,3
標誌,標誌,2,2
本週,本週,2,2
平台,平台,2,2
著陸,著陸,2,2
進去,進去,2,2
報紙,報紙,2,2
為期,為期,2,2
成就,成就,2,2
局,局,2,1
資金,資金,2,2
梅,梅,2,1
乃至,乃至,2,2
意圖,意圖,2,2
背後,背後,2,2
議院,議院,2,2
身份,身份,2,2
提高,提高,2,2
勢力,勢力,2,2
主演,主演,2,2
很快,很快,2,2
小鎮,小鎮,2,2
平手,平手,2,2
挪威,挪威,2,2
發送,發送,2,2
必要,必要,2,2
抗議,抗議,2,2
演化,演化,2,2
社交,社交,2,2
單元,單元,2,2
一面,一面,2,2
肥料,肥料,2,2
方,方,2,1
主導,主導,2,2
丹麥語,丹麥語,2,3
方言,方言,2,2
失望,失望,2,2
丟,丟,2,1
分,分,2,1
安迪,安迪,2,2
冰島,冰島,2,2
崔絲,崔絲,2,2
聊天,聊天,2,2
因而,因而,2,2
吉卜林,吉卜林,2,3
那兒,那兒,2,2
擔心,擔心,2,2
赫爾茨,赫爾茨,2,3
人民,人民,2,2
爵位,爵位,2,2
形象,形象,2,2
樣,樣,2,1
拉博夫,拉博夫,2,3
指揮,指揮,2,2
集團,集團,2,2
凱爾特海,凱爾特海,2,4
可靠,可靠,2,2
王,王,2,1
可能性,可能性,2,3
推特,推特,2,2
奧運會,奧運會,2,3
空中,空中,2,2
肺,肺,2,1
效忠,效忠,2,2
拿破崙,拿破崙,2,3
微小,微小,2,2
飛行,飛行,2,2
海報,海報,2,2
博客,博客,2,2
干預,干預,2,2
藉由,藉由,2,2
旅行,旅行,2,2
深遠,深遠,2,2
安石,安石,2,2
寫作,寫作,2,2
鱈魚,鱈魚,2,2
助理,助理,2,2
機會,機會,2,2
不幸,不幸,2,2
獎項,獎項,2,2
坎伯蘭,坎伯蘭,2,3
艾達,艾達,2,2
確實,確實,2,2
卡塔拉諾,卡塔拉諾,2,4
毀滅,毀滅,2,2
巴羅佐,巴羅佐,2,3
假設,假設,2,2
達到,達到,2,2
格拉斯哥,格拉斯哥,2,4
搬回,搬回,2,2
滿意,滿意,2,2
阿爾瓦雷茨,阿爾瓦雷茨,2,5
詞,詞,2,1
進場,進場,2,2
協定,協定,2,2
極度,極度,2,2
找,找,2,1
要么,要么,2,2
尤其,尤其,2,2
喬治,喬治,2,2
收益,收益,2,2
提及,提及,2,2
衣服,衣服,2,2
食物,食物,2,2
正式,正式,2,2
卡森,卡森,2,2
揭露,揭露,2,2
隨時,隨時,2,2
結果,結果,2,2
情侶,情侶,2,2
開,開,2,1
撤退,撤退,2,2
實驗,實驗,2,2
阿特靈,阿特靈,2,3
賺取,賺取,2,2
太空,太空,2,2
緊鄰,緊鄰,2,2
場合,場合,2,2
選項,選項,2,2
丘吉爾,丘吉爾,2,3
死亡,死亡,2,2
存活,存活,2,2
長成,長成,2,2
虔誠,虔誠,2,2
停留,停留,2,2
埃爾多安,埃爾多安,2,4
養分,養分,2,2
來臨,來臨,2,2
礦物,礦物,2,2
材料,材料,2,2
驚訝,驚訝,2,2
即使,即使,2,2
前進,前進,2,2
掌權,掌權,2,2
分隔,分隔,2,2
代,代,2,1
人均,人均,2,2
指,指,2,1
主持人,主持人,2,3
關閉,關閉,2,2
古老,古老,2,2
入讀率,入讀率,2,3
男子,男子,2,2
愚蠢,愚蠢,2,2
使得,使得,2,2
朝鮮,朝鮮,2,2
相對,相對,2,2
撒哈拉,撒哈拉,2,3
極大,極大,2,2
撒海爾區,撒海爾區,2,4
劇,劇,2,1
學,學,2,1
獨自,獨自,2,2
