,word,frequency,length
ดนตรี,ดนตรี,7,5
มหาวิทยาลัย,มหาวิทยาลัย,7,11
ภรรยา,ภรรยา,7,5
ทวีป,ทวีป,7,4
สนาม,สนาม,7,4
ถิ่น,ถิ่น,7,4
ทำลาย,ทำลาย,7,5
ธนาคาร,ธนาคาร,7,6
ฟัง,ฟัง,7,3
เป็นไป,เป็นไป,7,6
ทั่วไป,ทั่วไป,6,6
พื้นเมือง,พื้นเมือง,6,9
ปกติ,ปกติ,6,4
ไหล,ไหล,6,3
เยอรมัน,เยอรมัน,6,7
เล็กน้อย,เล็กน้อย,6,8
บรรยาย,บรรยาย,6,6
กี่,กี่,6,3
ใบ,ใบ,6,2
มูลค่า,มูลค่า,6,6
ยึดครอง,ยึดครอง,6,7
รีพับลิกัน,รีพับลิกัน,6,10
การกระทำ,การกระทำ,6,8
พลังงาน,พลังงาน,6,7
แรง,แรง,6,3
เกือบ,เกือบ,6,5
เสร็จ,เสร็จ,6,5
หก,หก,6,2
ตอบแทน,ตอบแทน,6,6
การเข้า,การเข้า,6,7
คืน,คืน,6,3
ยอม,ยอม,6,3
แคริบเบียน,แคริบเบียน,6,10
ร้อง,ร้อง,6,4
การเดินทาง,การเดินทาง,6,10
นคร,นคร,6,3
สมรส,สมรส,6,4
ชุมชน,ชุมชน,6,5
ยอมรับ,ยอมรับ,6,6
เทือก,เทือก,6,5
เนื้อ,เนื้อ,6,5
งอก,งอก,6,3
ทางการ,ทางการ,6,6
วิธี,วิธี,6,4
ตีพิมพ์,ตีพิมพ์,6,7
ความสัมพันธ์,ความสัมพันธ์,6,12
โดยตรง,โดยตรง,6,6
ความเห็น,ความเห็น,6,8
เตือน,เตือน,6,5
กระทรวง,กระทรวง,6,7
ควบคุม,ควบคุม,6,6
ภาค,ภาค,6,3
สมัคร,สมัคร,6,5
การก่อ,การก่อ,6,6
เล่ม,เล่ม,6,4
ปารีส,ปารีส,6,5
ความสามารถ,ความสามารถ,6,10
ไร้,ไร้,6,3
หนาว,หนาว,6,4
รถไฟ,รถไฟ,6,4
แอลเบเนีย,แอลเบเนีย,6,9
ครอบครัว,ครอบครัว,6,8
ออตโตมัน,ออตโตมัน,6,8
สถาบัน,สถาบัน,6,6
ธรรมเนียม,ธรรมเนียม,6,9
ตรง,ตรง,6,3
สวน,สวน,6,3
ห้า,ห้า,6,3
สุขภาพ,สุขภาพ,6,6
ข้อความ,ข้อความ,6,7
ศิลปิน,ศิลปิน,6,6
ปักกิ่ง,ปักกิ่ง,6,7
แทบ,แทบ,6,3
หมู่,หมู่,6,4
ตึก,ตึก,6,3
มิถุนายน,มิถุนายน,6,8
การแสดง,การแสดง,6,7
ที่แล้ว,ที่แล้ว,6,7
สั่ง,สั่ง,6,4
อย่างดี,อย่างดี,6,7
ม้า,ม้า,6,3
แต่ง,แต่ง,6,4
ชัด,ชัด,6,3
สงสัย,สงสัย,6,5
เรื่อย,เรื่อย,5,6
สถานการณ์,สถานการณ์,5,9
การบิน,การบิน,5,6
การออก,การออก,5,6
ยุคสมัย,ยุคสมัย,5,7
ท้องถิ่น,ท้องถิ่น,5,8
ออกแบบ,ออกแบบ,5,6
แน่นอน,แน่นอน,5,6
เกม,เกม,5,3
เกียรติ,เกียรติ,5,7
พลัง,พลัง,5,4
ใกล้,ใกล้,5,4
การตัดสินใจ,การตัดสินใจ,5,11
วัตถุประสงค์,วัตถุประสงค์,5,12
สิงหาคม,สิงหาคม,5,7
ขอ,ขอ,5,2
ทูต,ทูต,5,3
ร้อยละ,ร้อยละ,5,6
แดน,แดน,5,3
กระทั่ง,กระทั่ง,5,7
จัดการ,จัดการ,5,6
สื่อ,สื่อ,5,4
ถ่าย,ถ่าย,5,4
อิสลาม,อิสลาม,5,6
เยอรมนี,เยอรมนี,5,7
เพียงแค่,เพียงแค่,5,8
อินเทอร์เน็ต,อินเทอร์เน็ต,5,12
ติดตาม,ติดตาม,5,6
ผู้หญิง,ผู้หญิง,5,7
ลักษณะ,ลักษณะ,5,6
ยิว,ยิว,5,3
พันธมิตร,พันธมิตร,5,8
ปราศจาก,ปราศจาก,5,7
อสังหาริมทรัพย์,อสังหาริมทรัพย์,5,15
ถอน,ถอน,5,3
ศัตรู,ศัตรู,5,5
ผิด,ผิด,5,3
อินเดีย,อินเดีย,5,7
ศพ,ศพ,5,2
ดูแล,ดูแล,5,4
ต่อมา,ต่อมา,5,5
สภาวะ,สภาวะ,5,5
อย่างที่สุด,อย่างที่สุด,5,11
ชุด,ชุด,5,3
ปลาย,ปลาย,5,4
แผ่น,แผ่น,5,4
การตั้ง,การตั้ง,5,7
เริ่มต้น,เริ่มต้น,5,8
สัมผัส,สัมผัส,5,6
อย่างไร,อย่างไร,5,7
พยาบาล,พยาบาล,5,6
ชัยชนะ,ชัยชนะ,5,6
ตรวจสอบ,ตรวจสอบ,5,7
โดนัลด์,โดนัลด์,5,7
พระ,พระ,5,3
แคนาดา,แคนาดา,5,6
เครื่องมือ,เครื่องมือ,5,10
บุคคล,บุคคล,5,5
แพทย์,แพทย์,5,5
หวัง,หวัง,5,4
กันยายน,กันยายน,5,7
พอโลเนียม,พอโลเนียม,5,9
ธาตุ,ธาตุ,5,4
ญี่ปุ่น,ญี่ปุ่น,5,7
เซนต์,เซนต์,5,5
สมาคม,สมาคม,5,5
เผ่า,เผ่า,5,4
สี,สี,5,2
จบ,จบ,5,2
ลำดับ,ลำดับ,5,5
รายได้,รายได้,5,6
การปล่อย,การปล่อย,5,8
คลินตัน,คลินตัน,5,7
การนำ,การนำ,5,5
เดิม,เดิม,5,4
เพิ่มเติม,เพิ่มเติม,5,9
ดิสนีย์,ดิสนีย์,5,7
แยก,แยก,5,3
รายการ,รายการ,5,6
คาด,คาด,5,3
สหราชอาณาจักร,สหราชอาณาจักร,5,13
ทำไม,ทำไม,5,4
เดนมาร์ก,เดนมาร์ก,5,8
กรณี,กรณี,5,4
โน้ม,โน้ม,5,4
ดั้งเดิม,ดั้งเดิม,5,8
ครอง,ครอง,5,4
กรีก,กรีก,5,4
อาทิตย์,อาทิตย์,5,7
สั้น,สั้น,5,4
ลึก,ลึก,5,3
ไกล,ไกล,5,3
มาซิโดเนีย,มาซิโดเนีย,5,10
แนะนำ,แนะนำ,5,5
ทราย,ทราย,5,4
ยา,ยา,4,2
แข็ง,แข็ง,4,4
การแข่งขัน,การแข่งขัน,4,10
ทักษะ,ทักษะ,4,5
เดนนีเวิร์ก,เดนนีเวิร์ก,4,11
หรือเปล่า,หรือเปล่า,4,9
หนุ่ม,หนุ่ม,4,5
ขาด,ขาด,4,3
ภาษี,ภาษี,4,4
การสัมภาษณ์,การสัมภาษณ์,4,11
รุ่น,รุ่น,4,4
ทันที,ทันที,4,5
ประเด็น,ประเด็น,4,7
หัก,หัก,4,3
การประชุม,การประชุม,4,9
อะคีเมนิด,อะคีเมนิด,4,9
สินค้า,สินค้า,4,6
ระเบิด,ระเบิด,4,6
เคชา,เคชา,4,4
เสริม,เสริม,4,5
ง่าย,ง่าย,4,4
ดำ,ดำ,4,2
เน้น,เน้น,4,4
รถยนต์,รถยนต์,4,6
ท้าย,ท้าย,4,4
ย้าย,ย้าย,4,4
โบสถ์,โบสถ์,4,5
ลอนดอน,ลอนดอน,4,6
ธันวาคม,ธันวาคม,4,7
อาวุธ,อาวุธ,4,5
ขอบเขต,ขอบเขต,4,6
ร้าย,ร้าย,4,4
ความสนใจ,ความสนใจ,4,8
ความหวัง,ความหวัง,4,8
ตั้งใจ,ตั้งใจ,4,6
การเติบโต,การเติบโต,4,9
วาง,วาง,4,3
อารมณ์,อารมณ์,4,6
อย่างเป็น,อย่างเป็น,4,9
วรรณกรรม,วรรณกรรม,4,8
ก่อสร้าง,ก่อสร้าง,4,8
สมาร์ทโฟน,สมาร์ทโฟน,4,9
ดวง,ดวง,4,3
โครงสร้าง,โครงสร้าง,4,9
ระยะ,ระยะ,4,4
ปรับปรุง,ปรับปรุง,4,8
มุ่ง,มุ่ง,4,4
ฟาโรห์,ฟาโรห์,4,6
ท่าที,ท่าที,4,5
โมราเวีย,โมราเวีย,4,8
วิชาการ,วิชาการ,4,7
ตุรกี,ตุรกี,4,5
เหรียญ,เหรียญ,4,6
การผลิต,การผลิต,4,7
อพยพ,อพยพ,4,4
ข้าพเจ้า,ข้าพเจ้า,4,8
ชม,ชม,4,2
รถ,รถ,4,2
โอลิมปิก,โอลิมปิก,4,8
ความท้าทาย,ความท้าทาย,4,10
วิดีโอ,วิดีโอ,4,6
โรนา,โรนา,4,4
ความหมาย,ความหมาย,4,8
ราฟเฟอร์ตี้,ราฟเฟอร์ตี้,4,11
ตัด,ตัด,4,3
การแทรกแซง,การแทรกแซง,4,10
ลูกค้า,ลูกค้า,4,6
พัด,พัด,4,3
ริชาร์ด,ริชาร์ด,4,7
การต่อต้าน,การต่อต้าน,4,10
อารยธรรม,อารยธรรม,4,8
ทะเลสาบ,ทะเลสาบ,4,7
ดัง,ดัง,4,3
จอร์จ,จอร์จ,4,5
รุนแรง,รุนแรง,4,6
หนัง,หนัง,4,4
หุ้น,หุ้น,4,4
ผู้ชาย,ผู้ชาย,4,6
บัตร,บัตร,4,4
บริหาร,บริหาร,4,6
นาม,นาม,4,3
สำเร็จ,สำเร็จ,4,6
แม่,แม่,4,3
แบ่ง,แบ่ง,4,4
พยากรณ์,พยากรณ์,4,7
ตลก,ตลก,4,3
จ้าง,จ้าง,4,4
กอล์ฟ,กอล์ฟ,4,5
เสรีภาพ,เสรีภาพ,4,7
ล่าสุด,ล่าสุด,4,6
โทรทัศน์,โทรทัศน์,4,8
กระแส,กระแส,4,5
พลเมือง,พลเมือง,4,7
โพสต์,โพสต์,4,5
คณะ,คณะ,4,3
ความตกลง,ความตกลง,4,8
นิติบัญญัติ,นิติบัญญัติ,4,11
พายุ,พายุ,4,4
เข้าใจ,เข้าใจ,4,6
ผิว,ผิว,4,3
ชวน,ชวน,4,3
ปิด,ปิด,4,3
ขนาน,ขนาน,4,4
มอง,มอง,4,3
ปอด,ปอด,4,3
ประเมิน,ประเมิน,4,7
ความเป็นไป,ความเป็นไป,4,10
เผชิญ,เผชิญ,4,5
เช้า,เช้า,4,4
สถานี,สถานี,4,5
สอน,สอน,4,3
เผย,เผย,4,3
เนื้อหา,เนื้อหา,4,7
มหาศาล,มหาศาล,4,6
ไทย,ไทย,4,3
วัย,วัย,4,3
โจเซฟ,โจเซฟ,4,5
ยก,ยก,4,2
บีบีซี,บีบีซี,4,6
หลวง,หลวง,4,4
พ่ายแพ้,พ่ายแพ้,4,7
บริเตนใหญ่,บริเตนใหญ่,4,10
โทรศัพท์,โทรศัพท์,4,8
เสนอ,เสนอ,4,4
สาเหตุ,สาเหตุ,4,6
เรียกร้อง,เรียกร้อง,4,9
ทารก,ทารก,4,4
ซาก,ซาก,4,3
ชนะ,ชนะ,4,3
ลัทธิ,ลัทธิ,4,5
ปกป้อง,ปกป้อง,4,6
สงบ,สงบ,4,3
อีเมล,อีเมล,4,5
วิจัย,วิจัย,4,5
จดหมาย,จดหมาย,4,6
เพศ,เพศ,4,3
การตรวจสอบ,การตรวจสอบ,4,10
น้อง,น้อง,4,4
คริสต์,คริสต์,4,6
มหานคร,มหานคร,4,6
บทความ,บทความ,4,6
อยาก,อยาก,4,4
ความคิดเห็น,ความคิดเห็น,4,11
บังคับ,บังคับ,4,6
สืบสวน,สืบสวน,4,6
เม็กซิโก,เม็กซิโก,4,8
สมุทร,สมุทร,4,5
บริโภค,บริโภค,4,6
หรอก,หรอก,4,4
ร่างกาย,ร่างกาย,4,7
นิยาย,นิยาย,4,5
เปลี่ยนแปลง,เปลี่ยนแปลง,4,11
ขั้น,ขั้น,4,4
สาร,สาร,4,3
เอเชีย,เอเชีย,4,6
แอลป์,แอลป์,4,5
ออนทาริโอ,ออนทาริโอ,4,9
สัญญาณ,สัญญาณ,4,6
ราบ,ราบ,4,3
ล้วน,ล้วน,3,4
ซีเอ็นเอ็น,ซีเอ็นเอ็น,3,10
การส่ง,การส่ง,3,6
วิเศษ,วิเศษ,3,5
ครอบงำ,ครอบงำ,3,6
การเพิ่ม,การเพิ่ม,3,8
เอเธนส์,เอเธนส์,3,7
ใช้จ่าย,ใช้จ่าย,3,7
อัด,อัด,3,3
รกราก,รกราก,3,5
แย่,แย่,3,3
บลันต์,บลันต์,3,6
ความรับผิดชอบ,ความรับผิดชอบ,3,13
แฟน,แฟน,3,3
สิ้นสุด,สิ้นสุด,3,7
สังหาร,สังหาร,3,6
โดยสิ้นเชิง,โดยสิ้นเชิง,3,11
ท่าน,ท่าน,3,4
ความ,ความ,3,4
สะสม,สะสม,3,4
ส่วนตัว,ส่วนตัว,3,7
ลับ,ลับ,3,3
สืบ,สืบ,3,3
กระนั้น,กระนั้น,3,7
รักษา,รักษา,3,5
