 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
här,511,här,0.2554207436399217,0.24,0.10065164678349892,3
staden,35,staden,0.45571428571428574,0.43999999999999995,0.11000763915414648,6
är,2359,är,0.12278083933870283,0.09999999999999987,0.0783344369310439,2
jävla,39,jävla,0.37615384615384617,0.32000000000000006,0.1245965147906462,5
pack,2,pack,0.33499999999999974,0.33499999999999974,NA,4
det,2674,det,0.1663911742707554,0.1399999999999999,0.08673457330932294,3
födelsedag,12,födelsedag,0.7808333333333333,0.7550000000000001,NA,10
idag,18,idag,0.3927777777777778,0.345,NA,4
ja,175,ja,0.36405714285714286,0.37,0.1204688977978026,2
berättade,20,berättade,0.441,0.43500000000000005,0.06025384897074599,9
för,756,för,0.16260582010582011,0.14000000000000012,0.07042319130347807,3
er,197,er,0.20746192893401016,0.18999999999999995,0.1060306791487729,2
alla,115,alla,0.302,0.29000000000000004,0.09799033249845564,4
antar,21,antar,0.38333333333333336,0.38,0.07598245411496873,5
din,236,din,0.1896186440677966,0.17999999999999994,0.07580113056940795,3
pojkvän,7,pojkvän,0.5985714285714286,0.5300000000000002,NA,7
lagar,7,lagar,0.2885714285714286,0.27,NA,5
maten,9,maten,0.46444444444444444,0.42999999999999994,NA,5
lämna,28,lämna,0.3357142857142857,0.32499999999999996,0.08608473738463754,5
något,152,något,0.3635526315789474,0.36,0.12589498353963968,5
alls,21,alls,0.3966666666666668,0.4099999999999999,0.12768450702153855,4
bara,273,bara,0.25318681318681313,0.2300000000000002,0.07793114118659575,4
så,556,så,0.19573741007194242,0.16999999999999993,0.10086470879771453,2
otroligt,5,otroligt,0.54,0.53,NA,8
nervös,2,nervös,0.5100000000000001,0.5100000000000001,NA,6
vad,589,vad,0.1729202037351443,0.1499999999999999,0.08471819281096417,3
fan,85,fan,0.3638823529411765,0.32999999999999985,0.12612441059041152,3
gjorde,87,gjorde,0.2929885057471265,0.2899999999999999,0.06803068634778386,6
ni,373,ni,0.1483378016085791,0.13,0.07682492029950341,2
eftersom,14,eftersom,0.4214285714285714,0.40000000000000013,NA,8
föreslog,2,föreslog,0.5449999999999998,0.5449999999999998,NA,8
ta,178,ta,0.15668539325842698,0.14,0.06868187459899477,2
dig,603,dig,0.23661691542288554,0.21999999999999997,0.10150936087190382,3
häcken,2,häcken,0.505,0.505,NA,6
matchen,4,matchen,0.4724999999999999,0.4649999999999999,NA,7
börjar,25,börjar,0.28319999999999995,0.28,0.057786965081524526,6
nu,302,nu,0.2287748344370861,0.2200000000000002,0.08566423461494994,2
och,741,och,0.14454790823211877,0.1200000000000001,0.06552669715114225,3
till,429,till,0.19230769230769232,0.16000000000000014,0.07926082850953081,4
lilla,9,lilla,0.24555555555555555,0.22999999999999998,NA,5
nya,24,nya,0.3104166666666666,0.2899999999999999,0.13579009269958658,3
man,136,man,0.19242647058823528,0.15999999999999992,0.09146135653139031,3
hämtar,11,hämtar,0.3272727272727272,0.31000000000000005,NA,6
dem,148,dem,0.21891891891891896,0.2099999999999999,0.07923215810348015,3
receptionen,2,receptionen,0.59,0.59,NA,11
morgon,28,morgon,0.4392857142857144,0.4350000000000002,0.10950828047259026,6
ville,76,ville,0.2244736842105263,0.20999999999999996,0.07565526616333866,5
ha,170,ha,0.11770588235294119,0.08500000000000002,0.07822003912940849,2
gravöl,1,gravöl,0.6500000000000001,0.6500000000000001,NA,6
karaoke,1,karaoke,0.6200000000000001,0.6200000000000001,NA,7
nej,198,nej,0.3891919191919192,0.39,0.09686116253414223,3
nyfiken,2,nyfiken,0.715,0.715,NA,7
såg,45,såg,0.3162222222222223,0.29000000000000004,0.10397309286735702,3
han,666,han,0.1978978978978979,0.18999999999999995,0.07690690649253298,3
som,549,som,0.18389799635701276,0.17000000000000004,0.05451943816946259,3
tecken,7,tecken,0.43,0.41999999999999993,NA,6
sen,59,sen,0.32152542372881354,0.31000000000000005,0.09748233366601625,3
slog,8,slog,0.27875,0.27,NA,4
var,466,var,0.1709871244635193,0.14000000000000012,0.08533987612786863,3
ska,479,ska,0.18269311064718163,0.16999999999999993,0.057507974474586915,3
få,113,få,0.16743362831858405,0.1499999999999999,0.07494973030855351,2
ifrån,7,ifrån,0.3614285714285715,0.3599999999999999,NA,5
vet,213,vet,0.2630985915492958,0.2400000000000001,0.08713346219367142,3
hade,123,hade,0.21178861788617886,0.19999999999999996,0.06654263418641874,4
hänt,14,hänt,0.45142857142857146,0.44499999999999995,NA,4
om,493,om,0.14908722109533468,0.1399999999999999,0.06376546918156345,2
varit,50,varit,0.31,0.28,0.12896764346619846,5
där,217,där,0.2504608294930876,0.21999999999999997,0.10147417836688642,3
vill,369,vill,0.18523035230352303,0.16000000000000003,0.07487317937204027,4
rymma,3,rymma,0.5666666666666667,0.51,NA,5
en,1405,en,0.14822775800711743,0.13000000000000012,0.07676270052510666,2
docka,3,docka,0.54,0.54,NA,5
varför,161,varför,0.35763975155279504,0.33000000000000007,0.1222063599406262,6
honom,216,honom,0.32680555555555557,0.32000000000000006,0.10026234966172455,5
klinik,3,klinik,0.6366666666666666,0.6299999999999999,NA,6
har,982,har,0.15670061099796334,0.1399999999999999,0.06940925903060614,3
thomas,16,thomas,0.48937500000000006,0.52,NA,6
bjudit,2,bjudit,0.24,0.24,NA,6
in,128,in,0.21703124999999995,0.19999999999999984,0.08150512640270709,2
vin,2,vin,0.3400000000000001,0.3400000000000001,NA,3
några,54,några,0.25499999999999995,0.22499999999999998,0.08649899116000205,5
dumma,7,dumma,0.3242857142857143,0.32000000000000006,NA,5
tankar,2,tankar,0.365,0.365,NA,6
ung,2,ung,0.18999999999999995,0.18999999999999995,NA,3
tjej,6,tjej,0.3783333333333334,0.405,NA,4
tycker,34,tycker,0.31882352941176473,0.2999999999999999,0.10713245005054464,6
gör,164,gör,0.2366463414634146,0.21999999999999997,0.08809000861865568,3
hon,287,hon,0.1852264808362369,0.17000000000000004,0.07322157862292863,3
sådär,7,sådär,0.42714285714285716,0.41999999999999993,NA,5
med,571,med,0.16998248686514886,0.14000000000000012,0.08305250743353648,3
tungan,3,tungan,0.7000000000000001,0.5999999999999999,NA,6
synd,4,synd,0.41750000000000004,0.43000000000000005,NA,4
ju,97,ju,0.12742268041237115,0.10999999999999988,0.07273350830422351,2
bryr,32,bryr,0.23656249999999998,0.22500000000000003,0.05683078306011457,4
mig,609,mig,0.25226600985221675,0.25,0.10657244344258168,3
nog,90,nog,0.23477777777777778,0.21000000000000013,0.10659413498398385,3
sött,4,sött,0.4425,0.46499999999999997,NA,4
dålig,16,dålig,0.42375000000000007,0.4149999999999999,NA,5
gris,10,gris,0.623,0.6000000000000001,NA,4
gillar,35,gillar,0.32200000000000006,0.32000000000000006,0.06258171129200041,6
henne,102,henne,0.30401960784313725,0.31499999999999995,0.07844099509016814,5
hjälpa,45,hjälpa,0.3548888888888889,0.34999999999999987,0.07235085669600924,6
vår,67,vår,0.20626865671641792,0.17999999999999994,0.08989616604383287,3
grupp,13,grupp,0.3415384615384615,0.34999999999999987,NA,5
först,19,först,0.393157894736842,0.38,NA,5
får,185,får,0.1834054054054054,0.16000000000000003,0.07751418504806894,3
de,348,de,0.15054597701149425,0.14,0.06504257670881174,2
vild,4,vild,0.36749999999999994,0.3399999999999999,NA,4
helg,4,helg,0.3650000000000001,0.3650000000000001,NA,4
alfred,17,alfred,0.5458823529411765,0.52,NA,6
hör,33,hör,0.23272727272727273,0.22999999999999998,0.08761680515434549,3
världens,6,världens,0.48500000000000004,0.49499999999999994,NA,8
gulligaste,3,gulligaste,0.65,0.6599999999999999,NA,10
expedit,3,expedit,0.8000000000000002,0.7999999999999998,NA,7
tyst,9,tyst,0.42444444444444446,0.48,NA,4
dina,44,dina,0.26295454545454544,0.2400000000000001,0.08010398896825173,4
pengar,33,pengar,0.4663636363636363,0.45000000000000007,0.09133790908688265,6
fru,38,fru,0.33763157894736845,0.3350000000000001,0.08975745728339282,3
bunny,7,bunny,0.46571428571428575,0.5,NA,5
fattar,32,fattar,0.4028125,0.415,0.06556131702705935,6
kul,38,kul,0.3144736842105263,0.295,0.11847447822828829,3
hur,215,hur,0.18334883720930234,0.16,0.09061546661965426,3
gick,46,gick,0.2304347826086956,0.21500000000000002,0.08663990668249641,4
amerikansk,2,amerikansk,0.56,0.56,NA,10
affärsman,4,affärsman,0.575,0.5399999999999999,NA,9
väldigt,44,väldigt,0.43022727272727274,0.38999999999999996,0.15194075706506563,7
liten,21,liten,0.4485714285714285,0.41000000000000014,0.14283857022127155,5
allvarlig,2,allvarlig,0.6899999999999997,0.6899999999999997,NA,9
älskar,54,älskar,0.4055555555555556,0.38,0.08922447135908497,6
mycket,99,mycket,0.3615151515151515,0.31999999999999995,0.13555150867025764,6
skicka,15,skicka,0.3493333333333333,0.3599999999999999,NA,6
dit,23,dit,0.3156521739130435,0.30000000000000027,0.10508983546369538,3
konstaplar,2,konstaplar,0.625,0.625,NA,10
skickat,2,skickat,0.38999999999999996,0.38999999999999996,NA,7
utan,53,utan,0.32075471698113206,0.2999999999999998,0.08761473920179831,4
berätta,47,berätta,0.42106382978723395,0.3999999999999999,0.09381373873968686,7
händer,30,händer,0.35700000000000004,0.3650000000000001,0.08213319711886005,6
pissade,12,pissade,0.46583333333333327,0.45999999999999985,NA,7
mattan,16,mattan,0.513125,0.52,NA,6
betalningen,5,betalningen,0.6399999999999999,0.6499999999999999,NA,11
använda,25,använda,0.39399999999999996,0.3799999999999999,0.11604596790352803,7
kort,20,kort,0.414,0.4,0.08629203781041257,4
påminner,5,påminner,0.45,0.44000000000000017,NA,8
ålder,6,ålder,0.42666666666666647,0.46499999999999986,NA,5
namn,13,namn,0.3553846153846153,0.3699999999999999,NA,4
gå,117,gå,0.2069230769230769,0.17000000000000004,0.11499971168225881,2
söt,8,söt,0.32375,0.31000000000000005,NA,3
valp,8,valp,0.50875,0.505,NA,4
vem,76,vem,0.2325,0.21000000000000008,0.08698084080225177,3
ut,175,ut,0.2593714285714286,0.2599999999999998,0.11144378659120718,2
trädgården,4,trädgården,0.6125,0.625,NA,10
vart,27,vart,0.21481481481481485,0.20999999999999996,0.05002848191629445,4
tog,49,tog,0.2095918367346939,0.20000000000000018,0.06221465474714235,3
vägen,18,vägen,0.4311111111111111,0.425,NA,5
ditt,66,ditt,0.20666666666666667,0.19000000000000017,0.07847259851660783,4
flin,1,flin,0.39,0.39,NA,4
förbannad,14,förbannad,0.6021428571428571,0.585,NA,9
hellre,9,hellre,0.3111111111111111,0.28,NA,6
företaget,17,företaget,0.7341176470588234,0.7,NA,9
under,20,under,0.26549999999999996,0.22999999999999998,0.09439419027617506,5
förstår,34,förstår,0.44441176470588234,0.44999999999999996,0.09155859777811404,7
försöker,35,försöker,0.40514285714285714,0.3800000000000001,0.08240400577682633,8
lära,4,lära,0.22750000000000004,0.2400000000000001,NA,4
två,73,två,0.32465753424657534,0.30000000000000004,0.1226000973329868,3
haft,13,haft,0.2538461538461539,0.2499999999999999,NA,4
kontakt,6,kontakt,0.585,0.585,NA,7
dess,6,dess,0.36333333333333345,0.3700000000000002,NA,4
hoppats,6,hoppats,0.4116666666666667,0.41000000000000014,NA,7
köpa,17,köpa,0.31352941176470595,0.31000000000000005,NA,4
tillbaka,95,tillbaka,0.48042105263157897,0.47,0.09015253963774675,8
måste,268,måste,0.3004850746268657,0.28000000000000014,0.07854569843531242,5
hört,7,hört,0.3471428571428571,0.32000000000000006,NA,4
budapest,31,budapest,0.7064516129032259,0.7000000000000002,0.09857479012055687,8
försök,14,försök,0.43214285714285705,0.43,NA,6
bröd,2,bröd,0.495,0.495,NA,4
frun,4,frun,0.55,0.465,NA,4
ätit,2,ätit,0.18500000000000016,0.18500000000000016,NA,4
dagar,21,dagar,0.44476190476190475,0.43000000000000016,0.12286655556411788,5
mors,2,mors,0.28500000000000003,0.28500000000000003,NA,4
autopiloten,3,autopiloten,0.9,0.8799999999999999,NA,11
överlevde,2,överlevde,0.585,0.585,NA,9
tack,64,tack,0.30015625,0.2599999999999999,0.1238085078941836,4
vare,11,vare,0.23909090909090908,0.22999999999999998,NA,4
andningssystem,2,andningssystem,0.9700000000000001,0.9700000000000001,NA,14
farfar,3,farfar,0.8133333333333335,0.45999999999999996,NA,6
uppfann,2,uppfann,0.43999999999999995,0.43999999999999995,NA,7
aj,4,aj,0.48249999999999993,0.45999999999999996,NA,2
lever,16,lever,0.47562499999999996,0.43999999999999995,NA,5
affärer,9,affärer,0.5822222222222223,0.6000000000000001,NA,7
vän,38,vän,0.3171052631578948,0.31500000000000006,0.09296636691274915,3
metallbitar,2,metallbitar,0.985,0.985,NA,11
aldrig,110,aldrig,0.3660909090909091,0.3500000000000001,0.12829220842391495,6
nämna,2,nämna,0.33000000000000007,0.33000000000000007,NA,5
igen,83,igen,0.3304819277108434,0.31999999999999995,0.09761676703310097,4
förhör,1,förhör,0.39,0.39,NA,6
bevisa,4,bevisa,0.5125,0.51,NA,6
planläggning,3,planläggning,0.8999999999999999,0.9599999999999997,NA,12
fixa,9,fixa,0.3855555555555555,0.36,NA,4
läsa,4,läsa,0.36750000000000005,0.365,NA,4
kvällen,7,kvällen,0.5399999999999999,0.5499999999999998,NA,7
rätt,49,rätt,0.32142857142857134,0.29000000000000004,0.11122424795580023,4
gammal,18,gammal,0.36944444444444435,0.385,NA,6
skit,46,skit,0.48217391304347834,0.46,0.13875498859465693,4
samma,31,samma,0.3729032258064516,0.33000000000000007,0.12264293833148582,5
tre,38,tre,0.3186842105263158,0.29499999999999993,0.08986990755806432,3
poäng,12,poäng,0.4666666666666666,0.405,NA,5
respekterar,6,respekterar,0.64,0.61,NA,11
beslut,27,beslut,0.504074074074074,0.48999999999999977,0.10195244967288423,6
flippade,2,flippade,0.5,0.5,NA,8
ur,18,ur,0.20166666666666666,0.1499999999999999,NA,2
titta,25,titta,0.35240000000000005,0.33999999999999986,0.07298858358218314,5
väntat,5,väntat,0.566,0.5800000000000001,NA,6
därför,37,därför,0.42162162162162165,0.3799999999999999,0.1270720161849071,6
kommit,10,kommit,0.348,0.32999999999999996,NA,6
nutiden,2,nutiden,0.8849999999999999,0.8849999999999999,NA,7
löjligt,5,löjligt,0.5980000000000001,0.6000000000000001,NA,7
lovar,10,lovar,0.42800000000000005,0.46499999999999997,NA,5
gästtalare,2,gästtalare,0.745,0.745,NA,10
harklar,2,harklar,0.45,0.45,NA,7
upp,112,upp,0.20875,0.18500000000000005,0.08932302952544549,3
klienters,2,klienters,0.5549999999999999,0.5549999999999999,NA,9
spyor,4,spyor,0.6000000000000001,0.5749999999999998,NA,5
blir,72,blir,0.2073611111111111,0.15999999999999992,0.12864399019321715,4
trött,10,trött,0.3970000000000001,0.41500000000000004,NA,5
kolla,145,kolla,0.3682068965517241,0.3500000000000001,0.09857082173012317,5
ekorre,10,ekorre,0.6489999999999999,0.58,NA,6
grälade,2,grälade,0.41,0.41,NA,7
annat,8,annat,0.46625000000000005,0.4950000000000001,NA,5
öppna,13,öppna,0.3007692307692308,0.28,NA,5
mamma,42,mamma,0.4004761904761905,0.3999999999999999,0.08776221702049851,5
läkare,6,läkare,0.54,0.485,NA,6
ger,36,ger,0.20222222222222228,0.16999999999999998,0.10685400216078846,3
efter,95,efter,0.32389473684210524,0.29000000000000004,0.10895338391083366,5
men,354,men,0.18881355932203392,0.16000000000000014,0.09014155840769483,3
går,112,går,0.21160714285714288,0.1800000000000001,0.0914798611365638,3
egen,12,egen,0.3474999999999999,0.3350000000000001,NA,4
väg,30,väg,0.292,0.2949999999999998,0.07293833011524187,3
tuffa,2,tuffa,0.45500000000000007,0.45500000000000007,NA,5
klarar,13,klarar,0.3815384615384615,0.3500000000000001,NA,6
allt,115,allt,0.36060869565217385,0.3400000000000003,0.1367497840308871,4
någonsin,7,någonsin,0.5528571428571428,0.5599999999999998,NA,8
lycklig,15,lycklig,0.5426666666666667,0.51,NA,7
hans,77,hans,0.2483116883116883,0.22999999999999998,0.07573156536850886,4
hittade,19,hittade,0.36421052631578943,0.33000000000000007,NA,7
explosionen,4,explosionen,0.71,0.72,NA,11
känns,14,känns,0.3435714285714286,0.35000000000000003,NA,5
förr,18,förr,0.4061111111111111,0.4,NA,4
förväntades,2,förväntades,0.6799999999999999,0.6799999999999999,NA,11
av,272,av,0.15801470588235295,0.13000000000000023,0.08279098167317282,2
vilka,9,vilka,0.3088888888888889,0.30999999999999994,NA,5
fler,20,fler,0.331,0.28,0.1109717839908202,4
skriver,14,skriver,0.3778571428571428,0.37999999999999995,NA,7
bli,65,bli,0.14953846153846148,0.1299999999999999,0.06168039521473701,3
översvämning,7,översvämning,0.8071428571428572,0.78,NA,12
okej,85,okej,0.4567058823529412,0.44999999999999996,0.09183821482956443,4
skulle,195,skulle,0.2673333333333333,0.25000000000000006,0.061284083020105,6
hem,46,hem,0.30413043478260876,0.29000000000000004,0.08680952551308387,3
drömmer,5,drömmer,0.37200000000000005,0.37,NA,7
trodde,26,trodde,0.30576923076923074,0.2799999999999999,0.09638145368993259,6
mina,77,mina,0.24740259740259746,0.21999999999999997,0.08450167543344608,4
öron,3,öron,0.46333333333333343,0.41000000000000014,NA,4
seriös,3,seriös,0.5766666666666668,0.5900000000000001,NA,6
brud,3,brud,0.37333333333333313,0.3799999999999999,NA,4
pinar,2,pinar,0.42999999999999994,0.42999999999999994,NA,5
genom,27,genom,0.27259259259259255,0.26,0.06412683301279355,5
svara,13,svara,0.40846153846153843,0.4099999999999997,NA,5
mobilerna,2,mobilerna,0.6349999999999998,0.6349999999999998,NA,9
vara,148,vara,0.2352702702702703,0.21999999999999997,0.09668974117715924,4
oändligt,2,oändligt,0.42500000000000004,0.42500000000000004,NA,8
intelligentare,2,intelligentare,0.9000000000000001,0.9000000000000001,NA,14
fem,15,fem,0.34199999999999997,0.33000000000000007,NA,3
ge,71,ge,0.17295774647887321,0.16000000000000014,0.08351893482827169,2
mobil,6,mobil,0.545,0.5100000000000001,NA,5
beror,2,beror,0.25999999999999995,0.25999999999999995,NA,5
auktionen,6,auktionen,0.5583333333333335,0.535,NA,9
precis,35,precis,0.47371428571428564,0.43000000000000016,0.1553380699197288,6
just,45,just,0.2795555555555555,0.26,0.07279971139913936,4
verkligen,43,verkligen,0.49674418604651155,0.5,0.11380268911025991,9
steg,6,steg,0.28333333333333327,0.2999999999999999,NA,4
åt,93,åt,0.18709677419354845,0.16999999999999993,0.07951730253551452,2
höger,4,höger,0.4475,0.42500000000000004,NA,5
innan,23,innan,0.32347826086956527,0.31000000000000005,0.10111239001734544,5
tillbringar,3,tillbringar,0.5966666666666667,0.53,NA,11
resten,12,resten,0.37500000000000006,0.36000000000000004,NA,6
våra,30,våra,0.26033333333333336,0.2250000000000001,0.09041983812436727,4
liv,42,liv,0.31904761904761897,0.30000000000000004,0.11000686284155906,3
tillsammans,19,tillsammans,0.618421052631579,0.5699999999999998,NA,11
borras,4,borras,0.6200000000000001,0.6200000000000001,NA,6
fortfarande,39,fortfarande,0.5697435897435897,0.5399999999999999,0.15426373826881468,11
begå,20,begå,0.2825000000000001,0.29000000000000004,0.05169495547007113,4
självmord,28,självmord,0.5678571428571428,0.5550000000000002,0.11628054016542931,9
efteråt,9,efteråt,0.6077777777777779,0.6100000000000003,NA,7
sin,23,sin,0.18695652173913044,0.17999999999999994,0.04004937663896855,3
kunskap,6,kunskap,0.7516666666666669,0.7300000000000002,NA,7
tyvärr,17,tyvärr,0.38352941176470584,0.34999999999999987,NA,6
inbrottstjuv,2,inbrottstjuv,0.7800000000000001,0.7800000000000001,NA,12
visst,24,visst,0.36791666666666667,0.3900000000000001,0.14132845390811422,5
enklare,2,enklare,0.465,0.465,NA,7
övade,2,övade,0.40499999999999997,0.40499999999999997,NA,5
hämta,22,hämta,0.31772727272727275,0.31,0.09380485408202842,5
mat,27,mat,0.4229629629629629,0.44999999999999996,0.1349020959754721,3
arbete,8,arbete,0.66125,0.5700000000000001,NA,6
lekt,3,lekt,0.20666666666666664,0.19999999999999996,NA,4
mobilen,4,mobilen,0.5525,0.565,NA,7
timmar,23,timmar,0.4495652173913044,0.43000000000000016,0.08341998130323702,6
toppendag,2,toppendag,0.63,0.63,NA,9
allihop,9,allihop,0.5133333333333333,0.55,NA,7
äta,30,äta,0.326,0.28500000000000003,0.1394224540368415,3
lunch,7,lunch,0.3885714285714285,0.3599999999999999,NA,5
länge,34,länge,0.30676470588235294,0.28,0.08909377382712759,5
sedan,13,sedan,0.37461538461538463,0.3400000000000001,NA,5
klanta,2,klanta,0.39,0.39,NA,6
hände,33,hände,0.34212121212121216,0.31999999999999995,0.10163530316029393,5
joseph,3,joseph,0.47000000000000003,0.48,NA,6
räck,2,räck,0.3549999999999999,0.3549999999999999,NA,4
handen,7,handen,0.5228571428571429,0.49,NA,6
undrar,11,undrar,0.2927272727272728,0.23,NA,6
talade,5,talade,0.506,0.47,NA,6
från,112,från,0.22616071428571427,0.20000000000000007,0.09987600903854328,4
hjärtat,14,hjärtat,0.6092857142857143,0.5800000000000001,NA,7
tvivel,5,tvivel,0.4680000000000001,0.44999999999999996,NA,6
finner,4,finner,0.4099999999999999,0.4049999999999999,NA,6
spelande,5,spelande,0.574,0.5999999999999999,NA,8
helt,46,helt,0.3291304347826087,0.31499999999999995,0.10271483906549825,4
naturligt,5,naturligt,0.718,0.75,NA,9
snabb,6,snabb,0.3933333333333333,0.36999999999999994,NA,5
vattenmelon,5,vattenmelon,0.788,0.8199999999999998,NA,11
arg,6,arg,0.3033333333333334,0.30000000000000004,NA,3
plan,30,plan,0.38366666666666666,0.3800000000000001,0.10450155363746359,4
slutar,11,slutar,0.5336363636363637,0.55,NA,6
eller,128,eller,0.25085937500000005,0.22999999999999998,0.0783393319797876,5
förlåten,3,förlåten,0.5633333333333334,0.5700000000000003,NA,8
lägg,19,lägg,0.26105263157894737,0.26,NA,4
säng,2,säng,0.4849999999999999,0.4849999999999999,NA,4
ännu,15,ännu,0.30333333333333334,0.28,NA,4
bättre,20,bättre,0.38549999999999995,0.38499999999999995,0.07236421040382057,6
verkligheten,5,verkligheten,0.7739999999999999,0.7999999999999998,NA,12
blev,30,blev,0.22533333333333336,0.2,0.0723370145787128,4
rädda,25,rädda,0.3124,0.31999999999999984,0.09377632963600142,5
kommer,235,kommer,0.2811063829787234,0.26000000000000006,0.06517931677420258,6
rulla,4,rulla,0.18999999999999995,0.19499999999999995,NA,5
röda,3,röda,0.23333333333333325,0.23999999999999977,NA,4
galet,14,galet,0.6314285714285715,0.6000000000000001,NA,5
reservplan,2,reservplan,1.0499999999999998,1.0499999999999998,NA,10
visste,22,visste,0.35954545454545445,0.335,0.11773567136466465,6
ställ,3,ställ,0.35333333333333333,0.35,NA,5
råd,18,råd,0.35055555555555556,0.33999999999999997,NA,3
åka,41,åka,0.3226829268292683,0.33999999999999986,0.11640499109239051,3
stadscykel,2,stadscykel,0.8399999999999999,0.8399999999999999,NA,10
lång,17,lång,0.2741176470588235,0.2799999999999999,NA,4
tur,30,tur,0.3693333333333334,0.33999999999999997,0.13713656252658954,3
hjälp,30,hjälp,0.38333333333333336,0.3899999999999999,0.11859328739895843,5
vanära,4,vanära,0.5725,0.55,NA,6
familj,23,familj,0.4956521739130434,0.52,0.09307016351102207,6
detta,50,detta,0.3422000000000001,0.33,0.08449827917581204,5
forskats,3,forskats,0.5199999999999999,0.5199999999999999,NA,8
ämnet,5,ämnet,0.48599999999999993,0.45999999999999996,NA,5
tatuera,2,tatuera,0.595,0.595,NA,7
pannan,2,pannan,0.64,0.64,NA,6
flyttat,3,flyttat,0.7466666666666667,0.8,NA,7
sånt,20,sånt,0.4245,0.42000000000000004,0.12171904664344632,4
skrattade,4,skrattade,0.6500000000000001,0.6200000000000001,NA,9
kompisar,2,kompisar,0.615,0.615,NA,8
badkaret,2,badkaret,0.8599999999999999,0.8599999999999999,NA,8
dra,28,dra,0.27499999999999997,0.21999999999999975,0.13734250239078566,3
oss,163,oss,0.2358895705521472,0.18999999999999995,0.11811654665735398,3
överväga,3,överväga,0.6733333333333332,0.6699999999999999,NA,8
strax,8,strax,0.4625,0.44999999999999996,NA,5
klar,15,klar,0.4173333333333334,0.44000000000000017,NA,4
letar,9,letar,0.35555555555555557,0.37,NA,5
beter,51,beter,0.3713725490196078,0.3699999999999999,0.055390237690161145,5
konstigt,16,konstigt,0.708125,0.705,NA,8
hämtade,2,hämtade,0.3549999999999999,0.3549999999999999,NA,7
svar,9,svar,0.3433333333333334,0.34999999999999987,NA,4
fort,16,fort,0.40624999999999994,0.44499999999999995,NA,4
möjligt,9,möjligt,0.5044444444444445,0.53,NA,7
flyttar,6,flyttar,0.36166666666666664,0.38,NA,7
ägodelar,5,ägodelar,0.7,0.6299999999999999,NA,8
tjuv,9,tjuv,0.3633333333333334,0.3400000000000003,NA,4
annan,14,annan,0.3814285714285715,0.42499999999999993,NA,5
skämtar,6,skämtar,0.505,0.49500000000000005,NA,7
sista,32,sista,0.40625,0.405,0.10465766004670472,5
viktigt,12,viktigt,0.5216666666666668,0.51,NA,7
ärofyllt,1,ärofyllt,0.48,0.48,NA,8
uppdrag,7,uppdrag,0.49571428571428583,0.43999999999999995,NA,7
slutföra,1,slutföra,0.6600000000000001,0.6600000000000001,NA,8
annars,23,annars,0.3582608695652174,0.33999999999999997,0.08626872254831748,6
tjugo,11,tjugo,0.4072727272727273,0.3500000000000001,NA,5
