 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
není,523,není,0.3172466539196941,0.30000000000000004,0.08503813863383418,4
opravdová,10,opravdová,0.6169999999999999,0.6299999999999999,NA,9
sebevražda,3,sebevražda,0.81,0.81,NA,10
sem,72,sem,0.2909722222222222,0.26,0.10169215796793414,3
chodíte,10,chodíte,0.45299999999999996,0.4399999999999999,NA,7
denně,10,denně,0.32099999999999995,0.2599999999999999,NA,5
napomáhal,3,napomáhal,0.6166666666666667,0.5799999999999998,NA,9
s,840,s,0.10754761904761906,0.10000000000000009,0.04122596956329788,1
prvotní,6,prvotní,0.43999999999999995,0.41500000000000015,NA,7
kontrolou,6,kontrolou,0.5583333333333331,0.5199999999999998,NA,9
prací,6,prací,0.43,0.4249999999999998,NA,5
jiných,12,jiných,0.345,0.35,NA,6
soutěžících,3,soutěžících,0.9266666666666667,0.98,NA,11
ty,398,ty,0.15683417085427137,0.12999999999999995,0.08011029951796077,2
jsi,145,jsi,0.24062068965517242,0.20999999999999996,0.10239642931094904,3
mi,564,mi,0.14361702127659576,0.13,0.05285492858100631,2
zachránil,8,zachránil,0.565,0.5799999999999998,NA,9
život,71,život,0.44014084507042256,0.43999999999999995,0.09959192390875417,5
opakuješ,3,opakuješ,0.5733333333333334,0.53,NA,8
novin,4,novin,0.255,0.255,NA,5
inzerát,4,inzerát,0.7650000000000001,0.7650000000000001,NA,7
musí,112,musí,0.3491964285714286,0.33000000000000007,0.08729300760266642,4
šikovně,7,šikovně,0.6571428571428571,0.6599999999999999,NA,7
ráji,3,ráji,0.2933333333333334,0.32000000000000006,NA,4
dostával,3,dostával,0.5499999999999999,0.5599999999999998,NA,8
žrát,7,žrát,0.5614285714285715,0.5499999999999998,NA,4
u,312,u,0.10429487179487176,0.10000000000000009,0.04074250061365412,1
nehlídá,3,nehlídá,0.4599999999999999,0.48999999999999977,NA,7
pravou,7,pravou,0.3442857142857143,0.32000000000000006,NA,6
víru,3,víru,0.49999999999999994,0.5199999999999996,NA,4
nikdy,112,nikdy,0.3566964285714286,0.33999999999999997,0.07790486682754985,5
nikoho,18,nikoho,0.3927777777777778,0.39,NA,6
neudeřil,4,neudeřil,0.7550000000000001,0.76,NA,8
celou,45,celou,0.33799999999999997,0.33999999999999986,0.06232612176724503,5
dobu,45,dobu,0.31488888888888894,0.29000000000000004,0.0778875127762124,4
konání,8,konání,0.4774999999999999,0.44999999999999996,NA,6
soutěže,17,soutěže,0.5623529411764705,0.54,NA,7
aktivně,13,aktivně,0.5015384615384615,0.44999999999999996,NA,7
odpovídal,4,odpovídal,0.5999999999999999,0.6099999999999999,NA,9
otázky,38,otázky,0.6210526315789475,0.6349999999999999,0.12556444396198402,6
ale,1082,ale,0.2323567467652495,0.2200000000000002,0.0611385219602382,3
měnit,19,měnit,0.4184210526315789,0.3700000000000001,NA,5
ho,283,ho,0.14636042402826857,0.13000000000000012,0.06469654305685511,2
rozhodně,39,rozhodně,0.45564102564102554,0.44999999999999996,0.07010499163078161,8
dáma,3,dáma,0.38999999999999996,0.4099999999999999,NA,4
zlatém,3,zlatém,0.58,0.5800000000000001,NA,6
zvláštní,22,zvláštní,0.5627272727272726,0.545,0.11427543243792367,8
film,38,film,0.39657894736842103,0.3899999999999999,0.1417702045429834,4
zkuste,32,zkuste,0.495,0.48,0.09401441207293355,6
podívat,41,podívat,0.5243902439024389,0.53,0.10341781230735365,7
mého,17,mého,0.313529411764706,0.30000000000000027,NA,4
úhlu,4,úhlu,0.3050000000000001,0.2650000000000001,NA,4
pohledu,15,pohledu,0.49533333333333335,0.5099999999999998,NA,7
můžu,57,můžu,0.3312280701754386,0.31000000000000005,0.09415166669184423,4
sedět,12,sedět,0.48666666666666664,0.485,NA,5
dlani,7,dlani,0.35857142857142865,0.3200000000000003,NA,5
perfektnosti,5,perfektnosti,0.8400000000000001,0.8599999999999999,NA,12
kterou,47,kterou,0.3557446808510638,0.33000000000000007,0.08865528456872238,6
sám,113,sám,0.4117699115044249,0.41999999999999993,0.12545794748280892,3
stvořil,3,stvořil,0.6699999999999998,0.6799999999999997,NA,7
republice,8,republice,0.6312499999999999,0.6249999999999999,NA,9
existuje,32,existuje,0.625,0.63,0.10379881284671366,8
vzděláváním,1,vzděláváním,0.96,0.96,NA,11
romské,1,romské,0.4800000000000004,0.4800000000000004,NA,6
menšiny,1,menšiny,0.6299999999999999,0.6299999999999999,NA,7
působil,18,působil,0.505,0.45999999999999996,NA,7
mnoha,25,mnoha,0.3356,0.31000000000000005,0.07065644580173373,5
místech,7,místech,0.48142857142857143,0.5000000000000002,NA,7
i,656,i,0.11471036585365854,0.10999999999999988,0.049565208333243745,1
zahraničí,2,zahraničí,0.8050000000000002,0.8050000000000002,NA,9
náboženství,5,náboženství,0.9380000000000001,0.8800000000000001,NA,11
žádná,46,žádná,0.4280434782608695,0.4200000000000001,0.0755901100296826,5
nebyla,33,nebyla,0.3775757575757577,0.3600000000000003,0.07395227781440811,6
kniha,22,kniha,0.3886363636363636,0.36999999999999994,0.10241351540948167,5
spadla,11,spadla,0.43363636363636365,0.44000000000000006,NA,6
ze,162,ze,0.1398148148148148,0.1399999999999999,0.030390261234741048,2
stolu,17,stolu,0.3523529411764705,0.3500000000000001,NA,5
zem,31,zem,0.329032258064516,0.32000000000000006,0.09887213421753968,3
strč,4,strč,0.43999999999999995,0.43999999999999995,NA,4
prst,4,prst,0.37250000000000005,0.37,NA,4
krk,8,krk,0.4075,0.41,NA,3
počkej,15,počkej,0.5486666666666665,0.5599999999999999,NA,6
ostatně,25,ostatně,0.5367999999999999,0.4900000000000001,0.12040625675880248,7
soudy,6,soudy,0.48166666666666663,0.4650000000000001,NA,5
by,486,by,0.12329218106995884,0.12,0.032804717736151755,2
něčemu,9,něčemu,0.41888888888888887,0.40000000000000013,NA,6
takovému,3,takovému,0.5499999999999999,0.56,NA,8
jistě,19,jistě,0.36263157894736847,0.33999999999999986,NA,5
přihlédly,3,přihlédly,0.6166666666666668,0.6999999999999997,NA,9
závislost,13,závislost,0.783846153846154,0.8,NA,9
logaritmická,6,logaritmická,1.0466666666666666,1.0599999999999998,NA,12
leč,7,leč,0.33,0.30000000000000004,NA,3
poslední,67,poslední,0.5252238805970151,0.51,0.10649168709846059,8
sluj,4,sluj,0.38,0.3899999999999999,NA,4
desíti,9,desíti,0.5655555555555556,0.53,NA,6
mne,87,mne,0.2239080459770115,0.20999999999999996,0.08351794573677493,3
hnala,8,hnala,0.42125,0.45999999999999996,NA,5
známý,16,známý,0.501875,0.47,NA,5
zdědil,5,zdědil,0.4720000000000001,0.43999999999999995,NA,6
pár,100,pár,0.2581,0.25999999999999984,0.054858771846304145,3
koní,8,koní,0.4375000000000001,0.45500000000000007,NA,4
až,206,až,0.19067961165048544,0.18000000000000016,0.06953170374864917,2
bude,384,bude,0.2666145833333333,0.25,0.09197568867017714,4
něco,392,něco,0.3237244897959184,0.31000000000000005,0.0851320960162355,4
teď,262,teď,0.23003816793893128,0.20500000000000007,0.0846878337718462,3
dokládají,4,dokládají,0.6975,0.6949999999999998,NA,9
rekordní,4,rekordní,0.5349999999999999,0.5299999999999999,NA,8
prodeje,9,prodeje,0.4811111111111112,0.48,NA,7
největší,38,největší,0.538421052631579,0.5099999999999999,0.1144794638916346,8
změna,11,změna,0.41999999999999993,0.42999999999999994,NA,5
nastala,8,nastala,0.5062500000000001,0.51,NA,7
pro,480,pro,0.17808333333333334,0.17999999999999972,0.038321698031453647,3
nemocné,3,nemocné,0.8033333333333333,0.81,NA,7
všechno,235,všechno,0.45063829787234044,0.43999999999999995,0.09796223446668499,7
čím,35,čím,0.28514285714285714,0.2899999999999996,0.0645970054200943,3
tohoto,48,tohoto,0.3843749999999999,0.3700000000000001,0.1005708440893834,6
jistý,12,jistý,0.5591666666666667,0.5849999999999999,NA,5
ano,72,ano,0.405,0.39,0.10103687794179586,3
pot,4,pot,0.2175,0.21999999999999997,NA,3
krev,17,krev,0.33470588235294113,0.27000000000000046,NA,4
komedie,4,komedie,0.5375,0.53,NA,7
přeji,42,přeji,0.2892857142857143,0.27499999999999997,0.06485980592853413,5
úspěšné,7,úspěšné,0.58,0.5699999999999998,NA,7
psaní,11,psaní,0.4090909090909091,0.4399999999999997,NA,5
obhajobu,10,obhajobu,0.681,0.6750000000000002,NA,8
ta,139,ta,0.1387769784172662,0.13,0.036977479077403605,2
dostala,13,dostala,0.49307692307692313,0.46999999999999975,NA,7
taky,126,taky,0.28714285714285714,0.27,0.07155257807075459,4
padáka,2,padáka,0.5850000000000001,0.5850000000000001,NA,6
miluji,9,miluji,0.4744444444444445,0.48,NA,6
tě,121,tě,0.17991735537190082,0.15000000000000002,0.08378042599327319,2
kočko,3,kočko,0.7366666666666667,0.71,NA,5
evička,13,evička,0.4669230769230769,0.44999999999999996,NA,6
skonávala,4,skonávala,0.8624999999999999,0.8699999999999999,NA,9
spěchali,4,spěchali,0.55,0.5450000000000002,NA,8
dědeček,29,dědeček,0.5096551724137931,0.49,0.07213493103803502,7
babička,25,babička,0.542,0.54,0.10747092630102344,7
neměl,51,neměl,0.3737254901960784,0.3500000000000001,0.09125701692064508,5
kvůli,29,kvůli,0.3110344827586207,0.30999999999999983,0.054859875239833086,5
tomu,263,tomu,0.277680608365019,0.26,0.07358552097619751,4
dělat,79,dělat,0.3777215189873418,0.3700000000000001,0.09339671886687985,5
blbce,3,blbce,0.48333333333333334,0.5,NA,5
hovado,3,hovado,0.4333333333333333,0.4500000000000002,NA,6
sebe,71,sebe,0.3681690140845072,0.3700000000000001,0.08778724051697671,4
dobrá,28,dobrá,0.45,0.4650000000000001,0.10022197585581939,5
ne,352,ne,0.2927840909090909,0.2899999999999997,0.10826094347885522,2
tady,236,tady,0.24813559322033898,0.2300000000000001,0.0679668148379859,4
čtu,8,čtu,0.39375,0.38999999999999996,NA,3
několik,105,několik,0.44866666666666666,0.43999999999999995,0.07785670598392067,7
knih,16,knih,0.3625,0.345,NA,4
najednou,25,najednou,0.4875999999999999,0.47,0.10067604812797663,8
podle,106,podle,0.2827358490566038,0.27,0.04603379749846172,5
chuti,7,chuti,0.46142857142857163,0.47000000000000064,NA,5
tímto,32,tímto,0.36375,0.35,0.07803018439949606,5
kohoutem,4,kohoutem,0.66,0.6,NA,8
uzavřete,4,uzavřete,0.5499999999999999,0.5549999999999998,NA,8
přívod,4,přívod,0.49000000000000005,0.45999999999999996,NA,6
acetylenu,4,acetylenu,0.7924999999999999,0.7899999999999996,NA,9
můžete,92,můžete,0.40793478260869565,0.40500000000000014,0.06505345297452138,6
poslat,27,poslat,0.4362962962962963,0.4099999999999997,0.0930735089199825,6
přihlášku,4,přihlášku,0.7825,0.7799999999999999,NA,9
doufám,49,doufám,0.6130612244897959,0.5900000000000003,0.12498673398992943,6
jo,55,jo,0.350909090909091,0.3400000000000001,0.11426533007244873,2
organizovaný,4,organizovaný,0.795,0.7750000000000001,NA,12
chaos,8,chaos,0.63125,0.6249999999999998,NA,5
od,234,od,0.16568376068376067,0.16000000000000014,0.04049800494691904,2
té,68,té,0.1735294117647059,0.16999999999999993,0.046158866028983524,2
doby,29,doby,0.2772413793103448,0.25,0.07299200307098896,4
mají,173,mají,0.2842774566473988,0.27,0.06894700872480548,4
foxteriéři,4,foxteriéři,0.8049999999999999,0.77,NA,10
černé,13,černé,0.44307692307692303,0.43000000000000016,NA,5
hnědé,8,hnědé,0.36875,0.37500000000000017,NA,5
skvrny,8,skvrny,0.5062499999999999,0.5099999999999998,NA,6
víš,44,víš,0.3934090909090909,0.39,0.11900641338625961,3
venku,38,venku,0.3747368421052631,0.3749999999999998,0.08126489359064412,5
zahřmělo,3,zahřmělo,0.75,0.77,NA,8
vypadl,3,vypadl,0.4333333333333333,0.41999999999999993,NA,6
elektrický,11,elektrický,0.6118181818181818,0.6199999999999997,NA,10
proud,3,proud,0.47666666666666657,0.48,NA,5
uprostřed,14,uprostřed,0.607857142857143,0.6100000000000001,NA,9
polí,4,polí,0.3950000000000001,0.39500000000000013,NA,4
pak,297,pak,0.20494949494949496,0.1900000000000004,0.04791688476964926,3
stála,16,stála,0.4618750000000001,0.45000000000000007,NA,5
vesnice,17,vesnice,0.5758823529411764,0.56,NA,7
vytřeštil,4,vytřeštil,0.65,0.645,NA,9
něj,91,něj,0.22648351648351647,0.20000000000000018,0.08327162550451156,3
oči,88,oči,0.38829545454545455,0.3899999999999999,0.09770024048381667,3
jde,131,jde,0.2867175572519084,0.28000000000000025,0.1160533216181358,3
spíš,34,spíš,0.4114705882352941,0.3799999999999999,0.14754829415731788,4
jen,481,jen,0.21145530145530145,0.19999999999999973,0.07438891731105528,3
takový,69,takový,0.4008695652173913,0.3800000000000001,0.07960821584918565,6
volání,16,volání,0.5618749999999998,0.5699999999999997,NA,6
pomoc,8,pomoc,0.445,0.4450000000000003,NA,5
nejlepší,66,nejlepší,0.5853030303030304,0.565,0.11320804126059512,8
prohlížeč,7,prohlížeč,0.6599999999999999,0.6400000000000001,NA,9
poznáte,10,poznáte,0.557,0.53,NA,7
oranžové,4,oranžové,0.5775,0.565,NA,8
lišky,4,lišky,0.485,0.49,NA,5
nemáte,29,nemáte,0.5182758620689656,0.5,0.1245296569817017,6
nějakej,15,nějakej,0.41466666666666663,0.42999999999999994,NA,7
návrh,36,návrh,0.4402777777777778,0.43000000000000005,0.08303135762593762,5
vám,250,vám,0.24884000000000003,0.22000000000000008,0.08665037536099196,3
peníze,64,peníze,0.46015624999999993,0.44499999999999995,0.09529390106069263,6
hospodáři,9,hospodáři,0.6366666666666667,0.6,NA,9
mladí,5,mladí,0.52,0.52,NA,5
staří,3,staří,0.5966666666666666,0.6000000000000001,NA,5
vycházeli,6,vycházeli,0.605,0.6049999999999999,NA,9
stodol,6,stodol,0.605,0.6050000000000002,NA,6
netrvá,8,netrvá,0.48374999999999996,0.475,NA,6
dlouho,66,dlouho,0.408939393939394,0.395,0.11652835624369634,6
milan,4,milan,0.3325000000000002,0.3450000000000001,NA,5
jí,110,jí,0.1785454545454545,0.15000000000000002,0.09891926430533601,2
začne,42,začne,0.3545238095238095,0.33999999999999986,0.0647773816650339,5
být,327,být,0.2277981651376147,0.20999999999999996,0.0829519536984502,3
posedlý,4,posedlý,0.5499999999999999,0.5549999999999999,NA,7
mně,77,mně,0.24051948051948052,0.21999999999999997,0.08908742164000162,3
osobně,72,osobně,0.49486111111111103,0.49,0.10608252242921652,6
papírové,11,papírové,0.5827272727272726,0.56,NA,8
pleny,24,pleny,0.36333333333333334,0.32999999999999974,0.09796479698991555,5
vyšly,5,vyšly,0.3479999999999998,0.3599999999999999,NA,5
velice,34,velice,0.3876470588235294,0.3799999999999999,0.05683889105658103,6
draze,8,draze,0.48624999999999996,0.485,NA,5
domu,28,domu,0.3207142857142857,0.31000000000000005,0.06353351821289237,4
cítit,4,cítit,0.3775,0.3750000000000001,NA,5
smaženou,4,smaženou,0.5325000000000001,0.54,NA,8
cibulí,4,cibulí,0.5825,0.5950000000000001,NA,6
nejsou,81,nejsou,0.41827160493827154,0.3899999999999999,0.1239837703437106,6
špatné,21,špatné,0.5647619047619047,0.5599999999999998,0.18065489330818155,6
stručný,7,stručný,0.6185714285714285,0.6199999999999999,NA,7
pryč,28,pryč,0.4089285714285714,0.4149999999999998,0.12550163893615646,4
ostýchání,3,ostýchání,1.0433333333333332,1.06,NA,9
učitelé,6,učitelé,0.6399999999999999,0.6599999999999999,NA,7
mě,324,mě,0.20422839506172835,0.17999999999999994,0.08355690111374396,2
naučili,3,naučili,0.47333333333333333,0.4600000000000002,NA,7
ignorovat,11,ignorovat,0.6927272727272729,0.6699999999999999,NA,9
zde,103,zde,0.2671844660194175,0.24,0.09325715528168162,3
nachází,24,nachází,0.5533333333333332,0.5299999999999998,0.10264614890027766,7
jedna,50,jedna,0.38260000000000005,0.3500000000000001,0.12575989432409745,5
nejvýznamnějších,2,nejvýznamnějších,0.88,0.88,NA,16
sbírek,2,sbírek,0.5149999999999999,0.5149999999999999,NA,6
starých,9,starých,0.5688888888888889,0.54,NA,7
mistrů,1,mistrů,0.3700000000000001,0.3700000000000001,NA,6
chorvatsku,1,chorvatsku,0.7599999999999998,0.7599999999999998,NA,10
napsat,27,napsat,0.4607407407407408,0.44999999999999996,0.09891433457313242,6
kdo,149,kdo,0.21416107382550337,0.20000000000000018,0.06695198633733568,3
chcete,59,chcete,0.40457627118644063,0.3999999999999999,0.09303914700550193,6
projektu,51,projektu,0.521764705882353,0.52,0.10150282522871845,8
