 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
bắt,3,bắt,0.23333333333333325,0.21999999999999975,NA,3
hồn,1,hồn,0.28,0.28,NA,3
chàng,2,chàng,0.35,0.35,NA,5
ấy,3,ấy,0.2733333333333335,0.1299999999999999,NA,2
định,1,định,0.16999999999999993,0.16999999999999993,NA,4
biến,1,biến,0.4200000000000004,0.4200000000000004,NA,4
thành,3,thành,0.33333333333333326,0.23999999999999977,NA,5
cặp,1,cặp,0.13999999999999968,0.13999999999999968,NA,3
đôi,1,đôi,0.25,0.25,NA,3
còn,10,còn,0.2760000000000001,0.21500000000000002,NA,3
phương,2,phương,0.4900000000000001,0.4900000000000001,NA,6
may,1,may,0.3799999999999999,0.3799999999999999,NA,3
mắn,1,mắn,0.29000000000000004,0.29000000000000004,NA,3
chỉ,4,chỉ,0.25999999999999995,0.25,NA,3
bị,5,bị,0.252,0.27,NA,2
gãy,1,gãy,0.31000000000000005,0.31000000000000005,NA,3
vài,1,vài,0.20999999999999996,0.20999999999999996,NA,3
cái,7,cái,0.1642857142857142,0.1499999999999999,NA,3
xương,1,xương,0.31000000000000005,0.31000000000000005,NA,5
nghe,4,nghe,0.16749999999999995,0.13000000000000012,NA,4
vè,1,vè,0.19000000000000017,0.19000000000000017,NA,2
nói,15,nói,0.3893333333333332,0.27,NA,3
ngược,1,ngược,1.1599999999999997,1.1599999999999997,NA,5
lúc,3,lúc,0.35333333333333333,0.15000000000000002,NA,3
cháu,2,cháu,0.5500000000000002,0.5500000000000002,NA,4
giật,3,giật,0.4033333333333335,0.42000000000000015,NA,4
mình,4,mình,0.315,0.29000000000000004,NA,4
tỉnh,1,tỉnh,0.29000000000000004,0.29000000000000004,NA,4
dậy,1,dậy,0.30000000000000027,0.30000000000000027,NA,3
rét,1,rét,0.3600000000000003,0.3600000000000003,NA,3
run,1,run,0.08999999999999986,0.08999999999999986,NA,3
được,11,được,0.20999999999999996,0.18000000000000016,NA,4
đặt,2,đặt,0.29,0.29,NA,3
ở,6,ở,0.7066666666666666,0.15500000000000003,NA,1
khắp,1,khắp,0.19000000000000017,0.19000000000000017,NA,4
mọi,2,mọi,0.8,0.8,NA,3
miền,2,miền,0.245,0.245,NA,4
việt,1,việt,0.4800000000000002,0.4800000000000002,NA,4
nam,1,nam,1.1099999999999999,1.1099999999999999,NA,3
thế,5,thế,0.5120000000000001,0.3699999999999999,NA,3
cầu,1,cầu,0.2699999999999998,0.2699999999999998,NA,3
xin,2,xin,0.15000000000000013,0.15000000000000013,NA,3
tình,4,tình,0.6,0.525,NA,4
cảm,4,cảm,0.48499999999999993,0.3899999999999998,NA,3
với,8,với,0.4175,0.44999999999999996,NA,3
khi,2,khi,0.2300000000000001,0.2300000000000001,NA,3
thị,1,thị,0.20000000000000018,0.20000000000000018,NA,3
sao,5,sao,0.304,0.3599999999999999,NA,3
bà,4,bà,0.2375,0.245,NA,2
đưa,4,đưa,0.235,0.22000000000000006,NA,3
tay,5,tay,0.3899999999999999,0.20000000000000018,NA,3
lên,7,lên,0.2928571428571428,0.29000000000000004,NA,3
như,7,như,0.4428571428571429,0.33000000000000007,NA,3
ý,2,ý,0.09999999999999964,0.09999999999999964,NA,1
muốn,3,muốn,0.29666666666666663,0.25,NA,4
bỏ,3,bỏ,0.21333333333333337,0.2200000000000002,NA,2
rời,1,rời,0.2799999999999998,0.2799999999999998,NA,3
khỏi,2,khỏi,0.2200000000000002,0.2200000000000002,NA,4
trong,6,trong,0.38166666666666665,0.37000000000000005,NA,5
phòng,1,phòng,0.30000000000000004,0.30000000000000004,NA,5
lửa,1,lửa,0.5800000000000001,0.5800000000000001,NA,3
trên,1,trên,0.43999999999999995,0.43999999999999995,NA,4
ngọn,1,ngọn,0.1200000000000001,0.1200000000000001,NA,4
nến,2,nến,0.4900000000000001,0.4900000000000001,NA,3
đang,2,đang,0.20999999999999996,0.20999999999999996,NA,4
cháy,2,cháy,0.28500000000000014,0.28500000000000014,NA,4
giờ,5,giờ,0.21800000000000005,0.26,NA,3
dại,2,dại,0.21000000000000008,0.21000000000000008,NA,3
đến,4,đến,0.18249999999999983,0.18499999999999983,NA,3
nhà,10,nhà,0.2160000000000001,0.20500000000000013,NA,3
cũng,9,cũng,0.34888888888888886,0.3500000000000001,NA,4
k,1,k,0.2200000000000002,0.2200000000000002,NA,1
thể,2,thể,0.2549999999999999,0.2549999999999999,NA,3
khuôn,1,khuôn,0.28,0.28,NA,5
mặt,1,mặt,0.18999999999999995,0.18999999999999995,NA,3
thanh,1,thanh,0.17999999999999994,0.17999999999999994,NA,5
tú,1,tú,0.27,0.27,NA,2
chút,2,chút,0.265,0.265,NA,4
gì,8,gì,0.2437499999999999,0.24499999999999988,NA,2
của,13,của,0.29769230769230764,0.25,NA,3
dân,1,dân,0.2599999999999998,0.2599999999999998,NA,3
xe,2,xe,0.24499999999999988,0.24499999999999988,NA,2
trích,1,trích,1.69,1.69,NA,5
từ,1,từ,0.6499999999999999,0.6499999999999999,NA,2
báo,1,báo,0.0900000000000003,0.0900000000000003,NA,3
chí,1,chí,1.54,1.54,NA,3
bảo,3,bảo,0.29000000000000004,0.2699999999999999,NA,3
nay,3,nay,0.3833333333333333,0.38000000000000006,NA,3
chơi,3,chơi,0.6866666666666669,0.6700000000000004,NA,4
cùng,4,cùng,0.3899999999999998,0.36999999999999994,NA,4
để,5,để,0.246,0.08,NA,2
học,2,học,0.30999999999999994,0.30999999999999994,NA,3
bát,1,bát,0.42000000000000004,0.42000000000000004,NA,3
hương,1,hương,0.43999999999999995,0.43999999999999995,NA,5
vừa,2,vừa,0.79,0.79,NA,3
bốc,1,bốc,0.08999999999999986,0.08999999999999986,NA,3
hai,2,hai,0.2900000000000001,0.2900000000000001,NA,3
chiếc,2,chiếc,0.635,0.635,NA,5
dép,1,dép,0.27,0.27,NA,3
kia,2,kia,0.09999999999999987,0.09999999999999987,NA,3
gặp,4,gặp,0.21000000000000008,0.19000000000000017,NA,3
tự,3,tự,0.3166666666666669,0.3600000000000003,NA,2
bao,3,bao,0.22666666666666657,0.1499999999999999,NA,3
nghỉ,2,nghỉ,0.32999999999999985,0.32999999999999985,NA,4
lát,1,lát,0.30999999999999983,0.30999999999999983,NA,3
hà,3,hà,0.11000000000000008,0.07,NA,2
liền,6,liền,0.5166666666666667,0.525,NA,4
ổ,1,ổ,0.23999999999999977,0.23999999999999977,NA,1
chạy,2,chạy,0.4599999999999999,0.4599999999999999,NA,4
phía,3,phía,0.5399999999999999,0.53,NA,4
thảo,6,thảo,0.26166666666666666,0.32499999999999996,NA,4
ai,7,ai,0.22142857142857147,0.2200000000000002,NA,2
chết,5,chết,0.23399999999999993,0.25,NA,4
nhi,2,nhi,0.21500000000000008,0.21500000000000008,NA,3
bói,3,bói,0.24333333333333332,0.25,NA,3
gần,2,gần,0.09500000000000004,0.09500000000000004,NA,3
đây,6,đây,0.2199999999999999,0.20499999999999985,NA,3
rất,3,rất,0.33000000000000007,0.28,NA,3
hay,6,hay,0.21500000000000005,0.24,NA,3
suy,1,suy,0.08999999999999997,0.08999999999999997,NA,3
nghĩ,2,nghĩ,0.5950000000000002,0.5950000000000002,NA,4
thứ,1,thứ,0.45999999999999996,0.45999999999999996,NA,3
nên,6,nên,0.25666666666666665,0.2650000000000001,NA,3
a,2,a,0.08999999999999991,0.08999999999999991,NA,1
hội,1,hội,0.51,0.51,NA,3
và,7,và,0.26000000000000006,0.26,NA,2
pheng,1,pheng,0.3800000000000001,0.3800000000000001,NA,5
đứa,3,đứa,0.22999999999999998,0.22999999999999998,NA,3
bạn,2,bạn,0.24,0.24,NA,3
thân,1,thân,0.25,0.25,NA,4
chữ,3,chữ,0.3133333333333333,0.26,NA,3
đức,1,đức,0.1200000000000001,0.1200000000000001,NA,3
tâm,4,tâm,0.32749999999999996,0.285,NA,3
vẫn,2,vẫn,0.32999999999999996,0.32999999999999996,NA,3
nhìn,7,nhìn,0.3228571428571429,0.29000000000000004,NA,4
rõ,1,rõ,0.27,0.27,NA,2
tải,1,tải,0.3400000000000003,0.3400000000000003,NA,3
tử,2,tử,0.1399999999999999,0.1399999999999999,NA,2
thần,1,thần,0.30000000000000027,0.30000000000000027,NA,4
màu,1,màu,0.25,0.25,NA,3
xanh,1,xanh,0.77,0.77,NA,4
nguyện,1,nguyện,0.32000000000000006,0.32000000000000006,NA,6
vọng,2,vọng,0.5049999999999998,0.5049999999999998,NA,4
chưa,1,chưa,0.17999999999999994,0.17999999999999994,NA,4
phát,1,phát,0.1299999999999999,0.1299999999999999,NA,4
nhanh,1,nhanh,0.41000000000000014,0.41000000000000014,NA,5
thấy,6,thấy,0.35166666666666657,0.3799999999999999,NA,4
cả,3,cả,0.19000000000000009,0.16999999999999993,NA,2
buồn,1,buồn,0.3800000000000001,0.3800000000000001,NA,4
chứ,4,chứ,0.8075000000000001,0.4800000000000001,NA,3
vang,2,vang,0.3400000000000001,0.3400000000000001,NA,4
tiếng,2,tiếng,0.5249999999999999,0.5249999999999999,NA,5
hát,1,hát,0.18999999999999972,0.18999999999999972,NA,3
trước,3,trước,0.5933333333333334,0.6900000000000001,NA,5
ra,7,ra,0.18571428571428575,0.16000000000000014,NA,2
cửa,1,cửa,0.5099999999999998,0.5099999999999998,NA,3
trinh,8,trinh,0.5175000000000001,0.4149999999999999,NA,5
bác,3,bác,0.3666666666666669,0.20999999999999996,NA,3
sĩ,2,sĩ,0.05999999999999972,0.05999999999999972,NA,2
mà,5,mà,0.25600000000000006,0.17999999999999994,NA,2
trải,1,trải,0.12,0.12,NA,4
nghiệm,1,nghiệm,0.45000000000000007,0.45000000000000007,NA,6
qua,2,qua,0.38,0.38,NA,3
mới,7,mới,0.3385714285714286,0.2699999999999998,NA,3
sự,1,sự,0.6300000000000003,0.6300000000000003,NA,2
thật,5,thật,0.26600000000000007,0.20999999999999996,NA,4
bánh,1,bánh,0.5900000000000001,0.5900000000000001,NA,4
kẹo,1,kẹo,0.21999999999999997,0.21999999999999997,NA,3
dứt,1,dứt,0.30000000000000004,0.30000000000000004,NA,3
lời,4,lời,0.4975,0.5249999999999999,NA,3
vội,1,vội,0.23999999999999977,0.23999999999999977,NA,3
ngoài,1,ngoài,0.4500000000000002,0.4500000000000002,NA,5
quên,1,quên,0.5,0.5,NA,4
lấy,1,lấy,0.2599999999999998,0.2599999999999998,NA,3
tiền,1,tiền,0.16000000000000014,0.16000000000000014,NA,4
thôi,5,thôi,0.43599999999999994,0.41000000000000014,NA,4
đường,1,đường,0.3999999999999999,0.3999999999999999,NA,5
nấy,1,nấy,0.23999999999999977,0.23999999999999977,NA,3
bước,1,bước,0.22999999999999998,0.22999999999999998,NA,4
vào,2,vào,0.43499999999999994,0.43499999999999994,NA,3
mắt,4,mắt,0.35250000000000004,0.33,NA,3
sầu,1,sầu,0.0900000000000003,0.0900000000000003,NA,3
trí,1,trí,0.22999999999999998,0.22999999999999998,NA,3
đem,1,đem,0.43000000000000016,0.43000000000000016,NA,3
hoà,1,hoà,0.6000000000000001,0.6000000000000001,NA,3
sách,1,sách,0.18000000000000016,0.18000000000000016,NA,4
vở,1,vở,0.20000000000000018,0.20000000000000018,NA,2
chẳng,2,chẳng,0.2599999999999999,0.2599999999999999,NA,5
giác,1,giác,0.47,0.47,NA,4
kêu,3,kêu,0.25333333333333324,0.2599999999999998,NA,3
gọi,3,gọi,0.5066666666666666,0.41999999999999993,NA,3
chắc,2,chắc,0.30999999999999994,0.30999999999999994,NA,4
chắn,1,chắn,0.7899999999999998,0.7899999999999998,NA,4
gái,2,gái,0.1699999999999997,0.1699999999999997,NA,3
sẽ,5,sẽ,0.46399999999999997,0.06999999999999984,NA,2
vận,1,vận,0.14000000000000057,0.14000000000000057,NA,3
lớn,2,lớn,0.17999999999999994,0.17999999999999994,NA,3
mày,6,mày,0.34333333333333327,0.3849999999999998,NA,3
dù,1,dù,0.27,0.27,NA,2
xảy,2,xảy,1.1400000000000001,1.1400000000000001,NA,3
hoặc,2,hoặc,0.21500000000000008,0.21500000000000008,NA,4
quanh,1,quanh,0.75,0.75,NA,5
quẩn,1,quẩn,0.45999999999999996,0.45999999999999996,NA,4
xác,1,xác,0.08999999999999941,0.08999999999999941,NA,3
những,4,những,0.5674999999999999,0.595,NA,5
cuối,2,cuối,0.28000000000000014,0.28000000000000014,NA,4
quân,2,quân,0.22999999999999998,0.22999999999999998,NA,4
khiến,1,khiến,0.6299999999999999,0.6299999999999999,NA,5
lo,1,lo,0.1900000000000004,0.1900000000000004,NA,2
lắng,1,lắng,0.21999999999999975,0.21999999999999975,NA,4
vần,1,vần,0.29000000000000004,0.29000000000000004,NA,3
vũ,1,vũ,0.28,0.28,NA,2
mây,1,mây,0.23999999999999977,0.23999999999999977,NA,3
che,1,che,0.28000000000000025,0.28000000000000025,NA,3
đèn,1,đèn,0.2599999999999998,0.2599999999999998,NA,3
cao,1,cao,0.31000000000000005,0.31000000000000005,NA,3
áp,1,áp,0.2999999999999998,0.2999999999999998,NA,2
chập,1,chập,0.6099999999999999,0.6099999999999999,NA,4
chờn,1,chờn,0.15000000000000036,0.15000000000000036,NA,4
ôi,1,ôi,0.39,0.39,NA,2
mẫu,1,mẫu,0.1499999999999999,0.1499999999999999,NA,3
cười,2,cười,0.6100000000000001,0.6100000000000001,NA,4
chú,3,chú,0.39666666666666667,0.22999999999999998,NA,3
vầng,1,vầng,0.42999999999999994,0.42999999999999994,NA,4
trăng,1,trăng,0.3400000000000001,0.3400000000000001,NA,5
khuyết,1,khuyết,0.19999999999999996,0.19999999999999996,NA,6
đừng,3,đừng,0.3966666666666668,0.5100000000000002,NA,4
tránh,1,tránh,0.7,0.7,NA,5
tao,6,tao,0.27166666666666667,0.2200000000000002,NA,3
câu,1,câu,0.32000000000000006,0.32000000000000006,NA,3
bức,1,bức,0.22999999999999998,0.22999999999999998,NA,3
ảnh,1,ảnh,0.1200000000000001,0.1200000000000001,NA,3
chúng,3,chúng,1.33,0.3200000000000003,NA,5
tôi,3,tôi,0.21333333333333337,0.23000000000000043,NA,3
khoe,1,khoe,0.20000000000000018,0.20000000000000018,NA,4
nô,1,nô,0.26,0.26,NA,2
en,1,en,0.10999999999999988,0.10999999999999988,NA,2
vui,2,vui,0.525,0.525,NA,3
vẻ,1,vẻ,0.48,0.48,NA,2
nếu,3,nếu,0.17666666666666667,0.15000000000000002,NA,3
phúc,1,phúc,0.22999999999999998,0.22999999999999998,NA,4
lòng,1,lòng,0.5,0.5,NA,4
vương,1,vương,0.3600000000000001,0.3600000000000001,NA,5
vấn,1,vấn,0.16000000000000014,0.16000000000000014,NA,3
khấn,1,khấn,0.13,0.13,NA,4
xong,2,xong,0.755,0.755,NA,4
điện,1,điện,0.3599999999999999,0.3599999999999999,NA,4
thoại,1,thoại,0.5500000000000003,0.5500000000000003,NA,5
đổ,2,đổ,0.31500000000000017,0.31500000000000017,NA,2
chuông,1,chuông,0.7200000000000002,0.7200000000000002,NA,6
đúng,2,đúng,0.135,0.135,NA,4
lạ,1,lạ,0.27,0.27,NA,2
lắm,3,lắm,0.16333333333333355,0.18999999999999995,NA,3
sâm,1,sâm,0.30000000000000004,0.30000000000000004,NA,3
trai,1,trai,0.20000000000000018,0.20000000000000018,NA,4
phiên,1,phiên,0.17999999999999972,0.17999999999999972,NA,5
dịch,1,dịch,0.14000000000000012,0.14000000000000012,NA,4
nơi,2,nơi,0.17500000000000004,0.17500000000000004,NA,3
rừng,2,rừng,1.1000000000000003,1.1000000000000003,NA,4
thiêng,1,thiêng,0.17999999999999972,0.17999999999999972,NA,6
nước,1,nước,0.11999999999999922,0.11999999999999922,NA,4
độc,1,độc,0.09000000000000075,0.09000000000000075,NA,3
chia,1,chia,0.6600000000000001,0.6600000000000001,NA,4
sẻ,1,sẻ,0.07999999999999985,0.07999999999999985,NA,2
sức,1,sức,0.08999999999999986,0.08999999999999986,NA,3
đời,5,đời,0.28599999999999987,0.25,NA,3
chà,1,chà,0.31000000000000005,0.31000000000000005,NA,3
đạp,1,đạp,0.1299999999999999,0.1299999999999999,NA,3
đêm,2,đêm,0.23499999999999996,0.23499999999999996,NA,3
mơ,2,mơ,0.29000000000000004,0.29000000000000004,NA,2
tội,1,tội,0.10000000000000009,0.10000000000000009,NA,3
nghiệp,1,nghiệp,0.5099999999999998,0.5099999999999998,NA,6
lối,2,lối,0.2599999999999999,0.2599999999999999,NA,3
viễn,1,viễn,0.7400000000000002,0.7400000000000002,NA,4
chờ,2,chờ,0.09000000000000008,0.09000000000000008,NA,3
rong,1,rong,0.8699999999999997,0.8699999999999997,NA,4
gót,1,gót,1.5499999999999998,1.5499999999999998,NA,3
tim,1,tim,0.09000000000000075,0.09000000000000075,NA,3
tận,1,tận,0.08999999999999986,0.08999999999999986,NA,3
uống,1,uống,0.22999999999999998,0.22999999999999998,NA,4
thuốc,2,thuốc,0.20500000000000007,0.20500000000000007,NA,5
hợp,3,hợp,0.16999999999999993,0.08999999999999986,NA,3
hầu,1,hầu,0.15000000000000036,0.15000000000000036,NA,3
đấy,3,đấy,0.24666666666666673,0.2400000000000002,NA,3
liên,1,liên,0.3899999999999999,0.3899999999999999,NA,4
quan,1,quan,0.30000000000000027,0.30000000000000027,NA,4
thiện,2,thiện,0.49999999999999994,0.49999999999999994,NA,5
tai,2,tai,0.5,0.5,NA,3
trạng,1,trạng,0.9000000000000001,0.9000000000000001,NA,5
hoảng,1,hoảng,1.0499999999999998,1.0499999999999998,NA,5
loạn,1,loạn,0.3299999999999996,0.3299999999999996,NA,4
nguy,1,nguy,0.2400000000000002,0.2400000000000002,NA,4
hiểm,1,hiểm,0.4500000000000002,0.4500000000000002,NA,4
hơi,1,hơi,0.37,0.37,NA,3
nuối,1,nuối,0.35,0.35,NA,4
tiếc,3,tiếc,0.3033333333333333,0.26,NA,4
bởi,3,bởi,0.3266666666666667,0.27,NA,3
ngày,5,ngày,0.43399999999999983,0.35999999999999943,NA,4
thu,1,thu,0.10000000000000009,0.10000000000000009,NA,3
tuy,1,tuy,0.17000000000000004,0.17000000000000004,NA,3
nhiên,1,nhiên,0.26,0.26,NA,5
hễ,1,hễ,0.1299999999999999,0.1299999999999999,NA,2
thả,2,thả,0.29500000000000004,0.29500000000000004,NA,3
khóc,1,khóc,0.18999999999999995,0.18999999999999995,NA,4
nức,1,nức,0.2200000000000002,0.2200000000000002,NA,3
nở,1,nở,0.06000000000000005,0.06000000000000005,NA,2
ngỡ,1,ngỡ,0.3699999999999999,0.3699999999999999,NA,3
chiêm,1,chiêm,0.53,0.53,NA,5
tới,2,tới,0.295,0.295,NA,3
số,1,số,0.06000000000000005,0.06000000000000005,NA,2
cảnh,1,cảnh,0.1900000000000004,0.1900000000000004,NA,4
sa,1,sa,0.2400000000000002,0.2400000000000002,NA,2
mạc,1,mạc,0.5899999999999999,0.5899999999999999,NA,3
vô,1,vô,0.28000000000000025,0.28000000000000025,NA,2
liêu,1,liêu,0.1200000000000001,0.1200000000000001,NA,4
hiện,1,hiện,0.3500000000000001,0.3500000000000001,NA,4
tượng,1,tượng,0.5,0.5,NA,5
tiếp,2,tiếp,0.3749999999999999,0.3749999999999999,NA,4
tục,1,tục,0.29000000000000004,0.29000000000000004,NA,3
ngơi,1,ngơi,0.20999999999999996,0.20999999999999996,NA,4
nhớ,3,nhớ,0.38000000000000006,0.33000000000000007,NA,3
sang,3,sang,0.2866666666666666,0.26,NA,4
bản,1,bản,0.56,0.56,NA,3
quay,1,quay,0.24,0.24,NA,4
sau,5,sau,0.5780000000000001,0.48,NA,3
cậu,1,cậu,0.18000000000000016,0.18000000000000016,NA,3
chinh,2,chinh,0.24499999999999994,0.24499999999999994,NA,5
dần,1,dần,0.12,0.12,NA,3
dà,1,dà,0.08000000000000007,0.08000000000000007,NA,2
thắp,1,thắp,0.5,0.5,NA,4
sáng,1,sáng,0.1499999999999999,0.1499999999999999,NA,4
cách,2,cách,0.31999999999999995,0.31999999999999995,NA,4
cạnh,2,cạnh,0.2400000000000001,0.2400000000000001,NA,4
ông,7,ông,0.20857142857142846,0.17999999999999972,NA,3
tiển,1,tiển,0.48,0.48,NA,4
tiên,1,tiên,1.26,1.26,NA,4
xa,1,xa,0.1200000000000001,0.1200000000000001,NA,2
mãi,1,mãi,0.3799999999999999,0.3799999999999999,NA,3
biết,2,biết,0.2350000000000001,0.2350000000000001,NA,4
ngượng,1,ngượng,0.31000000000000005,0.31000000000000005,NA,6
ngùng,1,ngùng,0.20999999999999996,0.20999999999999996,NA,5
phong,1,phong,0.31000000000000005,0.31000000000000005,NA,5
vì,3,vì,0.21000000000000008,0.22999999999999998,NA,2
họ,3,họ,0.16999999999999993,0.1399999999999999,NA,2
chẻ,1,chẻ,0.9699999999999998,0.9699999999999998,NA,3
lâu,2,lâu,0.265,0.265,NA,3
ơn,2,ơn,0.15999999999999992,0.15999999999999992,NA,2
chất,1,chất,0.21999999999999997,0.21999999999999997,NA,4
giọng,1,giọng,0.4900000000000002,0.4900000000000002,NA,5
địa,1,địa,0.23999999999999977,0.23999999999999977,NA,3
nai,1,nai,0.08999999999999986,0.08999999999999986,NA,3
nái,1,nái,0.08999999999999986,0.08999999999999986,NA,3
điên,1,điên,0.25,0.25,NA,4
làm,3,làm,0.21333333333333324,0.22999999999999954,NA,3
thầm,1,thầm,0.42999999999999994,0.42999999999999994,NA,4
hy,1,hy,0.10000000000000009,0.10000000000000009,NA,2
sinh,1,sinh,1.71,1.71,NA,4
cuộc,2,cuộc,0.43500000000000005,0.43500000000000005,NA,4
phải,4,phải,0.355,0.20500000000000007,NA,4
thuyền,1,thuyền,0.45000000000000007,0.45000000000000007,NA,6
to,3,to,0.20999999999999988,0.19999999999999973,NA,2
sóng,1,sóng,0.3400000000000001,0.3400000000000001,NA,4
nuôi,1,nuôi,0.27,0.27,NA,4
càng,1,càng,0.15000000000000013,0.15000000000000013,NA,4
giữa,1,giữa,0.19999999999999996,0.19999999999999996,NA,4
kumanthong,2,kumanthong,0.6549999999999999,0.6549999999999999,NA,10
chủ,1,chủ,0.1499999999999999,0.1499999999999999,NA,3
nhân,2,nhân,0.2599999999999999,0.2599999999999999,NA,4
dạ,2,dạ,0.075,0.075,NA,2
vâng,1,vâng,0.29,0.29,NA,4
mỗi,1,mỗi,0.43999999999999995,0.43999999999999995,NA,3
lần,1,lần,0.17999999999999994,0.17999999999999994,NA,3
muộn,1,muộn,0.14000000000000012,0.14000000000000012,NA,4
chị,1,chị,0.71,0.71,NA,3
thích,1,thích,1.42,1.42,NA,5
thắc,1,thắc,0.55,0.55,NA,4
mắc,1,mắc,0.10000000000000009,0.10000000000000009,NA,3
tấp,1,tấp,0.5,0.5,NA,3
nập,1,nập,0.5,0.5,NA,3
giúp,1,giúp,0.5199999999999999,0.5199999999999999,NA,4
đốn,1,đốn,0.28000000000000025,0.28000000000000025,NA,3
chặt,1,chặt,0.17999999999999972,0.17999999999999972,NA,4
cây,2,cây,0.2350000000000001,0.2350000000000001,NA,3
hỏi,1,hỏi,0.08999999999999986,0.08999999999999986,NA,3
nội,2,nội,0.31500000000000006,0.31500000000000006,NA,3
suốt,1,suốt,0.4099999999999999,0.4099999999999999,NA,4
phàn,1,phàn,0.2200000000000002,0.2200000000000002,NA,4
nàn,1,nàn,0.33999999999999986,0.33999999999999986,NA,3
rằng,1,rằng,0.13000000000000034,0.13000000000000034,NA,4
chăm,1,chăm,0.18000000000000016,0.18000000000000016,NA,4
khó,1,khó,0.2200000000000002,0.2200000000000002,NA,3
hiểu,2,hiểu,0.33499999999999996,0.33499999999999996,NA,4
giai,1,giai,0.3599999999999999,0.3599999999999999,NA,4
đoạn,1,đoạn,0.49,0.49,NA,4
mộng,1,mộng,0.45999999999999974,0.45999999999999974,NA,4
sợ,2,sợ,1.0300000000000002,1.0300000000000002,NA,2
