frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
10,d’fhear,0.3309999999999999,0.31000000000000005,NA,7
14,romham,0.3578571428571427,0.3400000000000003,NA,6
2,bríd,0.7150000000000001,0.7150000000000001,NA,4
23,chuid,0.3252173913043478,0.33000000000000007,0.06549597941979422,5
3,salainn,0.6666666666666666,0.74,NA,7
7,shuí,0.3428571428571428,0.32999999999999985,NA,4
28,óráid,0.5757142857142856,0.58,0.09073480166289138,5
2,féasta,0.6349999999999998,0.6349999999999998,NA,6
5,ceiliúradh,0.5960000000000001,0.54,NA,10
3,athbheochan,0.68,0.6200000000000001,NA,11
3,brian,0.3633333333333333,0.3700000000000001,NA,5
10,imeacht,0.4299999999999999,0.45499999999999996,NA,7
4,tinn,0.495,0.515,NA,4
48,dhaoine,0.35999999999999993,0.34499999999999986,0.06782329983125268,7
30,uaisle,0.4193333333333334,0.40000000000000036,0.0910828850774007,6
19,tine,0.3478947368421053,0.3600000000000001,NA,4
2,scóip,0.49499999999999994,0.49499999999999994,NA,5
34,faoi,0.23441176470588238,0.20500000000000007,0.08076119592037015,4
3,fhocal,0.25333333333333335,0.26,NA,6
3,scoir,0.5566666666666666,0.5700000000000001,NA,5
11,mian,0.2718181818181819,0.27,NA,4
60,liom,0.22433333333333336,0.19999999999999996,0.09165829443019931,4
10,bhuíochas,0.5129999999999999,0.49999999999999994,NA,9
9,ghabháil,0.43333333333333335,0.3900000000000001,NA,8
23,arís,0.4917391304347826,0.48,0.09929992098838948,4
7,bhúr,0.19714285714285712,0.16999999999999993,NA,4
3,bhflaithiúlacht,0.8000000000000002,0.8399999999999999,NA,15
23,rud,0.18173913043478263,0.18999999999999995,0.027245045239796848,3
3,dtéann,0.3133333333333334,0.3300000000000003,NA,6
3,bóithre,0.49333333333333323,0.46999999999999975,NA,7
3,gciarraí,0.4399999999999998,0.4299999999999997,NA,8
3,ciarraí,0.47666666666666657,0.46999999999999975,NA,7
3,sonas,0.4166666666666666,0.3799999999999999,NA,5
13,deich,0.2799999999999999,0.25,NA,5
37,chlog,0.45540540540540536,0.4500000000000002,0.08437991449373469,5
52,siad,0.3163461538461539,0.29500000000000004,0.11631648587744486,4
8,teacht,0.3912499999999999,0.3749999999999999,NA,6
22,ón,0.175909090909091,0.16500000000000004,0.06115235391716641,2
3,tseilg,0.45999999999999996,0.45999999999999996,NA,6
14,ceann,0.3828571428571429,0.37,NA,5
7,dul,0.2099999999999999,0.19999999999999973,NA,3
5,oifig,0.37199999999999994,0.34999999999999987,NA,5
2,atoghadh,0.7600000000000002,0.7600000000000002,NA,8
11,mac,0.27545454545454545,0.29000000000000004,NA,3
4,deartháir,0.5075000000000001,0.5249999999999999,NA,9
3,risteard,0.5100000000000001,0.48,NA,8
27,ea,0.18296296296296294,0.1499999999999999,0.09007752280097471,2
1,piaras,0.44999999999999973,0.44999999999999973,NA,6
9,ndóigh,0.43333333333333335,0.45999999999999985,NA,6
21,comórtas,0.5533333333333333,0.5699999999999998,0.10229043617725624,8
3,peile,0.3299999999999999,0.2799999999999998,NA,5
3,noileán,0.5599999999999997,0.5999999999999996,NA,7
21,dhá,0.27857142857142864,0.27,0.0636620541834549,3
50,míle,0.2456,0.2250000000000001,0.07910623185544446,4
81,agaibh,0.3374074074074074,0.33000000000000007,0.0846578079355026,6
23,uasal,0.4373913043478261,0.43000000000000016,0.08682361384409557,5
9,faoin,0.2711111111111112,0.25,NA,5
7,theachtaí,0.45,0.43000000000000005,NA,9
7,dála,0.4628571428571429,0.47,NA,4
4,sheanadóirí,0.6950000000000001,0.6750000000000002,NA,11
4,treaslaím,0.595,0.5999999999999999,NA,9
4,déanaim,0.3275,0.33499999999999996,NA,7
6,sár,0.4300000000000002,0.39000000000000057,NA,3
4,curtha,0.3350000000000002,0.33000000000000007,NA,6
6,gcrích,0.4166666666666665,0.41000000000000014,NA,6
10,dtí,0.23299999999999993,0.22999999999999998,NA,3
5,cardáil,0.6299999999999998,0.6499999999999999,NA,7
1,dream,0.35,0.35,NA,5
1,spáinne,0.5899999999999999,0.5899999999999999,NA,7
3,craic,0.3666666666666667,0.36,NA,5
10,dóigh,0.27199999999999996,0.26499999999999996,NA,5
3,gcéill,0.34,0.30999999999999994,NA,6
9,shíle,0.4555555555555555,0.45999999999999996,NA,5
14,balla,0.3614285714285714,0.3599999999999999,NA,5
8,íseal,0.4812500000000001,0.49,NA,5
1,eagraíocht,0.65,0.65,NA,10
1,bainistí,0.6500000000000001,0.6500000000000001,NA,8
2,cabhraigh,0.4250000000000001,0.4250000000000001,NA,9
2,teastaíonn,0.6699999999999999,0.6699999999999999,NA,10
2,míniú,0.545,0.545,NA,5
11,scéal,0.459090909090909,0.4600000000000004,NA,5
6,rugadh,0.44166666666666665,0.43999999999999995,NA,6
42,t,0.10023809523809527,0.09999999999999976,0.04015142649946484,1
6,ochtú,0.38333333333333336,0.38500000000000006,NA,5
21,fiche,0.31857142857142856,0.31000000000000005,0.09062481527074764,5
13,mhí,0.27461538461538454,0.22999999999999998,NA,3
4,feabhra,0.5375000000000001,0.5250000000000001,NA,7
4,ocht,0.3275000000000001,0.3650000000000002,NA,4
9,gcéad,0.31888888888888894,0.33999999999999986,NA,5
15,ochtó,0.38599999999999995,0.3899999999999997,NA,5
27,dó,0.2737037037037037,0.2599999999999998,0.09511726156325916,2
1,blas,0.47999999999999987,0.47999999999999987,NA,4
1,cnó,0.3799999999999999,0.3799999999999999,NA,3
7,cártaí,0.4528571428571428,0.47,NA,6
5,bána,0.43200000000000005,0.43000000000000016,NA,4
3,mballa,0.43,0.47,NA,6
3,liam,0.4399999999999998,0.3900000000000001,NA,4
5,phádraig,0.5960000000000003,0.6400000000000006,NA,8
3,sudo,0.4466666666666667,0.42000000000000004,NA,4
14,déan,0.29499999999999993,0.30000000000000004,NA,4
6,ceapaire,0.41500000000000004,0.4149999999999999,NA,8
62,dom,0.2945161290322581,0.2799999999999999,0.08403116945816992,3
8,dath,0.26749999999999996,0.255,NA,4
8,difríocht,0.54375,0.5549999999999999,NA,9
9,ama,0.33111111111111113,0.30000000000000004,NA,3
15,idir,0.258,0.25,NA,4
3,vársá,0.5933333333333333,0.5299999999999998,NA,5
15,fhearadh,0.3486666666666666,0.33999999999999986,NA,8
2,hamháin,0.45999999999999996,0.45999999999999996,NA,7
12,dún,0.265,0.24,NA,3
43,anois,0.45860465116279064,0.45999999999999996,0.0881443997991185,5
7,grá,0.38999999999999996,0.41999999999999993,NA,3
4,crá,0.39250000000000007,0.3850000000000001,NA,3
15,dheartháir,0.528,0.52,NA,10
10,thaidhg,0.4600000000000001,0.44499999999999995,NA,7
3,craoltóir,0.68,0.67,NA,9
3,cumasach,0.63,0.69,NA,8
3,ildánach,0.7166666666666668,0.71,NA,8
7,gura,0.24000000000000002,0.25,NA,4
21,fada,0.4180952380952381,0.43999999999999995,0.085300588955707,4
7,buan,0.3371428571428572,0.33000000000000007,NA,4
6,mbun,0.2983333333333333,0.2799999999999998,NA,4
2,cheol,0.4849999999999999,0.4849999999999999,NA,5
4,bhinn,0.37750000000000006,0.405,NA,5
36,héireann,0.48888888888888893,0.4650000000000001,0.09019907436261763,8
9,chomhdháil,0.5788888888888889,0.55,NA,10
3,oileán,0.3433333333333331,0.31999999999999984,NA,6
2,achomaireacht,0.8250000000000001,0.8250000000000001,NA,13
2,sceidil,0.45500000000000007,0.45500000000000007,NA,7
2,b,0.21999999999999997,0.21999999999999997,NA,1
4,dtagraítear,0.6475000000000002,0.6450000000000002,NA,11
14,acht,0.38999999999999996,0.37,NA,4
2,bport,0.39,0.39,NA,5
2,laoise,0.6299999999999999,0.6299999999999999,NA,6
6,mbaile,0.3566666666666667,0.35000000000000003,NA,6
2,chollaigh,0.52,0.52,NA,9
3,corcaigh,0.5499999999999998,0.54,NA,8
5,corrán,0.43,0.41999999999999993,NA,6
5,tuathail,0.476,0.42999999999999994,NA,8
2,binsí,0.5050000000000001,0.5050000000000001,NA,5
2,gearra,0.59,0.59,NA,6
2,castar,0.465,0.465,NA,6
13,daoine,0.42846153846153856,0.41000000000000014,NA,6
24,chéile,0.4741666666666666,0.44999999999999996,0.09672536948210268,6
2,chastar,0.46499999999999986,0.46499999999999986,NA,7
5,cnoic,0.4700000000000001,0.4700000000000002,NA,5
7,onóir,0.3885714285714286,0.3899999999999999,NA,5
17,pléisiúir,0.4747058823529411,0.45999999999999996,NA,9
12,tábhachtach,0.6758333333333336,0.6950000000000003,NA,11
5,creid,0.45400000000000007,0.4500000000000002,NA,5
8,uaim,0.40625,0.3999999999999999,NA,4
4,binn,0.275,0.28500000000000003,NA,4
7,béal,0.29714285714285715,0.24,NA,4
2,thost,0.495,0.495,NA,5
7,bhróg,0.51,0.5299999999999999,NA,5
7,drochuair,0.6457142857142857,0.6900000000000002,NA,9
9,éirigh,0.38111111111111107,0.41000000000000003,NA,6
86,leis,0.2924418604651162,0.24500000000000005,0.11160788551638777,4
5,phlean,0.32200000000000006,0.31000000000000005,NA,6
4,acú,0.36250000000000027,0.3550000000000002,NA,3
5,gabhadh,0.414,0.38000000000000034,NA,7
5,easmainn,0.49000000000000005,0.4900000000000002,NA,8
1,aititheoirí,0.7299999999999999,0.7299999999999999,NA,11
1,rátaithe,0.54,0.54,NA,8
10,áirithe,0.4960000000000001,0.4700000000000004,NA,7
1,gcoimeádaithe,1.0899999999999999,1.0899999999999999,NA,13
5,ex,0.22800000000000004,0.22999999999999998,NA,2
3,officio,0.6166666666666667,0.6000000000000001,NA,7
6,bhuail,0.32166666666666666,0.29500000000000004,NA,6
15,breá,0.4026666666666667,0.4,NA,4
5,píosa,0.4040000000000001,0.41000000000000014,NA,5
