 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
wie,381,wie,0.22871391076115483,0.20999999999999996,0.08198956634957896,3
al,199,al,0.17537688442211058,0.16999999999999993,0.07115734214934748,2
lang,55,lang,0.2905454545454545,0.29000000000000004,0.07051183724679987,4
lyn,22,lyn,0.32409090909090915,0.31000000000000016,0.09969759470323436,3
útdôve,1,útdôve,0.6699999999999999,0.6699999999999999,NA,6
wrâld,28,wrâld,0.4496428571428571,0.44000000000000017,0.09410325860682656,5
foar,570,foar,0.23319298245614037,0.21000000000000008,0.08740738278762135,4
iepengien,1,iepengien,0.9300000000000002,0.9300000000000002,NA,9
dame,2,dame,0.44499999999999995,0.44499999999999995,NA,4
tikket,1,tikket,0.4099999999999997,0.4099999999999997,NA,6
mei,701,mei,0.20400855920114125,0.18999999999999995,0.07397910852439349,3
de,3352,de,0.1102565632458234,0.10000000000000009,0.04524603438376733,2
linker,1,linker,0.3500000000000001,0.3500000000000001,NA,6
hege,18,hege,0.41500000000000004,0.39500000000000013,NA,4
hakke,3,hakke,0.46666666666666684,0.4600000000000004,NA,5
tempo,5,tempo,0.3740000000000001,0.3599999999999999,NA,5
tunnel,2,tunnel,0.39000000000000007,0.39000000000000007,NA,6
moat,144,moat,0.2538194444444445,0.22999999999999998,0.08491045491301619,4
maart,7,maart,0.4642857142857144,0.5,NA,5
takom,7,takom,0.3614285714285714,0.3599999999999999,NA,5
jier,133,jier,0.3091729323308271,0.30000000000000027,0.09203132793998413,4
klear,23,klear,0.4004347826086955,0.3999999999999999,0.06441895972104403,5
wy,363,wy,0.165702479338843,0.15000000000000036,0.06565218640282483,2
moatte,88,moatte,0.3380681818181818,0.32999999999999996,0.08185855412852426,6
spitigernôch,4,spitigernôch,0.9775,0.95,NA,12
konstatearje,1,konstatearje,0.8199999999999998,0.8199999999999998,NA,12
dagen,72,dagen,0.45083333333333336,0.43500000000000005,0.09514629210541233,5
alwer,4,alwer,0.31499999999999995,0.2999999999999998,NA,5
ôftelle,1,ôftelle,0.4500000000000002,0.4500000000000002,NA,7
kinne,154,kinne,0.2998701298701299,0.29000000000000004,0.07165628755655888,5
syn,223,syn,0.22618834080717487,0.21999999999999997,0.05311300589293007,3
earste,63,earste,0.4149206349206349,0.3999999999999999,0.08155490958249989,6
bondel,3,bondel,0.5,0.5199999999999998,NA,6
ferskynde,5,ferskynde,0.5599999999999999,0.54,NA,9
njoggentjin,4,njoggentjin,0.5375000000000001,0.52,NA,11
trije,77,trije,0.415974025974026,0.41000000000000014,0.06347937377936527,5
santich,5,santich,0.5539999999999999,0.5199999999999996,NA,7
freedtenacht,2,freedtenacht,0.8549999999999999,0.8549999999999999,NA,12
waard,131,waard,0.29748091603053434,0.2899999999999999,0.07620159004448843,5
se,239,se,0.15271966527196654,0.14000000000000012,0.050904929413004285,2
út,242,út,0.20818181818181816,0.18500000000000028,0.08693967002506041,2
tolve,18,tolve,0.41888888888888887,0.3999999999999997,NA,5
missen,1,missen,0.41000000000000014,0.41000000000000014,NA,6
keazen,4,keazen,0.5174999999999998,0.5049999999999999,NA,6
ta,143,ta,0.23146853146853144,0.22999999999999998,0.08053481481399212,2
miss,1,miss,0.25,0.25,NA,4
nederlân,17,nederlân,0.6452941176470588,0.6299999999999999,NA,8
hy,398,hy,0.18135678391959797,0.17999999999999994,0.057242850393013446,2
hie,155,hie,0.25451612903225806,0.25,0.08901476273584233,3
politike,6,politike,0.6016666666666666,0.5849999999999999,NA,8
nekke,5,nekke,0.358,0.3500000000000001,NA,5
útstutsen,1,útstutsen,0.8599999999999999,0.8599999999999999,NA,9
presidint,3,presidint,0.7000000000000002,0.7300000000000004,NA,9
dy't,156,dy't,0.2022435897435897,0.18999999999999995,0.05019412275001433,4
wurd,41,wurd,0.30463414634146335,0.31000000000000005,0.09102465492864036,4
neikaam,1,neikaam,0.7699999999999996,0.7699999999999996,NA,7
fytsleafhawwers,1,fytsleafhawwers,1.1,1.1,NA,15
tefoaren,5,tefoaren,0.5539999999999999,0.5700000000000001,NA,8
ynskriuwe,1,ynskriuwe,0.6000000000000001,0.6000000000000001,NA,9
krije,41,krije,0.3895121951219513,0.3700000000000001,0.07918179145208186,5
lunchpakket,1,lunchpakket,0.6699999999999999,0.6699999999999999,NA,11
ûnderweis,5,ûnderweis,0.7099999999999997,0.6600000000000001,NA,9
fyn,24,fyn,0.22125000000000003,0.21499999999999997,0.05735567899557532,3
prachtidee,1,prachtidee,1.0899999999999999,1.0899999999999999,NA,10
om,514,om,0.16865758754863813,0.16999999999999993,0.053471563108116286,2
ferhaaltsje,4,ferhaaltsje,0.7374999999999999,0.73,NA,11
te,699,te,0.11419170243204577,0.10999999999999988,0.031033264154135053,2
skriuwen,14,skriuwen,0.559285714285714,0.5549999999999999,NA,8
auto,55,auto,0.44,0.41000000000000014,0.1347288085446162,4
dêr,194,dêr,0.2717010309278351,0.25,0.11437912278690385,3
sûnt,18,sûnt,0.3266666666666666,0.33499999999999985,NA,4
freed,14,freed,0.417857142857143,0.4249999999999999,NA,5
wike,112,wike,0.33267857142857143,0.33000000000000007,0.08286515849037213,4
bestân,3,bestân,0.6433333333333334,0.6300000000000001,NA,6
wer,124,wer,0.197741935483871,0.18000000000000016,0.07195118839651364,3
meidwaan,9,meidwaan,0.5911111111111111,0.6000000000000001,NA,8
nei't,12,nei't,0.32750000000000007,0.31500000000000006,NA,5
er,221,er,0.1058823529411765,0.08999999999999986,0.04940339246616345,2
skoftke,3,skoftke,0.52,0.5499999999999998,NA,7
útstjoerd,6,útstjoerd,0.5983333333333332,0.6249999999999999,NA,9
maitiid,6,maitiid,0.5983333333333335,0.6050000000000001,NA,7
iepen,44,iepen,0.41999999999999993,0.4099999999999999,0.0988774200009614,5
earst,33,earst,0.3690909090909091,0.3599999999999999,0.09556946545457247,5
iisflier,1,iisflier,0.6299999999999999,0.6299999999999999,NA,8
stadion,2,stadion,0.6100000000000001,0.6100000000000001,NA,7
oanpakt,1,oanpakt,0.6100000000000003,0.6100000000000003,NA,7
nije,99,nije,0.35242424242424236,0.33000000000000007,0.08081335145664306,4
bûtenring,1,bûtenring,0.5300000000000002,0.5300000000000002,NA,9
oanlein,1,oanlein,0.6399999999999997,0.6399999999999997,NA,7
alde,2,alde,0.3400000000000002,0.3400000000000002,NA,4
fuorlju,1,fuorlju,0.5700000000000001,0.5700000000000001,NA,7
hearre,23,hearre,0.3717391304347826,0.3900000000000001,0.07315315030270042,6
graach,54,graach,0.4092592592592592,0.3849999999999999,0.09601202463708727,6
klappen,1,klappen,0.5800000000000001,0.5800000000000001,NA,7
swipe,1,swipe,0.5,0.5,NA,5
jonge,28,jonge,0.3714285714285714,0.3649999999999999,0.0918821421296219,5
begie,1,begie,0.3500000000000001,0.3500000000000001,NA,5
moard,6,moard,0.4433333333333335,0.43499999999999994,NA,5
húshâlding,11,húshâlding,0.730909090909091,0.72,NA,10
befrijen,1,befrijen,0.6800000000000002,0.6800000000000002,NA,8
tirannike,1,tirannike,0.79,0.79,NA,9
tocht,23,tocht,0.3417391304347826,0.29999999999999993,0.16450068178673416,5
miskien,9,miskien,0.47333333333333333,0.48,NA,7
tegearre,12,tegearre,0.5483333333333333,0.5150000000000001,NA,8
efter,32,efter,0.37687500000000007,0.3600000000000003,0.07437644007822429,5
fammen,2,fammen,0.45999999999999996,0.45999999999999996,NA,6
gean,103,gean,0.3550485436893204,0.34999999999999964,0.1091309142449416,4
soene,22,soene,0.40772727272727266,0.41000000000000014,0.07164275247841878,5
bern,91,bern,0.40670329670329675,0.39,0.10102865319694591,4
makken,3,makken,0.36666666666666664,0.3400000000000001,NA,6
strân,7,strân,0.5757142857142858,0.55,NA,5
sântaartsjes,1,sântaartsjes,1.1100000000000003,1.1100000000000003,NA,12
tal,21,tal,0.27809523809523806,0.28,0.06903760190063435,3
besikers,9,besikers,0.62,0.5899999999999999,NA,8
online,3,online,0.5133333333333333,0.5200000000000002,NA,6
nijsstjoerder,1,nijsstjoerder,0.7400000000000002,0.7400000000000002,NA,13
foel,12,foel,0.33249999999999996,0.32999999999999985,NA,4
ôf,106,ôf,0.35037735849056595,0.3400000000000003,0.0996175976833113,2
grûn,20,grûn,0.3809999999999999,0.3599999999999999,0.11125598742019281,4
alhiel,3,alhiel,0.40666666666666657,0.43999999999999995,NA,6
trochweakke,1,trochweakke,0.8200000000000001,0.8200000000000001,NA,11
reinwetter,4,reinwetter,0.5849999999999997,0.5749999999999997,NA,10
allegearre,39,allegearre,0.5517948717948717,0.54,0.12932764988833992,10
goed,132,goed,0.3459090909090909,0.32000000000000006,0.09387302245163628,4
bêst,16,bêst,0.48375000000000007,0.42000000000000004,NA,4
mar,288,mar,0.1947222222222222,0.18999999999999995,0.05775648078264844,3
sille,39,sille,0.32974358974358975,0.31999999999999995,0.06753116939166838,5
dit,132,dit,0.21840909090909089,0.20999999999999996,0.06485249905964881,3
thús,41,thús,0.40926829268292686,0.41999999999999993,0.1143982133580424,4
ek,206,ek,0.20446601941747575,0.19500000000000006,0.06632849743055198,2
fine,37,fine,0.34945945945945955,0.3400000000000003,0.0738220813828742,4
hurde,25,hurde,0.33519999999999994,0.31000000000000005,0.08277076778670106,5
stoarmige,1,stoarmige,0.73,0.73,NA,9
wyn,26,wyn,0.303076923076923,0.30499999999999994,0.1018928547355203,3
kombinaasje,3,kombinaasje,0.6999999999999998,0.6800000000000002,NA,11
heech,26,heech,0.38846153846153847,0.35,0.10772900473660035,5
wetter,45,wetter,0.36155555555555563,0.3500000000000001,0.07342143468161781,6
ho,3,ho,0.3466666666666667,0.33000000000000007,NA,2
ôfrûne,33,ôfrûne,0.4966666666666667,0.5,0.07038584137926228,6
waarden,30,waarden,0.4196666666666667,0.41000000000000014,0.07350736924508544,7
acht,22,acht,0.29636363636363633,0.2999999999999998,0.04477940157254009,4
oanfragen,2,oanfragen,0.6249999999999999,0.6249999999999999,NA,9
reisbeurs,1,reisbeurs,0.5899999999999999,0.5899999999999999,NA,9
honorearre,1,honorearre,0.8799999999999999,0.8799999999999999,NA,10
as,416,as,0.1972596153846154,0.1999999999999995,0.058722872979240816,2
je,55,je,0.1316363636363636,0.1200000000000001,0.05216652951219582,2
wiene,46,wiene,0.35717391304347834,0.3599999999999999,0.08983102763839476,5
koene,17,koene,0.33764705882352947,0.33000000000000007,NA,5
feint,2,feint,0.43500000000000016,0.43500000000000016,NA,5
skûtsje,3,skûtsje,0.5399999999999999,0.5700000000000003,NA,7
hja,196,hja,0.20209183673469389,0.18500000000000005,0.07960937797285247,3
naam,11,naam,0.31272727272727274,0.30000000000000027,NA,4
yntrek,1,yntrek,0.5299999999999998,0.5299999999999998,NA,6
hotel,13,hotel,0.5192307692307693,0.5199999999999996,NA,5
minuten,28,minuten,0.4667857142857142,0.46999999999999975,0.07087043846075067,7
rinnen,9,rinnen,0.3833333333333332,0.3799999999999999,NA,6
ús,134,ús,0.20171641791044778,0.18000000000000016,0.07513923035905981,2
hûs,73,hûs,0.40369863013698626,0.40000000000000036,0.10692036041053937,3
himsels,13,himsels,0.5853846153846155,0.5300000000000002,NA,7
leard,9,leard,0.38333333333333325,0.33999999999999997,NA,5
besiker,2,besiker,0.5649999999999998,0.5649999999999998,NA,7
kriget,16,kriget,0.385,0.3699999999999998,NA,6
befeiliging,2,befeiliging,0.79,0.79,NA,11
deipas,1,deipas,0.7999999999999998,0.7999999999999998,NA,6
gjin,209,gjin,0.2539712918660287,0.2400000000000002,0.07033586416093406,4
kop,12,kop,0.29,0.2899999999999999,NA,3
of,83,of,0.16433734939759037,0.15999999999999992,0.05879258230722687,2
sturt,5,sturt,0.36400000000000016,0.3500000000000001,NA,5
finen,10,finen,0.41200000000000003,0.3899999999999998,NA,5
ferhaal,8,ferhaal,0.5,0.485,NA,7
him,178,him,0.1987640449438202,0.18999999999999972,0.0744974913272552,3
dizze,153,dizze,0.3170588235294117,0.30000000000000004,0.07102522117771723,5
trui,4,trui,0.43,0.42499999999999993,NA,4
wol,308,wol,0.22064935064935068,0.20000000000000018,0.08348418738630035,3
efkes,41,efkes,0.412439024390244,0.40000000000000036,0.1122225576211146,5
passe,4,passe,0.46250000000000013,0.4750000000000001,NA,5
pas,20,pas,0.2825,0.26000000000000006,0.07397545823482697,3
patroan,2,patroan,0.5800000000000001,0.5800000000000001,NA,7
rige,21,rige,0.44095238095238093,0.4200000000000004,0.10079210097546146,4
krige,34,krige,0.3635294117647058,0.3600000000000001,0.06381233627010967,5
trainer,1,trainer,0.4700000000000002,0.4700000000000002,NA,7
hearren,8,hearren,0.47624999999999995,0.4600000000000001,NA,7
kees,4,kees,0.38000000000000006,0.3700000000000001,NA,4
útkeas,1,útkeas,0.52,0.52,NA,6
boppe,23,boppe,0.33391304347826095,0.3200000000000003,0.07970052642889817,5
men,122,men,0.20901639344262293,0.19999999999999996,0.06486361834828792,3
tiid,84,tiid,0.3689285714285714,0.3500000000000001,0.07877094836529727,4
by,325,by,0.18963076923076924,0.17000000000000037,0.07467947336243347,2
genêzen,2,genêzen,0.6549999999999998,0.6549999999999998,NA,7
ûnderskriuwe,1,ûnderskriuwe,0.7500000000000001,0.7500000000000001,NA,12
haadlinen,1,haadlinen,0.7500000000000002,0.7500000000000002,NA,9
rapport,5,rapport,0.466,0.4500000000000002,NA,7
koarte,9,koarte,0.29444444444444445,0.30000000000000027,NA,6
termyn,2,termyn,0.405,0.405,NA,6
wurde,188,wurde,0.3017553191489362,0.29499999999999993,0.08039078167950593,5
befolkingsfraachstikken,1,befolkingsfraachstikken,1.1199999999999997,1.1199999999999997,NA,23
krimp,2,krimp,0.32499999999999996,0.32499999999999996,NA,5
fergrizing,1,fergrizing,0.5700000000000003,0.5700000000000003,NA,10
aktueel,1,aktueel,0.5199999999999996,0.5199999999999996,NA,7
wienen,22,wienen,0.36772727272727274,0.355,0.07939844176123712,6
woenen,3,woenen,0.3666666666666667,0.33000000000000007,NA,6
foto,8,foto,0.56375,0.5099999999999999,NA,4
klapten,1,klapten,0.41999999999999993,0.41999999999999993,NA,7
ticht,33,ticht,0.4381818181818181,0.4500000000000002,0.12312226000642981,5
ferver,2,ferver,0.47500000000000014,0.47500000000000014,NA,6
artistike,1,artistike,0.5499999999999998,0.5499999999999998,NA,9
talinten,2,talinten,0.635,0.635,NA,8
krekt,48,krekt,0.35083333333333333,0.32999999999999996,0.07397047522947083,5
ljocht,16,ljocht,0.400625,0.40999999999999986,NA,6
no,178,no,0.2335955056179775,0.2200000000000002,0.08132028038739957,2
eins,23,eins,0.3182608695652174,0.31000000000000005,0.0760174725078532,4
fiven,9,fiven,0.45999999999999985,0.4099999999999997,NA,5
belje,20,belje,0.449,0.4150000000000001,0.10582507910897612,5
jo,216,jo,0.2097222222222222,0.18999999999999995,0.0792283521407945,2
nei,388,nei,0.21845360824742266,0.20999999999999996,0.07983950575656998,3
alle,150,alle,0.2687333333333333,0.2699999999999998,0.05537300806684937,4
gedachten,11,gedachten,0.5745454545454545,0.56,NA,9
bot,10,bot,0.2969999999999999,0.3049999999999998,NA,3
bekroadzje,1,bekroadzje,0.5299999999999998,0.5299999999999998,NA,10
sykte,5,sykte,0.564,0.6299999999999999,NA,5
weil,1,weil,0.32000000000000006,0.32000000000000006,NA,4
feroarsake,6,feroarsake,0.8650000000000002,0.8300000000000001,NA,10
troch,170,troch,0.28623529411764703,0.26000000000000045,0.08286977694181609,5
kontakt,16,kontakt,0.4849999999999999,0.48,NA,7
smoarch,5,smoarch,0.4880000000000001,0.5,NA,7
djoere,1,djoere,0.3500000000000001,0.3500000000000001,NA,6
help,19,help,0.34210526315789486,0.3200000000000003,NA,4
betelje,12,betelje,0.5366666666666666,0.5399999999999999,NA,7
lêste,48,lêste,0.4497916666666666,0.43499999999999994,0.07241986277826466,5
santjin,9,santjin,0.5266666666666666,0.51,NA,7
wurden,79,wurden,0.36683544303797466,0.3700000000000001,0.07252840829452349,6
salarissen,1,salarissen,0.55,0.55,NA,10
novimber,2,novimber,0.57,0.57,NA,8
útbetelle,2,útbetelle,0.6100000000000001,0.6100000000000001,NA,9
dyk,25,dyk,0.28800000000000003,0.29000000000000004,0.07071067811865471,3
smel,3,smel,0.4833333333333334,0.48,NA,4
komt,81,komt,0.2862962962962963,0.26000000000000023,0.06885572678514916,4
grut,46,grut,0.3126086956521739,0.31000000000000005,0.0763161489422258,4
ferkear,14,ferkear,0.49214285714285727,0.49,NA,7
del,15,del,0.3446666666666667,0.33999999999999986,NA,3
minsken,125,minsken,0.49376,0.47000000000000064,0.10162918046791802,7
wurkje,19,wurkje,0.4352631578947369,0.41999999999999993,NA,6
sosjale,13,sosjale,0.566153846153846,0.5700000000000001,NA,7
wurkpleats,2,wurkpleats,0.79,0.79,NA,10
heidensk,1,heidensk,0.72,0.72,NA,8
kabaal,1,kabaal,0.6199999999999999,0.6199999999999999,NA,6
ferwiderje,6,ferwiderje,0.8799999999999999,0.8849999999999999,NA,10
foarige,11,foarige,0.5481818181818182,0.4999999999999998,NA,7
sin,21,sin,0.3857142857142858,0.3799999999999999,0.11093112406224993,3
ekskurzjes,2,ekskurzjes,0.78,0.78,NA,10
wykein,18,wykein,0.48499999999999993,0.4849999999999999,NA,6
holden,20,holden,0.44499999999999995,0.45500000000000007,0.05031479849277372,6
saterdei,22,saterdei,0.6445454545454546,0.6399999999999999,0.12026665898772299,8
snein,21,snein,0.5014285714285713,0.5,0.07295791350400001,5
tariedings,2,tariedings,0.675,0.675,NA,10
fûnen,8,fûnen,0.40499999999999997,0.3800000000000001,NA,5
folle,59,folle,0.3238983050847458,0.31000000000000005,0.07570398224738391,5
plak,28,plak,0.35000000000000003,0.33000000000000007,0.06012333003763863,4
let,39,let,0.28487179487179487,0.2600000000000001,0.08475574176705157,3
jûn,51,jûn,0.3249019607843138,0.32000000000000006,0.09362419663782663,3
gong,35,gong,0.28885714285714287,0.28,0.06811631179661089,4
stel,12,stel,0.36916666666666664,0.3749999999999999,NA,4
brommer,3,brommer,0.33666666666666667,0.3600000000000001,NA,7
soad,109,soad,0.37266055045871566,0.3600000000000001,0.06396819524887265,4
agorafoby,1,agorafoby,1.1400000000000001,1.1400000000000001,NA,9
binne,329,binne,0.2805471124620061,0.2699999999999998,0.06433765539478167,5
bûn,5,bûn,0.348,0.3599999999999999,NA,3
parren,3,parren,0.47666666666666657,0.3799999999999999,NA,6
heel,90,heel,0.30177777777777776,0.2799999999999999,0.09444786657529229,4
lekker,12,lekker,0.3466666666666667,0.31000000000000005,NA,6
haw,81,haw,0.20271604938271603,0.20000000000000018,0.05272599799147976,3
nea,53,nea,0.33943396226415085,0.32999999999999985,0.07967277052321386,3
fidúsje,1,fidúsje,0.4700000000000002,0.4700000000000002,NA,7
hân,55,hân,0.3912727272727272,0.3799999999999999,0.0850719639907241,3
machogedoch,1,machogedoch,0.8400000000000003,0.8400000000000003,NA,11
wolle,77,wolle,0.30961038961038967,0.2999999999999998,0.08206931535119946,5
skoftsje,6,skoftsje,0.71,0.695,NA,8
begeliede,1,begeliede,0.6200000000000001,0.6200000000000001,NA,9
linkerkant,1,linkerkant,0.5899999999999999,0.5899999999999999,NA,10
hjirfan,2,hjirfan,0.595,0.595,NA,7
leit,41,leit,0.2836585365853659,0.27000000000000024,0.07452369078222627,4
twintich,7,twintich,0.5371428571428571,0.5099999999999998,NA,8
hektare,1,hektare,0.6099999999999999,0.6099999999999999,NA,7
hat,342,hat,0.23710526315789474,0.22999999999999998,0.0640343156382268,3
nacht,32,nacht,0.3678125,0.345,0.06968752260233975,5
moandei,15,moandei,0.4539999999999999,0.44999999999999996,NA,7
brân,32,brân,0.44187499999999996,0.43499999999999983,0.08247922514576118,4
west,65,west,0.38784615384615384,0.3900000000000001,0.08521099378330514,4
tapasbar,2,tapasbar,0.6250000000000002,0.6250000000000002,NA,8
set,45,set,0.32711111111111113,0.31000000000000005,0.0890000567472297,3
twadde,22,twadde,0.35181818181818175,0.32999999999999996,0.07569590563478408,6
timer,6,timer,0.535,0.5500000000000003,NA,5
tsien,35,tsien,0.418,0.3900000000000001,0.08913967889184467,5
ferline,28,ferline,0.4110714285714285,0.4399999999999997,0.07670720115474629,7
woansdeitenacht,1,woansdeitenacht,1.0199999999999998,1.0199999999999998,NA,15
ynbrutsen,3,ynbrutsen,0.6733333333333333,0.7000000000000002,NA,9
museumdepot,1,museumdepot,0.98,0.98,NA,11
kinst,36,kinst,0.30861111111111117,0.29000000000000004,0.08106973286807838,5
pinne,5,pinne,0.33399999999999996,0.30999999999999983,NA,5
even,30,even,0.31533333333333335,0.31499999999999984,0.07775883732161377,4
jaan,25,jaan,0.3328,0.33000000000000007,0.072773621594641,4
fielt,11,fielt,0.3818181818181818,0.32999999999999985,NA,5
sels,40,sels,0.41675000000000006,0.405,0.08594534637839654,4
faak,49,faak,0.3885714285714286,0.3700000000000001,0.08381527307120101,4
hiel,62,hiel,0.29758064516129035,0.265,0.09210979698824812,4
skuldich,2,skuldich,0.585,0.585,NA,8
ûnder,61,ûnder,0.2849180327868851,0.28000000000000025,0.06849873358487904,5
silsto,1,silsto,0.4,0.4,NA,6
fakânsje,6,fakânsje,0.6366666666666668,0.6450000000000001,NA,8
fjochtsje,1,fjochtsje,0.4700000000000001,0.4700000000000001,NA,9
oant,83,oant,0.2685542168674699,0.27,0.06469690176395493,4
ein,50,ein,0.31179999999999997,0.3199999999999996,0.08205747114936315,3
keapje,10,keapje,0.4419999999999999,0.4299999999999998,NA,6
nûmer,10,nûmer,0.37200000000000005,0.375,NA,5
krystdei,1,krystdei,0.6200000000000001,0.6200000000000001,NA,8
supermerken,3,supermerken,0.7633333333333331,0.75,NA,11
hynder,19,hynder,0.4178947368421053,0.4099999999999997,NA,6
bek,2,bek,0.29499999999999993,0.29499999999999993,NA,3
sjen,74,sjen,0.3751351351351352,0.375,0.08214993381204855,4
wat,387,wat,0.2087596899224806,0.19999999999999996,0.0640070561840988,3
oerbringing,1,oerbringing,0.6099999999999999,0.6099999999999999,NA,11
motor,5,motor,0.4500000000000002,0.4900000000000002,NA,5
winkel,18,winkel,0.4194444444444444,0.3799999999999999,NA,6
ramp,1,ramp,0.41000000000000014,0.41000000000000014,NA,4
lampe,3,lampe,0.5299999999999999,0.5599999999999999,NA,5
hoeke,7,hoeke,0.38,0.3700000000000001,NA,5
lytse,32,lytse,0.3740625,0.35,0.10425958221607717,5
finger,3,finger,0.35999999999999993,0.33999999999999986,NA,6
jout,21,jout,0.3042857142857142,0.2999999999999998,0.05861496639693895,4
nimt,16,nimt,0.3025,0.31499999999999984,NA,4
hiele,58,hiele,0.3625862068965517,0.3499999999999999,0.08285604393729462,5
fertelt,6,fertelt,0.5283333333333332,0.48999999999999977,NA,7
winsk,3,winsk,0.45666666666666683,0.4700000000000002,NA,5
astronaut,1,astronaut,0.6399999999999997,0.6399999999999997,NA,9
wannear't,5,wannear't,0.42600000000000005,0.4200000000000004,NA,9
oerke,2,oerke,0.3749999999999999,0.3749999999999999,NA,5
frij,35,frij,0.38114285714285706,0.3899999999999997,0.0761489032237817,4
gie,23,gie,0.24130434782608698,0.22999999999999998,0.07753617031753554,3
vondelpark,1,vondelpark,0.7799999999999994,0.7799999999999994,NA,10
