 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
шаарда,7,шаарда,0.5457142857142857,0.54,NA,6
эскилиги,2,эскилиги,0.58,0.58,NA,8
жетти,11,жетти,0.4799999999999999,0.4899999999999993,NA,5
дегидей,4,дегидей,0.47,0.4650000000000001,NA,7
бактар,9,бактар,0.47555555555555556,0.47,NA,6
дүйнөнү,2,дүйнөнү,0.56,0.56,NA,7
маалыматтык,5,маалыматтык,0.7899999999999999,0.7800000000000002,NA,11
чуунун,2,чуунун,0.605,0.605,NA,6
агымында,2,агымында,0.5350000000000001,0.5350000000000001,NA,8
түшүнүү,2,түшүнүү,0.605,0.605,NA,7
оор,38,оор,0.29421052631578953,0.2799999999999998,0.11577311406477782,3
биз,348,биз,0.25287356321839083,0.24000000000000007,0.06748094910540323,3
бишкекке,10,бишкекке,0.5039999999999999,0.5149999999999998,NA,8
жакын,41,жакын,0.39853658536585373,0.3999999999999999,0.05529742198374877,5
жердеги,9,жердеги,0.461111111111111,0.44999999999999996,NA,7
бардык,75,бардык,0.4476,0.44,0.05867547026493106,6
көчөтканаларды,2,көчөтканаларды,0.9749999999999999,0.9749999999999999,NA,14
текшерип,12,текшерип,0.5108333333333334,0.5050000000000003,NA,8
чыктык,2,чыктык,0.4600000000000004,0.4600000000000004,NA,6
жаман,21,жаман,0.36523809523809525,0.33999999999999986,0.10269464677474903,5
эч,271,эч,0.23428044280442803,0.22999999999999998,0.06275864073153486,2
нерсе,90,нерсе,0.3241111111111111,0.30500000000000016,0.09429685905673128,5
кылган,34,кылган,0.41088235294117637,0.3799999999999999,0.08860424940417765,6
эмеспиз,25,эмеспиз,0.5888,0.5700000000000003,0.12197404095407628,7
тимур,4,тимур,0.4025000000000001,0.38500000000000006,NA,5
азыр,140,азыр,0.36378571428571427,0.3300000000000002,0.1513843450900226,4
кылуу,13,кылуу,0.38923076923076916,0.39000000000000057,NA,5
керектигин,4,керектигин,0.6125,0.56,NA,10
ойлонуп,6,ойлонуп,0.5133333333333335,0.5150000000000001,NA,7
жатабыз,55,жатабыз,0.6205454545454545,0.6200000000000001,0.12511355111817696,7
камераларды,3,камераларды,0.79,0.8,NA,11
деле,95,деле,0.2582105263157895,0.25,0.07417602622641174,4
жарактуу,1,жарактуу,0.5799999999999996,0.5799999999999996,NA,8
айтыш,1,айтыш,0.33999999999999986,0.33999999999999986,NA,5
кыйын,25,кыйын,0.36400000000000005,0.3500000000000001,0.09660917830792969,5
миянын,3,миянын,0.57,0.5499999999999999,NA,6
пьесасы,3,пьесасы,0.7066666666666667,0.6299999999999999,NA,7
оңунан,3,оңунан,0.5666666666666668,0.6000000000000001,NA,6
чыкпай,3,чыкпай,0.4466666666666666,0.41999999999999993,NA,6
калган,138,калган,0.4171739130434783,0.41000000000000014,0.07770418480623256,6
учурга,3,учурга,0.4533333333333334,0.48999999999999977,NA,6
күлүп,3,күлүп,0.38000000000000006,0.33999999999999986,NA,5
көргүлө,5,көргүлө,0.45199999999999985,0.45999999999999996,NA,7
айтымында,84,айтымында,0.6836904761904763,0.6799999999999999,0.10933291440945167,9
арыздар,4,арыздар,0.5575000000000001,0.5550000000000002,NA,7
ким,122,ким,0.20114754098360657,0.18999999999999995,0.050879808482920175,3
кайрылган,11,кайрылган,0.5454545454545455,0.5300000000000002,NA,9
исаков,26,исаков,0.5703846153846154,0.5699999999999998,0.104593719476105,6
козголгон,23,козголгон,0.6682608695652174,0.6400000000000006,0.13210368427568356,9
кылмыш,78,кылмыш,0.4482051282051283,0.43000000000000016,0.07280544416891295,6
ишин,40,ишин,0.30225,0.2849999999999999,0.06646716945518753,4
таптакыр,23,таптакыр,0.5908695652173914,0.56,0.10854044254555173,8
чектен,6,чектен,0.493333333333333,0.46499999999999997,NA,6
чыгуу,25,чыгуу,0.36400000000000005,0.3700000000000001,0.071239034243875,5
атады,14,атады,0.45928571428571424,0.45499999999999985,NA,5
сөөгүм,2,сөөгүм,0.575,0.575,NA,6
агаргыча,2,агаргыча,0.6400000000000001,0.6400000000000001,NA,8
калп,11,калп,0.3109090909090909,0.2899999999999996,NA,4
айттым,12,айттым,0.4675,0.45500000000000007,NA,6
соттун,24,соттун,0.5245833333333333,0.4900000000000001,0.08155974959269546,6
мындай,112,мындай,0.3770535714285715,0.37500000000000006,0.07007895666539397,6
чечимин,12,чечимин,0.5066666666666667,0.5049999999999999,NA,7
саясий,57,саясий,0.5357894736842105,0.52,0.08028848361691587,6
буйрутма,3,буйрутма,0.5766666666666667,0.5899999999999999,NA,8
экспертизага,2,экспертизага,0.895,0.895,NA,12
ылайык,15,ылайык,0.4699999999999999,0.4700000000000002,NA,6
айдоочу,30,айдоочу,0.553,0.545,0.10379522279884594,7
мас,10,мас,0.28700000000000003,0.28500000000000014,NA,3
абалда,31,абалда,0.4051612903225806,0.3800000000000001,0.09098977846410133,6
беш,69,беш,0.26811594202898553,0.27,0.04805864561746228,3
жүз,5,жүз,0.18199999999999997,0.18000000000000005,NA,3
доллар,10,доллар,0.385,0.38,NA,6
төлөп,15,төлөп,0.338,0.34999999999999964,NA,5
берүүнү,13,берүүнү,0.45769230769230773,0.4400000000000004,NA,7
убадалашкан,3,убадалашкан,0.8966666666666666,0.9100000000000001,NA,11
түркиядагы,2,түркиядагы,0.69,0.69,NA,10
студенттик,2,студенттик,0.5899999999999999,0.5899999999999999,NA,10
фестивалда,2,фестивалда,0.6150000000000001,0.6150000000000001,NA,10
тасма,7,тасма,0.42,0.42999999999999994,NA,5
экинчи,60,экинчи,0.4681666666666667,0.44500000000000006,0.08790387019625596,6
орунга,10,орунга,0.3510000000000001,0.33000000000000007,NA,6
ээ,27,ээ,0.24518518518518523,0.21999999999999975,0.09275154447689275,2
жапаров,8,жапаров,0.585,0.565,NA,7
сот,88,сот,0.3561363636363636,0.3399999999999999,0.10556287899213258,3
буйрук,10,буйрук,0.359,0.3600000000000001,NA,6
атаган,16,атаган,0.458125,0.4800000000000002,NA,6
киши,58,киши,0.31706896551724134,0.3099999999999999,0.0696862296218634,4
өлтүрүүнүн,2,өлтүрүүнүн,0.68,0.68,NA,10
себептери,28,себептери,0.5875,0.56,0.1909552012616804,9
жана,278,жана,0.30118705035971227,0.28000000000000025,0.07672700618368225,4
түрткүлөрү,2,түрткүлөрү,0.6949999999999998,0.6949999999999998,NA,10
азырынча,115,азырынча,0.6003478260869565,0.5800000000000001,0.12045185712799751,8
белгисиз,69,белгисиз,0.7036231884057971,0.69,0.11884209759286818,8
мектеп,42,мектеп,0.4495238095238095,0.4299999999999998,0.07736364498665617,6
окуучуларына,2,окуучуларына,0.7999999999999999,0.7999999999999999,NA,12
арналган,2,арналган,0.5299999999999999,0.5299999999999999,NA,8
мангаларды,2,мангаларды,0.76,0.76,NA,10
көбүрөөк,9,көбүрөөк,0.5311111111111112,0.54,NA,8
чыгаргым,2,чыгаргым,0.4650000000000003,0.4650000000000003,NA,8
мен,464,мен,0.25762931034482756,0.25,0.06173153471920981,3
каталышым,1,каталышым,0.48999999999999977,0.48999999999999977,NA,9
керекпи,6,керекпи,0.5066666666666667,0.5349999999999999,NA,7
жаракат,11,жаракат,0.5063636363636363,0.5100000000000001,NA,7
алгандар,6,алгандар,0.59,0.5449999999999999,NA,8
ооруканага,30,ооруканага,0.6796666666666664,0.6749999999999998,0.13402221466230324,10
жаткырылышкан,2,жаткырылышкан,0.855,0.855,NA,13
эстелик,8,эстелик,0.4725000000000001,0.47,NA,7
жасоодо,1,жасоодо,0.42999999999999994,0.42999999999999994,NA,7
белге,1,белге,0.31000000000000005,0.31000000000000005,NA,5
күч,31,күч,0.28903225806451616,0.29000000000000004,0.0706330818955574,3
себеби,38,себеби,0.5649999999999998,0.5549999999999998,0.11265229931315443,6
таштардын,3,таштардын,0.5200000000000004,0.5100000000000002,NA,9
салмагы,8,салмагы,0.48000000000000004,0.4650000000000003,NA,7
кимдин,10,кимдин,0.38700000000000007,0.3749999999999999,NA,6
канча,48,канча,0.3614583333333334,0.35499999999999976,0.06167828623517197,5
бизнеси,2,бизнеси,0.43499999999999994,0.43499999999999994,NA,7
экенин,59,экенин,0.4301694915254238,0.43000000000000016,0.062463548692451305,6
канчага,2,канчага,0.375,0.375,NA,7
каза,35,каза,0.2937142857142857,0.29000000000000004,0.05901573640019362,4
бересиңер,2,бересиңер,0.5250000000000001,0.5250000000000001,NA,9
суроолор,6,суроолор,0.5216666666666666,0.53,NA,8
ачык,38,ачык,0.3589473684210526,0.36000000000000004,0.062289189278684064,4
бойдон,18,бойдон,0.36944444444444446,0.3599999999999999,NA,6
калат,39,калат,0.38461538461538464,0.3800000000000001,0.08312470510738838,5
аны,205,аны,0.27556097560975606,0.2599999999999998,0.0772397746200573,3
убакыт,43,убакыт,0.4223255813953489,0.41999999999999993,0.06893189217323502,6
көрсөтөт,5,көрсөтөт,0.6160000000000001,0.5900000000000001,NA,8
чүй,11,чүй,0.25,0.22999999999999998,NA,3
облусу,5,облусу,0.4920000000000001,0.4900000000000001,NA,6
сүйлөшүүлөрдү,6,сүйлөшүүлөрдү,0.8983333333333334,0.9200000000000002,NA,13
жүргүзүп,14,жүргүзүп,0.4185714285714286,0.4349999999999996,NA,8
ибраимов,6,ибраимов,0.6649999999999999,0.6549999999999999,NA,8
бир,499,бир,0.21833667334669338,0.20999999999999996,0.05718846878175634,3
сөз,50,сөз,0.2988,0.28500000000000003,0.07789684439915995,3
айтканда,14,айтканда,0.59,0.58,NA,8
койчуга,2,койчуга,0.5199999999999999,0.5199999999999999,NA,7
окшош,8,окшош,0.42999999999999994,0.40499999999999986,NA,5
парламенттик,8,парламенттик,0.6699999999999999,0.7,NA,12
көпчүлүк,22,көпчүлүк,0.4931818181818181,0.4800000000000001,0.05899042405229964,8
да,548,да,0.17536496350364963,0.16000000000000014,0.0708066219351742,2
колдоду,7,колдоду,0.5971428571428571,0.5800000000000001,NA,7
сиз,10,сиз,0.29100000000000004,0.295,NA,3
мени,81,мени,0.2969135802469136,0.28,0.0863081973990397,4
президенттин,18,президенттин,0.7016666666666667,0.7100000000000001,NA,12
кеңешчилери,2,кеңешчилери,0.6699999999999999,0.6699999999999999,NA,11
кеңешесиз,2,кеңешесиз,0.8499999999999994,0.8499999999999994,NA,9
түзүүчүсү,27,түзүүчүсү,0.8377777777777777,0.84,0.14278368074531309,9
катары,50,катары,0.41620000000000007,0.3999999999999999,0.0728960680331517,6
баян,2,баян,0.345,0.345,NA,4
алымбекова,2,алымбекова,0.7300000000000002,0.7300000000000002,NA,10
көрсөтүлгөн,10,көрсөтүлгөн,0.748,0.76,NA,11
азыркы,22,азыркы,0.46272727272727265,0.4600000000000002,0.07947337488755166,6
ишине,5,ишине,0.352,0.34999999999999987,NA,5
баа,15,баа,0.2839999999999999,0.27,NA,3
бере,28,бере,0.22178571428571425,0.20999999999999996,0.07503350221751919,4
албайм,31,албайм,0.4061290322580647,0.3999999999999999,0.0741924263589773,6
браконьерлер,3,браконьерлер,0.7633333333333333,0.7700000000000002,NA,12
менчик,7,менчик,0.4357142857142858,0.43000000000000005,NA,6
аймакта,8,аймакта,0.46499999999999997,0.47,NA,7
аңчылык,8,аңчылык,0.4525,0.44499999999999984,NA,7
кылбайт,4,кылбайт,0.49249999999999994,0.4850000000000001,NA,7
силер,29,силер,0.3758620689655173,0.3700000000000001,0.0656569679350459,5
өзүңөр,3,өзүңөр,0.4033333333333333,0.42999999999999994,NA,6
ачпашыңар,2,ачпашыңар,0.585,0.585,NA,9
бүгүн,29,бүгүн,0.35724137931034483,0.35,0.0686552750925197,5
мамлекетибизде,2,мамлекетибизде,1.0950000000000002,1.0950000000000002,NA,14
президент,41,президент,0.614390243902439,0.5599999999999998,0.2942027258582746,9
алмашып,2,алмашып,0.56,0.56,NA,7
жатат,200,жатат,0.39909999999999995,0.3900000000000001,0.08023952834823833,5
мага,84,мага,0.3070238095238095,0.29999999999999993,0.06241678338366438,4
кыргызча,9,кыргызча,0.5188888888888888,0.52,NA,8
жооп,58,жооп,0.3082758620689655,0.29000000000000004,0.05903130097548111,4
бериңиз,2,бериңиз,0.5749999999999998,0.5749999999999998,NA,7
учурда,164,учурда,0.4939634146341463,0.48,0.09451600249121335,6
иш,87,иш,0.22586206896551722,0.21999999999999997,0.06767830410724249,2
тергөө,47,тергөө,0.428936170212766,0.41000000000000003,0.0790221224543342,6
жүрүп,29,жүрүп,0.28172413793103446,0.2799999999999998,0.04621911830132334,5
уккан,2,уккан,0.29000000000000004,0.29000000000000004,NA,5
чыгышты,2,чыгышты,0.48,0.48,NA,7
гана,172,гана,0.27337209302325577,0.27,0.0692501266089797,4
болбосун,9,болбосун,0.5933333333333333,0.6000000000000001,NA,8
тарапта,6,тарапта,0.5033333333333334,0.45999999999999996,NA,7
болушуңар,2,болушуңар,0.56,0.56,NA,9
тигилер,2,тигилер,0.475,0.475,NA,7
милиция,74,милиция,0.5313513513513514,0.52,0.08946299953511541,7
кызматташышат,2,кызматташышат,0.94,0.94,NA,13
эсептешет,14,эсептешет,0.6592857142857144,0.665,NA,9
нече,34,нече,0.3011764705882353,0.2999999999999998,0.03690813377401965,4
чакырым,4,чакырым,0.4924999999999999,0.5,NA,7
жол,89,жол,0.2515730337078652,0.24999999999999978,0.0562845626422414,3
жүргөндөн,2,жүргөндөн,0.69,0.69,NA,9
көл,10,көл,0.25,0.24000000000000016,NA,3
көрүндү,4,көрүндү,0.5150000000000001,0.5150000000000001,NA,7
ар,124,ар,0.21790322580645163,0.20999999999999996,0.05579104735635753,2
кандай,179,кандай,0.3662011173184358,0.3599999999999999,0.07642344924334547,6
балакет,2,балакет,0.4949999999999999,0.4949999999999999,NA,7
менин,109,менин,0.35394495412844035,0.3599999999999999,0.06216790806958103,5
үстүмө,2,үстүмө,0.365,0.365,NA,6
минип,4,минип,0.2975000000000001,0.28,NA,5
алган,120,алган,0.3568333333333333,0.34999999999999976,0.07659764278064847,5
нурболоттун,2,нурболоттун,0.705,0.705,NA,11
энесин,2,энесин,0.4,0.4,NA,6
таба,11,таба,0.29090909090909095,0.28000000000000025,NA,4
албай,41,албай,0.33292682926829265,0.32000000000000006,0.07089583564776653,5
койдук,2,койдук,0.3600000000000001,0.3600000000000001,NA,6
соттолгон,8,соттолгон,0.63125,0.595,NA,9
адам,86,адам,0.3166279069767442,0.30999999999999994,0.06154119548278267,4
жазасын,4,жазасын,0.48000000000000015,0.4600000000000001,NA,7
өтөп,2,өтөп,0.355,0.355,NA,4
бүттү,4,бүттү,0.4149999999999998,0.4199999999999997,NA,5
ноябрда,2,ноябрда,0.675,0.675,NA,7
жогорку,49,жогорку,0.47,0.46999999999999975,0.07651252620758685,7
өкүмдү,13,өкүмдү,0.5053846153846154,0.5099999999999998,NA,6
күчүндө,8,күчүндө,0.47750000000000004,0.4750000000000001,NA,7
калтырган,4,калтырган,0.6025,0.615,NA,9
жалаң,7,жалаң,0.4,0.40000000000000013,NA,5
эле,583,эле,0.22497427101200684,0.20999999999999996,0.07810881710402703,3
турнирде,2,турнирде,0.6199999999999999,0.6199999999999999,NA,8
каратэ,2,каратэ,0.405,0.405,NA,6
кикбоксингдин,2,кикбоксингдин,0.9249999999999999,0.9249999999999999,NA,13
уруш,2,уруш,0.31000000000000005,0.31000000000000005,NA,4
техникалары,2,техникалары,0.655,0.655,NA,11
колдонулат,5,колдонулат,0.6100000000000001,0.6000000000000001,NA,10
ички,8,ички,0.3225,0.29999999999999993,NA,4
чемпионатта,2,чемпионатта,0.8450000000000001,0.8450000000000001,NA,11
түлкүлөрдүн,2,түлкүлөрдүн,0.72,0.72,NA,11
анча,19,анча,0.3436842105263157,0.32000000000000006,NA,4
жолу,77,жолу,0.29753246753246754,0.28,0.06281040485703666,4
келбестигин,2,келбестигин,0.7799999999999998,0.7799999999999998,NA,11
билдиришти,11,билдиришти,0.7400000000000001,0.6800000000000006,NA,10
кулов,5,кулов,0.4659999999999999,0.4599999999999995,NA,5
каршылаштарына,2,каршылаштарына,1.04,1.04,NA,14
карата,20,карата,0.46699999999999997,0.4600000000000001,0.09548215595211054,6
атына,5,атына,0.41600000000000004,0.4200000000000004,NA,5
көрсөтүүгө,9,көрсөтүүгө,0.6755555555555557,0.6600000000000001,NA,10
тыюу,28,тыюу,0.2967857142857143,0.2999999999999998,0.046670918173682914,4
салынат,2,салынат,0.54,0.54,NA,7
жылмайгың,2,жылмайгың,0.55,0.55,NA,9
гендердик,3,гендердик,0.8233333333333333,0.8300000000000001,NA,9
тең,62,тең,0.27951612903225803,0.2799999999999999,0.06855481041233796,3
салмактуулук,3,салмактуулук,1.0000000000000002,1.04,NA,12
кеңеште,7,кеңеште,0.5042857142857142,0.48,NA,7
сакталбай,3,сакталбай,0.6666666666666666,0.6200000000000001,NA,9
хиро,3,хиро,0.51,0.48,NA,4
баатыр,10,баатыр,0.433,0.4450000000000001,NA,6
дегенди,3,дегенди,0.5066666666666665,0.45999999999999996,NA,7
билдирет,11,билдирет,0.5181818181818182,0.5300000000000002,NA,8
сеттин,2,сеттин,0.41999999999999993,0.41999999999999993,NA,6
жыйынтыгы,9,жыйынтыгы,0.5311111111111111,0.5300000000000002,NA,9
финалда,6,финалда,0.6699999999999999,0.5399999999999997,NA,7
рожер,6,рожер,0.38166666666666665,0.3799999999999999,NA,5
федерер,2,федерер,0.5050000000000001,0.5050000000000001,NA,7
жеңишке,2,жеңишке,0.45499999999999985,0.45499999999999985,NA,7
клубга,4,клубга,0.4775,0.45500000000000007,NA,6
жылдан,24,жылдан,0.4008333333333332,0.3849999999999998,0.061284558425832504,6
бери,60,бери,0.25416666666666665,0.23999999999999988,0.05770443882308367,4
кумтөр,4,кумтөр,0.5575,0.5549999999999999,NA,6
кыргызстандагы,10,кыргызстандагы,0.833,0.81,NA,14
эң,69,эң,0.24971014492753618,0.2400000000000002,0.0590107421550057,2
ири,21,ири,0.27809523809523823,0.28,0.08500700251267818,3
алтын,18,алтын,0.3877777777777779,0.395,NA,5
кени,2,кени,0.33499999999999996,0.33499999999999996,NA,4
александра,4,александра,0.7050000000000001,0.6949999999999998,NA,10
жолуктук,2,жолуктук,0.595,0.595,NA,8
анткен,4,анткен,0.4225,0.37499999999999994,NA,6
тартипти,6,тартипти,0.4983333333333335,0.4950000000000002,NA,8
бузгандар,2,бузгандар,0.595,0.595,NA,9
жаза,9,жаза,0.2944444444444444,0.29000000000000004,NA,4
каралбайт,2,каралбайт,0.6799999999999997,0.6799999999999997,NA,9
болгондо,11,болгондо,0.5590909090909091,0.5700000000000001,NA,8
мюзикл,4,мюзикл,0.49000000000000005,0.4600000000000002,NA,6
кинематограф,2,кинематограф,0.8549999999999999,0.8549999999999999,NA,12
жанрынын,2,жанрынын,0.6150000000000002,0.6150000000000002,NA,8
күлкүлүүсү,2,күлкүлүүсү,0.8200000000000001,0.8200000000000001,NA,10
жылытуу,4,жылытуу,0.4925,0.485,NA,7
шаймандары,3,шаймандары,0.6333333333333333,0.6500000000000001,NA,10
жакшы,128,жакшы,0.375390625,0.3599999999999999,0.07623939031646813,5
иштебейт,8,иштебейт,0.60625,0.5349999999999999,NA,8
столдор,4,столдор,0.5099999999999999,0.5149999999999999,NA,7
жетишсиз,6,жетишсиз,0.6633333333333334,0.6499999999999997,NA,8
мамлекет,12,мамлекет,0.5908333333333333,0.6000000000000001,NA,8
акысыз,8,акысыз,0.5587500000000001,0.5549999999999999,NA,6
орнотот,2,орнотот,0.605,0.605,NA,7
бишкектеги,8,бишкектеги,0.6225,0.615,NA,10
