 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
komunumo,182,komunumo,0.7917582417582416,0.79,0.15438413314540214,8
jes,445,jes,0.5142247191011237,0.51,0.1164030889509362,3
tute,491,tute,0.3576578411405295,0.33999999999999997,0.08406031019223952,4
mallaŭte,39,mallaŭte,0.7702564102564102,0.7799999999999998,0.128993822363039,8
maldekstra,25,maldekstra,0.8284,0.7999999999999994,0.12944368144744128,10
flanko,91,flanko,0.615164835164835,0.6100000000000001,0.12362454482435144,6
turo,96,turo,0.48270833333333335,0.48,0.12427032644637144,4
etendiĝas,29,etendiĝas,0.9413793103448275,0.9699999999999998,0.18378411516021095,9
rompas,10,rompas,0.6669999999999999,0.6400000000000001,NA,6
simetrion,1,simetrion,1.0600000000000005,1.0600000000000005,NA,9
tiutempe,70,tiutempe,0.8109999999999999,0.82,0.16573201697099857,8
diversaj,181,diversaj,0.6914917127071823,0.6900000000000004,0.12722458789193442,8
korporacioj,2,korporacioj,0.9049999999999998,0.9049999999999998,NA,11
formiĝis,23,formiĝis,0.8913043478260868,0.8700000000000001,0.18738158315989814,8
studento,14,studento,0.7999999999999999,0.7400000000000002,NA,8
ankoraŭ,587,ankoraŭ,0.670664395229983,0.6699999999999999,0.12943458615034772,7
granda,562,granda,0.5065836298932385,0.5,0.10019446839146261,6
parto,269,parto,0.5434944237918216,0.5399999999999999,0.12081679793315053,5
de,9871,de,0.1540370783102016,0.14000000000000012,0.055322781701678723,2
tundro,7,tundro,0.6557142857142858,0.6500000000000004,NA,6
ebena,15,ebena,0.5873333333333335,0.5700000000000003,NA,5
kiel,1726,kiel,0.35698146002317493,0.35,0.08225366704911409,4
maro,93,maro,0.5376344086021505,0.5099999999999998,0.1575036083055433,4
riĉulo,35,riĉulo,0.6777142857142858,0.6700000000000002,0.1127486980304563,6
kulpulo,7,kulpulo,0.7342857142857142,0.7,NA,7
ĉu,1713,ĉu,0.22068884997081142,0.20999999999999996,0.06424520035999436,2
naivulo,1,naivulo,0.5900000000000001,0.5900000000000001,NA,7
ĝi,2953,ĝi,0.2616051473078225,0.25,0.08439645361453488,2
lando,147,lando,0.5637414965986395,0.56,0.11327751644519501,5
afriko,70,afriko,0.7128571428571429,0.6899999999999997,0.15119948294849536,6
kion,765,kion,0.38484967320261443,0.3799999999999999,0.08158370025406039,4
do,756,do,0.27775132275132275,0.24000000000000005,0.1262331347265201,2
suspektas,4,suspektas,0.9999999999999999,0.9950000000000001,NA,9
popularaj,12,popularaj,0.8833333333333333,0.9099999999999999,NA,9
kantoj,22,kantoj,0.6254545454545455,0.635,0.10280482074704066,6
ofte,443,ofte,0.4414446952595937,0.42000000000000004,0.10386507296694855,4
temas,143,temas,0.4987412587412588,0.5,0.11656387436446643,5
pri,2008,pri,0.24455677290836653,0.23499999999999988,0.07004306998667441,3
individuoj,3,individuoj,0.9833333333333333,1.04,NA,10
kaj,8426,kaj,0.25061713743175884,0.2400000000000002,0.06814523753612703,3
kultura,36,kultura,0.6730555555555555,0.665,0.14655704777992856,7
identeco,10,identeco,0.9350000000000002,0.9149999999999998,NA,8
pro,783,pro,0.25168582375478926,0.24,0.07719983296964952,3
kia,290,kia,0.32655172413793104,0.31999999999999995,0.07166221524557329,3
kulpo,23,kulpo,0.5730434782608694,0.5499999999999998,0.08777216283748496,5
demandis,213,demandis,0.6904694835680751,0.6699999999999999,0.13773698362710834,8
unue,78,unue,0.5474358974358975,0.5350000000000001,0.12080289728868254,4
parolinta,5,parolinta,0.8220000000000001,0.8200000000000003,NA,9
bone,475,bone,0.438021052631579,0.4299999999999997,0.10123644660522464,4
konata,115,konata,0.6451304347826088,0.6499999999999999,0.14200546825023047,6
sia,696,sia,0.3760919540229885,0.36999999999999994,0.09135093306113698,3
matematikaj,6,matematikaj,1.0666666666666667,1.0200000000000002,NA,11
modeloj,8,modeloj,0.6737499999999998,0.66,NA,7
kompleksaj,2,kompleksaj,0.6900000000000004,0.6900000000000004,NA,10
sistemoj,10,sistemoj,0.8190000000000002,0.8599999999999999,NA,8
malfeliĉo,77,malfeliĉo,0.8797402597402598,0.89,0.12502603966641704,9
inviton,12,inviton,0.7233333333333333,0.7650000000000001,NA,7
atendas,86,atendas,0.7290697674418605,0.7649999999999999,0.1507754692715726,7
urbo,453,urbo,0.5172185430463576,0.51,0.11182215023738945,4
centro,114,centro,0.6423684210526315,0.625,0.13215238342637817,6
samnoma,45,samnoma,0.7775555555555556,0.79,0.1403592072886815,7
provinco,71,provinco,0.7595774647887326,0.76,0.15325456525214418,8
ekrigardis,37,ekrigardis,0.9664864864864866,0.96,0.1355690930078791,10
ŝin,426,ŝin,0.4097887323943662,0.3999999999999999,0.09929256812323389,3
certigi,19,certigi,0.7684210526315788,0.79,NA,7
seriozas,2,seriozas,0.835,0.835,NA,8
mia,1178,mia,0.31410865874363325,0.30000000000000004,0.08522305229243889,3
skribotablo,7,skribotablo,1.012857142857143,0.9199999999999999,NA,11
trovas,50,trovas,0.5542,0.5250000000000001,0.11366061188414202,6
kvar,218,kvar,0.46160550458715593,0.43999999999999995,0.13262570028124201,4
tirkestoj,3,tirkestoj,0.8000000000000002,0.8000000000000003,NA,9
fernando,314,fernando,0.7183121019108281,0.7000000000000001,0.13294411872255238,8
pasigis,40,pasigis,0.722,0.72,0.16006729354099314,7
nokton,37,nokton,0.6164864864864865,0.6000000000000001,0.10119333026484548,6
apud,202,apud,0.4260891089108911,0.41500000000000004,0.08057660352126357,4
ŝia,452,ŝia,0.39918141592920353,0.3900000000000001,0.0820496459399894,3
lito,20,lito,0.568,0.5399999999999997,0.16324344107078723,4
igu,7,igu,0.29857142857142854,0.30999999999999983,NA,3
feliĉa,98,feliĉa,0.6713265306122448,0.6649999999999999,0.12243776247801479,6
tion,949,tion,0.44518440463645936,0.4299999999999997,0.11074304432438509,4
scias,456,scias,0.750175438596491,0.7400000000000002,0.19126522615486313,5
elekto,34,elekto,0.6247058823529411,0.63,0.14422699478584253,6
iĝis,145,iĝis,0.5059310344827587,0.5,0.11600105693797784,4
ministro,20,ministro,0.7315,0.73,0.1397846087454026,8
sano,22,sano,0.5581818181818183,0.5450000000000004,0.10303195822454511,4
krom,119,krom,0.353109243697479,0.3400000000000001,0.07833811872921974,4
tio,1857,tio,0.3768874528809908,0.3600000000000001,0.11328511834097224,3
sendube,45,sendube,0.7322222222222221,0.71,0.14668904787909956,7
trompis,16,trompis,0.6381249999999999,0.665,NA,7
min,1093,min,0.33554437328453796,0.32000000000000006,0.0991927171953321,3
oni,1688,oni,0.30348933649289095,0.2999999999999998,0.06923730405429646,3
rekonos,7,rekonos,0.6342857142857143,0.63,NA,7
mian,420,mian,0.3650952380952381,0.3599999999999999,0.08268894167373395,4
skribmanieron,13,skribmanieron,1.1400000000000001,1.1400000000000001,NA,13
marta,310,marta,0.535225806451613,0.52,0.09684896648502801,5
forturnis,9,forturnis,0.8633333333333335,0.8100000000000003,NA,9
vizaĝon,81,vizaĝon,0.7941975308641975,0.79,0.13679239925459002,7
for,123,for,0.4095121951219512,0.3900000000000001,0.10101009248825685,3
balanciĝanta,2,balanciĝanta,0.8499999999999999,0.8499999999999999,NA,12
pesileto,2,pesileto,0.7199999999999998,0.7199999999999998,NA,8
povas,1099,povas,0.4780709736123749,0.4500000000000002,0.12020667714974374,5
nenion,316,nenion,0.6191772151898735,0.615,0.11880604543366174,6
ĉiu,560,ĉiu,0.39537500000000003,0.3800000000000001,0.09093945429266827,3
konvenas,15,konvenas,0.718,0.73,NA,8
kio,674,kio,0.34778931750741837,0.33,0.0916531844268439,3
apartenas,131,apartenas,0.9109160305343511,0.8699999999999997,0.18360681394126038,9
restu,33,restu,0.49575757575757573,0.5,0.13548593799335554,5
kuŝas,79,kuŝas,0.5710126582278482,0.54,0.1332300395085831,5
ĝis,468,ĝis,0.3227564102564103,0.3099999999999997,0.08004474432293643,3
ŝipo,56,ŝipo,0.5496428571428571,0.5350000000000001,0.12119052296752772,4
pereos,3,pereos,0.7266666666666665,0.75,NA,6
pereu,6,pereu,0.6149999999999999,0.585,NA,5
kune,120,kune,0.44550000000000006,0.43000000000000005,0.10711534660818496,4
ĉirkaŭaĵo,18,ĉirkaŭaĵo,1.04,1.055,NA,9
precipe,194,precipe,0.7221649484536083,0.7199999999999998,0.13777451582429565,7
eklezia,12,eklezia,0.725,0.7250000000000003,NA,7
posedaĵo,17,posedaĵo,0.831764705882353,0.7999999999999999,NA,8
nek,342,nek,0.30599415204678365,0.2999999999999998,0.06439913999863137,3
temo,48,temo,0.5120833333333333,0.47,0.17068022026190527,4
celo,75,celo,0.5261333333333333,0.5199999999999998,0.1010471302042889,4
baptopatro,34,baptopatro,1.0267647058823526,1.02,0.13599733928402835,10
maristoj,15,maristoj,0.8433333333333334,0.8200000000000003,NA,8
remontaj,1,remontaj,1.0,1.0,NA,8
kajo,8,kajo,0.54375,0.5249999999999999,NA,4
viziti,16,viziti,0.6143749999999999,0.595,NA,6
urbon,50,urbon,0.6204,0.6150000000000002,0.1032919381645824,5
vin,784,vin,0.3159183673469388,0.29999999999999993,0.10360265715211435,3
vidas,227,vidas,0.5418502202643172,0.5299999999999998,0.1253424143281008,5
tia,354,tia,0.3348587570621469,0.31000000000000005,0.09585817749268154,3
taksas,25,taksas,0.6408,0.6000000000000001,0.1240940503542911,6
reveno,12,reveno,0.5541666666666666,0.515,NA,6
demokratio,12,demokratio,1.0599999999999998,1.06,NA,10
ŝanĝis,22,ŝanĝis,0.7040909090909091,0.7150000000000001,0.13584511807163363,6
denove,245,denove,0.5725714285714286,0.5699999999999998,0.10375096286339694,6
tradicia,17,tradicia,0.7864705882352939,0.7500000000000002,NA,8
momento,322,momento,0.6773291925465839,0.6799999999999999,0.10631322536059848,7
ekvidis,51,ekvidis,0.7047058823529412,0.6800000000000002,0.12088594527365824,7
mazieron,3,mazieron,0.7166666666666668,0.6599999999999999,NA,8
malnova,92,malnova,0.6545652173913042,0.65,0.13262699113255683,7
konato,5,konato,0.7360000000000001,0.73,NA,6
ĉi,940,ĉi,0.2713936170212766,0.25,0.08588494645379834,2
tie,768,tie,0.38864583333333336,0.3700000000000001,0.09785836868453973,3
finite,9,finite,0.6455555555555557,0.67,NA,6
procento,2,procento,0.825,0.825,NA,8
da,1020,da,0.1648137254901961,0.15000000000000013,0.05629782544639948,2
saĝo,75,saĝo,0.592,0.5699999999999998,0.13148836142103673,4
tre,1158,tre,0.2663039723661485,0.25,0.07395705849383546,3
malgranda,205,malgranda,0.7530243902439026,0.74,0.1290410498231272,9
vero,71,vero,0.49323943661971836,0.4899999999999993,0.1609593972571728,4
same,147,same,0.49346938775510196,0.4999999999999999,0.10040775130549101,4
rilatas,19,rilatas,0.7605263157894736,0.74,NA,7
malveron,1,malveron,0.8900000000000006,0.8900000000000006,NA,8
instigis,12,instigis,0.8150000000000001,0.8,NA,8
fariĝi,30,fariĝi,0.6183333333333333,0.6000000000000001,0.16716878386484293,6
muzikiganto,1,muzikiganto,1.3399999999999999,1.3399999999999999,NA,11
enamiĝo,1,enamiĝo,0.79,0.79,NA,7
depost,105,depost,0.5623809523809524,0.57,0.08130573602534268,6
kiom,182,kiom,0.40499999999999997,0.39500000000000024,0.07983235196265674,4
tempo,405,tempo,0.5204938271604939,0.51,0.12742986067831513,5
konas,193,konas,0.536839378238342,0.5299999999999998,0.13288803284950604,5
sedilon,13,sedilon,0.7353846153846152,0.71,NA,7
eĉ,734,eĉ,0.31652588555858313,0.31000000000000005,0.07166544419102829,2
sentis,170,sentis,0.6304705882352941,0.6200000000000001,0.11899884025443463,6
akvoplenaj,4,akvoplenaj,0.9050000000000001,0.8900000000000001,NA,10
vestaĵoj,8,vestaĵoj,0.8312499999999998,0.8149999999999997,NA,8
algluiĝas,8,algluiĝas,1.00375,1.0050000000000001,NA,9
lia,881,lia,0.3301589103291714,0.3200000000000003,0.08299354953408014,3
haŭto,19,haŭto,0.6342105263157896,0.5899999999999999,NA,5
groto,17,groto,0.5805882352941176,0.5800000000000001,NA,5
entenas,12,entenas,0.6858333333333334,0.6800000000000002,NA,7
plurajn,57,plurajn,0.5780701754385965,0.5599999999999998,0.12088126695958472,7
dekojn,3,dekojn,0.49333333333333346,0.5100000000000002,NA,6
verkoj,63,verkoj,0.6420634920634922,0.6399999999999997,0.11965216698843428,6
pentritaj,6,pentritaj,0.9333333333333332,0.98,NA,9
gravuritaj,2,gravuritaj,0.9850000000000003,0.9850000000000003,NA,10
dum,887,dum,0.26977452085682074,0.2599999999999998,0.07900163515303057,3
malfrua,26,malfrua,0.6907692307692308,0.7100000000000004,0.12318841104334702,7
paleolitiko,9,paleolitiko,1.2655555555555555,1.3400000000000003,NA,11
komencis,168,komencis,0.7226785714285714,0.7100000000000002,0.14217082250447755,8
sian,658,sian,0.42021276595744683,0.41000000000000014,0.09898703244228009,4
eklezian,4,eklezian,0.8350000000000002,0.8200000000000002,NA,8
karieron,39,karieron,0.8112820512820512,0.8100000000000005,0.1661194796267764,8
diocezo,9,diocezo,0.8655555555555554,0.9000000000000004,NA,7
zagrebo,3,zagrebo,0.8199999999999998,0.9000000000000004,NA,7
tial,206,tial,0.4568932038834952,0.45000000000000007,0.10803368152493646,4
ilia,86,ilia,0.4577906976744186,0.43999999999999995,0.10064966804294277,4
komerco,27,komerco,0.7903703703703706,0.7600000000000002,0.11853209502011491,7
grava,203,grava,0.5130541871921181,0.51,0.12592049990663579,5
mezepoka,22,mezepoka,0.8559090909090908,0.8700000000000001,0.18046656703717126,8
mondo,206,mondo,0.5668932038834952,0.5500000000000003,0.13259532512977376,5
pedelo,4,pedelo,0.6825000000000001,0.6950000000000001,NA,6
alvoku,15,alvoku,0.5933333333333334,0.61,NA,6
nun,795,nun,0.35422641509433966,0.33999999999999997,0.10522375849465669,3
ragelon,4,ragelon,0.7774999999999999,0.7599999999999999,NA,7
edzinon,40,edzinon,0.747,0.7700000000000002,0.13023056476879766,7
ragelo,4,ragelo,0.6475000000000001,0.6300000000000001,NA,6
morto,171,morto,0.5988888888888889,0.5900000000000003,0.11433924983262564,5
stalino,1,stalino,0.8599999999999999,0.8599999999999999,NA,7
vivo,269,vivo,0.4902230483271376,0.4800000000000004,0.10191426410462112,4
ree,39,ree,0.4907692307692308,0.47,0.13217581225068964,3
iom,444,iom,0.3794144144144144,0.37,0.09235137223822858,3
liberiĝis,8,liberiĝis,1.0075,1.0050000000000001,NA,9
savis,29,savis,0.6855172413793101,0.6600000000000001,0.11434865877458647,5
flegis,12,flegis,0.6291666666666668,0.6349999999999998,NA,6
jen,361,jen,0.34653739612188367,0.32999999999999996,0.0885684252922933,3
afero,257,afero,0.6053696498054474,0.6,0.12162297472730024,5
fariĝas,91,fariĝas,0.7114285714285714,0.7000000000000001,0.15402432296066765,7
stranga,60,stranga,0.687,0.6900000000000002,0.10710837217431003,7
sendemanda,4,sendemanda,1.02,1.015,NA,10
ekprotesto,4,ekprotesto,1.03,0.9850000000000002,NA,10
kulpatesto,4,kulpatesto,1.0875,1.0749999999999997,NA,10
avarulo,13,avarulo,0.7415384615384616,0.7200000000000001,NA,7
porko,20,porko,0.543,0.55,0.13565047965849203,5
ridetis,48,ridetis,0.7993750000000001,0.8250000000000001,0.13380529280629638,7
grimace,4,grimace,0.9300000000000002,0.9100000000000001,NA,7
malforta,38,malforta,0.8118421052631578,0.845,0.13807274352150817,8
ili,1531,ili,0.31569562377531024,0.30000000000000004,0.08313440633566738,3
tamen,757,tamen,0.5039630118890357,0.4900000000000001,0.10388301675323307,5
organizis,9,organizis,0.81,0.7800000000000002,NA,9
mateno,29,mateno,0.6958620689655174,0.6599999999999997,0.20597359819333486,6
karavanon,4,karavanon,0.8750000000000001,0.8150000000000004,NA,9
kiun,344,kiun,0.3760465116279069,0.36999999999999944,0.09162643220258436,4
kondukos,9,kondukos,0.7966666666666669,0.81,NA,8
gasto,50,gasto,0.5425999999999999,0.525,0.09872265831766346,5
restas,165,restas,0.5872727272727273,0.5800000000000001,0.13340459108439515,6
nur,895,nur,0.30668156424581006,0.29000000000000004,0.08302612891470723,3
osto,9,osto,0.49888888888888894,0.5099999999999998,NA,4
kiuj,314,kiuj,0.4007961783439491,0.38000000000000034,0.11207740586521478,4
sinjoroj,45,sinjoroj,0.8057777777777777,0.7800000000000002,0.1147029540891065,8
morgaŭ,136,morgaŭ,0.6190441176470588,0.6099999999999999,0.12293857952454139,6
realiros,8,realiros,0.84625,0.8099999999999999,NA,8
alĝerio,9,alĝerio,0.8099999999999999,0.81,NA,7
ekzameni,16,ekzameni,0.7881250000000001,0.8,NA,8
devigas,35,devigas,0.6674285714285713,0.69,0.11558910128612662,7
preni,23,preni,0.48260869565217396,0.48999999999999977,0.08351469066764387,5
pago,28,pago,0.5357142857142858,0.5249999999999999,0.09319150221268083,4
ago,51,ago,0.49490196078431375,0.49,0.0948551010546003,3
multaj,391,multaj,0.5376726342710997,0.53,0.10190219163223665,6
sovetiaj,2,sovetiaj,0.77,0.77,NA,8
esperantistoj,41,esperantistoj,1.0860975609756098,1.0699999999999998,0.17057077781350022,13
esperanto,346,esperanto,0.8094797687861272,0.7999999999999998,0.17763263147131678,9
pere,20,pere,0.4175000000000001,0.4099999999999999,0.14286080822365443,4
lecionoj,15,lecionoj,0.8786666666666666,0.8600000000000001,NA,8
prenos,24,prenos,0.5566666666666668,0.5500000000000003,0.1396164518356931,6
benos,11,benos,0.6354545454545455,0.6800000000000002,NA,5
venko,17,venko,0.591764705882353,0.5899999999999999,NA,5
rajto,13,rajto,0.4915384615384616,0.5100000000000002,NA,5
se,819,se,0.2725641025641026,0.2599999999999998,0.0813502748511412,2
ĝin,814,ĝin,0.35823095823095824,0.3400000000000005,0.09872777798046568,3
forto,74,forto,0.5943243243243242,0.5849999999999999,0.11817193279959506,5
subtenas,20,subtenas,0.8384999999999998,0.825,0.1551662944951912,8
rido,21,rido,0.48999999999999977,0.45999999999999996,0.10397114984456016,4
matene,37,matene,0.724054054054054,0.75,0.12495464642686824,6
ploro,33,ploro,0.5521212121212121,0.5499999999999998,0.1206689058891513,5
vespere,53,vespere,0.7033962264150944,0.71,0.12503758506062854,7
plilongiĝas,4,plilongiĝas,1.0825,0.9849999999999999,NA,11
teleskope,3,teleskope,0.92,0.8599999999999999,NA,9
teleskopo,6,teleskopo,0.9083333333333333,0.7899999999999999,NA,9
tuta,278,tuta,0.37298561151079135,0.3600000000000003,0.08929369749967019,4
tiuj,529,tiuj,0.4231190926275992,0.42000000000000004,0.09959723337595684,4
paroloj,19,paroloj,0.6894736842105263,0.6900000000000004,NA,7
senfruktaj,5,senfruktaj,0.9179999999999999,0.9899999999999998,NA,10
murmuris,40,murmuris,0.75625,0.7249999999999999,0.18838976917074118,8
eduardo,94,eduardo,0.7196808510638298,0.7150000000000001,0.10814617872796728,7
orelon,18,orelon,0.6683333333333334,0.685,NA,6
edzino,134,edzino,0.6595522388059702,0.6549999999999999,0.10691058502523866,6
faris,348,faris,0.5483045977011495,0.54,0.13193636262545216,5
pluajn,3,pluajn,0.5833333333333334,0.5800000000000001,NA,6
esplorojn,4,esplorojn,0.8625,0.8299999999999998,NA,9
rilate,26,rilate,0.5492307692307693,0.55,0.09418802798330919,6
optiko,3,optiko,0.8766666666666664,0.7399999999999993,NA,6
elektro,10,elektro,0.705,0.73,NA,7
alproksimiĝas,21,alproksimiĝas,1.25,1.3000000000000003,0.21419617176784467,13
sinjoro,605,sinjoro,0.6728429752066115,0.6599999999999997,0.13963593914557693,7
marston,65,marston,0.7683076923076924,0.76,0.10334362024892417,7
okupiĝis,113,okupiĝis,0.8506194690265487,0.8599999999999999,0.1662145944352871,8
insektoj,15,insektoj,0.7986666666666667,0.8199999999999994,NA,8
kelkfoje,44,kelkfoje,0.7975000000000001,0.8,0.11340655409467262,8
kolektis,17,kolektis,0.7247058823529412,0.7199999999999998,NA,8
ilin,347,ilin,0.44363112391930837,0.43000000000000016,0.10117552972250309,4
balkano,2,balkano,0.7099999999999997,0.7099999999999997,NA,7
iuj,53,iuj,0.3973584905660378,0.39,0.07506794213337231,3
medicinistoj,3,medicinistoj,1.1900000000000002,1.1900000000000004,NA,12
aŭ,639,aŭ,0.23532081377151795,0.22999999999999954,0.06886802190215753,2
ankaŭ,1407,ankaŭ,0.5152380952380953,0.5099999999999998,0.1087099290577609,5
terkultivistoj,1,terkultivistoj,1.0599999999999996,1.0599999999999996,NA,14
febre,7,febre,0.5485714285714285,0.52,NA,5
marŝadi,4,marŝadi,0.7899999999999999,0.8199999999999998,NA,7
vortoj,139,vortoj,0.6409352517985611,0.6299999999999999,0.11829643486567501,6
frunto,22,frunto,0.6681818181818181,0.675,0.10679916013743089,6
malĝojis,6,malĝojis,0.9333333333333332,1.0099999999999998,NA,8
komunumoj,31,komunumoj,0.8225806451612904,0.8399999999999999,0.16235696765533827,9
regiono,171,regiono,0.7778362573099414,0.7799999999999998,0.1616695870705339,7
limas,25,limas,0.524,0.51,0.10255080041943435,5
pacifika,7,pacifika,0.91,0.9300000000000006,NA,8
oceano,23,oceano,0.8308695652173911,0.8699999999999999,0.13416113254652406,6
kelkaj,332,kelkaj,0.5055120481927711,0.495,0.10193317151747495,6
horoj,72,horoj,0.584861111111111,0.5650000000000001,0.1260225002887569,5
