"","language","Lmin","L","Lrand","eta","psi","omega"
"L23","Kirghiz",4.5072184025396,7.80834675770096,7.80937410688768,0.577345896299554,0.000311114701638726,8.04659450921838e-05
"L24","Tatar",4.04564204100153,7.47144423331821,7.47133957782459,0.541557128528006,-3.05501266524703e-05,8.1232361771747e-06
"L25","French",2.54551891303684,8.11401843311843,8.11479660808652,0.313939306838063,0.000139726372196904,1.6662075153012e-06
"L26","Hakha Chin",2.5616646074357,5.29676399640571,5.29463220675944,0.484896490497638,-0.000780027412981416,-2.09414977515568e-05
"L27","Chuvash",4.99987707437001,7.5280096398279,7.5277628032345,0.664257782620951,-9.76454713060462e-05,-2.76396434954847e-05
"L28","Swedish",3.091558421036,6.88761755349072,6.88863942523574,0.449622338886958,0.000269120343729513,-3.60302533256041e-05
"L29","Slovenian",3.6447238845542,6.42941265093553,6.42876209542876,0.567252593495325,-0.000233673339766463,3.17829804173831e-05
"L30","Russian",4.04799133350658,9.000027480001,8.99927947119451,0.44994386246481,-0.000151073576348008,1.87757031093768e-05
"L31","Tamil",4.60435356200528,7.02549550923483,7.02491803278689,0.655692780129275,-0.000238570984129275,-4.14511867892498e-05
"L32","Georgian",6.00503843420968,8.23750098249467,8.23763373190686,0.729123830254226,5.94596845766643e-05,6.69811195226169e-06
"L33","Western Frisian",3.43486939027674,7.98497805503192,7.98586530466801,0.430754963380292,0.000194957247332916,3.51899655813038e-05
"L34","Maltese",3.71426635345139,7.33982039618721,7.34045164457536,0.506340689653321,0.000174080566068983,6.39720559273258e-07
"L35","Romansh",3.80865314989138,7.52879777357893,7.52943577186001,0.506160938813929,0.000171468840270099,2.79672467588724e-05
"L36","Dhivehi",2.16210374639769,7.73904273054755,7.73548387096774,0.287118415350421,-0.000638545999064334,-0.000431513894649523
"L37","Yakut",5.00565913577539,7.97599484316736,7.97599801019774,0.627683036959384,1.06621853928938e-06,-3.93196821802534e-05
"L38","Persian",2.64016577120116,5.49075030632966,5.49086102719033,0.481063913337607,3.88399498106901e-05,-4.0362795375243e-05
"L39","Irish",3.01986725858204,6.58619512065404,6.58675897879706,0.459434051737306,0.000158081093357704,8.83805275012446e-05
"L40","English",2.36391767365301,7.7916960234413,7.79118497942624,0.303638025382456,-9.41623078931758e-05,8.22960647768306e-06
"L41","Esperanto",3.2292556395599,7.72307504812834,7.72228984677073,0.418444327337757,-0.000174759710565316,2.51930396541602e-06
"L42","Ukrainian",4.5253173973418,7.67246501372082,7.67282450170151,0.589978260193329,0.000114213556559445,3.48282896844266e-05
"L43","Assamese",4.243,5.499558085,5.49955156950673,0.771721311029553,-5.18521756824399e-06,9.6849336827893e-05
"L44","Arabic",3.3475772528717,5.15769548151594,5.15792983860211,0.649214974621076,0.000129453835688416,1.57916044642073e-05
"L45","Turkish",4.58326383097025,8.08305377045686,8.08306352573406,0.567194853738293,2.78738157948628e-06,4.13873899265831e-05
