"","language","Lmin","L","Lrand","eta","psi","omega"
"L30","Russian",4.04799133350658,8.9996956546991,8.99927947119451,0.449962226550775,-8.40556018987104e-05,-7.72751615745743e-05
"L31","Tamil",4.60435356200528,7.02380616094987,7.02491803278689,0.655851908275137,0.000459344029229128,0.000149217710874896
"L32","Georgian",6.00503843420968,8.23782016019637,8.23763373190686,0.729094694352887,-8.35029482068386e-05,-3.2685812078375e-05
"L33","Western Frisian",3.43486939027674,7.98656547911353,7.98586530466801,0.430682152284246,-0.000153850818302447,-1.87089039088879e-05
"L34","Maltese",3.71426635345139,7.34075877529816,7.34045164457536,0.506272303081114,-8.46980223411067e-05,-4.89965379926509e-05
"L35","Romansh",3.80865314989138,7.52898978321868,7.52943577186001,0.506148484016129,0.00011986420241243,-2.65429460314461e-05
"L36","Dhivehi",2.16210374639769,7.73888371757925,7.73548387096774,0.287092607881569,-0.000610015203614242,-0.000862546661136458
"L37","Yakut",5.00565913577539,7.97671789427506,7.97599801019774,0.627627582413699,-0.000242357558432847,-6.37021411435962e-05
"L38","Persian",2.64016577120116,5.49016127433909,5.49086102719033,0.481115228662839,0.000245467434575283,4.87291629296653e-05
"L39","Irish",3.01986725858204,6.58254618258538,6.58675897879706,0.459692078780941,0.00118108329103484,-3.2968411370278e-05
"L40","English",2.36391767365301,7.7893260065455,7.79118497942624,0.303729960979513,0.000342524658544247,2.70773279160817e-05
"L41","Esperanto",3.2292556395599,7.72322404032208,7.72228984677073,0.418432010464567,-0.000207920418201056,2.98765900609345e-05
"L42","Ukrainian",4.5253173973418,7.67549035740263,7.67282450170151,0.589744887313105,-0.000846973688298135,-2.32496250087396e-06
"L43","Assamese",4.243,5.49912685,5.49955156950673,0.77178065323806,0.000338004039812806,0.000389114446827099
"L44","Arabic",3.3475772528717,5.15872815280699,5.15792983860211,0.649087628743864,-0.000440971671029428,-4.59557301962987e-06
"L45","Turkish",4.58326383097025,8.08327049485682,8.08306352573406,0.567181133160657,-5.91374195133256e-05,0.000165725079287975
