"","language","Lmin","L","Lrand","eta","psi","omega"
"L28","Swedish",0.219561012610221,0.524576677672956,0.524632914234396,0.419232969454652,0.000184338712089502,7.56269266426215e-05
"L29","Slovenian",0.36410215135217,0.629873321036285,0.629848181514848,0.578350937932301,-9.45998004993762e-05,-0.000184763940552543
"L30","Russian",0.298201467793394,0.596996802492869,0.596985840042605,0.499633938345891,-3.66901728547147e-05,-5.43042909830983e-05
"L31","Tamil",0.464275725593668,0.670133582915567,0.670439344262295,0.693141351465627,0.00148310040686278,0.000418960851440954
"L32","Georgian",0.446190814546864,0.605519699050449,0.605465072372561,0.736989512992765,-0.000342972421490062,2.59203296692896e-05
"L33","Western Frisian",0.258011785765204,0.610473072465031,0.610288632854258,0.423152649281579,-0.000523564384933928,-7.94593645662051e-05
"L34","Maltese",0.259398491145645,0.542952770306288,0.542951030927835,0.47807060973705,-6.13423690260549e-06,-0.000108527952780685
"L35","Romansh",0.332461418356264,0.656021485596941,0.656207019691868,0.507037569278102,0.000573086071786259,8.01426413010714e-05
"L36","Dhivehi",0.175306195965418,0.790392471181556,0.790129032258065,0.234562077048214,-0.000428479405677612,-9.85669619593538e-05
"L37","Yakut",0.346644878262777,0.53728733695986,0.537232309414252,0.645272316824555,-0.000288725994548076,-8.08678493259668e-05
"L38","Persian",0.256369578871017,0.540344510128327,0.540449773413897,0.474668348438727,0.000370540740227733,3.67374922596068e-05
"L39","Irish",0.224589468594787,0.466811966572898,0.466845521419299,0.481863522502934,0.000138509837050128,-0.000125292077950827
"L40","English",0.189557102178509,0.668967877412037,0.669088732264497,0.283616149161202,0.000252026863042248,4.98851554011759e-06
"L41","Esperanto",0.349433228840125,0.81379523464626,0.813651367607046,0.429694530955769,-0.000309912576006187,1.224974326685e-05
"L42","Ukrainian",0.365744354625405,0.589052590317728,0.588930134037086,0.621019265912954,-0.000548674207491737,6.05696503678271e-05
"L43","Assamese",0.36999,0.507836975,0.508,0.728903300526279,0.00118125498152308,0.000732727967814167
"L44","Arabic",0.35522023135415,0.585385598062611,0.585321461918101,0.606979000724343,-0.000278730123926389,9.04866526434728e-05
"L45","Turkish",0.319632193494579,0.545129541696784,0.545113319191694,0.58650259081699,-7.1946177493207e-05,0.000132488648779873
