"","language","eta","psi","omega","t"
"213","Dhivehi",0.78878053020897,0.701028395704141,0.543052535278267,32
"214","Dhivehi",0.725480192936157,0.718776859347273,0.495852899604521,64
"215","Dhivehi",0.650805411657208,0.706114901456658,0.420189173437997,128
"216","Dhivehi",0.591900990851058,0.702871084728787,0.334133281850942,256
"217","Dhivehi",0.55302498393994,0.706499474264285,0.302459618076407,512
"218","Dhivehi",0.513346523940105,0.708913711435732,0.24598356380492,1024
"219","Dhivehi",NA,NA,NA,2048
"220","Dhivehi",NA,NA,NA,4096
"221","Dhivehi",NA,NA,NA,8192
"222","Dhivehi",NA,NA,NA,16384
"223","Dhivehi",NA,NA,NA,32768
"224","Dhivehi",NA,NA,NA,65536
"225","Dhivehi",NA,NA,NA,131072
"226","Dhivehi",NA,NA,NA,262144
"227","Dhivehi",NA,NA,NA,524288
"228","Dhivehi",NA,NA,NA,1048576
"229","Dhivehi",NA,NA,NA,2097152
"230","Dhivehi",NA,NA,NA,4194304
"231","Dhivehi",NA,NA,NA,8388608
"232","Modern Greek",0.997426221307215,0.832308590993648,0.754385964912281,8
"233","Modern Greek",0.993520512031156,0.802393402290201,0.719402661306709,16
"234","Modern Greek",0.988753624560041,0.834295808821515,0.758475753108578,32
"235","Modern Greek",0.97654448171504,0.79905608762946,0.719162012535343,64
"236","Modern Greek",0.959576668447126,0.785915772188833,0.691233160817244,128
"237","Modern Greek",0.942459614461179,0.793099358821512,0.664106137538425,256
"238","Modern Greek",0.923067008739726,0.79160445827791,0.612430357287413,512
"239","Modern Greek",0.90048817271805,0.782404669250639,0.541949739582152,1024
"240","Modern Greek",0.877232426902118,0.77231650227461,0.476492723433751,2048
"241","Modern Greek",0.852038866777432,0.76119843028425,0.418049427450857,4096
"242","Modern Greek",0.826169819094837,0.751918095253659,0.365607783219814,8192
"243","Modern Greek",0.796973058463581,0.739979478541192,0.318085496708106,16384
"244","Modern Greek",0.765022314959392,0.726243030018084,0.267545262190684,32768
"245","Modern Greek",NA,NA,NA,65536
"246","Modern Greek",NA,NA,NA,131072
"247","Modern Greek",NA,NA,NA,262144
"248","Modern Greek",NA,NA,NA,524288
"249","Modern Greek",NA,NA,NA,1048576
"250","Modern Greek",NA,NA,NA,2097152
"251","Modern Greek",NA,NA,NA,4194304
"252","Modern Greek",NA,NA,NA,8388608
"253","English",0.998647089191898,0.903498803827751,0.888888888888889,8
"254","English",0.994933504824596,0.869437081771982,0.798475911888005,16
"255","English",0.989396397478014,0.84094489256817,0.80251176387912,32
"256","English",0.984401070473251,0.860295395751177,0.824646172886771,64
"257","English",0.977975512063294,0.871865737132398,0.821823441120201,128
"258","English",0.970563159118267,0.873580970345751,0.797674349398896,256
"259","English",0.96094042744875,0.871989032514707,0.754760619549446,512
"260","English",0.951129196357591,0.872171393779999,0.709481047653319,1024
"261","English",0.939045047423111,0.86672957371576,0.644627313658073,2048
"262","English",0.92324956937142,0.855517073774699,0.563996030857328,4096
"263","English",0.901743644261075,0.839010036159682,0.492501339415019,8192
"264","English",0.875952285834388,0.820347046964308,0.429876896118843,16384
"265","English",0.845497539594226,0.800431218696315,0.381422070188521,32768
"266","English",0.814792091657576,0.783912378220867,0.343809026226182,65536
"267","English",0.785774391556017,0.771504754954248,0.316003324395939,131072
"268","English",0.757488273214627,0.761601769345212,0.298014897065685,262144
"269","English",0.728067864339968,0.752600662906555,0.285829601097663,524288
"270","English",0.696810649622577,0.743654317534764,0.272164349973962,1048576
"271","English",0.662980120614797,0.734071389741392,0.254864927154448,2097152
"272","English",0.625768689953545,0.723676436880634,0.236251098490868,4194304
"273","English",0.586558455054883,0.713041434093824,0.214480330197725,8388608
"274","Esperanto",0.997739032656791,0.896673407222668,0.784090909090909,8
"275","Esperanto",0.994500389681877,0.862584741569461,0.793629881608261,16
"276","Esperanto",0.987977383703507,0.811053865258708,0.755554733143823,32
"277","Esperanto",0.980249269417518,0.829724552446269,0.764847788266828,64
"278","Esperanto",0.970674561613918,0.82866440992793,0.760770625735532,128
"279","Esperanto",0.96201976444992,0.835032810777551,0.754262593973377,256
"280","Esperanto",0.951732383482998,0.835004351511361,0.726134554722791,512
"281","Esperanto",0.940554265881935,0.834349512462609,0.684987970150248,1024
"282","Esperanto",0.928642215990395,0.832017457857335,0.613583828584098,2048
"283","Esperanto",0.912866056131949,0.822215656222415,0.525915330060089,4096
"284","Esperanto",0.893010821776217,0.807869683284224,0.444088194790623,8192
"285","Esperanto",0.867517311649805,0.787741698621047,0.375022632014288,16384
"286","Esperanto",0.840235294683819,0.768687253775512,0.322820883079791,32768
"287","Esperanto",0.808028122927203,0.747527824184398,0.281654654605146,65536
"288","Esperanto",0.770619618718755,0.724238164940431,0.245798564993823,131072
"289","Esperanto",0.733489829060661,0.703749070262739,0.214431718668596,262144
"290","Esperanto",NA,NA,NA,524288
"291","Esperanto",NA,NA,NA,1048576
"292","Esperanto",NA,NA,NA,2097152
"293","Esperanto",NA,NA,NA,4194304
"294","Esperanto",NA,NA,NA,8388608
"295","Estonian",0.999858407079646,0.984657534246575,0.966666666666667,8
"296","Estonian",0.998385181964105,0.875879636981913,0.83358898046398,16
"297","Estonian",0.996846370642488,0.864898584832817,0.853257080744269,32
"298","Estonian",0.993711524453564,0.841657131066551,0.831420733158919,64
"299","Estonian",0.989983135308978,0.85752595542011,0.825251831901203,128
"300","Estonian",0.984876453869266,0.863611409062336,0.793033009144927,256
"301","Estonian",0.978523442880616,0.855367144008202,0.742179234378954,512
"302","Estonian",0.969681965299367,0.842588973593082,0.691286637902436,1024
"303","Estonian",0.957452649948555,0.824979313995199,0.637584900480614,2048
"304","Estonian",0.940938393775373,0.803510716534488,0.578533568509084,4096
"305","Estonian",0.920555781200407,0.781999640185314,0.520162746820265,8192
"306","Estonian",0.895198767134531,0.758897258054649,0.457865142115371,16384
"307","Estonian",0.865677152989591,0.736281185512912,0.392852864297268,32768
"308","Estonian",0.833999761689179,0.716458594757434,0.328628532666982,65536
"309","Estonian",NA,NA,NA,131072
"310","Estonian",NA,NA,NA,262144
"311","Estonian",NA,NA,NA,524288
"312","Estonian",NA,NA,NA,1048576
"313","Estonian",NA,NA,NA,2097152
"314","Estonian",NA,NA,NA,4194304
"315","Estonian",NA,NA,NA,8388608
"316","Basque",0.999407724553959,0.876819297739131,0.822222222222222,8
"317","Basque",0.997320696981362,0.726199660232777,0.694204604918891,16
"318","Basque",0.995930257020623,0.790481865400697,0.79780325132191,32
"319","Basque",0.990972568632818,0.76236838519238,0.762841772521103,64
"320","Basque",0.985390605297991,0.771235481042456,0.731367228227055,128
"321","Basque",0.977059379849121,0.758056468469635,0.683501769900518,256
"322","Basque",0.965897949276592,0.742551281166555,0.628805415859277,512
"323","Basque",0.950115995764478,0.71919919023082,0.569869529673921,1024
"324","Basque",0.93038063335994,0.69731316859228,0.513518074359209,2048
"325","Basque",0.907391096918451,0.678520163908813,0.463277380565233,4096
"326","Basque",0.880608264030689,0.660867628623533,0.407207804224482,8192
"327","Basque",0.850515890929359,0.643562908918867,0.35413031728449,16384
"328","Basque",0.818850574765477,0.628039448461082,0.304542418075083,32768
"329","Basque",0.789969412668205,0.616145949996584,0.261716870277516,65536
"330","Basque",0.766752826381868,0.608946582655861,0.233162677593638,131072
"331","Basque",0.748353305987508,0.605685868540508,0.222092951699299,262144
"332","Basque",NA,NA,NA,524288
"333","Basque",NA,NA,NA,1048576
"334","Basque",NA,NA,NA,2097152
"335","Basque",NA,NA,NA,4194304
"336","Basque",NA,NA,NA,8388608
"337","Persian",0.997163056428745,0.710903568043718,0.692307692307692,8
"338","Persian",0.99403278799259,0.673128064734285,0.669124734914209,16
"339","Persian",0.989438192065921,0.696080404591495,0.698868792991002,32
"340","Persian",0.978961353388159,0.688480216603062,0.68721231448751,64
"341","Persian",0.966639105389837,0.704852056550307,0.668711026987214,128
"342","Persian",0.954065995238036,0.72170669972211,0.623769144855624,256
"343","Persian",0.938905406509069,0.724221770367474,0.552131743823912,512
"344","Persian",0.921406995576476,0.718985450337118,0.491303727129784,1024
"345","Persian",0.900036869767645,0.706877187061592,0.447550235844591,2048
"346","Persian",0.873363584895968,0.689233094720656,0.403547250497835,4096
"347","Persian",0.845149618522921,0.675586506828881,0.368853286151361,8192
"348","Persian",0.814989042411373,0.664596967326459,0.341749228462978,16384
"349","Persian",0.785180674757843,0.656171666721011,0.314451364643307,32768
"350","Persian",0.758550939347022,0.650965751125577,0.289867777366212,65536
"351","Persian",0.739739851773,0.64957967476695,0.270230238184982,131072
"352","Persian",0.729568493711904,0.650728576849067,0.26287631600014,262144
"353","Persian",0.72479002195927,0.65102872702909,0.259383336335876,524288
"354","Persian",0.721240443861342,0.649145602638472,0.253135283451365,1048576
"355","Persian",NA,NA,NA,2097152
"356","Persian",NA,NA,NA,4194304
"357","Persian",NA,NA,NA,8388608
"358","French",0.998925659231122,0.910640455641623,0.81025641025641,8
"359","French",0.996512749018538,0.878940697175795,0.787206833396489,16
"360","French",0.991474583607118,0.841238772828224,0.771709796095217,32
"361","French",0.984736905784594,0.854917319712993,0.791760058017425,64
"362","French",0.976841205250549,0.859770948820999,0.793723377675849,128
"363","French",0.968525993373108,0.866433233025545,0.779881129781725,256
"364","French",0.958132749228502,0.864612013260752,0.744397696534737,512
"365","French",0.944181208429563,0.856455064227641,0.690700563926708,1024
"366","French",0.926120751619979,0.841613495496995,0.621563022173201,2048
"367","French",0.904317954688444,0.824212991802473,0.556481028522224,4096
"368","French",0.880273406460253,0.80740845015455,0.495350577839679,8192
"369","French",0.854119476516124,0.791073594290475,0.438300953569805,16384
"370","French",0.827158246223401,0.777483518908282,0.390543948507007,32768
"371","French",0.798301256575296,0.764456883827862,0.352310232099688,65536
"372","French",0.766359600143647,0.751005667311204,0.321531704221882,131072
"373","French",0.732947675611278,0.738631935529793,0.297747346937287,262144
"374","French",0.695903615152847,0.725636524812045,0.279048585743002,524288
"375","French",0.654243828088978,0.712220226202798,0.265238652827299,1048576
"376","French",0.611404618563734,0.700347735712105,0.254668445929082,2097152
"377","French",NA,NA,NA,4194304
"378","French",NA,NA,NA,8388608
"379","Western Frisian",0.995428646150406,0.824843729676347,0.67037037037037,8
"380","Western Frisian",0.992462476908206,0.785707628172248,0.691593243641195,16
"381","Western Frisian",0.986329543509862,0.790132894879593,0.698571625712585,32
"382","Western Frisian",0.979222271251835,0.8194134081537,0.733712723375806,64
"383","Western Frisian",0.969954761879096,0.837936901598904,0.740704791362102,128
"384","Western Frisian",0.959927620401421,0.8521705737613,0.753715500866773,256
"385","Western Frisian",0.947886364771761,0.85748673904209,0.73990854783969,512
"386","Western Frisian",0.935763434168984,0.861319034095247,0.698249232545838,1024
"387","Western Frisian",0.921113283458867,0.859771051723602,0.640102824185846,2048
"388","Western Frisian",0.903699435775966,0.854927559592233,0.584401725691036,4096
"389","Western Frisian",0.884349260392273,0.849235534011596,0.533560066036506,8192
"390","Western Frisian",0.858835780676383,0.839417046006629,0.485762971542475,16384
"391","Western Frisian",0.830760093798661,0.82924539956172,0.43363879970221,32768
"392","Western Frisian",NA,NA,NA,65536
"393","Western Frisian",NA,NA,NA,131072
"394","Western Frisian",NA,NA,NA,262144
"395","Western Frisian",NA,NA,NA,524288
"396","Western Frisian",NA,NA,NA,1048576
"397","Western Frisian",NA,NA,NA,2097152
"398","Western Frisian",NA,NA,NA,4194304
"399","Western Frisian",NA,NA,NA,8388608
"400","Irish",0.993251354518551,0.772634793142612,0.661827956989247,8
"401","Irish",0.984586994754157,0.743441104625212,0.683791166254098,16
"402","Irish",0.971389022505808,0.710721948338303,0.650446332873603,32
"403","Irish",0.956516844296996,0.736313658455213,0.646765064771243,64
"404","Irish",0.940076265966902,0.74370285699757,0.62241461313861,128
"405","Irish",0.920162679411591,0.74521921209189,0.577910164714269,256
"406","Irish",0.89364890159987,0.734327192232601,0.517074123006201,512
"407","Irish",0.866394426052434,0.727178569997389,0.459514333597769,1024
"408","Irish",0.838610723849381,0.721581675106495,0.403077274937902,2048
"409","Irish",0.809948445150742,0.714834159864599,0.346933810005444,4096
"410","Irish",0.78192173039807,0.706692072507604,0.299075081842152,8192
"411","Irish",0.76178395933691,0.703091121843938,0.262559917625613,16384
"412","Irish",NA,NA,NA,32768
"413","Irish",NA,NA,NA,65536
"414","Irish",NA,NA,NA,131072
"415","Irish",NA,NA,NA,262144
"416","Irish",NA,NA,NA,524288
"417","Irish",NA,NA,NA,1048576
"418","Irish",NA,NA,NA,2097152
"419","Irish",NA,NA,NA,4194304
"420","Irish",NA,NA,NA,8388608
"421","Interlingua",0.995208714618685,0.78007803123657,0.558974358974359,8
"422","Interlingua",0.988616120308222,0.777514949333055,0.632250434829681,16
"423","Interlingua",0.983485196655494,0.807904220219187,0.722596015488963,32
"424","Interlingua",0.975440445099096,0.833726395411902,0.749119396631491,64
"425","Interlingua",0.962691170246795,0.840031034015096,0.769329969227878,128
"426","Interlingua",0.950660231603888,0.846587894106144,0.755978904769698,256
"427","Interlingua",0.940116716623642,0.854082044653271,0.71636546471174,512
"428","Interlingua",0.928421293301405,0.855766421455799,0.649781773778106,1024
"429","Interlingua",0.912627240911328,0.848901926035025,0.57008200845889,2048
"430","Interlingua",0.892490124359435,0.836640171189856,0.48672786150196,4096
"431","Interlingua",0.867211466204641,0.820619075352981,0.417433986370879,8192
"432","Interlingua",0.835780306068368,0.800225920657986,0.351064143592399,16384
"433","Interlingua",NA,NA,NA,32768
"434","Interlingua",NA,NA,NA,65536
"435","Interlingua",NA,NA,NA,131072
"436","Interlingua",NA,NA,NA,262144
"437","Interlingua",NA,NA,NA,524288
"438","Interlingua",NA,NA,NA,1048576
"439","Interlingua",NA,NA,NA,2097152
"440","Interlingua",NA,NA,NA,4194304
"441","Interlingua",NA,NA,NA,8388608
"442","Indonesian",0.994018112328076,0.57118580972477,0.509307359307359,8
"443","Indonesian",0.986458814477759,0.480072355185623,0.430996407438715,16
"444","Indonesian",0.976459005656921,0.475903335384512,0.484322329214177,32
"445","Indonesian",0.964949389473639,0.509128612680488,0.516439717073332,64
"446","Indonesian",0.952606675946037,0.571363470092743,0.552659531869453,128
"447","Indonesian",0.937856924182798,0.61790741350305,0.562087506703776,256
"448","Indonesian",0.920332839306775,0.63543582306777,0.499102117134981,512
"449","Indonesian",0.898153420982259,0.637857831019408,0.442041002148043,1024
"450","Indonesian",0.870039376522086,0.627317227743732,0.390278960916897,2048
"451","Indonesian",0.838042136051028,0.617175020617248,0.352273999866744,4096
"452","Indonesian",0.804746868890568,0.610268071756409,0.326716377062544,8192
"453","Indonesian",0.767506204044381,0.597203770907782,0.292466762813312,16384
"454","Indonesian",0.733090324127195,0.586874329683944,0.254235245132333,32768
"455","Indonesian",NA,NA,NA,65536
"456","Indonesian",NA,NA,NA,131072
"457","Indonesian",NA,NA,NA,262144
"458","Indonesian",NA,NA,NA,524288
"459","Indonesian",NA,NA,NA,1048576
"460","Indonesian",NA,NA,NA,2097152
"461","Indonesian",NA,NA,NA,4194304
"462","Indonesian",NA,NA,NA,8388608
"463","Italian",0.999739504136088,0.982221459730115,0.843137254901961,8
"464","Italian",0.997481594994634,0.908442392437232,0.797798216276477,16
"465","Italian",0.992931114488829,0.859213912617113,0.779447796188699,32
"466","Italian",0.986713913029142,0.857762155724072,0.792535898803371,64
"467","Italian",0.979935934319802,0.868607677959452,0.820286445223789,128
