character,frequencyTot,frequencyRet
카,83,0.0020835425243498342
관,82,0.0020584396023697158
터,81,0.0020333366803895973
레,80,0.0020082337584094788
방,79,0.0019831308364293603
말,77,0.0019329249924691233
월,76,0.0019078220704890048
회,76,0.0019078220704890048
진,75,0.0018827191485088865
반,74,0.001857616226528768
않,72,0.001807410382568531
야,70,0.001757204538608294
두,69,0.0017321016166281756
물,69,0.0017321016166281756
민,69,0.0017321016166281756
식,68,0.0017069986946480571
학,68,0.0017069986946480571
실,68,0.0017069986946480571
때,67,0.0016818957726679386
타,67,0.0016818957726679386
크,67,0.0016818957726679386
교,66,0.0016567928506878201
무,66,0.0016567928506878201
노,64,0.0016065870067275831
행,64,0.0016065870067275831
남,63,0.0015814840847474647
디,63,0.0015814840847474647
력,63,0.0015814840847474647
각,62,0.0015563811627673462
재,61,0.0015312782407872277
람,61,0.0015312782407872277
최,61,0.0015312782407872277
더,60,0.0015061753188071092
았,60,0.0015061753188071092
포,60,0.0015061753188071092
차,59,0.0014810723968269907
표,59,0.0014810723968269907
던,59,0.0014810723968269907
산,59,0.0014810723968269907
호,58,0.0014559694748468722
및,57,0.0014308665528667537
없,56,0.0014057636308866352
건,55,0.0013806607089065167
금,54,0.0013555577869263982
투,54,0.0013555577869263982
법,54,0.0013555577869263982
출,53,0.0013304548649462798
코,53,0.0013304548649462798
또,52,0.0013053519429661613
녀,52,0.0013053519429661613
약,52,0.0013053519429661613
단,52,0.0013053519429661613
받,51,0.0012802490209860428
음,50,0.0012551460990059243
같,48,0.0012049402550456873
직,48,0.0012049402550456873
종,48,0.0012049402550456873
양,47,0.0011798373330655688
업,47,0.0011798373330655688
체,46,0.0011547344110854503
른,45,0.0011296314891053318
불,45,0.0011296314891053318
근,45,0.0011296314891053318
속,45,0.0011296314891053318
임,45,0.0011296314891053318
알,45,0.0011296314891053318
예,45,0.0011296314891053318
달,44,0.0011045285671252133
군,44,0.0011045285671252133
강,44,0.0011045285671252133
입,44,0.0011045285671252133
토,44,0.0011045285671252133
함,43,0.0010794256451450949
독,43,0.0010794256451450949
려,43,0.0010794256451450949
심,43,0.0010794256451450949
등,42,0.0010543227231649764
브,42,0.0010543227231649764
메,42,0.0010543227231649764
언,41,0.0010292198011848579
티,41,0.0010292198011848579
까,40,0.0010041168792047394
란,40,0.0010041168792047394
래,40,0.0010041168792047394
피,40,0.0010041168792047394
처,39,0.000979013957224621
네,39,0.000979013957224621
청,39,0.000979013957224621
버,39,0.000979013957224621
난,38,0.0009539110352445024
현,37,0.000928808113264384
초,37,0.000928808113264384
졌,37,0.000928808113264384
권,37,0.000928808113264384
든,36,0.0009037051912842655
향,36,0.0009037051912842655
번,36,0.0009037051912842655
왕,36,0.0009037051912842655
키,36,0.0009037051912842655
많,35,0.000878602269304147
설,35,0.000878602269304147
집,35,0.000878602269304147
확,35,0.000878602269304147
페,35,0.000878602269304147
감,35,0.000878602269304147
론,34,0.0008534993473240286
능,34,0.0008534993473240286
술,34,0.0008534993473240286
린,34,0.0008534993473240286
태,34,0.0008534993473240286
저,34,0.0008534993473240286
따,33,0.0008283964253439101
쟁,33,0.0008283964253439101
령,33,0.0008283964253439101
평,33,0.0008283964253439101
테,33,0.0008283964253439101
질,33,0.0008283964253439101
합,33,0.0008283964253439101
필,32,0.0008032935033637916
준,32,0.0008032935033637916
살,32,0.0008032935033637916
배,32,0.0008032935033637916
목,32,0.0008032935033637916
석,32,0.0008032935033637916
새,31,0.0007781905813836731
특,31,0.0007781905813836731
품,31,0.0007781905813836731
올,31,0.0007781905813836731
협,31,0.0007781905813836731
럼,30,0.0007530876594035546
추,30,0.0007530876594035546
항,29,0.0007279847374234361
케,29,0.0007279847374234361
록,29,0.0007279847374234361
막,28,0.0007028818154433176
런,28,0.0007028818154433176
랑,28,0.0007028818154433176
름,28,0.0007028818154433176
점,28,0.0007028818154433176
변,28,0.0007028818154433176
족,28,0.0007028818154433176
형,28,0.0007028818154433176
립,28,0.0007028818154433176
격,27,0.0006777788934631991
즈,27,0.0006777788934631991
증,27,0.0006777788934631991
돌,27,0.0006777788934631991
매,26,0.0006526759714830806
승,26,0.0006526759714830806
본,26,0.0006526759714830806
참,26,0.0006526759714830806
럽,25,0.0006275730495029621
온,25,0.0006275730495029621
열,25,0.0006275730495029621
턴,25,0.0006275730495029621
편,25,0.0006275730495029621
판,25,0.0006275730495029621
망,25,0.0006275730495029621
큰,24,0.0006024701275228437
될,24,0.0006024701275228437
습,24,0.0006024701275228437
북,24,0.0006024701275228437
침,24,0.0006024701275228437
복,24,0.0006024701275228437
철,24,0.0006024701275228437
플,24,0.0006024701275228437
몇,23,0.0005773672055427252
못,23,0.0005773672055427252
접,23,0.0005773672055427252
외,23,0.0005773672055427252
존,23,0.0005773672055427252
축,23,0.0005773672055427252
베,23,0.0005773672055427252
벌,23,0.0005773672055427252
누,22,0.0005522642835626067
련,22,0.0005522642835626067
겨,22,0.0005522642835626067
랜,22,0.0005522642835626067
퍼,22,0.0005522642835626067
글,22,0.0005522642835626067
절,22,0.0005522642835626067
루,22,0.0005522642835626067
울,22,0.0005522642835626067
류,22,0.0005522642835626067
움,21,0.0005271613615824882
곳,21,0.0005271613615824882
쪽,21,0.0005271613615824882
머,21,0.0005271613615824882
악,21,0.0005271613615824882
찰,20,0.0005020584396023697
친,20,0.0005020584396023697
났,20,0.0005020584396023697
탈,20,0.0005020584396023697
극,20,0.0005020584396023697
갈,20,0.0005020584396023697
날,19,0.0004769555176222512
책,19,0.0004769555176222512
곡,19,0.0004769555176222512
져,19,0.0004769555176222512
황,19,0.0004769555176222512
완,18,0.00045185259564213277
갖,18,0.00045185259564213277
견,18,0.00045185259564213277
험,18,0.00045185259564213277
병,18,0.00045185259564213277
애,18,0.00045185259564213277
슬,18,0.00045185259564213277
느,17,0.0004267496736620143
충,17,0.0004267496736620143
채,17,0.0004267496736620143
골,17,0.0004267496736620143
클,17,0.0004267496736620143
담,17,0.0004267496736620143
혼,17,0.0004267496736620143
량,17,0.0004267496736620143
급,17,0.0004267496736620143
활,16,0.0004016467516818958
왔,16,0.0004016467516818958
허,16,0.0004016467516818958
볼,15,0.0003765438297017773
환,15,0.0003765438297017773
측,15,0.0003765438297017773
너,15,0.0003765438297017773
냈,15,0.0003765438297017773
넘,15,0.0003765438297017773
천,15,0.0003765438297017773
렇,15,0.0003765438297017773
걸,15,0.0003765438297017773
덴,15,0.0003765438297017773
별,15,0.0003765438297017773
길,15,0.0003765438297017773
범,15,0.0003765438297017773
패,15,0.0003765438297017773
총,15,0.0003765438297017773
겠,15,0.0003765438297017773
워,15,0.0003765438297017773
캐,14,0.0003514409077216588
섬,14,0.0003514409077216588
색,14,0.0003514409077216588
락,14,0.0003514409077216588
탄,14,0.0003514409077216588
료,14,0.0003514409077216588
께,13,0.0003263379857415403
높,13,0.0003263379857415403
밝,13,0.0003263379857415403
례,13,0.0003263379857415403
폴,13,0.0003263379857415403
죽,13,0.0003263379857415403
블,13,0.0003263379857415403
찾,13,0.0003263379857415403
커,13,0.0003263379857415403
규,13,0.0003263379857415403
뉴,13,0.0003263379857415403
밀,13,0.0003263379857415403
광,13,0.0003263379857415403
취,13,0.0003263379857415403
렌,13,0.0003263379857415403
좋,12,0.0003012350637614218
홍,12,0.0003012350637614218
줄,12,0.0003012350637614218
헤,12,0.0003012350637614218
렸,12,0.0003012350637614218
착,12,0.0003012350637614218
송,12,0.0003012350637614218
슨,12,0.0003012350637614218
