"character","frequencyTot","frequencyRet"
"ノ",45,0.00105093533244588
"新",44,0.00102758121394708
"じ",44,0.00102758121394708
"現",43,0.00100422709544828
"力",43,0.00100422709544828
"気",43,0.00100422709544828
"能",42,0.000980872976949485
"投",42,0.000980872976949485
"語",42,0.000980872976949485
"物",42,0.000980872976949485
"ず",41,0.000957518858450688
"不",41,0.000957518858450688
"明",41,0.000957518858450688
"理",40,0.00093416473995189
"ハ",40,0.00093416473995189
"可",39,0.000910810621453093
"主",39,0.000910810621453093
"入",39,0.000910810621453093
"ズ",39,0.000910810621453093
"界",38,0.000887456502954296
"支",38,0.000887456502954296
"約",38,0.000887456502954296
"使",38,0.000887456502954296
"ァ",38,0.000887456502954296
"画",37,0.000864102384455499
"長",37,0.000864102384455499
"ペ",37,0.000864102384455499
"へ",36,0.000840748265956701
"統",36,0.000840748265956701
"以",36,0.000840748265956701
"ほ",36,0.000840748265956701
"初",36,0.000840748265956701
"目",36,0.000840748265956701
"教",36,0.000840748265956701
"子",36,0.000840748265956701
"軍",35,0.000817394147457904
"同",35,0.000817394147457904
"実",35,0.000817394147457904
"北",35,0.000817394147457904
"受",34,0.000794040028959107
"資",34,0.000794040028959107
"選",33,0.00077068591046031
"始",33,0.00077068591046031
"ギ",33,0.00077068591046031
"ツ",33,0.00077068591046031
"域",32,0.000747331791961512
"知",32,0.000747331791961512
"び",32,0.000747331791961512
"持",32,0.000747331791961512
"設",32,0.000747331791961512
"期",32,0.000747331791961512
"開",32,0.000747331791961512
"表",32,0.000747331791961512
"ピ",32,0.000747331791961512
"ボ",32,0.000747331791961512
"取",32,0.000747331791961512
"争",31,0.000723977673462715
"領",31,0.000723977673462715
"問",31,0.000723977673462715
"結",31,0.000723977673462715
"下",31,0.000723977673462715
"州",30,0.000700623554963918
"紀",30,0.000700623554963918
"共",30,0.000700623554963918
"本",30,0.000700623554963918
"み",30,0.000700623554963918
"保",29,0.000677269436465121
"南",29,0.000677269436465121
"機",29,0.000677269436465121
"公",29,0.000677269436465121
"信",29,0.000677269436465121
"付",29,0.000677269436465121
"ゴ",29,0.000677269436465121
"手",29,0.000677269436465121
"必",28,0.000653915317966323
"常",28,0.000653915317966323
"名",28,0.000653915317966323
"平",28,0.000653915317966323
"金",28,0.000653915317966323
"内",28,0.000653915317966323
"ソ",28,0.000653915317966323
"ヒ",28,0.000653915317966323
"今",27,0.000630561199467526
"得",27,0.000630561199467526
"社",27,0.000630561199467526
"続",27,0.000630561199467526
"文",27,0.000630561199467526
"議",27,0.000630561199467526
"ヘ",27,0.000630561199467526
"史",26,0.000607207080968729
"都",26,0.000607207080968729
"考",26,0.000607207080968729
"達",26,0.000607207080968729
"党",26,0.000607207080968729
"治",26,0.000607207080968729
"ユ",26,0.000607207080968729
"報",26,0.000607207080968729
"ゲ",26,0.000607207080968729
"王",26,0.000607207080968729
"制",26,0.000607207080968729
"確",26,0.000607207080968729
"通",26,0.000607207080968729
"ヴ",26,0.000607207080968729
"ヤ",26,0.000607207080968729
"際",25,0.000583852962469932
"終",25,0.000583852962469932
"意",25,0.000583852962469932
"移",25,0.000583852962469932
"ォ",25,0.000583852962469932
"広",25,0.000583852962469932
"映",24,0.000560498843971134
"述",24,0.000560498843971134
"米",24,0.000560498843971134
"調",24,0.000560498843971134
"所",24,0.000560498843971134
"度",24,0.000560498843971134
"利",24,0.000560498843971134
"近",24,0.000560498843971134
"品",24,0.000560498843971134
"解",24,0.000560498843971134
"変",24,0.000560498843971134
"む",24,0.000560498843971134
"示",24,0.000560498843971134
"起",24,0.000560498843971134
"進",24,0.000560498843971134
"外",24,0.000560498843971134
"歴",23,0.000537144725472337
"何",23,0.000537144725472337
"在",23,0.000537144725472337
"和",23,0.000537144725472337
"加",23,0.000537144725472337
"島",23,0.000537144725472337
"小",23,0.000537144725472337
"水",23,0.000537144725472337
"府",22,0.00051379060697354
"配",22,0.00051379060697354
"影",22,0.00051379060697354
"票",22,0.00051379060697354
"警",22,0.00051379060697354
"経",22,0.00051379060697354
"元",22,0.00051379060697354
"特",22,0.00051379060697354
"告",22,0.00051379060697354
"体",22,0.00051379060697354
"決",22,0.00051379060697354
"族",22,0.00051379060697354
"判",22,0.00051379060697354
"論",22,0.00051379060697354
"向",22,0.00051379060697354
"連",22,0.00051379060697354
"組",22,0.00051379060697354
"産",22,0.00051379060697354
"回",22,0.00051379060697354
"英",21,0.000490436488474743
"他",21,0.000490436488474743
"ヨ",21,0.000490436488474743
"含",21,0.000490436488474743
"術",21,0.000490436488474743
"協",21,0.000490436488474743
"役",21,0.000490436488474743
"ワ",21,0.000490436488474743
"題",20,0.000467082369975945
"計",20,0.000467082369975945
"様",20,0.000467082369975945
"建",20,0.000467082369975945
"点",20,0.000467082369975945
"思",20,0.000467082369975945
"面",20,0.000467082369975945
"強",20,0.000467082369975945
"げ",20,0.000467082369975945
"第",19,0.000443728251477148
"万",19,0.000443728251477148
"川",19,0.000443728251477148
"次",19,0.000443728251477148
"非",19,0.000443728251477148
"働",19,0.000443728251477148
"戻",19,0.000443728251477148
"身",19,0.000443728251477148
"院",19,0.000443728251477148
"道",19,0.000443728251477148
"予",19,0.000443728251477148
"電",19,0.000443728251477148
"書",19,0.000443728251477148
"心",19,0.000443728251477148
"権",19,0.000443728251477148
"集",19,0.000443728251477148
"ザ",19,0.000443728251477148
"有",19,0.000443728251477148
"響",18,0.000420374132978351
"果",18,0.000420374132978351
"区",18,0.000420374132978351
"候",18,0.000420374132978351
"由",18,0.000420374132978351
"先",18,0.000420374132978351
"住",18,0.000420374132978351
"土",18,0.000420374132978351
"半",18,0.000420374132978351
"少",18,0.000420374132978351
"残",18,0.000420374132978351
"演",18,0.000420374132978351
"料",18,0.000420374132978351
"完",17,0.000397020014479553
"提",17,0.000397020014479553
"供",17,0.000397020014479553
"与",17,0.000397020014479553
"境",17,0.000397020014479553
"位",17,0.000397020014479553
"朝",17,0.000397020014479553
"員",17,0.000397020014479553
"来",17,0.000397020014479553
"ゼ",17,0.000397020014479553
"究",16,0.000373665895980756
"係",16,0.000373665895980756
"挙",16,0.000373665895980756
"査",16,0.000373665895980756
"労",16,0.000373665895980756
"増",16,0.000373665895980756
"独",16,0.000373665895980756
"植",16,0.000373665895980756
"帝",16,0.000373665895980756
"態",16,0.000373665895980756
"然",16,0.000373665895980756
"山",16,0.000373665895980756
"伝",16,0.000373665895980756
"任",16,0.000373665895980756
"質",16,0.000373665895980756
"正",16,0.000373665895980756
"引",16,0.000373665895980756
"ホ",16,0.000373665895980756
"研",15,0.000350311777481959
"企",15,0.000350311777481959
"氏",15,0.000350311777481959
"件",15,0.000350311777481959
"男",15,0.000350311777481959
"宣",15,0.000350311777481959
"口",15,0.000350311777481959
"素",15,0.000350311777481959
"状",15,0.000350311777481959
"天",15,0.000350311777481959
"空",15,0.000350311777481959
"破",15,0.000350311777481959
"命",15,0.000350311777481959
"置",15,0.000350311777481959
"認",15,0.000350311777481959
"価",15,0.000350311777481959
"着",15,0.000350311777481959
"存",15,0.000350311777481959
"相",15,0.000350311777481959
"好",15,0.000350311777481959
"務",15,0.000350311777481959
"察",14,0.000326957658983162
"済",14,0.000326957658983162
"重",14,0.000326957658983162
"皇",14,0.000326957658983162
"形",14,0.000326957658983162
"率",14,0.000326957658983162
"賞",14,0.000326957658983162
"古",14,0.000326957658983162
"断",14,0.000326957658983162
"過",14,0.000326957658983162
"団",14,0.000326957658983162
"望",14,0.000326957658983162
"ぼ",14,0.000326957658983162
"東",14,0.000326957658983162
"死",14,0.000326957658983162
"備",14,0.000326957658983162
"止",14,0.000326957658983162
"護",13,0.000303603540484364
"校",13,0.000303603540484364
"系",13,0.000303603540484364
"線",13,0.000303603540484364
"陸",13,0.000303603540484364
"育",13,0.000303603540484364
"二",13,0.000303603540484364
"求",13,0.000303603540484364
"種",13,0.000303603540484364
"適",13,0.000303603540484364
"活",13,0.000303603540484364
"説",13,0.000303603540484364
"測",13,0.000303603540484364
"直",13,0.000303603540484364
"低",13,0.000303603540484364
"別",13,0.000303603540484364
"隊",13,0.000303603540484364
"展",13,0.000303603540484364
"話",13,0.000303603540484364
"曜",13,0.000303603540484364
"害",13,0.000303603540484364
"監",12,0.000280249421985567
"味",12,0.000280249421985567
"勝",12,0.000280249421985567
"港",12,0.000280249421985567
"楽",12,0.000280249421985567
"革",12,0.000280249421985567
"再",12,0.000280249421985567
"限",12,0.000280249421985567
"割",12,0.000280249421985567
"官",12,0.000280249421985567
"曲",12,0.000280249421985567
"欠",12,0.000280249421985567
"規",12,0.000280249421985567
"試",12,0.000280249421985567
"減",12,0.000280249421985567
"反",12,0.000280249421985567
"ぎ",12,0.000280249421985567
"良",12,0.000280249421985567
"優",12,0.000280249421985567
"送",12,0.000280249421985567
"西",12,0.000280249421985567
"歳",11,0.00025689530348677
"督",11,0.00025689530348677
"情",11,0.00025689530348677
"条",11,0.00025689530348677
"切",11,0.00025689530348677
"壊",11,0.00025689530348677
"音",11,0.00025689530348677
"諸",11,0.00025689530348677
"安",11,0.00025689530348677
"友",11,0.00025689530348677
"乱",11,0.00025689530348677
"局",11,0.00025689530348677
"足",11,0.00025689530348677
"案",11,0.00025689530348677
"放",11,0.00025689530348677
"流",11,0.00025689530348677
"殺",11,0.00025689530348677
"職",11,0.00025689530348677
"勢",11,0.00025689530348677
"製",11,0.00025689530348677
"収",11,0.00025689530348677
"火",11,0.00025689530348677
"極",11,0.00025689530348677
"記",11,0.00025689530348677
"馬",11,0.00025689530348677
"石",11,0.00025689530348677
"誰",10,0.000233541184987973
"律",10,0.000233541184987973
"技",10,0.000233541184987973
"契",10,0.000233541184987973
"裁",10,0.000233541184987973
"旧",10,0.000233541184987973
"修",10,0.000233541184987973
"費",10,0.000233541184987973
"占",10,0.000233541184987973
"週",10,0.000233541184987973
"構",10,0.000233541184987973
"去",10,0.000233541184987973
"注",10,0.000233541184987973
"及",10,0.000233541184987973
"号",10,0.000233541184987973
"検",10,0.000233541184987973
"食",10,0.000233541184987973
"指",10,0.000233541184987973
"改",10,0.000233541184987973
"無",10,0.000233541184987973
"運",10,0.000233541184987973
"士",10,0.000233541184987973
"撃",10,0.000233541184987973
"離",10,0.000233541184987973
"待",10,0.000233541184987973
"証",10,0.000233541184987973
"総",10,0.000233541184987973
"急",10,0.000233541184987973
"ヌ",10,0.000233541184987973
"失",10,0.000233541184987973
"づ",10,0.000233541184987973
"落",10,0.000233541184987973
"応",10,0.000233541184987973
"追",10,0.000233541184987973
"感",10,0.000233541184987973
"台",10,0.000233541184987973
"頃",9,0.000210187066489175
"億",9,0.000210187066489175
"功",9,0.000210187066489175
"均",9,0.000210187066489175
"易",9,0.000210187066489175
"晴",9,0.000210187066489175
"真",9,0.000210187066489175
"義",9,0.000210187066489175
"ぐ",9,0.000210187066489175
"航",9,0.000210187066489175
"脈",9,0.000210187066489175
"量",9,0.000210187066489175
"門",9,0.000210187066489175
"評",9,0.000210187066489175
"車",9,0.000210187066489175
"接",9,0.000210187066489175
"宗",9,0.000210187066489175
"深",9,0.000210187066489175
"砂",9,0.000210187066489175
"導",9,0.000210187066489175
"売",9,0.000210187066489175
"字",9,0.000210187066489175
"原",9,0.000210187066489175
"退",9,0.000210187066489175
"聖",9,0.000210187066489175
"徴",9,0.000210187066489175
"値",9,0.000210187066489175
"闘",9,0.000210187066489175
"周",9,0.000210187066489175
"造",9,0.000210187066489175
"式",9,0.000210187066489175
"神",9,0.000210187066489175
"類",9,0.000210187066489175
"容",9,0.000210187066489175
"念",9,0.000210187066489175
"野",9,0.000210187066489175
"側",9,0.000210187066489175
"違",9,0.000210187066489175
"貿",8,0.000186832947990378
"写",8,0.000186832947990378
"球",8,0.000186832947990378
"妻",8,0.000186832947990378
"昇",8,0.000186832947990378
"京",8,0.000186832947990378
"香",8,0.000186832947990378
"科",8,0.000186832947990378
"鉄",8,0.000186832947990378
"版",8,0.000186832947990378
"銀",8,0.000186832947990378
"冬",8,0.000186832947990378
"般",8,0.000186832947990378
"責",8,0.000186832947990378
"許",8,0.000186832947990378
"洋",8,0.000186832947990378
"葉",8,0.000186832947990378
"客",8,0.000186832947990378
"囲",8,0.000186832947990378
"岸",8,0.000186832947990378
"降",8,0.000186832947990378
"築",8,0.000186832947990378
"頼",8,0.000186832947990378
"積",8,0.000186832947990378
"探",8,0.000186832947990378
"練",8,0.000186832947990378
"効",8,0.000186832947990378
"首",8,0.000186832947990378
"温",8,0.000186832947990378
"頭",8,0.000186832947990378
"廃",8,0.000186832947990378
"想",8,0.000186832947990378
"番",8,0.000186832947990378
"圧",8,0.000186832947990378
"劇",8,0.000186832947990378
"悪",8,0.000186832947990378
"満",8,0.000186832947990378
"観",8,0.000186832947990378
"交",8,0.000186832947990378
"基",8,0.000186832947990378
"兵",8,0.000186832947990378
