character,frequencyTot,frequencyRet
福,2,0.0007668711656441718
井,2,0.0007668711656441718
兼,2,0.0007668711656441718
任,2,0.0007668711656441718
対,2,0.0007668711656441718
藩,2,0.0007668711656441718
長,2,0.0007668711656441718
鵜,2,0.0007668711656441718
戸,2,0.0007668711656441718
宮,2,0.0007668711656441718
参,2,0.0007668711656441718
拝,2,0.0007668711656441718
婚,2,0.0007668711656441718
夫,2,0.0007668711656441718
婦,2,0.0007668711656441718
乗,2,0.0007668711656441718
核,2,0.0007668711656441718
菌,2,0.0007668711656441718
灰,2,0.0007668711656441718
び,2,0.0007668711656441718
づ,2,0.0007668711656441718
一,2,0.0007668711656441718
方,2,0.0007668711656441718
森,2,0.0007668711656441718
永,2,0.0007668711656441718
濃,2,0.0007668711656441718
青,2,0.0007668711656441718
瓶,2,0.0007668711656441718
じ,2,0.0007668711656441718
知,2,0.0007668711656441718
所,2,0.0007668711656441718
属,2,0.0007668711656441718
紙,2,0.0007668711656441718
読,2,0.0007668711656441718
ぶ,2,0.0007668711656441718
最,2,0.0007668711656441718
優,2,0.0007668711656441718
秀,2,0.0007668711656441718
ソ,1,0.0003834355828220859
流,1,0.0003834355828220859
祭,1,0.0003834355828220859
派,1,0.0003834355828220859
聖,1,0.0003834355828220859
ホ,1,0.0003834355828220859
軽,1,0.0003834355828220859
妙,1,0.0003834355828220859
洒,1,0.0003834355828220859
脱,1,0.0003834355828220859
情,1,0.0003834355828220859
緒,1,0.0003834355828220859
感,1,0.0003834355828220859
溢,1,0.0003834355828220859
語,1,0.0003834355828220859
幅,1,0.0003834355828220859
広,1,0.0003834355828220859
持,1,0.0003834355828220859
処,1,0.0003834355828220859
理,1,0.0003834355828220859
手,1,0.0003834355828220859
法,1,0.0003834355828220859
信,1,0.0003834355828220859
号,1,0.0003834355828220859
強,1,0.0003834355828220859
寺,1,0.0003834355828220859
五,1,0.0003834355828220859
呼,1,0.0003834355828220859
央,1,0.0003834355828220859
配,1,0.0003834355828220859
移,1,0.0003834355828220859
民,1,0.0003834355828220859
両,1,0.0003834355828220859
親,1,0.0003834355828220859
許,1,0.0003834355828220859
生,1,0.0003834355828220859
終,1,0.0003834355828220859
了,1,0.0003834355828220859
突,1,0.0003834355828220859
み,1,0.0003834355828220859
滴,1,0.0003834355828220859
薬,1,0.0003834355828220859
静,1,0.0003834355828220859
与,1,0.0003834355828220859
墓,1,0.0003834355828220859
埋,1,0.0003834355828220859
葬,1,0.0003834355828220859
学,1,0.0003834355828220859
校,1,0.0003834355828220859
食,1,0.0003834355828220859
務,1,0.0003834355828220859
養,1,0.0003834355828220859
計,1,0.0003834355828220859
算,1,0.0003834355828220859
上,1,0.0003834355828220859
重,1,0.0003834355828220859
資,1,0.0003834355828220859
ひ,1,0.0003834355828220859
専,1,0.0003834355828220859
支,1,0.0003834355828220859
払,1,0.0003834355828220859
局,1,0.0003834355828220859
費,1,0.0003834355828220859
収,1,0.0003834355828220859
町,1,0.0003834355828220859
三,1,0.0003834355828220859
根,1,0.0003834355828220859
山,1,0.0003834355828220859
岡,1,0.0003834355828220859
米,1,0.0003834355828220859
百,1,0.0003834355828220859
俵,1,0.0003834355828220859
送,1,0.0003834355828220859
有,1,0.0003834355828220859
歴,1,0.0003834355828220859
史,1,0.0003834355828220859
的,1,0.0003834355828220859
考,1,0.0003834355828220859
自,1,0.0003834355828220859
転,1,0.0003834355828220859
車,1,0.0003834355828220859
道,1,0.0003834355828220859
従,1,0.0003834355828220859
経,1,0.0003834355828220859
由,1,0.0003834355828220859
役,1,0.0003834355828220859
賞,1,0.0003834355828220859
ノ,1,0.0003834355828220859
球,1,0.0003834355828220859
宴,1,0.0003834355828220859
偶,1,0.0003834355828220859
像,1,0.0003834355828220859
嶋,1,0.0003834355828220859
茂,1,0.0003834355828220859
雄,1,0.0003834355828220859
肉,1,0.0003834355828220859
薄,1,0.0003834355828220859
制,1,0.0003834355828220859
止,1,0.0003834355828220859
聞,1,0.0003834355828220859
樫,1,0.0003834355828220859
切,1,0.0003834355828220859
倒,1,0.0003834355828220859
漁,1,0.0003834355828220859
商,1,0.0003834355828220859
港,1,0.0003834355828220859
繁,1,0.0003834355828220859
応,1,0.0003834355828220859
ヨ,1,0.0003834355828220859
機,1,0.0003834355828220859
構,1,0.0003834355828220859
備,1,0.0003834355828220859
駐,1,0.0003834355828220859
擬,1,0.0003834355828220859
古,1,0.0003834355828220859
猫,1,0.0003834355828220859
白,1,0.0003834355828220859
母,1,0.0003834355828220859
精,1,0.0003834355828220859
産,1,0.0003834355828220859
む,1,0.0003834355828220859
番,1,0.0003834355828220859
組,1,0.0003834355828220859
冒,1,0.0003834355828220859
頭,1,0.0003834355828220859
京,1,0.0003834355828220859
製,1,0.0003834355828220859
作,1,0.0003834355828220859
飄,1,0.0003834355828220859
々,1,0.0003834355828220859
柄,1,0.0003834355828220859
老,1,0.0003834355828220859
若,1,0.0003834355828220859
男,1,0.0003834355828220859
女,1,0.0003834355828220859
慕,1,0.0003834355828220859
ボ,1,0.0003834355828220859
特,1,0.0003834355828220859
殊,1,0.0003834355828220859
修,1,0.0003834355828220859
飾,1,0.0003834355828220859
