character,frequency,frequencyRel
ń,5,5.411518959256673e-07
å,5,5.411518959256673e-07
ï,5,5.411518959256673e-07
î,5,5.411518959256673e-07
ı,5,5.411518959256673e-07
=,4,4.329215167405339e-07
ī,4,4.329215167405339e-07
þ,4,4.329215167405339e-07
¡,4,4.329215167405339e-07
|,4,4.329215167405339e-07
ź,4,4.329215167405339e-07
ė,4,4.329215167405339e-07
в,4,4.329215167405339e-07
ì,3,3.2469113755540043e-07
û,3,3.2469113755540043e-07
б,3,3.2469113755540043e-07
к,3,3.2469113755540043e-07
т,3,3.2469113755540043e-07
н,3,3.2469113755540043e-07
о,3,3.2469113755540043e-07
ª,3,3.2469113755540043e-07
—,3,3.2469113755540043e-07
`,3,3.2469113755540043e-07
́,3,3.2469113755540043e-07
đ,2,2.1646075837026694e-07
õ,2,2.1646075837026694e-07
ș,2,2.1646075837026694e-07
ь,2,2.1646075837026694e-07
ү,2,2.1646075837026694e-07
ш,2,2.1646075837026694e-07
ă,2,2.1646075837026694e-07
ě,2,2.1646075837026694e-07
ő,2,2.1646075837026694e-07
ч,2,2.1646075837026694e-07
ゴ,2,2.1646075837026694e-07
д,2,2.1646075837026694e-07
г,2,2.1646075837026694e-07
с,2,2.1646075837026694e-07
ồ,1,1.0823037918513347e-07
ʿ,1,1.0823037918513347e-07
ю,1,1.0823037918513347e-07
я,1,1.0823037918513347e-07
ө,1,1.0823037918513347e-07
п,1,1.0823037918513347e-07
ы,1,1.0823037918513347e-07
毵,1,1.0823037918513347e-07
申,1,1.0823037918513347e-07
ț,1,1.0823037918513347e-07
ù,1,1.0823037918513347e-07
ϙ,1,1.0823037918513347e-07
ṁ,1,1.0823037918513347e-07
ミ,1,1.0823037918513347e-07
箱,1,1.0823037918513347e-07
消,1,1.0823037918513347e-07
し,1,1.0823037918513347e-07
ム,1,1.0823037918513347e-07
鮨,1,1.0823037918513347e-07
鮓,1,1.0823037918513347e-07
の,1,1.0823037918513347e-07
ひ,1,1.0823037918513347e-07
ヒ,1,1.0823037918513347e-07
比,1,1.0823037918513347e-07
ż,1,1.0823037918513347e-07
ذ,1,1.0823037918513347e-07
ه,1,1.0823037918513347e-07
ب,1,1.0823037918513347e-07
ي,1,1.0823037918513347e-07
ة,1,1.0823037918513347e-07
肋,1,1.0823037918513347e-07
肌,1,1.0823037918513347e-07
背,1,1.0823037918513347e-07
戌,1,1.0823037918513347e-07
山,1,1.0823037918513347e-07
口,1,1.0823037918513347e-07
真,1,1.0823037918513347e-07
生,1,1.0823037918513347e-07
̇,1,1.0823037918513347e-07
ਸ,1,1.0823037918513347e-07
ਿ,1,1.0823037918513347e-07
ੰ,1,1.0823037918513347e-07
ਘ,1,1.0823037918513347e-07
ŏ,1,1.0823037918513347e-07
й,1,1.0823037918513347e-07
周,1,1.0823037918513347e-07
网,1,1.0823037918513347e-07
罒,1,1.0823037918513347e-07
罓,1,1.0823037918513347e-07
㓁,1,1.0823037918513347e-07
ę,1,1.0823037918513347e-07
ṇ,1,1.0823037918513347e-07
日,1,1.0823037918513347e-07
本,1,1.0823037918513347e-07
ğ,1,1.0823037918513347e-07
ا,1,1.0823037918513347e-07
ل,1,1.0823037918513347e-07
م,1,1.0823037918513347e-07
د,1,1.0823037918513347e-07
و,1,1.0823037918513347e-07
ر,1,1.0823037918513347e-07
蝦,1,1.0823037918513347e-07
夷,1,1.0823037918513347e-07
ש,1,1.0823037918513347e-07
כ,1,1.0823037918513347e-07
י,1,1.0823037918513347e-07
נ,1,1.0823037918513347e-07
ה,1,1.0823037918513347e-07
ב,1,1.0823037918513347e-07
ר,1,1.0823037918513347e-07
ק,1,1.0823037918513347e-07
$,1,1.0823037918513347e-07
ṃ,1,1.0823037918513347e-07
ʷ,1,1.0823037918513347e-07
‧,1,1.0823037918513347e-07
ʽ,1,1.0823037918513347e-07
