,word,frequency,length
現代,現代,7,6
孩子,孩子,7,12
應用,應用,7,6
不斷,不斷,7,5
創作,創作,7,8
本,本,7,5
歌曲,歌曲,7,7
出生,出生,7,10
跟,跟,7,1
音樂,音樂,7,10
完全,完全,7,13
學生,學生,7,6
程度,程度,7,10
法律,法律,7,17
回到,回到,7,14
知道,知道,7,9
時期,時期,7,2
不能,不能,7,5
基礎,基礎,7,2
革命,革命,7,17
均,均,7,7
且,且,7,5
感到,感到,6,9
加拿大,加拿大,6,9
大學,大學,6,4
件,件,6,6
降低,降低,6,15
朋友,朋友,6,12
並且,並且,6,13
邊境,邊境,6,2
主義,主義,6,6
教育,教育,6,9
組織,組織,6,2
鎊,鎊,6,1
建築,建築,6,9
點,點,6,1
賬戶,賬戶,6,5
相關,相關,6,10
經常,經常,6,2
北京,北京,6,13
作品,作品,6,16
道,道,6,1
試圖,試圖,6,2
英,英,6,8
等,等,6,1
設計,設計,6,10
的話,的話,6,9
西班牙語,西班牙語,6,12
報告,報告,6,8
十分,十分,6,6
沒,沒,6,7
如此,如此,6,12
國王,國王,6,5
警方,警方,6,5
適用,適用,6,6
或者,或者,6,16
接,接,6,1
貿易,貿易,6,9
預測,預測,6,2
住,住,6,7
更多,更多,6,13
參與,參與,6,2
破產,破產,6,2
佔據,佔據,6,8
南部,南部,6,10
放棄,放棄,6,9
日本,日本,6,9
再次,再次,6,12
受,受,6,8
高,高,6,1
環境,環境,6,2
結束,結束,6,8
支持,支持,6,13
傳統,傳統,6,2
巴黎,巴黎,6,5
拒絕,拒絕,6,8
選擇,選擇,6,2
份,份,6,6
變化,變化,6,6
最近,最近,6,8
氣候,氣候,6,2
變,變,6,2
另外,另外,6,10
早,早,6,6
全國,全國,6,7
部隊,部隊,6,2
全,全,6,6
元素,元素,5,5
變得,變得,5,3
墨西哥,墨西哥,5,8
北,北,5,5
書,書,5,1
表達,表達,5,9
嗎,嗎,5,1
扮演,扮演,5,8
冠軍,冠軍,5,18
描述,描述,5,9
俄羅斯,俄羅斯,5,11
健康,健康,5,2
完成,完成,5,13
聯盟,聯盟,5,2
力量,力量,5,3
受到,受到,5,16
意義,意義,5,2
之中,之中,5,7
勝利,勝利,5,8
集,集,5,1
女,女,5,3
強調,強調,5,2
能力,能力,5,3
人士,人士,5,5
當然,當然,5,2
誰,誰,5,1
取得,取得,5,9
會議,會議,5,3
參加,參加,5,6
專輯,專輯,5,2
藝術家,藝術家,5,3
島嶼,島嶼,5,2
河流,河流,5,9
沙漠,沙漠,5,8
訓練,訓練,5,2
腫瘤,腫瘤,5,2
減少,減少,5,5
理論,理論,5,2
危機,危機,5,7
文明,文明,5,12
房地產,房地產,5,15
負責,負責,5,10
服務,服務,5,9
那麼,那麼,5,7
利用,利用,5,12
債券,債券,5,9
費用,費用,5,6
修道院,修道院,5,19
聖,聖,5,1
不得,不得,5,5
大眾,大眾,5,4
討論,討論,5,2
地面,地面,5,15
工具,工具,5,11
阿爾巴尼亞,阿爾巴尼亞,5,25
承擔,承擔,5,9
加勒比海,加勒比海,5,11
俄國,俄國,5,10
每,每,5,7
出版,出版,5,13
權利,權利,5,9
板塊,板塊,5,9
大約,大約,5,12
非洲,非洲,5,17
間,間,5,1
丶,丶,5,1
文化,文化,5,8
演出,演出,5,6
戲劇,戲劇,5,2
新聞,新聞,5,2
東西,東西,5,14
羅娜,羅娜,5,10
釙,釙,5,1
人類,人類,5,3
戰役,戰役,5,8
語言,語言,5,8
稱呼,稱呼,5,9
部,部,5,1
總,總,5,1
一世,一世,5,6
公眾,公眾,5,5
找到,找到,5,15
年輕,年輕,5,7
觀眾,觀眾,5,3
喜歡,喜歡,5,3
女士,女士,5,6
清朝,清朝,5,2
家庭,家庭,5,10
建,建,5,8
仍,仍,5,4
公園,公園,5,5
馬克,馬克,5,8
好,好,5,6
照片,照片,5,5
準備,準備,5,2
雖然,雖然,5,2
地點,地點,5,7
未來,未來,5,13
協會,協會,5,9
過去,過去,5,6
候選人,候選人,5,4
對於,對於,5,9
商業,商業,5,2
簽訂,簽訂,5,10
保持,保持,5,18
缺少,缺少,5,5
展示,展示,5,6
表明,表明,5,16
分別,分別,5,11
智能,智能,5,2
多數,多數,5,7
權力,權力,5,4
初,初,5,7
和平,和平,5,13
證明,證明,5,9
媒體,媒體,5,3
分析,分析,5,12
值得,值得,5,2
先生,先生,5,11
承認,承認,4,9
發言人,發言人,4,10
女兒,女兒,4,11
缺乏,缺乏,4,5
教堂,教堂,4,2
內容,內容,4,5
項目,項目,4,6
根本,根本,4,6
方式,方式,4,10
軍事,軍事,4,17
投資人,投資人,4,10
兒童,兒童,4,9
作用,作用,4,12
棲息地,棲息地,4,8
人數,人數,4,3
破壞,破壞,4,2
允許,允許,4,5
贏得,贏得,4,3
更好,更好,4,13
此次,此次,4,12
西格爾,西格爾,4,8
製作,製作,4,8
過程,過程,4,2
少數,少數,4,5
殖民,殖民,4,6
用戶,用戶,4,9
報導,報導,4,2
敵人,敵人,4,3
藝術,藝術,4,2
曾經,曾經,4,2
小型,小型,4,12
舉辦,舉辦,4,2
奧斯曼,奧斯曼,4,3
對象,對象,4,2
覺得,覺得,4,3
去年,去年,4,11
電視,電視,4,2
前往,前往,4,17
九,九,4,2
半島,半島,4,6
指控,指控,4,10
批評,批評,4,8
以外,以外,4,9
面對,面對,4,10
產品,產品,4,10
據,據,4,1
機構,機構,4,2
聯繫,聯繫,4,2
未能,未能,4,6
打,打,4,5
征服,征服,4,16
積極,積極,4,2
移民,移民,4,6
來源,來源,4,9
私人,私人,4,9
廣告,廣告,4,8
後者,後者,4,17
星期,星期,4,10
唐納德,唐納德,4,3
更加,更加,4,12
歐洲人,歐洲人,4,12
電子,電子,4,4
生命,生命,4,13
僅,僅,4,1
東,東,4,8
企業,企業,4,7
農曆,農曆,4,2
米,米,4,6
出來,出來,4,13
保證,保證,4,10
儘管,儘管,4,2
夏季,夏季,4,9
蒙古,蒙古,4,6
處理,處理,4,2
除,除,4,9
生,生,4,5
緩解,緩解,4,2
追溯,追溯,4,10
您,您,4,1
怎麼,怎麼,4,10
容易,容易,4,9
來到,來到,4,16
如何,如何,4,13
太,太,4,4
女人,女人,4,5
當天,當天,4,5
科學,科學,4,10
補充,補充,4,7
尋找,尋找,4,8
喀麥隆,喀麥隆,4,3
外,外,4,5
安大略省,安大略省,4,19
土耳其,土耳其,4,17
封,封,4,9
時任,時任,4,7
建造,建造,4,9
反對,反對,4,5
日期,日期,4,5
也許,也許,4,4
標記,標記,4,2
記錄,記錄,4,2
部長,部長,4,9
返回,返回,4,13
作家,作家,4,8
樂隊,樂隊,4,2
首次,首次,4,15
委員會,委員會,4,10
仍然,仍然,4,5
夏天,夏天,4,5
那樣,那樣,4,7
中心,中心,4,8
即,即,4,7
難,難,4,1
國民,國民,4,6
少,少,4,4
摩拉維亞,摩拉維亞,4,18
丹內維爾克,丹內維爾克,4,17
身體,身體,4,9
共和國,共和國,4,15
想法,想法,4,9
拉費蒂,拉費蒂,4,10
唱片,唱片,4,5
較低,較低,4,8
克林頓,克林頓,4,16
警察,警察,4,2
八,八,4,2
步,步,4,7
機率,機率,4,2
泰國,泰國,4,2
抵抗,抵抗,4,15
天氣,天氣,4,5
相似,相似,4,15
得到,得到,4,9
遊行,遊行,4,7
公爵,公爵,4,5
從未,從未,4,6
比如,比如,4,10
中期,中期,4,5
海岸,海岸,4,9
里,里,4,7
上升,上升,4,7
地球,地球,4,7
開放,開放,4,9
地位,地位,4,13
需求,需求,4,8
高爾夫,高爾夫,4,6
海洋,海洋,4,10
鴉片,鴉片,4,5
植物,植物,4,9
員工,員工,4,4
僅僅,僅僅,4,2
首,首,4,9
基金,基金,4,9
月份,月份,4,10
倫敦,倫敦,4,2
逐漸,逐漸,4,2
競爭,競爭,4,10
冬季,冬季,4,13
交通,交通,4,7
印度,印度,4,14
壓力,壓力,4,3
男性,男性,4,15
警告,警告,4,8
穿過,穿過,4,10
三世,三世,4,8
運河,運河,4,9
最新,最新,4,2
消息,消息,4,2
當地,當地,4,7
者,者,4,8
到達,到達,4,9
文學,文學,4,5
上漲,上漲,4,4
同盟,同盟,4,7
單曲,單曲,4,7
動物,動物,4,9
大概,大概,4,4
顏色,顏色,4,7
關注,關注,4,9
造成,造成,4,7
水,水,4,4
解放,解放,3,9
本地,本地,3,11
賴特,賴特,3,2
個人,個人,3,3
伊斯蘭,伊斯蘭,3,9
瑞典,瑞典,3,9
主題,主題,3,6
會見,會見,3,8
芬蘭語,芬蘭語,3,10
說明,說明,3,9
大選,大選,3,4
古巴,古巴,3,9
事情,事情,3,9
言論,言論,3,8
分類法,分類法,3,13
特徵,特徵,3,2
確定,確定,3,9
巨大,巨大,3,7
原本,原本,3,6
高加索,高加索,3,7
業務,業務,3,2
設備,設備,3,2
糟糕,糟糕,3,2
產業,產業,3,2
大國,大國,3,4
態度,態度,3,10
參議院,參議院,3,12
康復,康復,3,2
在位,在位,3,13
般,般,3,1
顆粒,顆粒,3,2
中華,中華,3,5
措施,措施,3,10
職業,職業,3,2
席,席,3,1
夢想,夢想,3,2
難以置信,難以置信,3,15
獎金,獎金,3,9
自治,自治,3,14
成員,成員,3,7
科技,科技,3,16
議會,議會,3,3
馬丁,馬丁,3,3
領導,領導,3,2
凱莎,凱莎,3,2
奧地利,奧地利,3,14
指南,指南,3,18
角色,角色,3,13
財政,財政,3,10
常見,常見,3,8
以為,以為,3,13
部門,部門,3,9
記者,記者,3,9
靠,靠,3,1
績效,績效,3,2
當作,當作,3,8
公投,公投,3,11
生涯,生涯,3,6
同,同,3,6
總督,總督,3,2
鐵,鐵,3,2
劇場,劇場,3,2
丹麥,丹麥,3,5
工資,工資,3,4
溫斯頓,溫斯頓,3,3
了解,了解,3,3
團隊,團隊,3,2
嬰兒,嬰兒,3,9
支付,支付,3,9
製造,製造,3,2
兄弟,兄弟,3,12
回歸,回歸,3,7
展覽,展覽,3,3
截,截,3,1
鐵路,鐵路,3,3
錢,錢,3,1
理解,理解,3,2
阿爾卑斯,阿爾卑斯,3,17
一定,一定,3,9
歐盟,歐盟,3,2
選民,選民,3,6
本來,本來,3,13
條件,條件,3,7
激增,激增,3,2
地表,地表,3,14
乾旱,乾旱,3,8
豬,豬,3,1
民主黨,民主黨,3,12
清楚,清楚,3,2
雷達,雷達,3,2
風格,風格,3,10
瑞士,瑞士,3,4
當中,當中,3,5
每升,每升,3,11
領域,領域,3,2
人才,人才,3,5
面臨,面臨,3,10
學者,學者,3,9
確信,確信,3,10
戰後,戰後,3,10
特點,特點,3,2
今年,今年,3,10
慶典,慶典,3,9
某,某,3,9
阻止,阻止,3,11
發明,發明,3,9
遊戲,遊戲,3,2
文字,文字,3,10
好幾,好幾,3,7
西部,西部,3,7
將軍,將軍,3,10
震驚,震驚,3,3
大使,大使,3,11
學院,學院,3,10
帶領,帶領,3,2
擊敗,擊敗,3,2
解決,解決,3,8
排除,排除,3,10
資格,資格,3,2
男人,男人,3,9
鼓勵,鼓勵,3,2
反應,反應,3,5
行,行,3,6
禁止,禁止,3,5
約瑟夫,約瑟夫,3,14
柴油,柴油,3,9
路途,路途,3,2
東南部,東南部,3,18
突然,突然,3,10
具體,具體,3,10
反,反,3,4
競選,競選,3,3
餘額,餘額,3,2
一般,一般,3,2
羅馬人,羅馬人,3,4
發起,發起,3,2
邊界,邊界,3,10
合同,合同,3,12
城鎮化,城鎮化,3,14
互聯網,互聯網,3,6
巴布亞,巴布亞,3,17
舉行,舉行,3,7
新幾內亞,新幾內亞,3,14
在內,在內,3,10
土著,土著,3,4
評論,評論,3,2
發表,發表,3,9
依然,依然,3,9
官方,官方,3,12
工業,工業,3,4
分子,分子,3,7
摩托車,摩托車,3,14
標準,標準,3,2
命令,命令,3,13
也是,也是,3,12
克里斯托弗,克里斯托弗,3,26
華盛頓,華盛頓,3,3
走,走,3,7
有些,有些,3,14
留下,留下,3,4
之外,之外,3,8
希區柯克,希區柯克,3,24
條,條,3,1
長,長,3,8
最好,最好,3,7
用地,用地,3,11
農業,農業,3,2
運用,運用,3,6
擔憂,擔憂,3,2
視頻,視頻,3,2
侵略,侵略,3,10
鬥爭,鬥爭,3,9
實施,實施,3,10
興趣,興趣,3,2
皇家,皇家,3,10
之下,之下,3,6
領導人,領導人,3,4
迫害,迫害,3,9
定居,定居,3,16
東部,東部,3,9
殺死,殺死,3,7
同意,同意,3,7
對方,對方,3,5
公開,公開,3,5
黨派,黨派,3,11
半,半,3,5
近,近,3,7
不要,不要,3,13
預計,預計,3,10
十四,十四,3,7
課程,課程,3,2
數量,數量,3,2
大幅,大幅,3,4
法,法,3,8
爆發,爆發,3,2
工人,工人,3,5
支出,支出,3,9
政權,政權,3,11
金,金,3,8
網絡,網絡,3,2
合法,合法,3,14
戰鬥,戰鬥,3,2
地標,地標,3,7
迪士尼,迪士尼,3,16
努力,努力,3,9
帶,帶,3,1
瓦倫蒂諾,瓦倫蒂諾,3,7
給予,給予,3,5
徵收,徵收,3,7
想像,想像,3,2
二,二,3,2
色雷斯,色雷斯,3,8
皈依,皈依,3,17
消費者,消費者,3,10
王朝,王朝,3,5
內戰,內戰,3,5
重新,重新,3,10
區,區,3,1
種子,種子,3,4
公共,公共,3,10
節日,節日,3,5
大廈,大廈,3,4
運動會,運動會,3,3
穩定,穩定,3,9
諸如,諸如,3,7
天主教,天主教,3,10
某種,某種,3,10
轉型,轉型,3,10
空氣,空氣,3,9
投降,投降,3,15
你們,你們,3,8
轉變,轉變,3,3
真的,真的,3,9
無論,無論,3,2
原住民,原住民,3,13
滿足,滿足,3,8
恐怖,恐怖,3,9
研究所,研究所,3,24
戰場,戰場,3,2
人物,人物,3,10
括,括,3,9
二十,二十,3,4
派,派,3,9
沈,沈,3,7
明白,明白,3,13
開展,開展,3,2
信仰,信仰,3,15
鏈接,鏈接,3,2
法院,法院,3,17
立法,立法,3,13
奧斯曼人,奧斯曼人,3,5
答案,答案,3,2
寫道,寫道,3,2
疑問,疑問,3,2
有助,有助,3,13
女孩,女孩,3,12
友誼,友誼,3,5
模糊,模糊,3,2
快速,快速,3,8
居里,居里,3,15
阿契美尼德,阿契美尼德,3,31
保羅,保羅,3,10
猶太人,猶太人,3,7
對待,對待,3,10
實現,實現,3,2
圖特摩斯,圖特摩斯,3,4
帶有,帶有,3,7
領土,領土,3,4
奧巴馬,奧巴馬,3,6
關鍵,關鍵,3,2
意見,意見,3,8
改革,改革,3,16
父親,父親,3,5
轉移,轉移,3,2
首先,首先,3,15
博格達汗,博格達汗,3,9
皇帝,皇帝,3,18
攻擊,攻擊,3,8
巴拿馬,巴拿馬,3,6
花費,花費,3,8
依賴,依賴,3,9
荷蘭,荷蘭,3,3
贊助,贊助,3,8
法庭,法庭,3,17
實行,實行,3,7
亨利,亨利,3,14
現,現,3,1
網站,網站,3,2
黃金,黃金,3,9
助手,助手,3,11
周,周,3,8
南海,南海,3,10
小時,小時,3,4
趨勢,趨勢,3,2
合理,合理,3,7
釋放,釋放,3,10
相信,相信,3,18
授予,授予,3,5
小說,小說,3,4
近期,近期,3,8
伯爵,伯爵,3,8
雅典,雅典,3,9
城邦,城邦,3,15
三島,三島,3,4
希拉里,希拉里,3,22
六十,六十,3,6
排放,排放,3,9
布朗特,布朗特,3,7
茉莉,茉莉,3,9
採訪,採訪,3,2
市民,市民,3,10
首都,首都,3,10
祖母,祖母,3,14
引發,引發,3,5
各種,各種,3,7
治療,治療,3,9
評估,評估,3,8
高中,高中,3,5
約翰,約翰,3,10
兄弟們,兄弟們,3,13
推進,推進,3,2
節目,節目,3,6
郵件,郵件,3,7
奧斯卡,奧斯卡,3,7
叛亂,叛亂,3,10
布里斯班,布里斯班,3,14
削減,削減,3,10
以至,以至,3,10
票,票,3,1
氣體,氣體,3,3
亞洲,亞洲,3,17
專家,專家,3,2
菲利普,菲利普,3,9
頭銜,頭銜,3,2
宣傳,宣傳,3,10
言,言,3,7
據說,據說,3,2
不僅,不僅,3,5
穀物,穀物,3,9
領先,領先,3,7
女性,女性,3,11
海上,海上,3,4
大戰,大戰,3,4
優勢,優勢,3,2
表現,表現,3,9
無,無,3,1
亞,亞,3,8
處罰,處罰,3,2
法老,法老,3,14
重大,重大,3,12
成立,成立,3,11
直到,直到,3,16
詞,詞,2,1
追求,追求,2,16
進場,進場,2,2
制度,制度,2,17
平壤,平壤,2,7
阿爾瓦雷茨,阿爾瓦雷茨,2,22
局面,局面,2,16
找,找,2,7
波蘭,波蘭,2,10
當前,當前,2,10
裡面,裡面,2,10
史達林,史達林,2,14
通道,通道,2,2
食品,食品,2,18
該州,該州,2,7
助理,助理,2,8
從而,從而,2,7
公民,公民,2,9
使得,使得,2,9
卡洛斯,卡洛斯,2,15
投資者,投資者,2,16
經歷,經歷,2,2
公主,公主,2,9
社區,社區,2,8
科幻,科幻,2,13
立場,立場,2,6
諾瑪,諾瑪,2,2
博客,博客,2,10
極大,極大,2,4
近海,近海,2,8
地理,地理,2,7
慶祝,慶祝,2,10
相反,相反,2,13
互相,互相,2,13
尤其,尤其,2,12
很少,很少,2,13
生者,生者,2,13
衣服,衣服,2,14
食物,食物,2,17
假期,假期,2,2
文章,文章,2,5
後來,後來,2,17
太陽,太陽,2,5
瑪雅人,瑪雅人,2,4
史前,史前,2,14
腓尼基,腓尼基,2,7
古典,古典,2,13
修建,修建,2,17
有趣,有趣,2,7
最多,最多,2,7
理查德,理查德,2,11
靈感,靈感,2,3
蓋耶,蓋耶,2,9
搬回,搬回,2,7
畫,畫,2,1
喬治,喬治,2,9
雪人,雪人,2,3
掌權,掌權,2,3
軍官,軍官,2,17
澳大利亞人,澳大利亞人,2,21
妥善,妥善,2,8
勳爵,勳爵,2,2
法蘭西,法蘭西,2,16
分鐘,分鐘,2,6
叛軍,叛軍,2,18
錦標賽,錦標賽,2,3
朝鮮,朝鮮,2,2
醫療,醫療,2,2
種族,種族,2,2
阿特靈,阿特靈,2,10
打入,打入,2,7
岡薩雷斯,岡薩雷斯,2,11
主義者,主義者,2,14
性別,性別,2,15
美國人,美國人,2,12
部件,部件,2,7
對抗,對抗,2,8
成就,成就,2,7
轉,轉,2,1
分隔,分隔,2,5
極度,極度,2,10
格拉斯哥,格拉斯哥,2,11
卡森,卡森,2,6
信,信,2,9
然後,然後,2,10
真實,真實,2,2
祈禱,祈禱,2,9
圖片,圖片,2,5
嫌疑人,嫌疑人,2,4
石製,石製,2,6
運輸,運輸,2,2
多瑙河,多瑙河,2,15
坎伯蘭,坎伯蘭,2,16
戴,戴,2,1
穿,穿,2,9
殊榮,殊榮,2,2
便,便,2,9
謙遜,謙遜,2,2
目擊者,目擊者,2,14
以後,以後,2,13
指揮權,指揮權,2,12
劇本,劇本,2,6
發育,發育,2,9
舞台劇,舞台劇,2,7
真正,真正,2,6
虔誠,虔誠,2,2
更為,更為,2,16
局,局,2,7
發揮,發揮,2,2
形式,形式,2,13
主席,主席,2,6
養分,養分,2,5
來臨,來臨,2,9
資本,資本,2,6
礦物,礦物,2,9
成果,成果,2,14
喬,喬,2,1
建設,建設,2,9
兼,兼,2,1
驚訝,驚訝,2,3
即使,即使,2,15
死亡,死亡,2,9
正式,正式,2,11
債務,債務,2,2
作曲家,作曲家,2,14
推動,推動,2,2
獎項,獎項,2,2
狀態,狀態,2,9
艾達,艾達,2,6
確實,確實,2,2
卡塔拉諾,卡塔拉諾,2,15
大火,大火,2,7
巴羅佐,巴羅佐,2,12
埋,埋,2,1
優秀,優秀,2,8
埃爾多安,埃爾多安,2,14
賽道,賽道,2,2
含量,含量,2,8
聊天,聊天,2,5
聯軍,聯軍,2,10
奧,奧,2,1
主演,主演,2,6
拉博夫,拉博夫,2,13
提高,提高,2,2
乘坐,乘坐,2,8
情侶,情侶,2,10
開,開,2,1
撤退,撤退,2,10
乘客,乘客,2,10
要么,要么,2,12
賺取,賺取,2,9
場合,場合,2,7
議院,議院,2,11
緊鄰,緊鄰,2,2
丘吉爾,丘吉爾,2,12
推特,推特,2,2
選項,選項,2,2
藉由,藉由,2,6
隨時,隨時,2,2
發送,發送,2,10
青銅,青銅,2,9
迦南人,迦南人,2,19
全部,全部,2,7
萊恩,萊恩,2,2
相比,相比,2,13
品牌,品牌,2,10
損失,損失,2,6
法令,法令,2,13
計算,計算,2,10
首席,首席,2,10
