,word,frequency,length
土地,土地,7,9
状態,状態,7,21
イギリス,イギリス,7,11
変化,変化,7,13
エジプト,エジプト,7,12
旧,旧,7,5
活動,活動,7,20
北京,北京,7,13
市場,市場,7,17
妻,妻,7,8
のみ,のみ,7,2
公,公,7,4
上昇,上昇,7,11
素晴らしい,素晴らしい,7,27
要求,要求,7,16
カリブ,カリブ,7,7
説明,説明,7,22
関し,関し,7,15
香港,香港,7,21
しよう,しよう,7,5
ゲーム,ゲーム,7,8
種,種,7,14
役,役,7,7
子供,子供,7,11
常,常,7,11
社会,社会,7,13
代表,代表,7,13
自然,自然,7,18
行わ,行わ,7,8
会社,会社,7,13
大学,大学,7,11
適切,適切,7,18
現代,現代,7,16
位置,位置,6,20
暮らし,暮らし,6,17
公開,公開,6,16
最大,最大,6,15
示し,示し,6,6
役割,役割,6,19
使う,使う,6,10
発電,発電,6,22
国境,国境,6,22
信じ,信じ,6,12
文明,文明,6,12
機能,機能,6,26
予定,予定,6,12
制限,制限,6,16
費用,費用,6,17
一人,一人,6,3
まだ,まだ,6,9
自治,自治,6,14
主に,主に,6,8
かかわら,かかわら,6,10
伝統,伝統,6,18
認め,認め,6,16
金,金,6,8
パリ,パリ,6,5
議論,議論,6,35
ポロニウム,ポロニウム,6,15
戦い,戦い,6,15
家族,家族,6,21
人生,人生,6,7
平和,平和,6,13
鉄,鉄,6,13
地下,地下,6,9
量,量,6,12
期,期,6,12
思わ,思わ,6,11
学,学,6,8
始まっ,始まっ,6,12
予測,予測,6,16
長,長,6,8
最新,最新,6,25
得る,得る,6,12
名,名,6,6
山脈,山脈,6,13
続く,続く,6,14
向け,向け,6,9
再び,再び,6,9
場所,場所,6,20
冬,冬,6,5
オスマン,オスマン,6,9
含む,含む,6,10
あろう,あろう,6,6
大半,大半,6,8
文化,文化,6,8
アルバニア,アルバニア,6,12
責任,責任,6,17
クリントン,クリントン,6,10
既に,既に,6,12
国際,国際,6,21
内,内,6,4
お,お,6,3
書,書,6,10
警告,警告,6,26
専門,専門,6,17
とき,とき,6,5
資金,資金,6,21
獲得,獲得,6,27
物,物,6,8
理論,理論,6,26
連邦,連邦,6,16
統治,統治,6,20
当時,当時,6,16
王,王,6,4
少なく,少なく,6,9
形成,形成,6,13
一般,一般,6,11
官,官,6,8
フォン,フォン,6,6
状況,状況,6,15
批判,批判,6,14
科学,科学,6,17
発見,発見,6,16
銀行,銀行,6,20
率,率,6,11
部分,部分,6,14
出版,出版,6,13
方,方,6,4
アジア,アジア,6,9
ロンドン,ロンドン,5,11
質問,質問,5,26
継続,継続,5,26
マケドニア,マケドニア,5,13
深い,深い,5,13
どこ,どこ,5,6
決め,決め,5,9
横断,横断,5,26
面,面,5,9
古代,古代,5,10
文学,文学,5,12
友人,友人,5,6
直接,直接,5,19
言葉,言葉,5,19
宗教,宗教,5,19
イスラム,イスラム,5,8
構成,構成,5,20
民主,民主,5,10
変更,変更,5,16
評価,評価,5,20
敵,敵,5,15
皇帝,皇帝,5,18
二人,二人,5,4
権,権,5,15
ドナルド,ドナルド,5,12
中心,中心,5,8
組織,組織,5,29
曲,曲,5,6
砂漠,砂漠,5,22
近く,近く,5,8
占め,占め,5,7
メキシコ,メキシコ,5,10
元,元,5,4
動物,動物,5,19
軍隊,軍隊,5,20
娘,娘,5,10
実現,実現,5,19
洋,洋,5,9
口座,口座,5,13
トップ,トップ,5,7
芸術,芸術,5,18
ヶ月,ヶ月,5,7
植物,植物,5,20
諸国,諸国,5,23
投稿,投稿,5,22
安全,安全,5,12
征服,征服,5,16
明確,明確,5,23
あなた,あなた,5,11
独自,独自,5,15
トルコ,トルコ,5,6
朝,朝,5,12
キャリア,キャリア,5,9
不可欠,不可欠,5,13
腫瘍,腫瘍,5,27
いっ,いっ,5,3
ニュース,ニュース,5,7
賞,賞,5,15
思う,思う,5,11
受賞,受賞,5,23
くる,くる,5,2
候補,候補,5,22
そう,そう,5,3
別,別,5,7
あまり,あまり,5,8
週間,週間,5,23
連合,連合,5,16
ロナ,ロナ,5,5
代わり,代わり,5,9
適用,適用,5,19
以来,以来,5,11
もっと,もっと,5,6
以前,以前,5,13
ツール,ツール,5,6
行っ,行っ,5,7
目,目,5,5
たり,たり,5,6
許可,許可,5,16
起き,起き,5,13
当たり,当たり,5,12
低い,低い,5,9
試合,試合,5,19
こう,こう,5,4
国王,国王,5,12
インターネット,インターネット,5,17
政権,政権,5,24
車,車,5,7
頻繁,頻繁,5,33
アクセス,アクセス,5,8
ケース,ケース,5,6
メディア,メディア,5,11
船,船,5,11
もたらす,もたらす,5,11
現れ,現れ,5,13
セット,セット,5,7
国民,国民,5,13
領土,領土,5,17
半ば,半ば,5,10
結婚,結婚,5,23
使わ,使わ,5,10
混乱,混乱,5,18
省,省,5,9
軍事,軍事,5,17
すでに,すでに,5,8
与える,与える,5,6
デンマーク,デンマーク,5,12
事実,事実,5,16
どの,どの,5,5
よれ,よれ,5,4
言語,言語,5,21
過去,過去,5,16
モデル,モデル,5,10
色,色,5,6
支持,支持,5,13
続け,続け,5,16
協会,協会,5,14
書い,書い,5,12
清朝,清朝,5,23
品,品,5,9
員,員,5,10
入学,入学,5,10
モラビア,モラビア,5,11
ブラント,ブラント,5,9
目標,目標,5,20
ここ,ここ,5,4
出し,出し,5,6
ディズニー,ディズニー,5,14
規模,規模,5,25
破産,破産,5,21
票,票,5,11
傾向,傾向,5,19
やっ,やっ,5,4
数多く,数多く,4,20
当局,当局,4,13
法,法,4,8
支出,支出,4,9
オリンピック,オリンピック,4,15
関連,関連,4,24
聖,聖,4,13
担当,担当,4,14
生じ,生じ,4,8
古い,古い,4,7
対立,対立,4,12
集団,集団,4,18
到着,到着,4,19
一緒,一緒,4,15
生き,生き,4,8
特徴,特徴,4,24
生活,生活,4,14
物語,物語,4,22
東,東,4,8
販売,販売,4,18
導入,導入,4,17
話,話,4,13
アルプス,アルプス,4,8
付け,付け,4,8
キリスト,キリスト,4,9
続ける,続ける,4,17
戻る,戻る,4,8
来,来,4,7
原因,原因,4,16
存在,存在,4,12
モンゴル,モンゴル,4,11
法的,法的,4,16
紛争,紛争,4,16
乾燥,乾燥,4,28
立ち,立ち,4,7
通常,通常,4,21
進め,進め,4,13
インタビュー,インタビュー,4,14
おら,おら,4,5
顧客,顧客,4,30
消費,消費,4,22
ほぼ,ほぼ,4,10
オブ,オブ,4,6
政党,政党,4,19
作成,作成,4,13
個人,個人,4,12
範囲,範囲,4,22
議会,議会,4,26
通り,通り,4,12
生息,生息,4,15
粒子,粒子,4,14
町,町,4,7
タイ,タイ,4,5
簡単,簡単,4,27
産業,産業,4,24
不足,不足,4,11
声,声,4,7
経験,経験,4,29
直面,直面,4,17
女の子,女の子,4,7
文字,文字,4,10
住ん,住ん,4,8
カナダ,カナダ,4,9
作業,作業,4,20
共同,共同,4,12
ワシントン,ワシントン,4,11
巨大,巨大,4,7
業界,業界,4,22
カメルーン,カメルーン,4,9
手紙,手紙,4,14
どちら,どちら,4,8
パターン,パターン,4,9
地帯,地帯,4,16
結局,結局,4,19
付近,付近,4,12
男,男,4,7
戦闘,戦闘,4,31
夏,夏,4,10
事態,事態,4,22
将軍,将軍,4,18
撤退,撤退,4,24
オープン,オープン,4,8
強制,強制,4,19
広,広,4,5
提案,提案,4,22
ダネヴェルク,ダネヴェルク,4,21
しばしば,しばしば,4,12
エージェント,エージェント,4,16
動産,動産,4,22
オンタリオ,オンタリオ,4,13
作家,作家,4,17
主張,主張,4,16
当社,当社,4,13
使っ,使っ,4,9
レース,レース,4,4
ライト,ライト,4,6
進ん,進ん,4,12
管理,管理,4,25
ケシャ,ケシャ,4,8
準備,準備,4,25
殺人,殺人,4,12
心,心,4,4
削減,削減,4,21
宇宙,宇宙,4,14
多い,多い,4,8
少し,少し,4,5
うち,うち,4,4
領,領,4,14
ビデオ,ビデオ,4,12
時期,時期,4,22
仕事,仕事,4,13
年号,年号,4,11
作曲,作曲,4,13
日本,日本,4,9
半島,半島,4,15
生まれ,生まれ,4,10
アケメネス,アケメネス,4,13
部隊,部隊,4,21
沿岸,沿岸,4,16
レコード,レコード,4,8
用,用,4,5
手,手,4,4
いい,いい,4,4
たく,たく,4,5
それぞれ,それぞれ,4,8
諸島,諸島,4,25
呼ば,呼ば,4,13
向かっ,向かっ,4,10
山,山,4,3
行う,行う,4,8
建築,建築,4,24
我々,我々,4,10
価値,価値,4,18
移民,移民,4,16
人気,人気,4,8
スマート,スマート,4,7
ファラオ,ファラオ,4,8
正確,正確,4,20
高,高,4,10
回復,回復,4,18
表,表,4,8
学生,学生,4,13
オランダ,オランダ,4,12
もちろん,もちろん,4,7
残り,残り,4,11
希望,希望,4,18
実施,実施,4,17
メール,メール,4,5
リチャード,リチャード,4,12
電子,電子,4,16
敗北,敗北,4,16
知っ,知っ,4,9
完成,完成,4,13
全体,全体,4,13
スキル,スキル,4,7
主演,主演,4,19
たら,たら,4,6
オーストリア,オーストリア,4,12
ラファティ,ラファティ,4,10
わけ,わけ,4,5
出身,出身,4,12
ライン,ライン,4,6
ユダヤ,ユダヤ,4,9
主要,主要,4,14
展示,展示,4,15
確信,確信,4,24
反乱,反乱,4,11
確保,確保,4,24
注目,注目,4,13
ウィンストン,ウィンストン,4,13
正当,正当,4,11
電話,電話,4,26
防衛,防衛,4,21
どれ,どれ,4,6
若い,若い,4,10
ショー,ショー,4,7
機会,機会,4,22
共演,共演,4,20
なぜ,なぜ,4,9
残っ,残っ,4,10
ノース,ノース,4,4
大戦,大戦,4,16
関心,関心,4,18
言う,言う,4,9
解放,解放,4,21
死ん,死ん,4,7
聴衆,聴衆,4,29
合法,合法,4,14
降伏,降伏,4,14
分析,分析,4,12
位,位,4,7
流れ,流れ,4,12
初め,初め,4,9
北,北,4,5
権力,権力,4,17
訪問,訪問,4,22
枚,枚,4,8
及ぼす,及ぼす,4,11
厳しい,厳しい,4,19
発展,発展,4,19
旅行,旅行,4,16
ジョン,ジョン,4,10
信頼,信頼,4,25
サービス,サービス,3,10
撮影,撮影,3,30
過ごし,過ごし,3,16
働い,働い,3,15
十分,十分,3,6
エピソード,エピソード,3,13
ユーザー,ユーザー,3,9
国内,国内,3,12
医療,医療,3,24
製品,製品,3,23
示唆,示唆,3,15
職場,職場,3,30
言わ,言わ,3,9
資本,資本,3,18
民,民,3,5
ディーゼル,ディーゼル,3,14
事業,事業,3,21
良い,良い,3,9
シリーズ,シリーズ,3,10
財政,財政,3,19
かつて,かつて,3,5
むしろ,むしろ,3,5
世論,世論,3,20
デジタル,デジタル,3,15
汚染,汚染,3,15
評判,評判,3,19
判決,判決,3,14
優先,優先,3,23
隊,隊,3,11
減少,減少,3,16
農地,農地,3,19
不在,不在,3,10
パプアニューギニア,パプアニューギニア,3,21
監視,監視,3,25
渡り,渡り,3,14
テレビ,テレビ,3,8
カップ,カップ,3,7
クリストファー,クリストファー,3,12
選手,選手,3,19
埋葬,埋葬,3,22
ランドマーク,ランドマーク,3,13
数字,数字,3,19
認識,認識,3,33
行い,行い,3,8
共,共,3,6
面積,面積,3,25
推定,推定,3,19
止める,止める,3,7
最良,最良,3,19
もはや,もはや,3,9
本当,本当,3,11
勢力,勢力,3,15
表現,表現,3,19
もたらさ,もたらさ,3,11
イングランド,イングランド,3,16
河川,河川,3,11
春,春,3,9
いれ,いれ,3,4
スイス,スイス,3,6
探検,探検,3,23
驚き,驚き,3,25
風,風,3,9
変える,変える,3,12
語源,語源,3,27
広がっ,広がっ,3,11
外,外,3,5
やり,やり,3,5
いつ,いつ,3,3
ターゲット,ターゲット,3,14
作る,作る,3,8
主,主,3,5
自国,自国,3,14
プレート,プレート,3,6
周り,周り,3,10
後者,後者,3,17
受け入れ,受け入れ,3,15
トラキア,トラキア,3,9
圧力,圧力,3,7
徒,徒,3,10
おそらく,おそらく,3,7
改宗,改宗,3,15
通じ,通じ,3,13
バルカン,バルカン,3,10
番組,番組,3,23
アテネ,アテネ,3,9
以外,以外,3,9
精神,精神,3,23
夢,夢,3,13
南部,南部,3,19
平行,平行,3,11
誌,誌,3,14
抗議,抗議,3,27
制度,制度,3,17
低地,低地,3,13
す,す,3,2
判断,判断,3,18
始まる,始まる,3,12
アイスランド,アイスランド,3,14
後年,後年,3,15
値,値,3,10
取っ,取っ,3,9
拡大,拡大,3,11
族,族,3,11
フィンランド,フィンランド,3,13
予想,予想,3,17
関税,関税,3,26
回,回,3,6
分類,分類,3,23
法案,法案,3,18
カード,カード,3,7
協議,協議,3,28
昨年,昨年,3,15
注意,注意,3,21
サハラ,サハラ,3,7
ずっと,ずっと,3,7
似,似,3,6
付け加え,付け加え,3,15
スタイル,スタイル,3,9
深く,深く,3,12
実行,実行,3,14
健康,健康,3,21
大きく,大きく,3,7
進軍,進軍,3,20
区,区,3,4
マーガレット,マーガレット,3,13
デ,デ,3,5
唯一,唯一,3,12
開催,開催,3,25
港,港,3,12
闘争,闘争,3,24
パレード,パレード,3,9
過ぎ,過ぎ,3,16
伝え,伝え,3,8
ブリスベン,ブリスベン,3,12
物質,物質,3,23
ゴルフ,ゴルフ,3,7
前線,前線,3,24
少ない,少ない,3,10
及び,及び,3,6
中華,中華,3,14
衝撃,衝撃,3,30
公式,公式,3,10
太平,太平,3,9
例,例,3,8
エネルギー,エネルギー,3,15
組合,組合,3,17
支援,支援,3,16
士,士,3,3
選出,選出,3,20
はじめ,はじめ,3,8
人種,人種,3,16
誕生,誕生,3,18
強い,強い,3,13
合理,合理,3,17
学者,学者,3,16
古典,古典,3,13
なし,なし,3,5
残し,残し,3,10
越え,越え,3,14
含ん,含ん,3,8
湖,湖,3,12
相当,相当,3,15
公園,公園,3,17
空気,空気,3,14
非,非,3,8
自ら,自ら,3,8
市内,市内,3,9
キプリング,キプリング,3,13
アカデミー,アカデミー,3,13
キュリー,キュリー,3,8
内戦,内戦,3,17
代理,代理,3,16
首都,首都,3,19
祖母,祖母,3,14
保証,保証,3,21
ポール,ポール,3,8
様子,様子,3,17
＝,＝,3,0
カトリック,カトリック,3,11
上回る,上回る,3,10
安定,安定,3,14
導く,導く,3,16
選ん,選ん,3,16
三島,三島,3,13
同盟,同盟,3,19
スコットランド,スコットランド,3,17
有名,有名,3,12
当初,当初,3,13
明白,明白,3,13
手段,手段,3,13
多様,多様,3,20
マーケット,マーケット,3,11
いずれ,いずれ,3,8
アンデス,アンデス,3,11
名誉,名誉,3,19
助け,助け,3,10
派遣,派遣,3,22
総,総,3,14
答え,答え,3,14
今年,今年,3,10
大使,大使,3,11
上手く,上手く,3,8
拒否,拒否,3,14
世代,世代,3,10
カロライナ,カロライナ,3,11
中央,中央,3,9
共有,共有,3,12
器,器,3,16
病院,病院,3,19
強調,強調,3,26
わずか,わずか,3,9
短,短,3,12
未,未,3,5
テーマ,テーマ,3,6
根本,根本,3,15
建物,建物,3,16
反対,反対,3,11
区域,区域,3,15
列強,列強,3,17
旅,旅,3,10
見つける,見つける,3,12
避妊,避妊,3,23
マヤ,マヤ,3,4
スターリン,スターリン,3,10
すぎ,すぎ,3,7
製作,製作,3,21
パイロット,パイロット,3,13
晩年,晩年,3,18
各,各,3,6
ブランド,ブランド,3,11
レビュー,レビュー,3,8
ヒッチコック,ヒッチコック,3,15
送信,送信,3,18
排出,排出,3,16
炭素,炭素,3,19
引き起こす,引き起こす,3,21
リリース,リリース,3,7
登場,登場,3,24
イベント,イベント,3,9
着陸,着陸,3,21
メッセージ,メッセージ,3,13
プリンセス,プリンセス,3,10
しまっ,しまっ,3,5
ジャスミン,ジャスミン,3,14
コース,コース,3,5
伯爵,伯爵,3,24
機関,機関,3,30
意図,意図,3,20
民間,民間,3,17
価格,価格,3,18
今週,今週,3,15
オスカー,オスカー,3,8
かなり,かなり,3,9
コロンブス,コロンブス,3,12
依存,依存,3,14
課す,課す,3,17
訓練,訓練,3,25
食料,食料,3,19
作詞,作詞,3,19
アルファベット,アルファベット,3,15
収集,収集,3,16
コメント,コメント,3,8
能力,能力,3,12
外国,外国,3,13
ほんの,ほんの,3,6
同様,同様,3,20
ヒット,ヒット,3,7
戦,戦,3,13
送っ,送っ,3,10
戦後,戦後,3,22
アヘン,アヘン,3,5
卿,卿,3,10
海岸,海岸,3,18
貢献,貢献,3,23
欠け,欠け,3,7
締結,締結,3,27
出演,出演,3,19
選択,選択,3,22
環境,環境,3,31
レーダー,レーダー,3,8
海外,海外,3,15
業,業,3,13
運河,運河,3,20
火曜,火曜,3,22
資料,資料,3,23
攻撃,攻撃,3,22
離れ,離れ,3,20
ヘロデ,ヘロデ,3,9
日付,日付,3,9
初頭,初頭,3,23
特定,特定,3,18
長官,長官,3,16
推測,推測,3,23
ボグド,ボグド,3,14
招待,招待,3,17
ザ,ザ,3,5
終了,終了,3,13
ハーン,ハーン,3,5
雇用,雇用,3,17
部門,部門,3,18
給,給,3,12
業績,業績,3,30
かかる,かかる,3,7
にて,にて,3,4
期待,期待,3,21
トトメス,トトメス,3,8
特別,特別,3,17
以降,以降,3,12
首相,首相,3,18
国々,国々,3,11
ヘンリー,ヘンリー,3,6
条件,条件,3,13
無効,無効,3,20
促進,促進,3,20
党内,党内,3,14
指摘,指摘,3,23
立つ,立つ,3,6
積極,積極,3,28
圏,圏,3,12
競争,競争,3,26
テクノロジー,テクノロジー,3,15
全国,全国,3,14
命,命,3,8
宣伝,宣伝,3,15
学習,学習,3,19
指揮,指揮,3,21
気温,気温,3,18
探し,探し,3,12
類似,類似,3,25
改革,改革,3,16
所有,所有,3,14
内容,内容,3,14
協力,協力,3,10
構造,構造,3,24
率い,率い,3,13
確立,確立,3,20
カエサル,カエサル,3,10
文書,文書,3,14
占領,占領,3,19
廃墟,廃墟,3,26
登録,登録,2,28
サンタ,サンタ,2,8
ジョージ,ジョージ,2,14
設計,設計,2,20
率いる,率いる,2,14
解体,解体,2,20
急進,急進,2,20
姿勢,姿勢,2,22
観点,観点,2,27
機密,機密,2,27
ソフト,ソフト,2,5
行為,行為,2,15
効果,効果,2,16
弟,弟,2,7
楽曲,楽曲,2,19
肢,肢,2,8
チャンピオン,チャンピオン,2,15
ジャティング,ジャティング,2,18
ラブーフ,ラブーフ,2,7
リンク,リンク,2,6
密接,密接,2,22
件,件,2,6
グランド,グランド,2,12
リスト,リスト,2,6
リーダー,リーダー,2,9
父親,父親,2,20
デザイナー,デザイナー,2,15
出,出,2,5
バンド,バンド,2,10
友好,友好,2,10
躊躇,躊躇,2,39
トラック,トラック,2,9
ストリート,ストリート,2,9
阻害,阻害,2,17
極端,極端,2,26
パフォーマンス,パフォーマンス,2,14
読む,読む,2,17
高等,高等,2,22
マーティン,マーティン,2,10
廃止,廃止,2,16
ナポレオン,ナポレオン,2,13
受ける,受ける,2,12
スタジオ,スタジオ,2,13
欧州,欧州,2,14
回避,回避,2,22
債,債,2,13
許さ,許さ,2,13
フィクション,フィクション,2,13
試み,試み,2,14
取り組み,取り組み,2,22
経営,経営,2,22
障害,障害,2,23
見つけ,見つけ,2,11
進む,進む,2,14
土曜,土曜,2,21
ラビング,ラビング,2,12
エディンバラ,エディンバラ,2,18
顕著,顕著,2,29
妥協,妥協,2,15
ポイント,ポイント,2,11
ミュージカル,ミュージカル,2,15
精巧,精巧,2,19
市民,市民,2,10
像,像,2,13
ポーランド,ポーランド,2,14
体制,体制,2,15
出馬,出馬,2,15
死刑,死刑,2,12
ラテンアメリカ,ラテンアメリカ,2,15
人物,人物,2,10
フロリダ,フロリダ,2,11
数十,数十,2,15
住民,住民,2,12
優勢,優勢,2,30
アーティスト,アーティスト,2,12
プレイス,プレイス,2,7
競馬,競馬,2,30
界,界,2,9
ジム,ジム,2,7
織物,織物,2,26
頭,頭,2,16
アイルランド,アイルランド,2,14
タラ,タラ,2,5
迎え,迎え,2,9
ゲイヤー,ゲイヤー,2,10
報道,報道,2,24
入り,入り,2,4
ケルト,ケルト,2,7
プロジェクト,プロジェクト,2,17
入植,入植,2,14
終え,終え,2,13
兄弟,兄弟,2,12
こそ,こそ,2,3
表面,表面,2,17
広大,広大,2,8
調達,調達,2,27
アンディ,アンディ,2,11
間違い,間違い,2,26
ファンド,ファンド,2,9
裁定,裁定,2,20
恩恵,恩恵,2,20
廃棄,廃棄,2,24
スポークスマン,スポークスマン,2,16
警官,警官,2,27
保守,保守,2,15
表し,表し,2,9
靴,靴,2,13
全土,全土,2,9
悩まさ,悩まさ,2,15
ファシスト,ファシスト,2,10
取ら,取ら,2,10
つつ,つつ,2,2
承認,承認,2,22
発言,発言,2,16
いかに,いかに,2,8
アート,アート,2,5
起こる,起こる,2,13
育っ,育っ,2,9
デイビッド,デイビッド,2,18
ロイヤル,ロイヤル,2,9
ペべ,ペべ,2,5
プロセス,プロセス,2,9
現金,現金,2,19
エンデュランス,エンデュランス,2,18
普通,普通,2,22
ウィンターコルン,ウィンターコルン,2,17
措置,措置,2,24
始まり,始まり,2,13
レーベル,レーベル,2,7
急,急,2,9
取締,取締,2,23
エルドアン,エルドアン,2,13
