"","language","Lmin","L","Lrand","eta","psi","omega"
"L35","Romansh",3.80865314989138,7.52460065170167,7.52943577186001,0.506420271815249,0.00129949009377783,-9.48396807218368e-05
"L36","Dhivehi",2.16210374639769,7.76710374639769,7.73548387096774,0.286067064793528,-0.0056733749938494,-0.00937259781556754
"L37","Yakut",5.00565913577539,7.98207098047817,7.97599801019774,0.627206913076202,-0.0020445378581994,-0.000432191303557822
"L38","Persian",2.64016577120116,5.48899193660729,5.49086102719033,0.481221899836515,0.000655661308980333,-4.15507990043364e-05
"L39","Irish",3.01986725858204,6.57789385081974,6.58675897879706,0.460014011479842,0.00248539307405125,-0.00158093152033698
"L40","English",2.36391767365301,7.78939304177358,7.79118497942624,0.303723802833094,0.000330173096644253,4.8678217889888e-05
"L41","Esperanto",3.2292556395599,7.72711027352634,7.72228984677073,0.418235086229716,-0.00107286669393084,-0.000189415615713727
"L42","Ukrainian",4.5253173973418,7.67870138200093,7.67282450170151,0.589493959899692,-0.00186715394264809,-0.000243816795014067
"L43","Assamese",4.243,5.5068835,5.49955156950673,0.770696420468354,-0.00583496186802094,-0.00181170280358987
"L44","Arabic",3.3475772528717,5.1670169673192,5.15792983860211,0.648053267603926,-0.00501953530418526,-0.000355630857938056
"L45","Turkish",4.58326383097025,8.08487470113984,8.08306352573406,0.567054109422855,-0.000517508304399606,0.000142836169841467
