word,frequency,n_characters
อาจ,25,3
กลับ,24,4
บริษัท,24,6
ชีวิต,24,5
นี่,23,3
นอก,23,3
เงิน,23,4
กลุ่ม,23,5
พบ,23,2
ภาพยนตร์,23,8
เพลง,23,4
ทุก,23,3
จำนวน,22,5
เลย,22,3
จีน,22,3
ตำแหน่ง,22,7
ล้าน,22,4
ต้น,22,3
ระดับ,22,5
พรรค,22,4
ภาษา,21,4
โรง,21,3
กลาง,21,4
บน,21,2
ผ่าน,21,4
สาม,21,3
วันที่,21,6
คิด,21,3
พระองค์,21,7
ตก,21,2
ผม,20,2
ยุโรป,20,5
บาง,20,3
ทัพ,20,3
รัฐ,20,3
ดิน,19,3
พร้อม,19,5
อื่น,19,4
พระเจ้า,19,7
ข้อมูล,19,6
ประวัติศาสตร์,19,13
แม่น้ำ,19,6
ประมาณ,19,6
ร่วม,19,4
เรียน,18,5
เหมือน,18,6
สำคัญ,18,5
กลาย,18,4
เพียง,18,5
ระบบ,18,4
ไร,18,2
เพิ่ม,18,5
สุดท้าย,18,7
สหรัฐ,18,5
จริง,18,4
เนื่อง,18,6
แนว,18,3
ตะวัน,18,5
ยังคง,18,5
คุณ,17,3
ทั้งหมด,17,7
เครื่อง,17,7
เรือ,17,4
คะแนน,17,5
เขียน,17,5
ศตวรรษ,17,6
การลง,17,5
ทหาร,17,4
ช่วย,17,4
หา,17,2
ค่า,17,3
เปิด,17,4
ใช่,16,3
แทน,16,3
จึง,16,3
อัน,16,3
เล่น,15,4
นาย,15,3
บท,15,2
ส่ง,15,3
เอง,15,3
ข่าว,15,4
ก่อ,15,3
ยิ่ง,15,4
แม้,15,3
สมัย,15,4
สิบ,15,3
อเมริกา,15,7
ฐานะ,15,4
สภา,14,3
หน้า,14,4
สเปน,14,4
หาก,14,3
การศึกษา,14,8
อากาศ,14,5
ประกอบ,14,6
น้อย,14,4
เพราะ,14,5
จัด,14,3
นั่น,14,4
เสีย,14,4
ขนาด,14,4
จุด,14,3
ประกาศ,14,6
สนับสนุน,14,8
มัก,13,3
ประธานาธิบดี,13,12
ละคร,13,4
เศรษฐกิจ,13,8
คู่,13,3
บริเวณ,13,6
สภาพ,13,4
ทศวรรษ,13,6
ตลาด,13,4
เกาะ,13,4
ถือ,13,3
นาน,13,3
บอก,13,3
ได้รับ,12,6
ร้อน,12,4
เด็ก,12,4
อะไร,12,4
เปลี่ยน,12,7
อำนาจ,12,5
เท่านั้น,12,8
เคย,12,3
รายงาน,12,6
หลัก,12,4
ตำรวจ,12,5
ตุลาคม,12,6
เส้น,12,4
แข่ง,12,4
ปอนด์,11,5
ราคา,11,4
การใช้,11,6
ทรัมป์,11,6
เลือก,11,5
เดินทาง,11,7
จักรพรรดิ,11,9
รูปแบบ,11,6
พูด,11,3
น่า,11,3
ระบุ,11,4
สุด,11,3
ปัญหา,11,5
ตัดสินใจ,11,8
เชิง,11,4
สาย,11,3
ต้องการ,11,7
เป้าหมาย,11,8
สาว,11,3
พยายาม,11,6
อนุญาต,11,6
ศาสนา,11,5
เลือกตั้ง,11,9
รัสเซีย,11,7
ออสเตรเลีย,11,10
การเปลี่ยนแปลง,10,14
แหล่ง,10,5
เชื่อ,10,5
เมดิเตอร์เรเนียน,10,16
ต่อไป,10,5
เทคโนโลยี,10,9
คง,10,2
แก่,10,3
อเมริกัน,10,8
อาศัย,10,5
บิน,10,3
สำนัก,10,5
เหตุ,10,4
เหตุการณ์,10,9
อายุ,10,4
อาหาร,10,5
พื้น,10,4
ประโยชน์,10,8
เล็ก,10,4
หมด,10,3
เดิน,10,4
สมาชิก,10,6
เก่า,10,4
ตลอด,10,4
หน่วย,10,5
พิเศษ,10,5
ตน,10,2
คริสตกาล,10,8
ราชวงศ์,10,7
ถาม,10,3
ก่อตั้ง,10,7
เจ้าหน้าที่,10,11
ขาย,10,3
มากมาย,10,6
ความสำเร็จ,10,10
เรียก,10,5
กำกับ,10,5
อาณานิคม,9,8
หิน,9,3
การเลือกตั้ง,9,12
ข้าม,9,4
ปัจจุบัน,9,8
ประชาชน,9,7
ปลา,9,3
ประชากร,9,7
แค่,9,3
รู้,9,3
แผน,9,3
ติด,9,3
มนุษย์,9,6
จำเป็น,9,6
ยอด,9,3
ลด,9,2
หยุด,9,4
กำหนด,9,5
แต่ละ,9,5
ชอบ,9,3
การทำ,9,5
อิสระ,9,5
ใคร,9,3
ความต้องการ,9,11
สัตว์,9,5
ดอลลาร์,9,7
ดำเนิน,9,6
หนังสือ,9,7
การลด,9,5
สี่,9,3
เมษายน,8,6
ชิง,8,3
สนธิสัญญา,8,9
เข้าร่วม,8,8
เดอะ,8,4
สิทธิ,8,5
รอบ,8,3
ความขัดแย้ง,8,11
ตาย,8,3
ชัดเจน,8,6
อิตาลี,8,6
แตกต่าง,8,7
หรือไม่,8,7
ตกลง,8,4
สหภาพ,8,5
อัตรา,8,5
เหตุผล,8,6
ปกครอง,8,6
สัปดาห์,8,7
อ้าง,8,4
กำเนิด,8,6
ภัย,8,3
ประจำ,8,5
อิทธิพล,8,7
การป้องกัน,8,10
ควร,8,3
เกี่ยวข้อง,8,10
ภูมิภาค,8,7
สัญญา,8,5
ภาพ,8,3
บ้าน,8,4
ดินแดน,8,6
ชน,8,2
ลม,8,2
ภาวะ,8,4
อย่างน้อย,8,9
ทั่ว,8,4
เพื่อน,8,6
มหาสมุทร,8,8
ศาล,8,3
ยูโร,8,4
รัฐมนตรี,8,8
บริการ,8,6
ประสบ,8,5
ห้อง,8,4
นับ,8,3
จักรวรรดิ,8,9
กระตุ้น,8,7
เกิน,8,4
ตัวเอง,8,6
บัญชี,8,5
ตนเอง,8,5
พันธุ์,8,6
ทิ้ง,8,4
ไฟฟ้า,8,5
การค้า,8,6
ความคิด,8,7
ถ้า,8,3
หน้าที่,8,7
ธรรมชาติ,8,8
อันดับ,8,6
วิทยาศาสตร์,8,11
ธุรกิจ,8,6
ขยาย,7,4
ราว,7,3
โอกาส,7,5
จำกัด,7,5
องค์กร,7,6
ชั้น,7,4
รางวัล,7,6
ภรรยา,7,5
ความพยายาม,7,10
พัน,7,3
ตัวอย่าง,7,8
ต่อต้าน,7,7
ต่ำ,7,3
บทบาท,7,5
เหมาะสม,7,7
ผู้คน,7,5
ใด,7,2
ราย,7,3
อธิบาย,7,6
ปล่อย,7,5
กระทบ,7,5
ศึกษา,7,5
โต,7,2
ไฟ,7,2
ภูมิอากาศ,7,9
เป็นไป,7,6
คดี,7,3
นานา,7,4
ศิลปะ,7,5
สังคม,7,5
สนาม,7,4
มหาวิทยาลัย,7,11
ทำลาย,7,5
ข้าง,7,4
รบ,7,2
ธนาคาร,7,6
อัลบั้ม,7,7
การจัด,7,6
โรมัน,7,5
หญิง,7,4
หัว,7,3
ผลิต,7,4
เหลือ,7,5
สถานที่,7,7
ดำเนินการ,7,9
ถิ่น,7,4
บรรดา,7,5
เอา,7,3
แรงงาน,7,6
อุตสาหกรรม,7,10
กษัตริย์,7,8
กรีซ,7,4
พล,7,2
เชี่ยวชาญ,7,9
ประธาน,7,6
นั่ง,7,4
ไหน,7,3
มกราคม,7,6
ดนตรี,7,5
การสร้าง,7,8
บันทึก,7,6
อียิปต์,7,7
รู้จัก,7,6
รู้สึก,7,6
การรบ,7,5
อย่างมาก,7,8
ฟัง,7,3
สาธารณรัฐ,7,9
ทวีป,7,4
ตอบ,7,3
ลูก,7,3
หก,6,2
ครอบครัว,6,8
ความเห็น,6,8
สวน,6,3
แอลเบเนีย,6,9
แต่ง,6,4
สงสัย,6,5
ตรง,6,3
หมู่,6,4
ภาค,6,3
รีพับลิกัน,6,10
การก่อ,6,6
การแสดง,6,7
รถไฟ,6,4
ยอม,6,3
ออตโตมัน,6,8
ห้า,6,3
เล็กน้อย,6,8
ม้า,6,3
การเดินทาง,6,10
แคริบเบียน,6,10
ตีพิมพ์,6,7
ยึดครอง,6,7
การกระทำ,6,8
เนื้อ,6,5
งอก,6,3
ความสัมพันธ์,6,12
โดยตรง,6,6
เทือก,6,5
ไหล,6,3
ปกติ,6,4
ชุมชน,6,5
วิธี,6,4
เยอรมัน,6,7
สมรส,6,4
กี่,6,3
ตึก,6,3
คืน,6,3
เกือบ,6,5
ใบ,6,2
ปารีส,6,5
แรง,6,3
ไร้,6,3
ข้อความ,6,7
เล่ม,6,4
สมัคร,6,5
นคร,6,3
ควบคุม,6,6
สั่ง,6,4
เตือน,6,5
การเข้า,6,7
ทางการ,6,6
พลังงาน,6,7
แทบ,6,3
เสร็จ,6,5
ร้อง,6,4
ยอมรับ,6,6
ชัด,6,3
มิถุนายน,6,8
กระทรวง,6,7
ความสามารถ,6,10
หนาว,6,4
มูลค่า,6,6
ปักกิ่ง,6,7
สถาบัน,6,6
ธรรมเนียม,6,9
ที่แล้ว,6,7
พื้นเมือง,6,9
ศิลปิน,6,6
ตอบแทน,6,6
อย่างดี,6,7
บรรยาย,6,6
สุขภาพ,6,6
ทั่วไป,6,6
ชัยชนะ,5,6
ยุคสมัย,5,7
แคนาดา,5,6
เยอรมนี,5,7
สื่อ,5,4
ศัตรู,5,5
ชุด,5,3
ยิว,5,3
โดนัลด์,5,7
พยาบาล,5,6
สัมผัส,5,6
แผ่น,5,4
ดิสนีย์,5,7
เริ่มต้น,5,8
การตัดสินใจ,5,11
ถ่าย,5,4
แนะนำ,5,5
การออก,5,6
เกียรติ,5,7
พระ,5,3
จบ,5,2
ปราศจาก,5,7
สี,5,2
โน้ม,5,4
เดนมาร์ก,5,8
ทูต,5,3
การตั้ง,5,7
ญี่ปุ่น,5,7
รายการ,5,6
พอโลเนียม,5,9
กระทั่ง,5,7
ถอน,5,3
กรณี,5,4
พันธมิตร,5,8
ท้องถิ่น,5,8
คาด,5,3
อย่างไร,5,7
จัดการ,5,6
ศพ,5,2
การนำ,5,5
ต่อมา,5,5
ตรวจสอบ,5,7
รายได้,5,6
อย่างที่สุด,5,11
แพทย์,5,5
ลำดับ,5,5
เครื่องมือ,5,10
ลึก,5,3
แดน,5,3
อินเดีย,5,7
สิงหาคม,5,7
อิสลาม,5,6
ปลาย,5,4
สหราชอาณาจักร,5,13
ลักษณะ,5,6
ครอง,5,4
เผ่า,5,4
ดั้งเดิม,5,8
อสังหาริมทรัพย์,5,15
ผิด,5,3
สภาวะ,5,5
ดูแล,5,4
มาซิโดเนีย,5,10
ออกแบบ,5,6
กรีก,5,4
นครรัฐ,5,6
ทราย,5,4
เซนต์,5,5
ใกล้,5,4
ผู้หญิง,5,7
สถานการณ์,5,9
สมาคม,5,5
วัตถุประสงค์,5,12
เกม,5,3
ขอ,5,2
ธาตุ,5,4
ร้อยละ,5,6
บุคคล,5,5
เรื่อย,5,6
เพิ่มเติม,5,9
เพียงแค่,5,8
อาทิตย์,5,7
การปล่อย,5,8
พลัง,5,4
ทำไม,5,4
คลินตัน,5,7
แยก,5,3
ไกล,5,3
แน่นอน,5,6
สั้น,5,4
ติดตาม,5,6
อินเทอร์เน็ต,5,12
หวัง,5,4
การบิน,5,6
เดิม,5,4
กันยายน,5,7
หุ้น,4,4
อารมณ์,4,6
บริโภค,4,6
เม็กซิโก,4,8
การเติบโต,4,9
ตุรกี,4,5
พ่ายแพ้,4,7
ขนาน,4,4
ความท้าทาย,4,10
เสรีภาพ,4,7
โพสต์,4,5
ทะเลสาบ,4,7
ลอนดอน,4,6
ขั้น,4,4
ความหวัง,4,8
บริหาร,4,6
สำเร็จ,4,6
เปลี่ยนแปลง,4,11
แบ่ง,4,4
วัย,4,3
โทรศัพท์,4,8
ยา,4,2
ริชาร์ด,4,7
ราฟเฟอร์ตี้,4,11
พื้นฐาน,4,7
โจเซฟ,4,5
โอลิมปิก,4,8
การประชุม,4,9
รุนแรง,4,6
มหานคร,4,6
ปรับปรุง,4,8
โครงสร้าง,4,9
อารยธรรม,4,8
ดัง,4,3
รุ่น,4,4
พลเมือง,4,7
การสัมภาษณ์,4,11
หัก,4,3
อพยพ,4,4
ความสนใจ,4,8
โมราเวีย,4,8
ความคิดเห็น,4,11
จอร์จ,4,5
วาง,4,3
หนัง,4,4
ความตกลง,4,8
ปิด,4,3
ลูกค้า,4,6
อย่างเป็น,4,9
ก่อสร้าง,4,8
การต่อต้าน,4,10
ทันที,4,5
คริสต์,4,6
แอลป์,4,5
วรรณกรรม,4,8
การผลิต,4,7
ย้าย,4,4
ขาด,4,3
เผย,4,3
ชม,4,2
มหาศาล,4,6
ระยะ,4,4
อาวุธ,4,5
นิยาย,4,5
สาเหตุ,4,6
น้อง,4,4
การตรวจสอบ,4,10
บัตร,4,4
แม่,4,3
ยก,4,2
ราบ,4,3
ชวน,4,3
พายุ,4,4
จ้าง,4,4
ขอบเขต,4,6
การแข่งขัน,4,10
วิดีโอ,4,6
ข้าพเจ้า,4,8
ล่าสุด,4,6
หนุ่ม,4,5
เดนนีเวิร์ก,4,11
ดำ,4,2
โบสถ์,4,5
แข็ง,4,4
เอเชีย,4,6
สมุทร,4,5
สาร,4,3
เหรียญ,4,6
ระเบิด,4,6
ตั้งใจ,4,6
ดวง,4,3
เคชา,4,4
หรอก,4,4
ไทย,4,3
ชนะ,4,3
หลวง,4,4
ท้าย,4,4
พัด,4,3
ทารก,4,4
เรียกร้อง,4,9
วิชาการ,4,7
โทรทัศน์,4,8
หรือเปล่า,4,9
เพศ,4,3
สินค้า,4,6
ฟาโรห์,4,6
มุ่ง,4,4
ตัด,4,3
ธันวาคม,4,7
คณะ,4,3
สถานี,4,5
นาม,4,3
เสริม,4,5
วิจัย,4,5
สมาร์ทโฟน,4,9
สัญญาณ,4,6
ความเป็นไป,4,10
เสนอ,4,4
กอล์ฟ,4,5
สงบ,4,3
ปอด,4,3
อีเมล,4,5
เผชิญ,4,5
เข้าใจ,4,6
การแทรกแซง,4,10
บีบีซี,4,6
อะคีเมนิด,4,9
กระแส,4,5
ผิว,4,3
เช้า,4,4
ทักษะ,4,5
สอน,4,3
นิติบัญญัติ,4,11
เนื้อหา,4,7
มอง,4,3
ภาษี,4,4
โรนา,4,4
จดหมาย,4,6
รถ,4,2
เน้น,4,4
บทความ,4,6
ลัทธิ,4,5
ออนทาริโอ,4,9
อยาก,4,4
ร้าย,4,4
ท่าที,4,5
บังคับ,4,6
สืบสวน,4,6
พยากรณ์,4,7
รถยนต์,4,6
ตลก,4,3
ร่างกาย,4,7
ปกป้อง,4,6
บริเตนใหญ่,4,10
ซาก,4,3
ง่าย,4,4
ประเด็น,4,7
ผู้ชาย,4,6
ประเมิน,4,7
หลักฐาน,4,7
ความหมาย,4,8
ท่าน,3,4
วิทยาลัย,3,8
กระนั้น,3,7
การขนส่ง,3,8
บริสเบน,3,7
วัด,3,3
อะ,3,2
ไรท์,3,4
เสมอ,3,4
แปซิฟิก,3,7
การส่ง,3,6
บลันต์,3,6
แถบ,3,3
วง,3,2
ความรับผิดชอบ,3,13
รัฐสภา,3,6
เหลี่ยม,3,7
สร้างสรรค์,3,10
วิเคราะห์,3,9
สายพันธุ์,3,9
พื้นผิว,3,7
ข้อหา,3,5
บ่อย,3,4
ฟ้า,3,3
ลุ่ม,3,4
รัก,3,3
ความช่วยเหลือ,3,13
วาเลนติโน,3,9
การสนับสนุน,3,11
พิธี,3,4
ปาล์ม,3,5
พึ่งพา,3,6
ทวิตเตอร์,3,9
ใบไม้,3,5
นิยม,3,4
สวิตเซอร์แลนด์,3,14
แน่,3,3
จัสมิน,3,6
สิทธิ์,3,6
เว็บไซต์,3,8
มหาอำนาจ,3,8
รอด,3,3
ประสบการณ์,3,10
ความสำคัญ,3,9
พอ,3,2
ดีเซล,3,5
โรค,3,3
มาตรฐาน,3,7
น้ำมัน,3,6
ความงาม,3,7
ลอร์ด,3,5
เอเธนส์,3,7
เปลือก,3,6
กระบวนการ,3,9
มหาชน,3,5
แอฟริกาตะวันออก,3,15
จอห์น,3,5
แอฟริกา,3,7
ใจ,3,2
เจ้า,3,4
การให้,3,6
สะสม,3,4
หมายเลข,3,7
เชิญ,3,4
ล้วน,3,4
แคเมอรูน,3,8
มายา,3,4
วอชิงตัน,3,8
โรม,3,3
อูเบอร์,3,7
การใช้จ่าย,3,10
แย่,3,3
ชื่อเสียง,3,9
กรุง,3,4
เวอร์ชัน,3,8
วิชา,3,4
อันโตนิโอ,3,9
แฟน,3,3
การยอมรับ,3,9
หลุยส์,3,6
สิ้นสุด,3,7
การมี,3,5
ไอซ์แลนด์,3,9
การควบคุม,3,9
สืบ,3,3
ความเป็น,3,8
ฟินแลนด์,3,8
สวีเดน,3,6
ซีเอ็นเอ็น,3,10
ยิ่งใหญ่,3,8
เพลิง,3,5
โดยสิ้นเชิง,3,11
เธรซ,3,4
พิชิต,3,5
เชื่อม,3,6
การแข่ง,3,7
บอลข่าน,3,7
คาบสมุทร,3,8
การพิชิต,3,8
มิชิม่า,3,7
การเป็น,3,7
ตี,3,2
รักษา,3,5
ธรรมดา,3,6
ออสเตรีย,3,8
รอง,3,3
เท็จจริง,3,8
ใส่,3,3
การพิมพ์,3,8
ประตู,3,5
หนัก,3,4
กาย,3,3
ประดิษฐ์,3,8
เนเธอร์แลนด์,3,12
โบราณ,3,5
ชาติพันธุ์,3,10
ผสม,3,3
ใช้จ่าย,3,7
ณ,3,1
นโยบาย,3,6
พลเรือน,3,7
ทีม,3,3
ล่วงหน้า,3,8
มุม,3,3
ล้อม,3,4
การปกครอง,3,9
เรียง,3,5
นัด,3,3
พาเหรด,3,6
รกราก,3,5
ทุตโมส,3,6
กองทุน,3,6
รายจ่าย,3,7
ชั่วโมง,3,7
แน่ชัด,3,6
โผล่,3,4
อย่างละเอียด,3,12
ประหาร,3,6
ตรา,3,3
หนังสือพิมพ์,3,12
บัญชาการ,3,8
ดำรง,3,4
กู้,3,3
ยาก,3,3
เมล็ด,3,5
โจมตี,3,5
อวกาศ,3,5
การทดลอง,3,8
คิปลิง,3,6
สตีเฟน,3,6
ชนิด,3,4
โครงการ,3,7
รัชสมัย,3,7
วิเศษ,3,5
มองโกเลีย,3,9
โบกด์,3,5
อิสรภาพ,3,7
การล่มสลาย,3,10
ตรวจ,3,4
จำนน,3,4
ความนิยม,3,8
การเพิ่ม,3,8
ครอบงำ,3,6
ซีกัล,3,5
จอด,3,3
แท้จริง,3,7
ลอย,3,3
ขยะ,3,3
เจอ,3,3
เต็ม,3,4
เก็บ,3,4
อัด,3,3
นัย,3,3
รอ,3,2
ศึก,3,3
มาร์ติน,3,7
เซ็น,3,4
ต่อเนื่อง,3,9
อักษร,3,5
เร็ว,3,4
ล่าง,3,4
เดโมแครต,3,8
วาระ,3,4
พระนาม,3,6
ความเสี่ยง,3,10
นาง,3,3
ประวัติ,3,7
ข้าหลวง,3,7
เชื้อสาย,3,8
สำรวจ,3,5
โทษ,3,3
มัธยม,3,5
ยื่น,3,4
อดีต,3,4
หัวหน้า,3,7
ค้า,3,3
สังหาร,3,6
เติบโต,3,6
คลอง,3,4
เหมาะ,3,5
มลภาวะ,3,6
การรับ,3,6
ค่าย,3,4
ความรู้สึก,3,10
ดังกล่าว,3,8
เลี้ยง,3,6
ขาว,3,3
คาดหวัง,3,7
ปรับ,3,4
ถัดมา,3,5
จันทร์,3,6
เลื่อน,3,6
แวดล้อม,3,7
ข่าน,3,4
การวิเคราะห์,3,12
บุตร,3,4
แถลง,3,4
เจ็ด,3,4
คริสโตเฟอร์,3,11
โคลัมบัส,3,8
ล่อง,3,4
เยี่ยม,3,6
ความไม่,3,7
ห่างไกล,3,7
อเมริกาใต้,3,10
สอดคล้อง,3,8
สังคมนิยม,3,9
แถว,3,3
แอป,3,3
คอ,3,2
ปรัก,3,4
พัง,3,3
นายก,3,4
น่าประหลาดใจ,3,12
ออสการ์,3,7
กล่าวหา,3,7
คาร์บอน,3,7
ช่าง,3,4
การเปลี่ยน,3,10
คู่มือ,3,6
อบอุ่น,3,6
การทำลาย,3,8
เท่า,3,4
โดยรวม,3,6
ครอบคลุม,3,8
คาทอลิก,3,7
จับ,3,3
ขนส่ง,3,5
แดง,3,3
เลือด,3,5
เหล็ก,3,5
เกษตร,3,5
วิจารณ์,3,7
ที่มา,3,5
ปาปัวนิวกินี,3,12
การเปลี่ยนผ่าน,3,14
มือ,3,3
สันติภาพ,3,8
วินสโตน,3,7
อย่างรวดเร็ว,3,12
ความเชื่อ,3,9
มีนาคม,3,6
อนาคต,3,5
ตรงข้าม,3,7
ยาม,3,3
ความกดดัน,3,9
ซีซาร์,3,6
อุปกรณ์,3,7
ความ,3,4
องค์,3,4
อย่างต่อเนื่อง,3,14
ปะทุ,3,4
อังคาร,3,6
ส่วนตัว,3,7
ช้า,3,3
นะ,3,2
อนุภาค,3,6
ลับ,3,3
สาธารณะ,3,7
พิพากษา,3,7
ล้มละลาย,3,8
การคุม,3,6
ก้าว,3,4
การเสมอ,2,7
โง่เง่า,2,7
บ้าง,2,4
พนักงาน,2,7
หมวก,2,4
โชว์,2,4
ทัวร์นาเมนต์,2,12
ด่าน,2,4
บันได,2,5
ไมเคิล,2,6
ข้าว,2,4
สโนว์แมน,2,8
โลหะ,2,4
การแลกเปลี่ยน,2,13
ดักแด้,2,6
นึก,2,3
บาร์โรโซ,2,8
เซ็ต,2,4
หอคอย,2,5
เกาหลีเหนือ,2,11
ตัดสิน,2,6
คาร์สัน,2,7
นา,2,2
ดุนดาร์,2,7
พัก,2,3
แวะ,2,3
ใกล้ชิด,2,7
สนใจ,2,4
หัวใจ,2,5
ทดลอง,2,5
เชื่อมโยง,2,9
จิตวิญญาณ,2,9
ความมั่นคง,2,10
สุกร,2,4
ใหญ่หลวง,2,8
ประสงค์,2,7
การคว่ำบาตร,2,11
น่าสงสัย,2,8
พีบี,2,4
เพิกถอน,2,7
เหลือเชื่อ,2,10
เดวิด,2,5
จุททิง,2,6
การกลับ,2,7
ระงับ,2,5
ยาว,2,3
แอนดี้,2,6
จักรวาล,2,7
ประหยัด,2,7
ค็อตตอน,2,7
ยืน,2,3
โคลน,2,4
สอบสวน,2,6
ซีรีส์,2,6
ความผิดพลาด,2,11
อย่างมหาศาล,2,11
ฐาน,2,3
ท้าทาย,2,6
ดอส,2,3
ดราม่า,2,6
การยิง,2,6
ความวุ่นวาย,2,11
ลูกจ้าง,2,7
ฟื้น,2,4
ทำเนียบ,2,7
คัพ,2,3
พุ่ง,2,4
รับเชิญ,2,7
แชมป์,2,5
เหลือเกิน,2,9
ยอร์ก,2,5
การหลอกลวง,2,10
โฟล์คสวาเกน,2,11
วินเทอร์คอร์น,2,13
สังเกต,2,6
ลังเล,2,5
ประภาคาร,2,8
ฟอน,2,3
จ่าย,2,4
เบอร์กอยน์,2,10
เลิฟวิง,2,7
โชค,2,3
ออม,2,3
ทรัพย์,2,6
พันธบัตร,2,8
ถัดไป,2,5
เรแกน,2,5
กลยุทธ์,2,7
มอเตอร์ไซค์,2,11
รองเท้า,2,7
ประกัน,2,6
มุมมอง,2,6
ป้องกัน,2,7
ดื่ม,2,4
กอนซาเลซ,2,8
มีเดีย,2,6
ยาวนาน,2,6
จอ,2,2
วาทกรรม,2,7
ประทับ,2,6
จีซีเอ,2,6
อัลวาเรซ,2,8
เรดาร์,2,6
การเสียชีวิต,2,12
เดอ,2,3
ป้อม,2,4
ปราการ,2,6
กวี,2,3
แรเมซีส,2,7
เวที,2,4
สิ้น,2,4
ลามาร์,2,6
ท่า,2,3
ยึด,2,3
เทคนิค,2,6
โซเชียล,2,7
ห้าม,2,4
เหลียว,2,6
ชี่ตัน,2,6
ต่อรอง,2,6
เจมส์,2,5
คาเดช,2,5
ราชอาณาจักร,2,11
ครึ่ง,2,5
อเล็กซานเดอร์,2,13
ปอมปีย์,2,7
จำลอง,2,5
ชื่นชอบ,2,7
การสำรวจ,2,8
เอกชน,2,5
อะแลสกา,2,7
แคนู,2,4
เทศมนตรี,2,8
ละเอียด,2,7
โล่ง,2,4
กดดัน,2,5
การติดต่อ,2,9
คอด,2,3
เคปทาวน์,2,8
ความปรารถนา,2,11
รากฐาน,2,6
โปสเตอร์,2,8
หยวน,2,4
ล่มสลาย,2,7
แง่,2,3
การอพยพ,2,7
แมนจู,2,5
พรมแดน,2,6
ถวาย,2,4
อนายา,2,5
ก้าวหน้า,2,8
หลุม,2,4
สถิติ,2,5
ทริกซ์,2,6
ศีลธรรม,2,7
นำเสนอ,2,6
อย่างหนัก,2,9
ย้อน,2,4
เวนิส,2,5
ปัจจัย,2,6
การณ์,2,5
คิวบา,2,5
ประการ,2,6
เฟื่องฟู,2,8
ความแตกแยก,2,10
อาหรับ,2,6
ได้เปรียบ,2,9
ถก,2,2
มนุษยชาติ,2,9
มิ,2,2
ศีล,2,3
ล้าง,2,4
บาป,2,3
ขับไล่,2,6
ฟิลิป,2,5
ปศุสัตว์,2,8
ซิซิลี,2,6
บูชา,2,4
เทศกาล,2,6
โรมานี,2,6
คานาอัน,2,7
สำริด,2,5
ยืนยัน,2,6
อ้างอิง,2,7
จารึก,2,5
จันทรคติ,2,8
นักษัตร,2,7
สวรรคต,2,6
มงคล,2,4
เมจิ,2,4
เชื้อ,2,5
สกุล,2,4
พระจันทร์,2,9
โอบามา,2,6
อัลดริน,2,7
ที,2,2
ฟอร์ด,2,5
ขั้ว,2,4
สก็อต,2,5
หลักการ,2,7
ขน,2,2
มาร์กาเร็ต,2,10
ยับยั้ง,2,7
ปลูก,2,4
พระอาทิตย์,2,10
