,word,frequency,length
以上,以上,17,7
数,数,17,13
発生,発生,17,14
大きな,大きな,16,10
だけ,だけ,16,9
なら,なら,16,6
今,今,16,4
せる,せる,16,4
党,党,16,10
世,世,16,5
川,川,15,3
次,次,15,6
知ら,知ら,15,10
研究,研究,15,16
上,上,15,3
時代,時代,15,15
関係,関係,15,23
企業,企業,15,19
ほとんど,ほとんど,15,11
問題,問題,15,29
および,および,15,8
氏,氏,15,4
語,語,15,14
高い,高い,15,12
成長,成長,15,14
アメリカ,アメリカ,15,8
フランス,フランス,15,7
見,見,14,7
国家,国家,14,18
選挙,選挙,14,25
最初,最初,14,19
非常,非常,14,19
ローマ,ローマ,14,6
調査,調査,14,24
ヨーロッパ,ヨーロッパ,14,13
一部,一部,14,11
場合,場合,14,18
自分,自分,14,10
一方,一方,13,5
現在,現在,13,17
スペイン,スペイン,13,8
そして,そして,13,3
警察,警察,13,33
そこ,そこ,13,3
経済,経済,13,22
共和,共和,13,14
時間,時間,13,22
紀元,紀元,13,13
始め,始め,12,10
目的,目的,12,13
すべて,すべて,12,6
所,所,12,8
年間,年間,12,18
度,度,12,9
保護,保護,12,29
システム,システム,12,10
行動,行動,12,17
労働,労働,12,20
ポンド,ポンド,12,11
計画,計画,12,17
る,る,12,1
語っ,語っ,12,15
オーストラリア,オーストラリア,12,14
おけ,おけ,12,6
軍,軍,12,9
歳,歳,11,13
様々,様々,11,17
ロシア,ロシア,11,8
べき,べき,11,6
戻っ,戻っ,11,8
自身,自身,11,13
増加,増加,11,19
ギリシャ,ギリシャ,11,12
本,本,11,5
最高,最高,11,22
トランプ,トランプ,11,8
完全,完全,11,13
結果,結果,11,20
会,会,11,6
持っ,持っ,11,10
学校,学校,11,18
ん,ん,11,1
力,力,11,2
地区,地区,11,10
際,際,11,13
設立,設立,11,16
ところ,ところ,11,5
名前,名前,11,15
南,南,10,9
最終,最終,10,23
どう,どう,10,6
政治,政治,10,17
誰,誰,10,15
利用,利用,10,12
系,系,10,7
法律,法律,10,17
重要,重要,10,18
地中,地中,10,10
女性,女性,10,11
含ま,含ま,10,10
き,き,10,3
事件,事件,10,14
ほど,ほど,10,8
でし,でし,10,4
市,市,10,5
気候,気候,10,16
期間,期間,10,24
ドル,ドル,10,6
建設,建設,10,19
ませ,ませ,10,6
院,院,10,9
同じ,同じ,10,9
最近,最近,9,19
独立,独立,9,14
とっ,とっ,9,3
点,点,9,9
作品,作品,9,16
男性,男性,9,15
なけれ,なけれ,9,9
頃,頃,9,11
島,島,9,10
ユーロ,ユーロ,9,6
技術,技術,9,18
ながら,ながら,9,11
場,場,9,12
同,同,9,6
全て,全て,9,7
下,下,9,3
最後,最後,9,21
植民,植民,9,17
特に,特に,9,13
方法,方法,9,12
億,億,9,15
成功,成功,9,11
ドイツ,ドイツ,9,9
提供,提供,9,20
自由,自由,9,11
宣言,宣言,9,16
報告,報告,9,19
帝国,帝国,9,17
多数,多数,9,19
初めて,初めて,9,10
得,得,9,11
しか,しか,9,4
平均,平均,9,12
しれ,しれ,9,3
レベル,レベル,9,6
部,部,9,10
監督,監督,9,27
体,体,9,7
意味,意味,8,21
勝利,勝利,8,19
情報,情報,8,23
持つ,持つ,8,10
インド,インド,8,8
機,機,8,16
地方,地方,8,10
開始,開始,8,20
決定,決定,8,15
線,線,8,15
関する,関する,8,17
分,分,8,4
与え,与え,8,5
られる,られる,8,5
明らか,明らか,8,13
教,教,8,11
民族,民族,8,16
発表,発表,8,17
小さな,小さな,8,9
かけ,かけ,8,6
開発,開発,8,21
大陸,大陸,8,13
水,水,8,4
新た,新た,8,17
人口,人口,8,5
教育,教育,8,19
理解,理解,8,24
実際,実際,8,21
理由,理由,8,16
移行,移行,8,17
移動,移動,8,22
貿易,貿易,8,20
二,二,8,2
イタリア,イタリア,8,9
データ,データ,8,9
教会,教会,8,17
人間,人間,8,14
契約,契約,8,18
裁判,裁判,7,19
しよう,しよう,7,5
イギリス,イギリス,7,11
社会,社会,7,13
変化,変化,7,13
要求,要求,7,16
協定,協定,7,16
北部,北部,7,15
素晴らしい,素晴らしい,7,27
旧,旧,7,5
役,役,7,7
アルバム,アルバム,7,10
関し,関し,7,15
ゲーム,ゲーム,7,8
状態,状態,7,21
先住,先住,7,13
条約,条約,7,16
いく,いく,7,3
写真,写真,7,15
主義,主義,7,18
土地,土地,7,9
地球,地球,7,17
修道,修道,7,21
境界,境界,7,23
常,常,7,11
アフリカ,アフリカ,7,7
公,公,7,4
種,種,7,14
すぐ,すぐ,7,5
エリア,エリア,7,7
妻,妻,7,8
適切,適切,7,18
天皇,天皇,7,13
航空,航空,7,18
破壊,破壊,7,26
会社,会社,7,13
大学,大学,7,11
現代,現代,7,16
上昇,上昇,7,11
北京,北京,7,13
市場,市場,7,17
カリブ,カリブ,7,7
活動,活動,7,20
香港,香港,7,21
行わ,行わ,7,8
自然,自然,7,18
エジプト,エジプト,7,12
とも,とも,7,5
代表,代表,7,13
たい,たい,7,6
見る,見る,7,8
音楽,音楽,7,22
説明,説明,7,22
革命,革命,7,17
王国,王国,7,12
子供,子供,7,11
のみ,のみ,7,2
暮らし,暮らし,6,17
パリ,パリ,6,5
大半,大半,6,8
予定,予定,6,12
最大,最大,6,15
公開,公開,6,16
思わ,思わ,6,11
かかわら,かかわら,6,10
再び,再び,6,9
地下,地下,6,9
山脈,山脈,6,13
量,量,6,12
王,王,6,4
金,金,6,8
学,学,6,8
人生,人生,6,7
あろう,あろう,6,6
最新,最新,6,25
獲得,獲得,6,27
統治,統治,6,20
続く,続く,6,14
使う,使う,6,10
科学,科学,6,17
既に,既に,6,12
長,長,6,8
理論,理論,6,26
制限,制限,6,16
アルバニア,アルバニア,6,12
位置,位置,6,20
戦い,戦い,6,15
文明,文明,6,12
場所,場所,6,20
役割,役割,6,19
鉄,鉄,6,13
向け,向け,6,9
発電,発電,6,22
形成,形成,6,13
少なく,少なく,6,9
国境,国境,6,22
予測,予測,6,16
認め,認め,6,16
出版,出版,6,13
部分,部分,6,14
方,方,6,4
率,率,6,11
自治,自治,6,14
お,お,6,3
議論,議論,6,35
一人,一人,6,3
内,内,6,4
信じ,信じ,6,12
主に,主に,6,8
発見,発見,6,16
状況,状況,6,15
銀行,銀行,6,20
平和,平和,6,13
クリントン,クリントン,6,10
批判,批判,6,14
文化,文化,6,8
含む,含む,6,10
とき,とき,6,5
家族,家族,6,21
冬,冬,6,5
オスマン,オスマン,6,9
始まっ,始まっ,6,12
期,期,6,12
物,物,6,8
当時,当時,6,16
アジア,アジア,6,9
名,名,6,6
費用,費用,6,17
専門,専門,6,17
警告,警告,6,26
機能,機能,6,26
得る,得る,6,12
国際,国際,6,21
伝統,伝統,6,18
官,官,6,8
まだ,まだ,6,9
示し,示し,6,6
フォン,フォン,6,6
書,書,6,10
ポロニウム,ポロニウム,6,15
連邦,連邦,6,16
一般,一般,6,11
責任,責任,6,17
資金,資金,6,21
起き,起き,5,13
ロンドン,ロンドン,5,11
口座,口座,5,13
変更,変更,5,16
マケドニア,マケドニア,5,13
ヶ月,ヶ月,5,7
評価,評価,5,20
許可,許可,5,16
車,車,5,7
現れ,現れ,5,13
賞,賞,5,15
ロナ,ロナ,5,5
植物,植物,5,20
頻繁,頻繁,5,33
セット,セット,5,7
協会,協会,5,14
出し,出し,5,6
行っ,行っ,5,7
モデル,モデル,5,10
受賞,受賞,5,23
組織,組織,5,29
ケース,ケース,5,6
やっ,やっ,5,4
直接,直接,5,19
連合,連合,5,16
面,面,5,9
ドナルド,ドナルド,5,12
近く,近く,5,8
腫瘍,腫瘍,5,27
メキシコ,メキシコ,5,10
もたらす,もたらす,5,11
半ば,半ば,5,10
どこ,どこ,5,6
諸国,諸国,5,23
民主,民主,5,10
征服,征服,5,16
宗教,宗教,5,19
深い,深い,5,13
洋,洋,5,9
傾向,傾向,5,19
あなた,あなた,5,11
ブラント,ブラント,5,9
朝,朝,5,12
色,色,5,6
占め,占め,5,7
あまり,あまり,5,8
目,目,5,5
キャリア,キャリア,5,9
継続,継続,5,26
続け,続け,5,16
思う,思う,5,11
砂漠,砂漠,5,22
ここ,ここ,5,4
インターネット,インターネット,5,17
軍事,軍事,5,17
質問,質問,5,26
省,省,5,9
低い,低い,5,9
支持,支持,5,13
ツール,ツール,5,6
アクセス,アクセス,5,8
結婚,結婚,5,23
領土,領土,5,17
ニュース,ニュース,5,7
票,票,5,11
員,員,5,10
そう,そう,5,3
もっと,もっと,5,6
くる,くる,5,2
メディア,メディア,5,11
中心,中心,5,8
週間,週間,5,23
古代,古代,5,10
事実,事実,5,16
権,権,5,15
代わり,代わり,5,9
曲,曲,5,6
別,別,5,7
いっ,いっ,5,3
横断,横断,5,26
不可欠,不可欠,5,13
政権,政権,5,24
芸術,芸術,5,18
実現,実現,5,19
二人,二人,5,4
清朝,清朝,5,23
軍隊,軍隊,5,20
たり,たり,5,6
どの,どの,5,5
こう,こう,5,4
投稿,投稿,5,22
安全,安全,5,12
当たり,当たり,5,12
書い,書い,5,12
友人,友人,5,6
候補,候補,5,22
言葉,言葉,5,19
以来,以来,5,11
国民,国民,5,13
元,元,5,4
トップ,トップ,5,7
適用,適用,5,19
与える,与える,5,6
入学,入学,5,10
言語,言語,5,21
トルコ,トルコ,5,6
デンマーク,デンマーク,5,12
構成,構成,5,20
皇帝,皇帝,5,18
動物,動物,5,19
国王,国王,5,12
破産,破産,5,21
ディズニー,ディズニー,5,14
混乱,混乱,5,18
過去,過去,5,16
決め,決め,5,9
目標,目標,5,20
モラビア,モラビア,5,11
規模,規模,5,25
敵,敵,5,15
よれ,よれ,5,4
試合,試合,5,19
以前,以前,5,13
娘,娘,5,10
船,船,5,11
イスラム,イスラム,5,8
品,品,5,9
使わ,使わ,5,10
明確,明確,5,23
すでに,すでに,5,8
独自,独自,5,15
文学,文学,5,12
使っ,使っ,4,9
当局,当局,4,13
通常,通常,4,21
不足,不足,4,11
政党,政党,4,19
古い,古い,4,7
対立,対立,4,12
数多く,数多く,4,20
議会,議会,4,26
法的,法的,4,16
発展,発展,4,19
個人,個人,4,12
残っ,残っ,4,10
事態,事態,4,22
関連,関連,4,24
結局,結局,4,19
権力,権力,4,17
業界,業界,4,22
進ん,進ん,4,12
導入,導入,4,17
顧客,顧客,4,30
集団,集団,4,18
到着,到着,4,19
一緒,一緒,4,15
主張,主張,4,16
物語,物語,4,22
ノース,ノース,4,4
販売,販売,4,18
法,法,4,8
文字,文字,4,10
来,来,4,7
担当,担当,4,14
エージェント,エージェント,4,16
ワシントン,ワシントン,4,11
広,広,4,5
インタビュー,インタビュー,4,14
話,話,4,13
住ん,住ん,4,8
女の子,女の子,4,7
生き,生き,4,8
続ける,続ける,4,17
厳しい,厳しい,4,19
たら,たら,4,6
男,男,4,7
注目,注目,4,13
少し,少し,4,5
主要,主要,4,14
もちろん,もちろん,4,7
声,声,4,7
経験,経験,4,29
合法,合法,4,14
心,心,4,4
移民,移民,4,16
行う,行う,4,8
ライト,ライト,4,6
強制,強制,4,19
希望,希望,4,18
管理,管理,4,25
ケシャ,ケシャ,4,8
オンタリオ,オンタリオ,4,13
動産,動産,4,22
提案,提案,4,22
スキル,スキル,4,7
原因,原因,4,16
確信,確信,4,24
立ち,立ち,4,7
戻る,戻る,4,8
ジョン,ジョン,4,10
付け,付け,4,8
共演,共演,4,20
回復,回復,4,18
ほぼ,ほぼ,4,10
たく,たく,4,5
関心,関心,4,18
いい,いい,4,4
パターン,パターン,4,9
作曲,作曲,4,13
簡単,簡単,4,27
ビデオ,ビデオ,4,12
範囲,範囲,4,22
知っ,知っ,4,9
ファラオ,ファラオ,4,8
町,町,4,7
それぞれ,それぞれ,4,8
作成,作成,4,13
共同,共同,4,12
作業,作業,4,20
カナダ,カナダ,4,9
北,北,4,5
おら,おら,4,5
呼ば,呼ば,4,13
我々,我々,4,10
オリンピック,オリンピック,4,15
アケメネス,アケメネス,4,13
粒子,粒子,4,14
解放,解放,4,21
位,位,4,7
実施,実施,4,17
領,領,4,14
半島,半島,4,15
用,用,4,5
タイ,タイ,4,5
部隊,部隊,4,21
沿岸,沿岸,4,16
人気,人気,4,8
向かっ,向かっ,4,10
降伏,降伏,4,14
高,高,4,10
諸島,諸島,4,25
消費,消費,4,22
オブ,オブ,4,6
時期,時期,4,22
レース,レース,4,4
モンゴル,モンゴル,4,11
全体,全体,4,13
流れ,流れ,4,12
完成,完成,4,13
日本,日本,4,9
スマート,スマート,4,7
産業,産業,4,24
仕事,仕事,4,13
建築,建築,4,24
主演,主演,4,19
進め,進め,4,13
電子,電子,4,16
宇宙,宇宙,4,14
通り,通り,4,12
削減,削減,4,21
生活,生活,4,14
乾燥,乾燥,4,28
存在,存在,4,12
紛争,紛争,4,16
カメルーン,カメルーン,4,9
信頼,信頼,4,25
旅行,旅行,4,16
及ぼす,及ぼす,4,11
付近,付近,4,12
電話,電話,4,26
将軍,将軍,4,18
撤退,撤退,4,24
オープン,オープン,4,8
ダネヴェルク,ダネヴェルク,4,21
敗北,敗北,4,16
しばしば,しばしば,4,12
地帯,地帯,4,16
東,東,4,8
分析,分析,4,12
機会,機会,4,22
オーストリア,オーストリア,4,12
ウィンストン,ウィンストン,4,13
聖,聖,4,13
直面,直面,4,17
生息,生息,4,15
生じ,生じ,4,8
特徴,特徴,4,24
当社,当社,4,13
年号,年号,4,11
防衛,防衛,4,21
ショー,ショー,4,7
展示,展示,4,15
アルプス,アルプス,4,8
キリスト,キリスト,4,9
言う,言う,4,9
多い,多い,4,8
メール,メール,4,5
出身,出身,4,12
夏,夏,4,10
オランダ,オランダ,4,12
レコード,レコード,4,8
残り,残り,4,11
確保,確保,4,24
殺人,殺人,4,12
正当,正当,4,11
大戦,大戦,4,16
手,手,4,4
手紙,手紙,4,14
枚,枚,4,8
ライン,ライン,4,6
どれ,どれ,4,6
生まれ,生まれ,4,10
反乱,反乱,4,11
作家,作家,4,17
どちら,どちら,4,8
なぜ,なぜ,4,9
支出,支出,4,9
わけ,わけ,4,5
学生,学生,4,13
ユダヤ,ユダヤ,4,9
聴衆,聴衆,4,29
表,表,4,8
巨大,巨大,4,7
山,山,4,3
うち,うち,4,4
正確,正確,4,20
ラファティ,ラファティ,4,10
価値,価値,4,18
死ん,死ん,4,7
初め,初め,4,9
準備,準備,4,25
リチャード,リチャード,4,12
若い,若い,4,10
戦闘,戦闘,4,31
訪問,訪問,4,22
面積,面積,3,25
誕生,誕生,3,18
中央,中央,3,9
学者,学者,3,16
河川,河川,3,11
長官,長官,3,16
ずっと,ずっと,3,7
汚染,汚染,3,15
強い,強い,3,13
探検,探検,3,23
残し,残し,3,10
スイス,スイス,3,6
アンデス,アンデス,3,11
器,器,3,16
合理,合理,3,17
未,未,3,5
わずか,わずか,3,9
短,短,3,12
出演,出演,3,19
進軍,進軍,3,20
デ,デ,3,5
キプリング,キプリング,3,13
港,港,3,12
カエサル,カエサル,3,10
カトリック,カトリック,3,11
アヘン,アヘン,3,5
戦,戦,3,13
区,区,3,4
平行,平行,3,11
同様,同様,3,20
広がっ,広がっ,3,11
テーマ,テーマ,3,6
マーガレット,マーガレット,3,13
健康,健康,3,21
同盟,同盟,3,19
文書,文書,3,14
民,民,3,5
外国,外国,3,13
語源,語源,3,27
注意,注意,3,21
法案,法案,3,18
支援,支援,3,16
特定,特定,3,18
食料,食料,3,19
日付,日付,3,9
促進,促進,3,20
ヘロデ,ヘロデ,3,9
訓練,訓練,3,25
周り,周り,3,10
以降,以降,3,12
圏,圏,3,12
指揮,指揮,3,21
宣伝,宣伝,3,15
依存,依存,3,14
制度,制度,3,17
改革,改革,3,16
すぎ,すぎ,3,7
構造,構造,3,24
す,す,3,2
区域,区域,3,15
公園,公園,3,17
ボグド,ボグド,3,14
多様,多様,3,20
ハーン,ハーン,3,5
無効,無効,3,20
ヘンリー,ヘンリー,3,6
外,外,3,5
資料,資料,3,23
おそらく,おそらく,3,7
昨年,昨年,3,15
拒否,拒否,3,14
確立,確立,3,20
以外,以外,3,9
減少,減少,3,16
党内,党内,3,14
農地,農地,3,19
パプアニューギニア,パプアニューギニア,3,21
クリストファー,クリストファー,3,12
公式,公式,3,10
首相,首相,3,18
コロンブス,コロンブス,3,12
トトメス,トトメス,3,8
気温,気温,3,18
占領,占領,3,19
主,主,3,5
上手く,上手く,3,8
アルファベット,アルファベット,3,15
大使,大使,3,11
やり,やり,3,5
初頭,初頭,3,23
誌,誌,3,14
廃墟,廃墟,3,26
派遣,派遣,3,22
運河,運河,3,20
命,命,3,8
ザ,ザ,3,5
にて,にて,3,4
所有,所有,3,14
スターリン,スターリン,3,10
湖,湖,3,12
良い,良い,3,9
ユーザー,ユーザー,3,9
職場,職場,3,30
言わ,言わ,3,9
資本,資本,3,18
いれ,いれ,3,4
事業,事業,3,21
表現,表現,3,19
数字,数字,3,19
エピソード,エピソード,3,13
かつて,かつて,3,5
勢力,勢力,3,15
共,共,3,6
春,春,3,9
風,風,3,9
ゴルフ,ゴルフ,3,7
ブリスベン,ブリスベン,3,12
伝え,伝え,3,8
過ぎ,過ぎ,3,16
テレビ,テレビ,3,8
パレード,パレード,3,9
開催,開催,3,25
深く,深く,3,12
スタイル,スタイル,3,9
驚き,驚き,3,25
少ない,少ない,3,10
本当,本当,3,11
撮影,撮影,3,30
選出,選出,3,20
ヒット,ヒット,3,7
士,士,3,3
卿,卿,3,10
もたらさ,もたらさ,3,11
不在,不在,3,10
例,例,3,8
予想,予想,3,17
闘争,闘争,3,24
始まる,始まる,3,12
拡大,拡大,3,11
相当,相当,3,15
大きく,大きく,3,7
実行,実行,3,14
衝撃,衝撃,3,30
及び,及び,3,6
関税,関税,3,26
エネルギー,エネルギー,3,15
マヤ,マヤ,3,4
精神,精神,3,23
ターゲット,ターゲット,3,14
作る,作る,3,8
手段,手段,3,13
前線,前線,3,24
医療,医療,3,24
付け加え,付け加え,3,15
財政,財政,3,19
シリーズ,シリーズ,3,10
認識,認識,3,33
行い,行い,3,8
取っ,取っ,3,9
回,回,3,6
夢,夢,3,13
番組,番組,3,23
三島,三島,3,13
ランドマーク,ランドマーク,3,13
作詞,作詞,3,19
中華,中華,3,14
埋葬,埋葬,3,22
組合,組合,3,17
太平,太平,3,9
ディーゼル,ディーゼル,3,14
カップ,カップ,3,7
改宗,改宗,3,15
徒,徒,3,10
隊,隊,3,11
パイロット,パイロット,3,13
むしろ,むしろ,3,5
後者,後者,3,17
プレート,プレート,3,6
登場,登場,3,24
選手,選手,3,19
圧力,圧力,3,7
南部,南部,3,19
評判,評判,3,19
晩年,晩年,3,18
世論,世論,3,20
通じ,通じ,3,13
着陸,着陸,3,21
イングランド,イングランド,3,16
もはや,もはや,3,9
最良,最良,3,19
サハラ,サハラ,3,7
止める,止める,3,7
世代,世代,3,10
似,似,3,6
戦後,戦後,3,22
はじめ,はじめ,3,8
レーダー,レーダー,3,8
古典,古典,3,13
働い,働い,3,15
過ごし,過ごし,3,16
サービス,サービス,3,10
越え,越え,3,14
ヒッチコック,ヒッチコック,3,15
製作,製作,3,21
抗議,抗議,3,27
自国,自国,3,14
協議,協議,3,28
強調,強調,3,26
物質,物質,3,23
リリース,リリース,3,7
キュリー,キュリー,3,8
業,業,3,13
受け入れ,受け入れ,3,15
フィンランド,フィンランド,3,13
トラキア,トラキア,3,9
いつ,いつ,3,3
カード,カード,3,7
バルカン,バルカン,3,10
値,値,3,10
アテネ,アテネ,3,9
プリンセス,プリンセス,3,10
ジャスミン,ジャスミン,3,14
伯爵,伯爵,3,24
人種,人種,3,16
価格,価格,3,18
オスカー,オスカー,3,8
族,族,3,11
名誉,名誉,3,19
なし,なし,3,5
列強,列強,3,17
低地,低地,3,13
含ん,含ん,3,8
唯一,唯一,3,12
判断,判断,3,18
アイスランド,アイスランド,3,14
十分,十分,3,6
後年,後年,3,15
内戦,内戦,3,17
分類,分類,3,23
答え,答え,3,14
首都,首都,3,19
空気,空気,3,14
共有,共有,3,12
カロライナ,カロライナ,3,11
離れ,離れ,3,20
優先,優先,3,23
終了,終了,3,13
特別,特別,3,17
監視,監視,3,25
渡り,渡り,3,14
炭素,炭素,3,19
病院,病院,3,19
安定,安定,3,14
攻撃,攻撃,3,22
導く,導く,3,16
探し,探し,3,12
判決,判決,3,14
招待,招待,3,17
全国,全国,3,14
保証,保証,3,21
推定,推定,3,19
欠け,欠け,3,7
選ん,選ん,3,16
祖母,祖母,3,14
送っ,送っ,3,10
送信,送信,3,18
民間,民間,3,17
課す,課す,3,17
国々,国々,3,11
類似,類似,3,25
引き起こす,引き起こす,3,21
学習,学習,3,19
内容,内容,3,14
収集,収集,3,16
コメント,コメント,3,8
かかる,かかる,3,7
排出,排出,3,16
率い,率い,3,13
ほんの,ほんの,3,6
明白,明白,3,13
火曜,火曜,3,22
建物,建物,3,16
給,給,3,12
業績,業績,3,30
期待,期待,3,21
根本,根本,3,15
避妊,避妊,3,23
反対,反対,3,11
能力,能力,3,12
条件,条件,3,13
コース,コース,3,5
指摘,指摘,3,23
見つける,見つける,3,12
機関,機関,3,30
推測,推測,3,23
意図,意図,3,20
助け,助け,3,10
積極,積極,3,28
スコットランド,スコットランド,3,17
今週,今週,3,15
アカデミー,アカデミー,3,13
有名,有名,3,12
当初,当初,3,13
かなり,かなり,3,9
市内,市内,3,9
立つ,立つ,3,6
レビュー,レビュー,3,8
部門,部門,3,18
競争,競争,3,26
マーケット,マーケット,3,11
雇用,雇用,3,17
自ら,自ら,3,8
テクノロジー,テクノロジー,3,15
旅,旅,3,10
環境,環境,3,31
海外,海外,3,15
変える,変える,3,12
国内,国内,3,12
締結,締結,3,27
いずれ,いずれ,3,8
示唆,示唆,3,15
ブランド,ブランド,3,11
ポール,ポール,3,8
今年,今年,3,10
非,非,3,8
デジタル,デジタル,3,15
協力,協力,3,10
海岸,海岸,3,18
上回る,上回る,3,10
様子,様子,3,17
製品,製品,3,23
しまっ,しまっ,3,5
各,各,3,6
総,総,3,14
代理,代理,3,16
メッセージ,メッセージ,3,13
イベント,イベント,3,9
選択,選択,3,22
貢献,貢献,3,23
アラスカ,アラスカ,2,8
広がる,広がる,2,11
カデシュ,カデシュ,2,12
比べ,比べ,2,7
地面,地面,2,15
急進,急進,2,20
ステップ,ステップ,2,10
現金,現金,2,19
裁定,裁定,2,20
社,社,2,7
現,現,2,11
しまい,しまい,2,6
わかる,わかる,2,6
周辺,周辺,2,13
疑問,疑問,2,25
丘陵,丘陵,2,15
まさに,まさに,2,8
すぎる,すぎる,2,8
スウェーデン,スウェーデン,2,16
宣告,宣告,2,16
躊躇,躊躇,2,39
ラテンアメリカ,ラテンアメリカ,2,15
ユニット,ユニット,2,9
カタラーノ,カタラーノ,2,9
演劇,演劇,2,29
波,波,2,8
果たし,果たし,2,13
当然,当然,2,18
露出,露出,2,26
リスト,リスト,2,6
恐ろしい,恐ろしい,2,14
極端,極端,2,26
介入,介入,2,6
突然,突然,2,21
対抗,対抗,2,14
出会っ,出会っ,2,12
例えば,例えば,2,15
生産,生産,2,16
コード,コード,2,7
ペア,ペア,2,4
料金,料金,2,18
多,多,2,6
立法,立法,2,13
統一,統一,2,13
雨,雨,2,8
葉,葉,2,12
連れ,連れ,2,12
ドレス,ドレス,2,7
廃止,廃止,2,16
新,新,2,13
超え,超え,2,14
忠誠,忠誠,2,21
カヌー,カヌー,2,5
就労,就労,2,19
信念,信念,2,17
通っ,通っ,2,11
多大,多大,2,9
驚く,驚く,2,23
雲,雲,2,12
クライン,クライン,2,8
肺,肺,2,8
ジェームス,ジェームス,2,13
像,像,2,13
商品,商品,2,20
嵐,嵐,2,12
砂塵,砂塵,2,23
プロセス,プロセス,2,9
失敗,失敗,2,16
博士,博士,2,15
機械,機械,2,27
市民,市民,2,10
米,米,2,6
顕著,顕著,2,29
子孫,子孫,2,13
ラビング,ラビング,2,12
対策,対策,2,19
進む,進む,2,14
ノルウェー,ノルウェー,2,10
アルバレス,アルバレス,2,11
食物,食物,2,17
記事,記事,2,18
数々,数々,2,16
今朝,今朝,2,16
アボッツフォード,アボッツフォード,2,23
職人,職人,2,20
高地,高地,2,16
才能,才能,2,13
示さ,示さ,2,7
マーク,マーク,2,5
衰え,衰え,2,12
タイトル,タイトル,2,9
織物,織物,2,26
空間,空間,2,20
リード,リード,2,7
大好き,大好き,2,12
論者,論者,2,23
役立つ,役立つ,2,13
ツイッター,ツイッター,2,12
結ん,結ん,2,13
ケープタウン,ケープタウン,2,14
づけ,づけ,2,6
入植,入植,2,14
サーミ,サーミ,2,7
没落,没落,2,19
禁止,禁止,2,17
つもり,つもり,2,6
諸,諸,2,15
チャット,チャット,2,10
全土,全土,2,9
広大,広大,2,8
崩壊,崩壊,2,27
状,状,2,7
王朝,王朝,2,16
よく,よく,2,3
警官,警官,2,27
国立,国立,2,13
最悪,最悪,2,23
見なす,見なす,2,13
ディスプレイ,ディスプレイ,2,14
熟練,熟練,2,30
救っ,救っ,2,12
絵,絵,2,12
送り,送り,2,11
編集,編集,2,27
急速,急速,2,19
制作,制作,2,15
ポイント,ポイント,2,11
土曜,土曜,2,21
組む,組む,2,14
ヘルツル,ヘルツル,2,8
かかっ,かかっ,2,7
許さ,許さ,2,13
溶かし,溶かし,2,17
化学,化学,2,12
衝突,衝突,2,24
館,館,2,16
別々,別々,2,10
スポークスマン,スポークスマン,2,16
グレード,グレード,2,10
女史,女史,2,8
数十,数十,2,15
ピュー,ピュー,2,6
