word,frequency,n_characters
位置,6,20
地下,6,9
鉄,6,13
発見,6,16
国境,6,22
費用,6,17
予測,6,16
暮らし,6,17
理論,6,26
品,5,9
くる,5,2
ここ,5,4
軍事,5,17
言語,5,21
安全,5,12
質問,5,26
ロナ,5,5
ヶ月,5,7
適用,5,19
省,5,9
事実,5,16
代わり,5,9
ドナルド,5,12
出し,5,6
候補,5,22
キャリア,5,9
低い,5,9
皇帝,5,18
権,5,15
どの,5,5
破産,5,21
近く,5,8
曲,5,6
アクセス,5,8
半ば,5,10
国王,5,12
支持,5,13
以前,5,13
評価,5,20
メキシコ,5,10
協会,5,14
デンマーク,5,12
二人,5,4
過去,5,16
実現,5,19
あなた,5,11
継続,5,26
こう,5,4
明確,5,23
どこ,5,6
目,5,5
トルコ,5,6
もたらす,5,11
軍隊,5,20
船,5,11
中心,5,8
傾向,5,19
文学,5,12
セット,5,7
受賞,5,23
やっ,5,4
賞,5,15
行っ,5,7
モデル,5,10
ケース,5,6
起き,5,13
領土,5,17
頻繁,5,33
敵,5,15
娘,5,10
言葉,5,19
諸国,5,23
独自,5,15
続け,5,16
古代,5,10
すでに,5,8
イスラム,5,8
動物,5,19
組織,5,29
直接,5,19
インターネット,5,17
メディア,5,11
投稿,5,22
面,5,9
腫瘍,5,27
現れ,5,13
宗教,5,19
深い,5,13
試合,5,19
構成,5,20
入学,5,10
民主,5,10
砂漠,5,22
与える,5,6
植物,5,20
口座,5,13
員,5,10
週間,5,23
票,5,11
国民,5,13
別,5,7
もっと,5,6
たり,5,6
許可,5,16
使わ,5,10
規模,5,25
友人,5,6
芸術,5,18
そう,5,3
不可欠,5,13
結婚,5,23
朝,5,12
ブラント,5,9
トップ,5,7
占め,5,7
混乱,5,18
思う,5,11
書い,5,12
連合,5,16
マケドニア,5,13
当たり,5,12
清朝,5,23
洋,5,9
以来,5,11
決め,5,9
ロンドン,5,11
よれ,5,4
ニュース,5,7
ツール,5,6
ディズニー,5,14
元,5,4
政権,5,24
色,5,6
モラビア,5,11
征服,5,16
いっ,5,3
車,5,7
目標,5,20
横断,5,26
あまり,5,8
変更,5,16
たら,4,6
ユダヤ,4,9
不足,4,11
ダネヴェルク,4,21
戻る,4,8
通常,4,21
提案,4,22
話,4,13
産業,4,24
乾燥,4,28
厳しい,4,19
立ち,4,7
若い,4,10
合法,4,14
進め,4,13
付け,4,8
数多く,4,20
仕事,4,13
撤退,4,24
法,4,8
原因,4,16
事態,4,22
関連,4,24
簡単,4,27
支出,4,9
時期,4,22
集団,4,18
担当,4,14
将軍,4,18
注目,4,13
到着,4,19
反乱,4,11
広,4,5
巨大,4,7
おら,4,5
作曲,4,13
日本,4,9
インタビュー,4,14
完成,4,13
当局,4,13
町,4,7
紛争,4,16
レース,4,4
モンゴル,4,11
残り,4,11
手紙,4,14
女の子,4,7
山,4,3
顧客,4,30
声,4,7
男,4,7
しばしば,4,12
生息,4,15
北,4,5
経験,4,29
政党,4,19
作家,4,17
議会,4,26
オープン,4,8
少し,4,5
価値,4,18
正確,4,20
表,4,8
学生,4,13
主張,4,16
ラファティ,4,10
オンタリオ,4,13
動産,4,22
エージェント,4,16
個人,4,12
オランダ,4,12
たく,4,5
強制,4,19
人気,4,8
主演,4,19
高,4,10
スキル,4,7
タイ,4,5
存在,4,12
続ける,4,17
どれ,4,6
粒子,4,14
法的,4,16
ライン,4,6
来,4,7
リチャード,4,12
パターン,4,9
夏,4,10
流れ,4,12
オブ,4,6
販売,4,18
キリスト,4,9
住ん,4,8
戦闘,4,31
それぞれ,4,8
回復,4,18
アルプス,4,8
共同,4,12
作業,4,20
カナダ,4,9
ノース,4,4
どちら,4,8
確信,4,24
導入,4,17
ほぼ,4,10
枚,4,8
当社,4,13
特徴,4,24
範囲,4,22
一緒,4,15
削減,4,21
知っ,4,9
もちろん,4,7
直面,4,17
行う,4,8
建築,4,24
結局,4,19
敗北,4,16
オリンピック,4,15
東,4,8
全体,4,13
ジョン,4,10
呼ば,4,13
分析,4,12
及ぼす,4,11
半島,4,15
地帯,4,16
業界,4,22
旅行,4,16
聴衆,4,29
信頼,4,25
年号,4,11
カメルーン,4,9
共演,4,20
手,4,4
諸島,4,25
いい,4,4
オーストリア,4,12
使っ,4,9
消費,4,22
ウィンストン,4,13
準備,4,25
発展,4,19
権力,4,17
実施,4,17
聖,4,13
作成,4,13
古い,4,7
向かっ,4,10
対立,4,12
我々,4,10
残っ,4,10
領,4,14
進ん,4,12
電子,4,16
生じ,4,8
心,4,4
初め,4,9
メール,4,5
宇宙,4,14
多い,4,8
ビデオ,4,12
言う,4,9
わけ,4,5
主要,4,14
電話,4,26
沿岸,4,16
解放,4,21
位,4,7
機会,4,22
部隊,4,21
付近,4,12
アケメネス,4,13
通り,4,12
防衛,4,21
物語,4,22
ケシャ,4,8
ショー,4,7
ライト,4,6
正当,4,11
ファラオ,4,8
大戦,4,16
レコード,4,8
関心,4,18
殺人,4,12
管理,4,25
展示,4,15
生き,4,8
出身,4,12
生まれ,4,10
確保,4,24
訪問,4,22
希望,4,18
うち,4,4
用,4,5
スマート,4,7
死ん,4,7
移民,4,16
生活,4,14
なぜ,4,9
降伏,4,14
ワシントン,4,11
文字,4,10
気温,3,18
所有,3,14
代理,3,16
選出,3,20
推測,3,23
今年,3,10
太平,3,9
族,3,11
受け入れ,3,15
ザ,3,5
積極,3,28
自国,3,14
昨年,3,15
バルカン,3,10
テレビ,3,8
条件,3,13
指摘,3,23
誌,3,14
制度,3,17
促進,3,20
部門,3,18
優先,3,23
監視,3,25
主,3,5
以外,3,9
期待,3,21
トラキア,3,9
カエサル,3,10
攻撃,3,22
例,3,8
協議,3,28
分類,3,23
総,3,14
やり,3,5
組合,3,17
占領,3,19
雇用,3,17
業績,3,30
給,3,12
士,3,3
渡り,3,14
かかる,3,7
アンデス,3,11
類似,3,25
デジタル,3,15
にて,3,4
ユーザー,3,9
率い,3,13
特別,3,17
探検,3,23
低地,3,13
区域,3,15
支援,3,16
サハラ,3,7
公式,3,10
開催,3,25
物質,3,23
平行,3,11
広がっ,3,11
語源,3,27
助け,3,10
コロンブス,3,12
少ない,3,10
パレード,3,9
過ぎ,3,16
撮影,3,30
通じ,3,13
変える,3,12
改宗,3,15
徒,3,10
似,3,6
スタイル,3,9
港,3,12
表現,3,19
合理,3,17
湖,3,12
マーガレット,3,13
進軍,3,20
競争,3,26
誕生,3,18
越え,3,14
廃墟,3,26
いれ,3,4
古典,3,13
残し,3,10
深く,3,12
はじめ,3,8
建物,3,16
デ,3,5
強い,3,13
指揮,3,21
健康,3,21
初頭,3,23
民,3,5
注意,3,21
ブリスベン,3,12
法案,3,18
区,3,4
汚染,3,15
ゴルフ,3,7
本当,3,11
勢力,3,15
後年,3,15
アイスランド,3,14
減少,3,16
農地,3,19
判断,3,18
パプアニューギニア,3,21
判決,3,14
す,3,2
クリストファー,3,12
党内,3,14
フィンランド,3,13
後者,3,17
外,3,5
プレート,3,6
首相,3,18
おそらく,3,7
製品,3,23
示唆,3,15
いずれ,3,8
国内,3,12
アテネ,3,9
周り,3,10
面積,3,25
河川,3,11
スイス,3,6
推定,3,19
南部,3,19
立つ,3,6
伝え,3,8
ずっと,3,7
学者,3,16
運河,3,20
以降,3,12
ほんの,3,6
財政,3,19
付け加え,3,15
選ん,3,16
アルファベット,3,15
医療,3,24
カード,3,7
評判,3,19
前線,3,24
欠け,3,7
マーケット,3,11
世論,3,20
闘争,3,24
外国,3,13
同様,3,20
選択,3,22
戦,3,13
大きく,3,7
アヘン,3,5
海外,3,15
収集,3,16
コメント,3,8
出演,3,19
キュリー,3,8
十分,3,6
レーダー,3,8
実行,3,14
戦後,3,22
テクノロジー,3,15
能力,3,12
シリーズ,3,10
認識,3,33
上回る,3,10
カトリック,3,11
旅,3,10
見つける,3,12
全国,3,14
避妊,3,23
火曜,3,22
学習,3,19
隊,3,11
自ら,3,8
市内,3,9
値,3,10
アカデミー,3,13
むしろ,3,5
ランドマーク,3,13
列強,3,17
食料,3,19
内容,3,14
首都,3,19
カップ,3,7
同盟,3,19
行い,3,8
多様,3,20
選手,3,19
ポール,3,8
様子,3,17
すぎ,3,7
依存,3,14
強調,3,26
訓練,3,25
着陸,3,21
取っ,3,9
パイロット,3,13
伯爵,3,24
引き起こす,3,21
三島,3,13
離れ,3,20
ジャスミン,3,14
ターゲット,3,14
プリンセス,3,10
なし,3,5
手段,3,13
イベント,3,9
メッセージ,3,13
マヤ,3,4
人種,3,16
リリース,3,7
しまっ,3,5
拡大,3,11
業,3,13
スターリン,3,10
相当,3,15
民間,3,17
コース,3,5
作詞,3,19
卿,3,10
今週,3,15
ヒット,3,7
機関,3,30
関税,3,26
予想,3,17
意図,3,20
始まる,3,12
炭素,3,19
排出,3,16
締結,3,27
衝撃,3,30
晩年,3,18
ヒッチコック,3,15
エネルギー,3,15
課す,3,17
いつ,3,3
登場,3,24
送っ,3,10
製作,3,21
唯一,3,12
精神,3,23
海岸,3,18
貢献,3,23
環境,3,31
招待,3,17
名誉,3,19
各,3,6
オスカー,3,8
ブランド,3,11
圧力,3,7
価格,3,18
空気,3,14
かなり,3,9
作る,3,8
送信,3,18
含ん,3,8
レビュー,3,8
反対,3,11
祖母,3,14
内戦,3,17
長官,3,16
中央,3,9
ヘンリー,3,6
かつて,3,5
過ごし,3,16
答え,3,14
働い,3,15
もたらさ,3,11
器,3,16
数字,3,19
不在,3,10
無効,3,20
導く,3,16
安定,3,14
番組,3,23
わずか,3,9
ハーン,3,5
カロライナ,3,11
世代,3,10
短,3,12
未,3,5
ボグド,3,14
資料,3,23
明白,3,13
サービス,3,10
日付,3,9
特定,3,18
国々,3,11
共,3,6
確立,3,20
命,3,8
派遣,3,22
有名,3,12
ディーゼル,3,14
当初,3,13
ヘロデ,3,9
風,3,9
文書,3,14
大使,3,11
上手く,3,8
協力,3,10
トトメス,3,8
非,3,8
終了,3,13
拒否,3,14
春,3,9
中華,3,14
探し,3,12
共有,3,12
夢,3,13
もはや,3,9
資本,3,18
病院,3,19
言わ,3,9
及び,3,6
抗議,3,27
圏,3,12
回,3,6
宣伝,3,15
イングランド,3,16
キプリング,3,13
根本,3,15
保証,3,21
驚き,3,25
職場,3,30
埋葬,3,22
最良,3,19
スコットランド,3,17
構造,3,24
改革,3,16
良い,3,9
テーマ,3,6
公園,3,17
事業,3,21
止める,3,7
エピソード,3,13
土曜,2,21
助ける,2,11
遂げ,2,17
絵,2,12
カルロス,2,9
変動,2,20
挙げ,2,15
保つ,2,10
極端,2,26
立法,2,13
いかに,2,8
番,2,12
チャット,2,10
恩恵,2,20
支払う,2,11
葉,2,12
始まり,2,13
上がる,2,9
措置,2,24
マーク,2,5
ポイント,2,11
取ら,2,10
ごと,2,6
進む,2,14
ファンド,2,9
づけ,2,6
ラビング,2,12
廃棄,2,24
調達,2,27
商品,2,20
ツイッター,2,12
論者,2,23
取締,2,23
顕著,2,29
普通,2,22
リスト,2,6
靴,2,13
社債,2,20
忠誠,2,21
見なす,2,13
米,2,6
リード,2,7
プレミアム,2,10
生産,2,16
余儀,2,22
ゴンザレス,2,14
ロイヤル,2,9
アイルランド,2,14
建造,2,18
グランド,2,12
表面,2,17
悩まさ,2,15
カーソン,2,7
肺,2,8
コットン,2,9
ビル,2,6
プレイス,2,7
率直,2,19
思い,2,11
敷地,2,21
こそ,2,3
メートル,2,7
平壌,2,21
人物,2,10
登録,2,28
ソフト,2,5
マン,2,4
ボランティア,2,17
アナヤ,2,6
ディレクター,2,14
間違い,2,26
火山,2,7
阻害,2,17
ジャティング,2,18
働く,2,14
高等,2,22
設計,2,20
リンク,2,6
密接,2,22
表し,2,9
パフォーマンス,2,14
デザイナー,2,15
観点,2,27
アンディ,2,11
効果,2,16
ミス,2,5
取り組み,2,22
祝い,2,11
プロジェクト,2,17
マーティン,2,10
ウィンターコルン,2,17
北朝鮮,2,34
件,2,6
首,2,9
受ける,2,12
あの,2,4
作っ,2,8
構築,2,30
ペア,2,4
欧州,2,14
債,2,13
躊躇,2,39
全,2,6
亡くなる,2,9
れれ,2,4
トーナメント,2,11
スノー,2,4
タラ,2,5
思っ,2,10
続い,2,15
フロリダ,2,11
住民,2,12
優勢,2,30
魅力,2,16
偉業,2,24
波,2,8
頭,2,16
介入,2,6
ドス,2,6
フォルクスワーゲン,2,20
日曜,2,22
機密,2,27
ドラマ,2,8
ケルト,2,7
終え,2,13
日常,2,15
輸入,2,18
ジョージ,2,14
解体,2,20
出馬,2,15
界,2,9
迎え,2,9
ゲイヤー,2,10
入り,2,4
体制,2,15
ポーランド,2,14
スタジオ,2,13
回避,2,22
フィクション,2,13
経営,2,22
障害,2,23
見つけ,2,11
エディンバラ,2,18
妥協,2,15
ミュージカル,2,15
精巧,2,19
率いる,2,14
弟,2,7
像,2,13
行為,2,15
銃撃,2,29
非難,2,27
検討,2,22
相手,2,13
ジョセフ,2,11
ニコラス,2,8
子孫,2,13
記事,2,18
対抗,2,14
新,2,13
ジム,2,7
兄弟,2,12
トラック,2,9
チャンピオン,2,15
父親,2,20
ラブーフ,2,7
楽曲,2,19
バンド,2,10
出,2,5
市民,2,10
社,2,7
ラボ,2,8
会議,2,26
天津,2,13
同意,2,19
総督,2,27
女,2,3
起源,2,23
祖先,2,15
地上,2,9
勃発,2,18
選ば,2,20
死後,2,15
明治,2,16
著しく,2,13
慣習,2,25
小型,2,12
フォード,2,9
ほか,2,7
再,2,6
栽培,2,21
シチリア,2,10
ラマー,2,5
舞台,2,19
宣告,2,16
ジョゼフ,2,13
出会っ,2,12
演劇,2,29
館,2,16
衝突,2,24
ヘルツル,2,8
組む,2,14
備え,2,14
ポスター,2,11
制作,2,15
衰え,2,12
高地,2,16
ディスプレイ,2,14
果たし,2,13
博士,2,15
アルバレス,2,11
多大,2,9
指示,2,14
ゴール,2,7
死亡,2,9
試料,2,23
統計,2,21
エンデュランス,2,18
友好,2,10
報道,2,24
試み,2,14
進展,2,21
丘陵,2,15
許さ,2,13
入植,2,14
織物,2,26
数十,2,15
ラテンアメリカ,2,15
廃止,2,16
急進,2,20
姿勢,2,22
リーダー,2,9
ストリート,2,9
読む,2,17
サンタ,2,8
法王,2,12
排除,2,20
南極,2,21
ミケーネ,2,11
閉鎖,2,29
小,2,3
肢,2,8
アントニオ,2,11
マルコ,2,6
地位,2,13
ポンペイウス,2,16
変遷,2,24
バーゴイン,2,13
灯台,2,11
堂,2,11
礼拝,2,13
ニコライ,2,8
モリコーネ,2,12
侵略,2,20
ナポレオン,2,13
死刑,2,12
競馬,2,30
アーティスト,2,12
ベルギー,2,11
中世,2,9
採択,2,18
ジョリオ,2,13
現金,2,19
裁定,2,20
スポークスマン,2,16
警官,2,27
広大,2,8
全土,2,9
つつ,2,2
承認,2,22
アート,2,5
育っ,2,9
デイビッド,2,18
ペべ,2,5
派,2,9
下院,2,12
繰り広げ,2,31
レーガン,2,8
釈放,2,19
ヨーク,2,6
優勝,2,29
シーズン,2,10
プロセス,2,9
コスト,2,6
リットル,2,9
あらゆる,2,8
一員,2,11
アンセルミ,2,11
ティナ,2,7
勤務,2,23
当,2,6
解決,2,20
起こる,2,13
発言,2,16
ファシスト,2,10
保守,2,15
扱う,2,8
発達,2,21
レーベル,2,7
急,2,9
エルドアン,2,13
ヒラリー,2,7
バローゾ,2,12
終わり,2,15
家畜,2,20
広範,2,20
穀物,2,23
黒海,2,21
近隣,2,21
流出,2,15
水力,2,6
ヤシ,2,5
儀式,2,21
枝,2,8
北西,2,11
反応,2,11
加盟,2,18
あるいは,2,9
カンザス,2,11
流入,2,12
まず,2,7
西部,2,16
地形,2,13
平野,2,16
属し,2,13
ウクライナ,2,11
デルタ,2,10
北海,2,15
マグマ,2,8
解任,2,19
トーマス,2,7
示す,2,7
機械,2,27
広がる,2,11
地面,2,15
周辺,2,13
嵐,2,12
砂塵,2,23
連れ,2,12
カヌー,2,5
アラスカ,2,8
超え,2,14
扱わ,2,8
南米,2,15
危険,2,16
生態,2,19
良好,2,13
増大,2,17
大幅,2,15
木製,2,18
ドナウ,2,9
論争,2,21
峡谷,2,16
ノルウェー,2,10
制圧,2,13
モイミール,2,11
スロバキア,2,14
公国,2,12
雨季,2,16
基づい,2,16
天気,2,10
気団,2,12
広く,2,6
大臣,2,9
行政,2,15
モナコ,2,7
エル,2,5
初,2,7
有し,2,7
兵士,2,10
海峡,2,19
オバマ,2,9
頼っ,2,17
スウェーデン,2,16
別々,2,10
行き,2,9
サーミ,2,7
重,2,9
終わっ,2,14
死,2,6
ワイン,2,6
アルコール,2,9
ラグーン,2,9
アウグストゥス,2,18
フェニキア,2,11
ルート,2,5
長年,2,14
分野,2,15
複数,2,27
就労,2,19
統一,2,13
対策,2,19
溶かし,2,17
周囲,2,15
大気,2,9
諸,2,15
圧倒,2,15
急速,2,19
ベニス,2,7
高く,2,11
もたらし,2,10
中等,2,16
将来,2,16
留まる,2,14
執筆,2,23
恋,2,10
トリックス,2,11
サウスシー,2,12
大きい,2,8
裏付ける,2,22
証拠,2,20
ヒスパニア,2,11
測定,2,20
満月,2,16
展開,2,22
反,2,4
依頼,2,24
パルマ,2,7
具体,2,15
低下,2,10
称号,2,15
故,2,9
譲渡,2,32
西側,2,17
キューバ,2,10
君主,2,12
通し,2,11
満足,2,19
守ら,2,8
スパルタ,2,10
分割,2,16
フィリッポス,2,15
出発,2,14
追放,2,17
洗礼,2,14
団,2,6
アラブ,2,7
約束,2,16
本人,2,7
所得,2,19
放棄,2,20
貴族,2,23
アルドリン,2,12
タイトル,2,9
沈,2,7
劇,2,15
詩,2,13
全般,2,16
司法,2,13
見え,2,9
聖書,2,23
ジェームス,2,13
失敗,2,16
カデシュ,2,12
没落,2,19
満州,2,18
民国,2,13
空間,2,20
国立,2,13
崩壊,2,27
王朝,2,16
送り,2,11
編集,2,27
数々,2,16
落とし,2,15
シルト,2,7
壁,2,16
肥料,2,18
変わり,2,13
記録,2,26
干支,2,7
旧暦,2,19
記さ,2,12
焼失,2,17
カナン,2,6
青銅,2,22
中東,2,12
型,2,9
石,2,5
神,2,9
いえる,2,5
上院,2,12
後悔,2,19
医学,2,15
応じ,2,10
遼,2,15
契丹,2,13
ケープタウン,2,14
通っ,2,11
効く,2,9
育て,2,9
残念,2,17
会い,2,8
事,2,8
運動,2,23
たる,2,5
地点,2,15
露出,2,26
業務,2,23
プロデューサー,2,17
想像,2,26
突然,2,21
オプション,2,13
比べ,2,7
追加,2,14
ロビイスト,2,13
異なる,2,16
作り出す,2,16
スキャンダル,2,16
生成,2,11
表示,2,13
明るみ,2,10
生徒,2,15
結ん,2,13
女史,2,8
セクション,2,12
台無し,2,18
ピュー,2,6
恐れ,2,12
背景,2,21
ボール,2,9
店,2,8
園,2,13
ヘモグロビン,2,17
対象,2,18
日間,2,16
好き,2,9
コマーシャル,2,12
実験,2,26
驚く,2,23
鉄道,2,25
団体,2,13
気質,2,21
さらなる,2,9
雨,2,8
雲,2,12
クリスチャン,2,13
ステップ,2,10
長い,2,10
ポスト,2,9
薬,2,16
ホルモン,2,11
スーパー,2,7
強力,2,13
信念,2,17
定期,2,20
考える,2,9
すぎる,2,8
創設,2,23
引き出す,2,14
レート,2,4
任期,2,18
打倒,2,15
ロケット,2,11
ジャーナリスト,2,16
ひとりぼっち,2,14
わかる,2,6
顔,2,18
待つ,2,10
有権,2,21
保存,2,15
治療,2,25
果たす,2,14
発行,2,15
ソーシャル,2,10
被っ,2,11
例えば,2,15
正しい,2,8
控えめ,2,15
か月,2,7
飛行,2,15
クライン,2,8
規定,2,19
徴収,2,18
規則,2,20
浮き彫り,2,26
版,2,8
額,2,18
国連,2,18
役立つ,2,13
求め,2,9
職人,2,20
ユニット,2,9
グループ,2,9
引用,2,9
温暖,2,25
起訴,2,22
規制,2,19
強化,2,15
熟練,2,30
先月,2,10
はるか,2,7
分離,2,22
容疑,2,24
ナイル,2,6
却下,2,10
しまう,2,6
賞賛,2,30
ガイドライン,2,16
ニューヨーク,2,11
サイト,2,7
かかっ,2,7
ヒル,2,4
稀,2,12
夜,2,8
ブラジル,2,12
大麻,2,14
入れ,2,4
南アフリカ,2,16
地図,2,13
教える,2,14
ダッフィー,2,12
バージョン,2,15
差別,2,16
状,2,7
住宅,2,13
酸化,2,18
料金,2,18
完了,2,9
事務,2,18
階級,2,20
アボッツフォード,2,23
挑戦,2,22
グローバル,2,14
テロ,2,6
わかっ,2,6
参入,2,10
今朝,2,16
つもり,2,6
感じ,2,16
現,2,11
委員,2,18
失わ,2,7
リーヴ,2,8
局,2,7
化学,2,12
セガール,2,9
アナリスト,2,10
示さ,2,7
災害,2,17
才能,2,13
賞与,2,18
交差,2,15
たった,2,9
アイデア,2,11
マイリス,2,8
コンサート,2,10
美,2,9
基準,2,24
興味,2,24
感じる,2,17
伸び,2,10
当然,2,18
南東,2,17
クラブ,2,7
選,2,15
証明,2,20
学ん,2,9
望ん,2,12
政策,2,21
いくら,2,5
大好き,2,12
患者,2,19
広告,2,12
訪れ,2,13
熟知,2,23
年齢,2,23
タルロ,2,8
チーム,2,6
木曜,2,22
ドレス,2,7
あたり,2,9
最悪,2,23
取る,2,9
交通,2,16
捜査,2,19
割合,2,18
救っ,2,12
取り入れる,2,15
韓国,2,25
設定,2,19
禁止,2,17
なさ,2,6
側,2,11
白人,2,7
よく,2,3
着実,2,19
気づい,2,11
製,2,14
回答,2,18
疑問,2,25
コード,2,7
部品,2,19
