 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
prazen,4,prazen,0.5099999999999999,0.5049999999999999,NA,6
žakelj,2,žakelj,0.6249999999999999,0.6249999999999999,NA,6
stoji,5,stoji,0.5200000000000001,0.48999999999999977,NA,5
pokonci,4,pokonci,0.6399999999999999,0.6199999999999999,NA,7
tukaj,29,tukaj,0.4210344827586207,0.41000000000000014,0.07635420308130217,5
želel,4,želel,0.4199999999999998,0.4249999999999998,NA,5
gašper,1,gašper,0.5700000000000001,0.5700000000000001,NA,6
čudoma,1,čudoma,0.53,0.53,NA,6
poslušal,1,poslušal,0.6500000000000001,0.6500000000000001,NA,8
klan,2,klan,0.4149999999999999,0.4149999999999999,NA,4
zbral,3,zbral,0.4599999999999999,0.46999999999999975,NA,5
vsako,11,vsako,0.5372727272727272,0.5200000000000005,NA,5
dolgočasno,6,dolgočasno,0.9500000000000001,0.99,NA,10
noč,6,noč,0.4816666666666667,0.54,NA,3
mačke,8,mačke,0.6124999999999998,0.6099999999999999,NA,5
so,185,so,0.22589189189189193,0.2200000000000002,0.04965164257035469,2
resnično,3,resnično,0.6899999999999998,0.6599999999999999,NA,8
skrivnostna,2,skrivnostna,0.8050000000000002,0.8050000000000002,NA,11
bitja,2,bitja,0.5150000000000001,0.5150000000000001,NA,5
opomni,2,opomni,0.73,0.73,NA,6
me,40,me,0.18325000000000002,0.15999999999999992,0.07524584706148241,2
da,237,da,0.17556962025316455,0.16000000000000014,0.06666396939477583,2
pošljem,1,pošljem,0.6000000000000001,0.6000000000000001,NA,7
še,71,še,0.2449295774647887,0.24,0.05706120359893831,2
eno,13,eno,0.3453846153846154,0.33999999999999986,NA,3
e,2,e,0.20999999999999994,0.20999999999999994,NA,1
pošto,1,pošto,0.6300000000000003,0.6300000000000003,NA,5
misliš,23,misliš,0.5904347826086958,0.6000000000000001,0.12421854026952604,6
pojdi,8,pojdi,0.38125,0.385,NA,5
ven,7,ven,0.3185714285714285,0.28,NA,3
pritisnite,5,pritisnite,0.7419999999999999,0.7600000000000001,NA,10
rdečega,4,rdečega,0.5675,0.575,NA,7
gumba,2,gumba,0.4800000000000001,0.4800000000000001,NA,5
vse,57,vse,0.39087719298245616,0.3899999999999999,0.09182899251219553,3
pred,27,pred,0.2744444444444444,0.27,0.061483712587808534,4
komaj,2,komaj,0.3500000000000001,0.3500000000000001,NA,5
šestdesetimi,2,šestdesetimi,1.03,1.03,NA,12
leti,5,leti,0.44399999999999995,0.4099999999999999,NA,4
opoteča,3,opoteča,0.7999999999999999,0.77,NA,7
k,12,k,0.08666666666666663,0.07999999999999996,NA,1
enim,3,enim,0.38999999999999996,0.44999999999999973,NA,4
prihaja,14,prihaja,0.6421428571428571,0.655,NA,7
ko,84,ko,0.1563095238095238,0.1599999999999998,0.04031954984586562,2
od,84,od,0.18345238095238095,0.18000000000000016,0.05872644507778352,2
drugih,5,drugih,0.576,0.6200000000000001,NA,6
odhaja,3,odhaja,0.6366666666666667,0.6600000000000001,NA,6
strma,1,strma,0.6400000000000001,0.6400000000000001,NA,5
pot,17,pot,0.34470588235294114,0.32999999999999985,NA,3
boleča,1,boleča,0.54,0.54,NA,6
za,195,za,0.20738461538461536,0.20000000000000018,0.05064538118237914,2
naše,1,naše,0.38000000000000034,0.38000000000000034,NA,4
noge,9,noge,0.4411111111111111,0.44999999999999973,NA,4
ja,10,ja,0.356,0.35,NA,2
zakaj,57,zakaj,0.4910526315789474,0.4999999999999999,0.07323799729280393,5
sediš,1,sediš,0.5499999999999998,0.5499999999999998,NA,5
ravno,1,ravno,0.3600000000000003,0.3600000000000003,NA,5
dvom,2,dvom,0.43499999999999994,0.43499999999999994,NA,4
korenine,5,korenine,0.71,0.69,NA,8
požene,2,požene,0.6699999999999999,0.6699999999999999,NA,6
ljubezen,102,ljubezen,0.7119607843137256,0.72,0.11838818846494907,8
ovene,2,ovene,0.6399999999999999,0.6399999999999999,NA,5
kako,81,kako,0.37444444444444436,0.37,0.050868991743375995,4
nikoli,47,nikoli,0.5491489361702128,0.5599999999999996,0.07324775175502754,6
nisem,24,nisem,0.4895833333333333,0.5,0.08992956348659152,5
pomislil,3,pomislil,0.5366666666666667,0.5000000000000002,NA,8
ženska,11,ženska,0.5945454545454546,0.6100000000000001,NA,6
zavpila,2,zavpila,0.6150000000000001,0.6150000000000001,NA,7
ves,14,ves,0.29999999999999993,0.29499999999999993,NA,3
glas,8,glas,0.55625,0.56,NA,4
bolje,31,bolje,0.4951612903225807,0.5000000000000001,0.08111604462194434,5
črn,2,črn,0.47000000000000014,0.47000000000000014,NA,3
kos,3,kos,0.42333333333333334,0.3799999999999999,NA,3
kruha,4,kruha,0.5775,0.585,NA,5
kakor,27,kakor,0.425925925925926,0.41999999999999993,0.05857943383634837,5
prazna,7,prazna,0.572857142857143,0.5900000000000001,NA,6
torba,1,torba,0.48999999999999977,0.48999999999999977,NA,5
verjamem,3,verjamem,0.7000000000000001,0.78,NA,8
hoče,11,hoče,0.4545454545454545,0.44999999999999996,NA,4
uživati,3,uživati,0.7533333333333333,0.71,NA,7
mora,25,mora,0.3488,0.33999999999999986,0.06107831038920445,4
prelivati,2,prelivati,0.8499999999999999,0.8499999999999999,NA,9
tašča,1,tašča,0.6299999999999999,0.6299999999999999,NA,5
pozablja,1,pozablja,0.7900000000000003,0.7900000000000003,NA,8
bila,78,bila,0.3573076923076923,0.3500000000000001,0.07513531514443819,4
sama,20,sama,0.507,0.51,0.07078841713161836,4
snaha,1,snaha,0.6900000000000004,0.6900000000000004,NA,5
nič,46,nič,0.3865217391304348,0.35999999999999993,0.10312966492857314,3
posuši,8,posuši,0.6525,0.625,NA,6
prej,12,prej,0.35333333333333333,0.3550000000000002,NA,4
solza,2,solza,0.535,0.535,NA,5
jezi,8,jezi,0.48000000000000004,0.47,NA,4
nihče,23,nihče,0.4960869565217391,0.49,0.08207838938344683,5
prav,27,prav,0.3474074074074074,0.3400000000000003,0.05872677429592391,4
ravna,2,ravna,0.3949999999999999,0.3949999999999999,NA,5
pogum,4,pogum,0.5499999999999999,0.5399999999999998,NA,5
zmožnost,2,zmožnost,0.7999999999999999,0.7999999999999999,NA,8
premagovanja,2,premagovanja,0.895,0.895,NA,12
strahu,2,strahu,0.5950000000000002,0.5950000000000002,NA,6
šah,6,šah,0.5516666666666666,0.55,NA,3
zabavna,2,zabavna,0.6649999999999999,0.6649999999999999,NA,7
aktivnost,1,aktivnost,1.02,1.02,NA,9
žal,5,žal,0.354,0.28,NA,3
ti,84,ti,0.1789285714285714,0.16999999999999993,0.05477264387453652,2
spoznaš,7,spoznaš,0.8642857142857144,0.8299999999999998,NA,7
visoki,5,visoki,0.6080000000000001,0.6099999999999999,NA,6
dolžniki,2,dolžniki,0.77,0.77,NA,8
slabi,3,slabi,0.4399999999999998,0.39,NA,5
plačniki,2,plačniki,0.685,0.685,NA,8
zelo,31,zelo,0.4080645161290323,0.40000000000000036,0.06793827154774325,4
zanimivo,3,zanimivo,0.6966666666666667,0.6500000000000001,NA,8
oko,4,oko,0.4074999999999999,0.37499999999999994,NA,3
zob,3,zob,0.3066666666666668,0.3100000000000003,NA,3
mulo,1,mulo,0.6,0.6,NA,4
dirkal,1,dirkal,0.5499999999999998,0.5499999999999998,NA,6
dan,43,dan,0.35651162790697677,0.34999999999999987,0.07093671339054441,3
vzemite,1,vzemite,0.8099999999999999,0.8099999999999999,NA,7
te,48,te,0.17020833333333332,0.15500000000000014,0.04552881794961176,2
dve,10,dve,0.346,0.33999999999999997,NA,3
delnici,1,delnici,0.6599999999999999,0.6599999999999999,NA,7
pošteno,5,pošteno,0.692,0.6399999999999999,NA,7
plačilo,8,plačilo,0.6512500000000001,0.645,NA,7
boljše,4,boljše,0.5225000000000001,0.505,NA,6
bo,86,bo,0.19604651162790698,0.18499999999999994,0.05855387242705089,2
moški,11,moški,0.5209090909090909,0.53,NA,5
baru,2,baru,0.44499999999999984,0.44499999999999984,NA,4
bili,12,bili,0.3241666666666667,0.34999999999999987,NA,4
očitno,4,očitno,0.5475,0.5549999999999999,NA,6
pijani,2,pijani,0.5750000000000002,0.5750000000000002,NA,6
kakšen,15,kakšen,0.5406666666666667,0.5599999999999999,NA,6
on,22,on,0.30090909090909085,0.2899999999999998,0.08273226758147968,2
več,57,več,0.3752631578947368,0.3700000000000001,0.0910582089357632,3
ljubezni,36,ljubezni,0.7527777777777778,0.7449999999999998,0.10993965797227913,8
zaupanja,2,zaupanja,0.8500000000000001,0.8500000000000001,NA,8
bolezen,8,bolezen,0.6849999999999999,0.6749999999999999,NA,7
zadržala,2,zadržala,0.6599999999999999,0.6599999999999999,NA,8
že,38,že,0.21921052631578944,0.21999999999999975,0.07131773157192464,2
tretji,2,tretji,0.4149999999999998,0.4149999999999998,NA,6
teden,8,teden,0.38249999999999995,0.4099999999999999,NA,5
doma,15,doma,0.43133333333333324,0.4399999999999997,NA,4
povedal,12,povedal,0.5724999999999999,0.55,NA,7
drva,2,drva,0.38,0.38,NA,4
treba,32,treba,0.36875,0.37000000000000005,0.049291860382825875,5
pripraviti,2,pripraviti,0.7999999999999999,0.7999999999999999,NA,10
kadar,17,kadar,0.4047058823529412,0.4099999999999997,NA,5
češnje,3,češnje,0.54,0.5300000000000002,NA,6
zrele,2,zrele,0.47,0.47,NA,5
kdaj,19,kdaj,0.3357894736842106,0.32999999999999996,NA,4
boste,15,boste,0.4186666666666666,0.41999999999999993,NA,5
morali,2,morali,0.4449999999999999,0.4449999999999999,NA,6
priti,1,priti,0.5800000000000001,0.5800000000000001,NA,5
ok,3,ok,0.5633333333333334,0.5599999999999999,NA,2
kod,6,kod,0.2683333333333333,0.2749999999999999,NA,3
morem,12,morem,0.43333333333333335,0.4200000000000001,NA,5
kakšne,5,kakšne,0.47199999999999986,0.46999999999999975,NA,6
duhove,2,duhove,0.6000000000000001,0.6000000000000001,NA,6
bomo,8,bomo,0.33375,0.3299999999999998,NA,4
dobiček,4,dobiček,0.7,0.6699999999999999,NA,7
bil,77,bil,0.2551948051948052,0.25,0.07621927338509375,3
bistvu,3,bistvu,0.56,0.6000000000000001,NA,6
moder,5,moder,0.4879999999999999,0.5299999999999998,NA,5
svojih,7,svojih,0.5357142857142858,0.5,NA,6
ustih,3,ustih,0.6499999999999999,0.6400000000000001,NA,5
nima,16,nima,0.38125,0.37000000000000005,NA,4
dveh,6,dveh,0.4383333333333334,0.405,NA,4
jezikov,2,jezikov,0.5799999999999996,0.5799999999999996,NA,7
vladarjevi,2,vladarjevi,0.62,0.62,NA,10
navzočnosti,2,navzočnosti,0.725,0.725,NA,11
najduhovitejši,2,najduhovitejši,0.7650000000000001,0.7650000000000001,NA,14
šaljivec,2,šaljivec,0.44999999999999973,0.44999999999999973,NA,8
nem,2,nem,0.20999999999999996,0.20999999999999996,NA,3
imaš,15,imaš,0.4926666666666666,0.45999999999999996,NA,4
jezik,16,jezik,0.58375,0.58,NA,5
dobro,62,dobro,0.4637096774193549,0.44,0.08640179715439285,5
zagrajen,2,zagrajen,0.8849999999999999,0.8849999999999999,NA,8
pa,123,pa,0.15065040650406505,0.1499999999999999,0.04215225668617511,2
vendar,24,vendar,0.4475,0.43,0.06905613658466568,6
uhaja,2,uhaja,0.5599999999999996,0.5599999999999996,NA,5
dim,6,dim,0.37833333333333335,0.38999999999999996,NA,3
spustil,2,spustil,0.6499999999999999,0.6499999999999999,NA,7
z,151,z,0.13331125827814572,0.1399999999999999,0.03570893843069547,1
vseh,8,vseh,0.4475,0.43000000000000016,NA,4
strani,13,strani,0.5707692307692308,0.54,NA,6
zlomil,1,zlomil,0.5800000000000001,0.5800000000000001,NA,6
novo,16,novo,0.34875,0.32000000000000006,NA,4
ravnilo,1,ravnilo,0.6299999999999999,0.6299999999999999,NA,7
zlata,11,zlata,0.5918181818181819,0.53,NA,5
vaza,2,vaza,0.5149999999999999,0.5149999999999999,NA,4
redka,5,redka,0.5339999999999999,0.54,NA,5
draga,13,draga,0.5161538461538463,0.52,NA,5
govorim,3,govorim,0.5,0.51,NA,7
dolgo,24,dolgo,0.42166666666666663,0.3949999999999998,0.07080881928749334,5
obira,1,obira,0.6099999999999999,0.6099999999999999,NA,5
kosti,5,kosti,0.6279999999999999,0.6400000000000001,NA,5
preveč,23,preveč,0.5478260869565217,0.5500000000000002,0.1062792270487483,6
sreče,17,sreče,0.6405882352941177,0.6499999999999999,NA,5
nevarno,4,nevarno,0.6100000000000001,0.625,NA,7
točka,2,točka,0.57,0.57,NA,5
začetek,7,začetek,0.7614285714285715,0.77,NA,7
daljice,2,daljice,0.7150000000000001,0.7150000000000001,NA,7
bližje,2,bližje,0.6099999999999999,0.6099999999999999,NA,6
meso,2,meso,0.42500000000000004,0.42500000000000004,NA,4
slajše,2,slajše,0.7999999999999998,0.7999999999999998,NA,6
poznaš,4,poznaš,0.7500000000000001,0.79,NA,6
konec,19,konec,0.6268421052631579,0.6299999999999999,NA,5
praviš,7,praviš,0.5514285714285714,0.56,NA,6
svet,12,svet,0.5083333333333334,0.5150000000000001,NA,4
prideš,5,prideš,0.5099999999999999,0.5199999999999996,NA,6
jokom,1,jokom,0.5699999999999998,0.5699999999999998,NA,5
odideš,1,odideš,0.8300000000000001,0.8300000000000001,NA,6
s,98,s,0.14520408163265303,0.14000000000000012,0.040361367461228,1
stokom,1,stokom,0.7200000000000002,0.7200000000000002,NA,6
rad,21,rad,0.3142857142857143,0.27,0.08062679624113092,3
sprašuje,1,sprašuje,0.6199999999999999,0.6199999999999999,NA,8
veliko,62,veliko,0.5401612903225805,0.53,0.07956518803297183,6
naslednji,5,naslednji,0.688,0.7100000000000002,NA,9
osvežil,2,osvežil,0.625,0.625,NA,7
pod,12,pod,0.2541666666666667,0.25,NA,3
prho,2,prho,0.43500000000000005,0.43500000000000005,NA,4
mazač,1,mazač,0.57,0.57,NA,5
delo,27,delo,0.4192592592592593,0.4099999999999999,0.089024587778214,4
najde,5,najde,0.4779999999999999,0.44999999999999973,NA,5
mojstru,1,mojstru,0.4700000000000002,0.4700000000000002,NA,7
godi,1,godi,0.31999999999999984,0.31999999999999984,NA,4
vročem,2,vročem,0.48,0.48,NA,6
soncu,4,soncu,0.5125,0.51,NA,5
vila,2,vila,0.5650000000000001,0.5650000000000001,NA,4
ozka,3,ozka,0.5366666666666667,0.54,NA,4
tlakovana,2,tlakovana,0.7100000000000002,0.7100000000000002,NA,9
cesta,4,cesta,0.5824999999999999,0.5999999999999999,NA,5
plišasti,1,plišasti,0.73,0.73,NA,8
stolček,1,stolček,0.6699999999999999,0.6699999999999999,NA,7
naslanjal,1,naslanjal,0.73,0.73,NA,9
ob,17,ob,0.19588235294117648,0.19999999999999996,NA,2
steno,3,steno,0.5833333333333334,0.5800000000000001,NA,5
koliko,13,koliko,0.5023076923076922,0.4999999999999999,NA,6
stalo,3,stalo,0.5599999999999999,0.56,NA,5
znan,3,znan,0.4366666666666666,0.45999999999999996,NA,4
podjetju,2,podjetju,0.7849999999999999,0.7849999999999999,NA,8
vodi,9,vodi,0.48666666666666675,0.41999999999999993,NA,4
janko,4,janko,0.5150000000000001,0.5100000000000001,NA,5
ima,89,ima,0.30988764044943823,0.30999999999999983,0.0615437066219577,3
rokah,4,rokah,0.4875,0.4850000000000001,NA,5
damo,3,damo,0.40666666666666657,0.4500000000000002,NA,4
boš,38,boš,0.3134210526315789,0.305,0.0756820327627535,3
prišel,10,prišel,0.4960000000000001,0.5,NA,6
menoj,6,menoj,0.42166666666666663,0.44999999999999996,NA,5
slišiš,3,slišiš,0.7866666666666667,0.7700000000000002,NA,6
razumem,7,razumem,0.6342857142857143,0.6900000000000001,NA,7
teta,3,teta,0.39333333333333337,0.3999999999999999,NA,4
agata,2,agata,0.6599999999999999,0.6599999999999999,NA,5
zajokala,2,zajokala,0.665,0.665,NA,8
vojna,21,vojna,0.5523809523809524,0.5899999999999999,0.10743346831122356,5
med,23,med,0.3147826086956522,0.2899999999999999,0.07705839486572287,3
lovcem,1,lovcem,0.6000000000000001,0.6000000000000001,NA,6
volkom,1,volkom,0.5599999999999996,0.5599999999999996,NA,6
pelje,5,pelje,0.502,0.54,NA,5
miru,7,miru,0.43428571428571416,0.3999999999999999,NA,4
spet,8,spet,0.41625,0.41000000000000014,NA,4
počnemo,3,počnemo,0.7700000000000001,0.79,NA,7
povedati,2,povedati,0.7950000000000002,0.7950000000000002,NA,8
banka,3,banka,0.5700000000000001,0.5700000000000001,NA,5
pritisnila,2,pritisnila,0.7050000000000001,0.7050000000000001,NA,10
dolga,15,dolga,0.436,0.44999999999999996,NA,5
utopljen,1,utopljen,0.7799999999999999,0.7799999999999999,NA,8
dvignil,1,dvignil,0.48,0.48,NA,7
površje,1,površje,0.8699999999999997,0.8699999999999997,NA,7
diana,1,diana,0.6,0.6,NA,5
znova,2,znova,0.5449999999999999,0.5449999999999999,NA,5
trpi,2,trpi,0.47499999999999987,0.47499999999999987,NA,4
migrene,1,migrene,0.69,0.69,NA,7
živimo,3,živimo,0.6466666666666666,0.5999999999999999,NA,6
iz,73,iz,0.1998630136986301,0.20000000000000018,0.058625655954736205,2
korenin,5,korenin,0.5980000000000002,0.6200000000000001,NA,7
vej,1,vej,0.21999999999999975,0.21999999999999975,NA,3
glej,2,glej,0.55,0.55,NA,4
svetilniki,2,svetilniki,1.04,1.04,NA,10
kam,24,kam,0.3004166666666666,0.30000000000000004,0.043443369907143356,3
šel,23,šel,0.36000000000000004,0.33999999999999986,0.07442533462996732,3
zdravnik,7,zdravnik,0.6799999999999999,0.6399999999999999,NA,8
vas,16,vas,0.303125,0.26,NA,3
jutri,18,jutri,0.5194444444444444,0.4949999999999999,NA,5
radi,13,radi,0.3976923076923077,0.3900000000000001,NA,4
bi,142,bi,0.16239436619718312,0.16000000000000003,0.04129811879671504,2
videli,12,videli,0.5066666666666667,0.49,NA,6
jasno,10,jasno,0.587,0.595,NA,5
majhne,5,majhne,0.588,0.61,NA,6
kapljice,2,kapljice,0.7499999999999999,0.7499999999999999,NA,8
hitro,23,hitro,0.46260869565217394,0.45999999999999996,0.07443803324880942,5
posušijo,2,posušijo,0.72,0.72,NA,8
nadaljuje,1,nadaljuje,0.8899999999999999,0.8899999999999999,NA,9
poveš,6,poveš,0.5016666666666666,0.5149999999999999,NA,5
česa,3,česa,0.42333333333333334,0.3800000000000001,NA,4
moj,32,moj,0.27468750000000003,0.27,0.06855583376890693,3
usb,2,usb,0.5050000000000001,0.5050000000000001,NA,3
ključ,14,ključ,0.5428571428571429,0.4950000000000001,NA,5
obeduj,1,obeduj,0.6299999999999999,0.6299999999999999,NA,6
prijatelji,8,prijatelji,0.73875,0.74,NA,10
toda,18,toda,0.29777777777777786,0.30000000000000004,NA,4
sklepaj,1,sklepaj,0.69,0.69,NA,7
kupčij,1,kupčij,0.6199999999999997,0.6199999999999997,NA,6
njimi,3,njimi,0.43,0.4299999999999997,NA,5
starca,5,starca,0.6799999999999999,0.59,NA,6
vsak,42,vsak,0.4728571428571429,0.47,0.09066646658641389,4
nekaj,32,nekaj,0.391875,0.39000000000000007,0.06444171300485425,5
novega,3,novega,0.5666666666666665,0.5399999999999998,NA,6
pri,56,pri,0.20339285714285715,0.19999999999999996,0.05183341399254393,3
bogatem,2,bogatem,0.665,0.665,NA,7
kmetu,3,kmetu,0.6633333333333332,0.6799999999999999,NA,5
pšenica,2,pšenica,0.6950000000000003,0.6950000000000003,NA,7
življenje,46,življenje,0.7226086956521738,0.74,0.1275596157745842,9
traja,10,traja,0.44000000000000006,0.42500000000000016,NA,5
do,35,do,0.15714285714285708,0.1499999999999999,0.043789850655239285,2
smrti,8,smrti,0.64625,0.635,NA,5
moje,13,moje,0.3446153846153845,0.3600000000000001,NA,4
kljukice,2,kljukice,0.6099999999999999,0.6099999999999999,NA,8
nerjavečega,2,nerjavečega,0.8799999999999999,0.8799999999999999,NA,11
jekla,3,jekla,0.49333333333333335,0.5,NA,5
njena,7,njena,0.4242857142857142,0.42999999999999994,NA,5
nečakinja,5,nečakinja,0.8559999999999999,0.8799999999999999,NA,9
diabetik,2,diabetik,0.8899999999999999,0.8899999999999999,NA,8
grde,2,grde,0.4149999999999999,0.4149999999999999,NA,4
copate,2,copate,0.65,0.65,NA,6
lojzka,2,lojzka,0.625,0.625,NA,6
vedeli,8,vedeli,0.5625,0.55,NA,6
hrošč,2,hrošč,0.7,0.7,NA,5
hitel,4,hitel,0.49999999999999994,0.4899999999999999,NA,5
proti,13,proti,0.3869230769230769,0.3799999999999999,NA,5
vročemu,2,vročemu,0.6399999999999999,0.6399999999999999,NA,7
jugu,2,jugu,0.42500000000000027,0.42500000000000027,NA,4
kaplja,2,kaplja,0.52,0.52,NA,6
izlije,1,izlije,0.6299999999999999,0.6299999999999999,NA,6
morje,6,morje,0.5433333333333334,0.5250000000000002,NA,5
