 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
rohkem,181,rohkem,0.3839779005524862,0.3699999999999999,0.07721448607405687,6
sel,108,sel,0.25731481481481483,0.2500000000000001,0.05912332499360164,3
aastal,65,aastal,0.36046153846153844,0.3400000000000003,0.06590040899209539,6
küllalt,8,küllalt,0.41875000000000007,0.41000000000000003,NA,7
kummaline,6,kummaline,0.5666666666666668,0.595,NA,9
töötajate,15,töötajate,0.5853333333333334,0.5700000000000003,NA,9
koondamise,3,koondamise,0.6200000000000002,0.6100000000000003,NA,10
abil,29,abil,0.27827586206896554,0.2799999999999998,0.06958343865174854,4
ettevõte,30,ettevõte,0.5436666666666667,0.5300000000000002,0.08658265158538145,8
laieneda,7,laieneda,0.6271428571428572,0.6200000000000001,NA,8
tekitada,16,tekitada,0.47875,0.46999999999999986,NA,8
lapses,2,lapses,0.3949999999999999,0.3949999999999999,NA,6
huvi,24,huvi,0.2920833333333333,0.28,0.0745530664843655,4
köögiviljade,3,köögiviljade,0.6700000000000003,0.6699999999999999,NA,12
vastu,162,vastu,0.36481481481481476,0.3500000000000001,0.08182503331387993,5
paku,6,paku,0.28666666666666685,0.28000000000000025,NA,4
neid,116,neid,0.223448275862069,0.20999999999999996,0.06718609575309901,4
igal,62,igal,0.28467741935483865,0.28000000000000025,0.05771782700891112,4
toidukorral,4,toidukorral,0.5825000000000001,0.5750000000000002,NA,11
õhtusöögiks,3,õhtusöögiks,0.8800000000000002,0.8200000000000003,NA,11
tegelikult,98,tegelikult,0.541530612244898,0.54,0.07714751362687476,10
tuleks,37,tuleks,0.3197297297297298,0.3200000000000003,0.03773925381224879,6
reageerida,6,reageerida,0.6349999999999999,0.55,NA,10
juba,266,juba,0.21515037593984965,0.20000000000000018,0.060587474355107834,4
süüdistuse,7,süüdistuse,0.5857142857142856,0.6299999999999999,NA,10
puhul,87,puhul,0.3233333333333333,0.31000000000000005,0.07565296853071647,5
vähemasti,2,vähemasti,0.48,0.48,NA,9
avaliku,10,avaliku,0.45,0.4500000000000002,NA,7
hukkamõistuga,2,hukkamõistuga,0.8500000000000001,0.8500000000000001,NA,13
oluline,99,oluline,0.47000000000000003,0.45999999999999996,0.09049806069689555,7
sellise,29,sellise,0.39482758620689656,0.41000000000000014,0.054874194026296855,7
andega,2,andega,0.3350000000000001,0.3350000000000001,NA,6
inimene,59,inimene,0.4277966101694915,0.43000000000000016,0.08686767253059059,7
ära,198,ära,0.23348484848484846,0.20999999999999996,0.08239150976613241,3
tunda,28,tunda,0.3714285714285714,0.3400000000000003,0.09836935809613122,5
teda,71,teda,0.24112676056338025,0.22999999999999998,0.06186193841706964,4
usaldada,5,usaldada,0.49800000000000005,0.48,NA,8
lasta,19,lasta,0.3994736842105263,0.41000000000000014,NA,5
tal,74,tal,0.17256756756756755,0.16999999999999993,0.032385382538907596,3
organiseerimisega,2,organiseerimisega,0.9100000000000001,0.9100000000000001,NA,17
koguduse,13,koguduse,0.4876923076923077,0.52,NA,8
ehitamisel,3,ehitamisel,0.5800000000000002,0.5600000000000005,NA,10
toeks,9,toeks,0.4033333333333333,0.3699999999999999,NA,5
olla,241,olla,0.2507053941908714,0.22999999999999998,0.08860795471599883,4
palub,8,palub,0.31,0.29000000000000004,NA,5
politsei,61,politsei,0.47836065573770487,0.46,0.08378701194136125,8
suhtuda,3,suhtuda,0.4633333333333333,0.5,NA,7
ettevaatlikult,6,ettevaatlikult,0.8716666666666666,0.945,NA,14
sotsiaalmeedias,15,sotsiaalmeedias,0.868,0.81,NA,15
levivasse,2,levivasse,0.5449999999999999,0.5449999999999999,NA,9
infosse,2,infosse,0.6650000000000005,0.6650000000000005,NA,7
kümme,33,kümme,0.3212121212121212,0.30000000000000027,0.07142521309171872,5
magamistuba,3,magamistuba,0.8366666666666666,0.82,NA,11
olümpiabasseini,3,olümpiabasseini,1.0133333333333334,1.03,NA,15
mõõtu,4,mõõtu,0.39249999999999985,0.3799999999999999,NA,5
ujula,3,ujula,0.45999999999999996,0.44999999999999973,NA,5
räägivad,12,räägivad,0.4516666666666667,0.475,NA,8
enda,104,enda,0.26250000000000007,0.26,0.06681993599333844,4
eest,139,eest,0.2693525179856115,0.25,0.08650037329393838,4
ma,252,ma,0.13595238095238096,0.125,0.04845515962548328,2
ütlesin,5,ütlesin,0.47999999999999987,0.48,NA,7
vägagi,6,vägagi,0.4000000000000001,0.42500000000000016,NA,6
kõigil,18,kõigil,0.3516666666666667,0.355,NA,6
õigus,13,õigus,0.3861538461538461,0.3599999999999999,NA,5
ärge,6,ärge,0.25833333333333325,0.23999999999999977,NA,4
süüdistage,1,süüdistage,0.6300000000000008,0.6300000000000008,NA,10
riiki,15,riiki,0.38599999999999984,0.3799999999999999,NA,5
ääremaastamises,1,ääremaastamises,1.2199999999999998,1.2199999999999998,NA,15
erakonna,10,erakonna,0.4490000000000001,0.40999999999999986,NA,8
eesmärk,30,eesmärk,0.4966666666666667,0.495,0.10367684837459558,7
endiselt,25,endiselt,0.4687999999999999,0.44999999999999996,0.09411992350188135,8
toompealt,2,toompealt,0.5999999999999999,0.5999999999999999,NA,9
kolida,5,kolida,0.47400000000000003,0.43000000000000016,NA,6
kõigepealt,10,kõigepealt,0.48900000000000005,0.49,NA,10
proovis,6,proovis,0.365,0.37499999999999994,NA,7
ta,591,ta,0.11710659898477159,0.10999999999999988,0.03691927179520551,2
tedretähnide,2,tedretähnide,0.775,0.775,NA,12
tätoveerimist,2,tätoveerimist,0.81,0.81,NA,13
näol,14,näol,0.35999999999999993,0.36499999999999977,NA,4
nõustus,3,nõustus,0.5,0.4399999999999995,NA,7
seda,458,seda,0.26703056768558947,0.25499999999999995,0.06946711659716433,4
tegema,43,tegema,0.41883720930232554,0.41000000000000014,0.08573103701980439,6
oma,635,oma,0.19448818897637798,0.1800000000000006,0.0557540812589998,3
sõbrannale,2,sõbrannale,0.6200000000000001,0.6200000000000001,NA,10
seega,58,seega,0.42068965517241375,0.39499999999999996,0.12162494737519533,5
tunnen,7,tunnen,0.33428571428571424,0.3500000000000001,NA,6
maja,59,maja,0.3132203389830509,0.29000000000000004,0.07658916766276365,4
viimsi,6,viimsi,0.36666666666666664,0.36,NA,6
tädu,2,tädu,0.295,0.295,NA,4
radade,2,radade,0.3750000000000001,0.3750000000000001,NA,6
võru,5,võru,0.2520000000000001,0.2400000000000002,NA,4
linna,40,linna,0.3055,0.29,0.08221769882452318,5
ümbruse,2,ümbruse,0.40500000000000025,0.40500000000000025,NA,7
metsades,6,metsades,0.5449999999999999,0.5249999999999999,NA,8
tutvustab,4,tutvustab,0.49250000000000005,0.5049999999999999,NA,9
rmk,6,rmk,0.4050000000000001,0.4200000000000003,NA,3
riigimetsas,3,riigimetsas,0.613333333333333,0.6200000000000001,NA,11
seni,38,seni,0.30526315789473685,0.29000000000000015,0.06881465733193708,4
tehtud,62,tehtud,0.39822580645161293,0.385,0.08075299242529627,6
töid,2,töid,0.2849999999999997,0.2849999999999997,NA,4
edasisi,2,edasisi,0.41500000000000004,0.41500000000000004,NA,7
plaane,9,plaane,0.35222222222222216,0.3599999999999999,NA,6
kõrgendatud,2,kõrgendatud,0.54,0.54,NA,11
huviga,7,huviga,0.4014285714285711,0.3900000000000001,NA,6
metsade,11,metsade,0.45272727272727276,0.4299999999999997,NA,7
kasutamisel,4,kasutamisel,0.6300000000000001,0.6500000000000004,NA,11
muretsed,1,muretsed,0.41000000000000014,0.41000000000000014,NA,8
mingite,2,mingite,0.3700000000000001,0.3700000000000001,NA,7
tobedate,1,tobedate,0.4900000000000002,0.4900000000000002,NA,8
pisiasjade,1,pisiasjade,0.6299999999999999,0.6299999999999999,NA,10
eile,33,eile,0.2830303030303031,0.28,0.10317636705219851,4
astus,5,astus,0.434,0.4399999999999995,NA,5
forn,2,forn,0.44999999999999984,0.44999999999999984,NA,4
koos,109,koos,0.284954128440367,0.26000000000000023,0.08683659497052638,4
kolleegidega,2,kolleegidega,0.8050000000000002,0.8050000000000002,NA,12
madridis,2,madridis,0.6199999999999999,0.6199999999999999,NA,8
kohtunik,6,kohtunik,0.5316666666666668,0.5449999999999999,NA,8
carmen,2,carmen,0.4900000000000002,0.4900000000000002,NA,6
lamela,2,lamela,0.4500000000000002,0.4500000000000002,NA,6
ette,97,ette,0.2858762886597938,0.26,0.07256355305238835,4
küll,148,küll,0.2254054054054054,0.20500000000000007,0.07930763211269225,4
tasuks,12,tasuks,0.36416666666666675,0.37,NA,6
kontrollida,7,kontrollida,0.7571428571428571,0.72,NA,11
kas,265,kas,0.2121132075471698,0.20000000000000018,0.05408646480051456,3
olemas,43,olemas,0.4518604651162791,0.43000000000000016,0.09068872943368039,6
tagavararatas,2,tagavararatas,0.9399999999999997,0.9399999999999997,NA,13
auto,41,auto,0.33829268292682924,0.31999999999999995,0.08839772756775688,4
terve,24,terve,0.32041666666666674,0.30500000000000005,0.07351185656447241,5
selliselt,5,selliselt,0.53,0.54,NA,9
saab,233,saab,0.2291845493562232,0.20999999999999996,0.0652083180262946,4
klient,6,klient,0.39499999999999996,0.3899999999999999,NA,6
ise,124,ise,0.2520967741935483,0.2400000000000001,0.07215880999962455,3
valitud,13,valitud,0.41076923076923066,0.41999999999999993,NA,7
sõiduki,12,sõiduki,0.5041666666666667,0.515,NA,7
tuua,34,tuua,0.29499999999999993,0.27000000000000024,0.06625485553793731,4
oluliselt,19,oluliselt,0.5178947368421053,0.5,NA,9
laiem,8,laiem,0.3175,0.30500000000000016,NA,5
alanda,1,alanda,0.46,0.46,NA,6
seejärel,29,seejärel,0.5113793103448276,0.48999999999999977,0.10500325571080737,8
temperatuuri,6,temperatuuri,0.775,0.81,NA,12
lase,18,lase,0.2661111111111112,0.2650000000000001,NA,4
segul,1,segul,0.6199999999999997,0.6199999999999997,NA,5
vaiksel,1,vaiksel,0.7100000000000004,0.7100000000000004,NA,7
kuumusel,1,kuumusel,0.6200000000000001,0.6200000000000001,NA,8
umbes,25,umbes,0.31200000000000006,0.29000000000000004,0.08109253973085312,5
võrra,5,võrra,0.352,0.33000000000000007,NA,5
kokku,104,kokku,0.3594230769230769,0.33999999999999986,0.07458638413426981,5
keeda,5,keeda,0.40199999999999997,0.3999999999999999,NA,5
osa,108,osa,0.2550925925925926,0.2400000000000001,0.08994335017902444,3
abistamisest,1,abistamisest,0.71,0.71,NA,12
seisneb,7,seisneb,0.39142857142857135,0.3800000000000001,NA,7
lapse,19,lapse,0.33894736842105266,0.33000000000000007,NA,5
pidevas,6,pidevas,0.44,0.3999999999999999,NA,7
julgustamises,1,julgustamises,0.8900000000000001,0.8900000000000001,NA,13
kogu,112,kogu,0.2800000000000001,0.27,0.05331845030434718,4
mediaanhinna,3,mediaanhinna,0.8133333333333335,0.7400000000000002,NA,12
väikest,8,väikest,0.41749999999999976,0.4099999999999997,NA,7
alanemist,1,alanemist,0.46999999999999975,0.46999999999999975,NA,9
seletada,3,seletada,0.5900000000000001,0.6000000000000001,NA,8
harju,8,harju,0.345,0.3249999999999999,NA,5
maakonna,2,maakonna,0.5100000000000002,0.5100000000000002,NA,8
tehingute,6,tehingute,0.49666666666666676,0.5050000000000001,NA,9
osakaalu,4,osakaalu,0.5925000000000002,0.6100000000000003,NA,8
vähenemisega,1,vähenemisega,0.7299999999999995,0.7299999999999995,NA,12
bbc,9,bbc,0.5722222222222224,0.6299999999999999,NA,3
kinnitab,20,kinnitab,0.4880000000000001,0.48,0.06446704584514486,8
nende,186,nende,0.26994623655913985,0.26000000000000023,0.05546962078401595,5
autode,6,autode,0.3883333333333336,0.37000000000000033,NA,6
kasutamine,9,kasutamine,0.6833333333333333,0.6900000000000004,NA,10
alati,70,alati,0.3580000000000001,0.33999999999999997,0.07682261571773177,5
eemalt,4,eemalt,0.39750000000000013,0.40500000000000014,NA,6
äratuntavad,2,äratuntavad,0.7449999999999997,0.7449999999999997,NA,11
argument,3,argument,0.52,0.5099999999999998,NA,8
litsentsimaksude,1,litsentsimaksude,1.0299999999999994,1.0299999999999994,NA,16
kogumisel,1,kogumisel,0.6600000000000001,0.6600000000000001,NA,9
tähelepanu,51,tähelepanu,0.5886274509803923,0.5700000000000003,0.09662987009958818,10
tõmbab,9,tõmbab,0.3488888888888889,0.3599999999999999,NA,6
selle,325,selle,0.2831692307692308,0.27,0.06578837148376002,5
koosoleku,2,koosoleku,0.8900000000000001,0.8900000000000001,NA,9
vabandust,5,vabandust,0.5860000000000001,0.5300000000000002,NA,9
ropu,2,ropu,0.30000000000000004,0.30000000000000004,NA,4
sõna,32,sõna,0.3053125,0.30000000000000004,0.07869976076043692,4
manu,2,manu,0.34499999999999975,0.34499999999999975,NA,4
käiv,3,käiv,0.35333333333333333,0.41999999999999993,NA,4
üks,241,üks,0.23937759336099584,0.22999999999999998,0.06848710812459764,3
ilusam,3,ilusam,0.5,0.54,NA,6
teine,61,teine,0.31491803278688524,0.30000000000000004,0.07325282853196423,5
tõsi,22,tõsi,0.37500000000000006,0.38499999999999995,0.07791312177967553,4
ehkki,12,ehkki,0.3191666666666667,0.32499999999999996,NA,5
laagrid,1,laagrid,0.3400000000000001,0.3400000000000001,NA,7
enamasti,15,enamasti,0.45466666666666655,0.43999999999999995,NA,8
tasulised,1,tasulised,0.5699999999999998,0.5699999999999998,NA,9
täitusid,1,täitusid,0.45999999999999996,0.45999999999999996,NA,8
kohad,6,kohad,0.29833333333333323,0.29499999999999993,NA,5
neis,6,neis,0.235,0.22999999999999998,NA,4
kiirelt,9,kiirelt,0.4844444444444444,0.42999999999999994,NA,7
laul,9,laul,0.32333333333333325,0.3400000000000001,NA,4
võiks,100,võiks,0.2431,0.23000000000000026,0.05514879871765118,5
samahästi,2,samahästi,0.525,0.525,NA,9
pariisist,2,pariisist,0.615,0.615,NA,9
või,540,või,0.14324074074074072,0.1300000000000001,0.043351037061022175,3
ükskõik,16,ükskõik,0.483125,0.46,NA,7
millisest,2,millisest,0.42500000000000004,0.42500000000000004,NA,9
linnast,10,linnast,0.41200000000000003,0.41000000000000003,NA,7
new,13,new,0.15000000000000005,0.15000000000000036,NA,3
yorgis,2,yorgis,0.4799999999999996,0.4799999999999996,NA,6
elav,5,elav,0.20999999999999996,0.21999999999999975,NA,4
kuraator,3,kuraator,0.6666666666666666,0.6600000000000001,NA,8
tänavakunstiekspert,1,tänavakunstiekspert,1.21,1.21,NA,19
carlo,2,carlo,0.395,0.395,NA,5
mccormic,1,mccormic,0.6400000000000001,0.6400000000000001,NA,8
meeskonnaga,3,meeskonnaga,0.6233333333333331,0.6399999999999997,NA,11
loonud,5,loonud,0.396,0.33999999999999986,NA,6
fantaasiamaailma,1,fantaasiamaailma,1.0099999999999998,1.0099999999999998,NA,16
end,96,end,0.17999999999999997,0.16000000000000014,0.06832825184358224,3
iga,91,iga,0.23714285714285707,0.22999999999999998,0.0560471880128203,3
kord,33,kord,0.28848484848484857,0.29000000000000004,0.061107020482508954,4
pisut,28,pisut,0.3103571428571429,0.2999999999999998,0.05240516215420165,5
erinevast,2,erinevast,0.42999999999999994,0.42999999999999994,NA,9
küljest,12,küljest,0.3533333333333335,0.3350000000000001,NA,7
näitab,28,näitab,0.3835714285714285,0.3799999999999999,0.07349510604281691,6
unusta,3,unusta,0.39666666666666667,0.35,NA,6
lõkkekausi,2,lõkkekausi,0.73,0.73,NA,10
õhuavade,2,õhuavade,0.565,0.565,NA,8
juurde,57,juurde,0.3692982456140351,0.33999999999999986,0.10280043090091287,6
fooliumisse,2,fooliumisse,0.635,0.635,NA,11
auke,2,auke,0.2849999999999997,0.2849999999999997,NA,4
torgata,2,torgata,0.54,0.54,NA,7
jaaniussikeste,2,jaaniussikeste,0.885,0.885,NA,14
tantsu,4,tantsu,0.38750000000000023,0.39000000000000035,NA,6
tagaajamist,2,tagaajamist,0.64,0.64,NA,11
kunagi,60,kunagi,0.3655,0.36499999999999955,0.06977165135879562,6
elus,26,elus,0.2869230769230769,0.2649999999999998,0.06689654646537496,4
kaema,2,kaema,0.3700000000000001,0.3700000000000001,NA,5
sattunud,12,sattunud,0.49416666666666664,0.47999999999999976,NA,8
korralikku,6,korralikku,0.49666666666666676,0.47500000000000014,NA,10
kuumutamist,1,kuumutamist,0.72,0.72,NA,11
protseduuritama,1,protseduuritama,1.0700000000000003,1.0700000000000003,NA,15
hakata,32,hakata,0.45062500000000005,0.44499999999999984,0.07275547659798533,6
kuigi,47,kuigi,0.29659574468085104,0.29000000000000004,0.055092826723270816,5
sammu,12,sammu,0.3558333333333334,0.31500000000000017,NA,5
vahele,22,vahele,0.36227272727272725,0.3500000000000001,0.06868451050616195,6
jätta,22,jätta,0.39045454545454544,0.405,0.10337387012583676,5
esimest,26,esimest,0.42346153846153844,0.41500000000000004,0.06759280273999978,7
profülaktilist,1,profülaktilist,1.1000000000000005,1.1000000000000005,NA,14
saunaskäiku,1,saunaskäiku,0.7199999999999989,0.7199999999999989,NA,11
tolles,2,tolles,0.33999999999999997,0.33999999999999997,NA,6
teises,19,teises,0.36684210526315797,0.3500000000000001,NA,6
alevis,8,alevis,0.5362500000000002,0.53,NA,6
