 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
op,4341,op,0.1468256162174614,0.1399999999999999,0.05371381965564561,2
straat,98,straat,0.4580612244897959,0.44999999999999996,0.09708810074206653,6
nog,1661,nog,0.1711980734497291,0.16000000000000014,0.053310388202132526,3
meer,648,meer,0.23800925925925925,0.21999999999999997,0.08558311617971184,4
in,7574,in,0.1264628993926591,0.1200000000000001,0.050043874946021236,2
parkeergarages,7,parkeergarages,1.042857142857143,1.0200000000000005,NA,14
maar,1148,maar,0.1907752613240418,0.17999999999999972,0.06251214366713206,4
meeste,117,meeste,0.3761538461538461,0.3699999999999999,0.05635243399336114,6
bovengrondse,7,bovengrondse,0.6899999999999998,0.6999999999999993,NA,12
parkings,7,parkings,0.72,0.75,NA,8
bank,86,bank,0.37790697674418605,0.38,0.0867195110561125,4
dicht,153,dicht,0.32000000000000006,0.29000000000000004,0.10910521237970738,5
namelijk,10,namelijk,0.4,0.3999999999999999,NA,8
na,583,na,0.19950257289879933,0.18999999999999995,0.07060070852983848,2
zes,102,zes,0.47598039215686266,0.43000000000000016,0.2299817461715645,3
uur,290,uur,0.24182758620689654,0.22000000000000008,0.09535820973415772,3
november,27,november,0.5055555555555555,0.51,0.092334397846312,8
moet,1291,moet,0.18897753679318355,0.17999999999999994,0.04954874155401753,4
geregeld,23,geregeld,0.6230434782608697,0.69,0.15360619017500257,8
feestmaand,7,feestmaand,0.6971428571428572,0.6999999999999997,NA,10
gebouw,100,gebouw,0.39559999999999995,0.38000000000000017,0.08238024672520136,6
schudde,16,schudde,0.30812500000000004,0.30500000000000005,NA,7
door,1282,door,0.18354914196567862,0.16999999999999993,0.061541170723613266,4
aardbeving,25,aardbeving,0.6539999999999999,0.6200000000000001,0.10307764064044155,10
tijdens,226,tijdens,0.3335840707964602,0.3200000000000003,0.059306994253249444,7
mijn,1979,mijn,0.20372915613946438,0.19,0.05980622073218058,4
studententijd,7,studententijd,0.8342857142857142,0.8099999999999998,NA,13
leren,110,leren,0.3222727272727272,0.30999999999999983,0.07991577092185895,5
jongleren,7,jongleren,0.5771428571428571,0.5300000000000002,NA,9
vijf,200,vijf,0.41614999999999996,0.3599999999999999,0.17743758899948384,4
balletjes,7,balletjes,0.467142857142857,0.43000000000000016,NA,9
tegelijk,14,tegelijk,0.5985714285714286,0.5500000000000003,NA,8
concurrentie,18,concurrentie,0.7211111111111111,0.74,NA,12
beide,76,beide,0.316578947368421,0.30000000000000004,0.08044132655261141,5
afdelingen,8,afdelingen,0.595,0.585,NA,10
zwaar,38,zwaar,0.3992105263157895,0.38500000000000006,0.10424455599104239,5
voorruit,31,voorruit,0.5870967741935483,0.5899999999999999,0.12234360215903127,8
wagen,50,wagen,0.4604000000000001,0.40500000000000014,0.21537778863368132,5
tegenwoordig,113,tegenwoordig,0.6273451327433628,0.6299999999999999,0.10699647606943355,12
altijd,486,altijd,0.3703292181069958,0.3599999999999999,0.08500512204219227,6
veiligheidsglas,8,veiligheidsglas,0.7949999999999999,0.7950000000000002,NA,15
gemaakt,267,gemaakt,0.4861797752808989,0.48,0.09849818460955449,7
nanodeeltjes,8,nanodeeltjes,0.9674999999999999,0.9950000000000001,NA,12
hele,128,hele,0.28875,0.27999999999999986,0.07990151418154688,4
kleine,73,kleine,0.33767123287671236,0.33999999999999986,0.056556769610159714,6
deeltjes,8,deeltjes,0.70125,0.72,NA,8
reactie,8,reactie,0.48125000000000007,0.49,NA,7
schaamteloos,8,schaamteloos,1.0125,0.9799999999999999,NA,12
aandacht,26,aandacht,0.4303846153846154,0.43000000000000016,0.06283188803343537,8
focussen,7,focussen,0.5585714285714285,0.56,NA,8
kerngedachte,7,kerngedachte,0.7514285714285714,0.77,NA,12
tekst,41,tekst,0.373170731707317,0.35000000000000053,0.09668089326206714,5
denk,103,denk,0.2331067961165049,0.22999999999999987,0.05729232105089826,4
mening,16,mening,0.43124999999999997,0.42,NA,6
vooral,71,vooral,0.327605633802817,0.32000000000000006,0.08409968215894402,6
gebaseerd,24,gebaseerd,0.5816666666666666,0.5700000000000002,0.0878569324510601,9
vooroordelen,6,vooroordelen,0.985,0.99,NA,12
zou,285,zou,0.1897543859649123,0.18000000000000016,0.05202527849204124,3
me,228,me,0.12596491228070175,0.1100000000000001,0.053802040448108816,2
kunnen,596,kunnen,0.2572986577181208,0.25,0.047317110784420954,6
helpen,43,helpen,0.45093023255813947,0.43999999999999995,0.12426572820809238,6
om,2124,om,0.1469774011299435,0.14000000000000012,0.052198915331429875,2
kast,102,kast,0.3950000000000001,0.3850000000000001,0.1063037866188451,4
te,3102,te,0.10520954223081883,0.10000000000000009,0.026236673634232273,2
verplaatsen,13,verplaatsen,0.6207692307692307,0.6299999999999999,NA,11
onderhavige,1,onderhavige,0.86,0.86,NA,11
verordening,1,verordening,0.69,0.69,NA,11
dit,645,dit,0.18063565891472866,0.16999999999999998,0.056807391969425525,3
gevaar,15,gevaar,0.4679999999999999,0.4399999999999995,NA,6
worden,606,worden,0.32471947194719475,0.30000000000000016,0.1351760548397339,6
bezworen,1,bezworen,0.5200000000000005,0.5200000000000005,NA,8
zoals,80,zoals,0.327,0.3299999999999999,0.06848080207740388,5
gewoonlijk,8,gewoonlijk,0.46375,0.4650000000000001,NA,10
sommige,172,sommige,0.40110465116279065,0.39,0.08065847849841186,7
medeleden,1,medeleden,0.7600000000000002,0.7600000000000002,NA,9
geheel,20,geheel,0.3695,0.375,0.06778254704723422,6
tevreden,11,tevreden,0.49272727272727274,0.5100000000000002,NA,8
columbia,7,columbia,0.6614285714285714,0.6400000000000001,NA,8
en,2898,en,0.14281228433402346,0.1399999999999999,0.04918942513671546,2
venezuela,7,venezuela,0.7457142857142856,0.7199999999999998,NA,9
allemaal,162,allemaal,0.41709876543209873,0.41000000000000014,0.0900702424216508,8
landen,162,landen,0.4042592592592593,0.3899999999999998,0.10229542867302625,6
zuid,50,zuid,0.2552,0.2450000000000001,0.04717488089815489,4
amerika,50,amerika,0.6196,0.6099999999999999,0.10933864264527071,7
sport,27,sport,0.4477777777777778,0.42000000000000015,0.09850159441635498,5
eigenlijk,131,eigenlijk,0.45206106870229007,0.43000000000000016,0.0983222140738681,9
alleen,165,alleen,0.3180606060606061,0.31000000000000005,0.07947922699687443,6
spelen,79,spelen,0.4889873417721519,0.46999999999999975,0.11279201345509128,6
we,1795,we,0.10335376044568244,0.09999999999999987,0.04243829780359422,2
zien,239,zien,0.2954811715481171,0.28000000000000025,0.0941641617064699,4
eindelijk,158,eindelijk,0.43025316455696205,0.42000000000000004,0.08540610642922145,9
licht,136,licht,0.2971323529411765,0.26999999999999996,0.09055309952962767,5
aan,1739,aan,0.17880966072455434,0.15999999999999925,0.09044842892814403,3
einde,120,einde,0.33958333333333335,0.31499999999999995,0.08631967003049576,5
tunnel,29,tunnel,0.38999999999999996,0.3900000000000001,0.07201190377787749,6
bessensap,7,bessensap,0.6957142857142857,0.73,NA,9
enorm,118,enorm,0.43855932203389836,0.41999999999999993,0.08969345156831289,5
moeilijk,160,moeilijk,0.3609375,0.34999999999999976,0.07321714817010783,8
kleding,14,kleding,0.47500000000000003,0.4350000000000003,NA,7
krijgen,173,krijgen,0.5027745664739883,0.4900000000000002,0.15654830980519488,7
als,1230,als,0.20278048780487806,0.19999999999999996,0.052831084216445966,3
knoeit,7,knoeit,0.547142857142857,0.5500000000000003,NA,6
laten,179,laten,0.3070391061452514,0.30000000000000004,0.056624662424619825,5
ons,394,ons,0.2142639593908629,0.20500000000000007,0.06305691415665833,3
bezoek,30,bezoek,0.3693333333333333,0.355,0.09051322377509777,6
afhangen,9,afhangen,0.4655555555555557,0.47,NA,8
beschikbaarheid,10,beschikbaarheid,0.7229999999999999,0.7349999999999999,NA,15
oppasser,8,oppasser,0.5687500000000001,0.595,NA,8
poetsvrouw,7,poetsvrouw,0.66,0.68,NA,10
gebruikt,163,gebruikt,0.47576687116564426,0.45999999999999996,0.09527021807081727,8
schoonmaakproduct,15,schoonmaakproduct,0.93,0.8500000000000001,NA,17
basis,27,basis,0.41148148148148145,0.41999999999999993,0.0477738022595668,5
azijn,15,azijn,0.5153333333333334,0.5299999999999994,NA,5
kiwi,6,kiwi,0.315,0.31,NA,4
vrucht,6,vrucht,0.5316666666666666,0.5049999999999999,NA,6
schilder,13,schilder,0.4446153846153846,0.43999999999999995,NA,8
plakte,19,plakte,0.3726315789473684,0.3700000000000001,NA,6
plafond,26,plafond,0.45269230769230767,0.43999999999999984,0.07230810147183744,7
af,189,af,0.24798941798941798,0.22999999999999976,0.08619115256824472,2
voordat,90,voordat,0.3856666666666666,0.3699999999999999,0.10214607297747233,7
hij,2462,hij,0.16971567831031684,0.16000000000000014,0.050218543010481495,3
verder,141,verder,0.3599290780141844,0.3500000000000001,0.09356812990620189,6
ging,219,ging,0.2374429223744292,0.22999999999999998,0.07229425207555351,4
schilderen,27,schilderen,0.6081481481481481,0.5900000000000001,0.13505090313932167,10
gouverneur,6,gouverneur,0.49833333333333335,0.49500000000000005,NA,10
had,1206,had,0.19391376451077943,0.18000000000000005,0.06287263706000361,3
meerderheid,20,meerderheid,0.558,0.5450000000000002,0.11367543825804186,11
stemmen,32,stemmen,0.4418750000000001,0.41999999999999993,0.14601010791347022,7
gekregen,131,gekregen,0.6216793893129771,0.6000000000000001,0.1502774494150773,8
trouwerij,7,trouwerij,0.59,0.5800000000000001,NA,9
belangrijke,34,belangrijke,0.5585294117647057,0.56,0.06968032429303762,11
gebeurtenis,7,gebeurtenis,0.8671428571428572,0.8800000000000003,NA,11
deze,487,deze,0.29227926078028754,0.29000000000000004,0.05197280906163295,4
wollen,5,wollen,0.28200000000000003,0.27,NA,6
trui,11,trui,0.3436363636363636,0.32999999999999985,NA,4
kriebelig,5,kriebelig,0.6260000000000001,0.5900000000000003,NA,9
heeft,1792,heeft,0.2427064732142857,0.22999999999999998,0.06564193007762967,5
bakfiets,7,bakfiets,0.42571428571428577,0.42999999999999994,NA,8
gekocht,160,gekocht,0.47612499999999996,0.45000000000000007,0.10191862273587372,7
haar,1297,haar,0.20606784888203544,0.18000000000000016,0.08211397730910587,4
naar,1429,naar,0.1711406578026592,0.15999999999999992,0.05229629499721124,4
school,132,school,0.3947727272727273,0.3899999999999997,0.08861500837068033,6
brengen,70,brengen,0.4284285714285715,0.3650000000000002,0.21809209405818272,7
kwamen,15,kwamen,0.3499999999999999,0.3400000000000001,NA,6
stamgasten,7,stamgasten,0.9171428571428571,0.9299999999999997,NA,10
druk,60,druk,0.27449999999999997,0.26,0.06718113637581434,4
afspelen,15,afspelen,0.701333333333333,0.69,NA,8
getuige,21,getuige,0.527142857142857,0.52,0.06520297977415279,7
proces,30,proces,0.5976666666666666,0.5999999999999999,0.13056068303292148,6
geschoten,12,geschoten,0.6191666666666665,0.615,NA,9
mis,37,mis,0.37081081081081085,0.3599999999999999,0.13202227039359643,3
derde,70,derde,0.3055714285714286,0.29999999999999993,0.04997494196111255,5
macht,42,macht,0.3507142857142857,0.32999999999999996,0.09147551604032197,5
vier,217,vier,0.3613364055299539,0.31999999999999984,0.13937214442177343,4
vierenzestig,7,vierenzestig,0.9642857142857143,0.98,NA,12
programma,48,programma,0.45708333333333334,0.4500000000000002,0.06866379185609209,9
installeren,15,installeren,0.6513333333333333,0.6399999999999997,NA,11
computer,88,computer,0.5119318181818181,0.5,0.09783704437394165,8
koppel,8,koppel,0.37125,0.34,NA,6
hebben,1168,hebben,0.27085616438356164,0.25,0.08251791545819048,6
ze,3143,ze,0.15390709513203943,0.15000000000000002,0.050725546992505754,2
samen,274,samen,0.43200729927007303,0.41999999999999993,0.08434179514371246,5
bedrijf,112,bedrijf,0.4842857142857143,0.45999999999999996,0.09960023052285533,7
rozijnen,7,rozijnen,0.5414285714285715,0.54,NA,8
echt,139,echt,0.24431654676259,0.22999999999999998,0.07685908769886476,4
heel,184,heel,0.25206521739130433,0.22999999999999998,0.08935149530097852,4
lekker,53,lekker,0.34849056603773587,0.33000000000000007,0.09771221926608877,6
gum,6,gum,0.3283333333333333,0.3299999999999999,NA,3
zodat,78,zodat,0.3079487179487179,0.31000000000000005,0.05338804220312869,5
potloodstreep,6,potloodstreep,0.7233333333333333,0.73,NA,13
uitgummen,6,uitgummen,0.6033333333333334,0.5800000000000001,NA,9
ken,112,ken,0.18303571428571427,0.17999999999999994,0.040799206972382304,3
jij,438,jij,0.19212328767123288,0.18000000000000005,0.0697187114351515,3
naam,85,naam,0.27964705882352947,0.27,0.06814632468906488,4
berg,34,berg,0.30823529411764705,0.30000000000000027,0.06721609602663926,4
mars,33,mars,0.44606060606060616,0.4500000000000002,0.0979457564783754,4
opmerken,7,opmerken,0.5199999999999999,0.5,NA,8
genoten,7,genoten,0.4542857142857143,0.46999999999999975,NA,7
concert,20,concert,0.533,0.5149999999999999,0.1100765284030304,7
muntje,21,muntje,0.3414285714285714,0.32999999999999985,0.08045406852892613,6
wensput,7,wensput,0.5099999999999999,0.53,NA,7
gooit,14,gooit,0.36,0.3800000000000001,NA,5
mag,274,mag,0.20879562043795624,0.20999999999999996,0.042049271410696566,3
wens,17,wens,0.26764705882352935,0.26000000000000023,NA,4
doen,260,doen,0.27673076923076917,0.2599999999999998,0.12303939090263619,4
bij,1003,bij,0.17760717846460616,0.15999999999999992,0.07614893241863645,3
bal,33,bal,0.3096969696969697,0.3099999999999996,0.08973867785425804,3
over,767,over,0.2779269882659713,0.27,0.07263956505703209,4
net,180,net,0.22800000000000004,0.21999999999999997,0.056374644643307666,3
punt,44,punt,0.33295454545454545,0.2999999999999998,0.10671804941940047,4
fles,34,fles,0.3455882352941177,0.33000000000000007,0.06998662973915797,4
sinaasappelsap,15,sinaasappelsap,0.878,0.8600000000000001,NA,14
eerst,127,eerst,0.2929133858267716,0.29000000000000004,0.06108945088862532,5
schudden,8,schudden,0.4974999999999999,0.4750000000000001,NA,8
dictator,13,dictator,0.6715384615384615,0.6800000000000002,NA,8
zaait,6,zaait,0.35000000000000003,0.33999999999999997,NA,5
paniek,6,paniek,0.5033333333333333,0.5349999999999999,NA,6
weiger,1,weiger,0.53,0.53,NA,6
dus,240,dus,0.1920416666666667,0.18000000000000016,0.05576023025011039,3
tijd,337,tijd,0.30667655786350145,0.29000000000000004,0.07761469517536002,4
verdoen,1,verdoen,0.7200000000000002,0.7200000000000002,NA,7
belangrijk,115,belangrijk,0.5365217391304348,0.53,0.09145071991180548,10
internet,56,internet,0.46267857142857144,0.44999999999999996,0.07386698294117047,8
gezond,38,gezond,0.4013157894736843,0.38500000000000023,0.08392954099756886,6
houden,135,houden,0.41348148148148156,0.41000000000000014,0.09737079857790673,6
processor,22,processor,0.5563636363636365,0.55,0.05533839229990027,9
kloksnelheid,7,kloksnelheid,0.7242857142857143,0.72,NA,12
komma,22,komma,0.3086363636363636,0.28500000000000014,0.07936026680935458,5
acht,173,acht,0.3667630057803468,0.35,0.1335470321132656,4
gigahertz,7,gigahertz,0.7014285714285714,0.7200000000000002,NA,9
rijst,14,rijst,0.38999999999999996,0.385,NA,5
rode,72,rode,0.3159722222222222,0.30000000000000004,0.07905533313066627,4
bewustzijn,8,bewustzijn,0.5675,0.535,NA,10
verloor,24,verloor,0.38958333333333334,0.37499999999999994,0.09751161209186128,7
dacht,45,dacht,0.28088888888888885,0.25,0.10286403696632804,5
laatste,176,laatste,0.40005681818181815,0.3900000000000001,0.0643250420828548,7
keer,146,keer,0.24780821917808224,0.24,0.06781814578338498,4
hem,423,hem,0.18817966903073288,0.16999999999999993,0.07935012020276666,3
grootste,118,grootste,0.44788135593220335,0.44999999999999973,0.08917333255615924,8
stad,83,stad,0.3597590361445784,0.3500000000000001,0.08346133767718159,4
polen,32,polen,0.4425,0.43000000000000027,0.08473868751220029,5
warschau,21,warschau,0.5519047619047619,0.5499999999999998,0.06005156514355369,8
tim,15,tim,0.22866666666666666,0.22999999999999998,NA,3
alweer,62,alweer,0.3682258064516129,0.35999999999999993,0.09976240945117004,6
onvoldoende,14,onvoldoende,0.5478571428571429,0.5249999999999999,NA,11
test,20,test,0.36050000000000004,0.3400000000000001,0.09944450978468233,4
regenbui,23,regenbui,0.6195652173913043,0.6099999999999999,0.07648400075533118,8
nat,25,nat,0.31439999999999996,0.30000000000000004,0.06602272336097624,3
top,28,top,0.23392857142857146,0.2400000000000001,0.04878822609289057,3
teen,16,teen,0.37124999999999997,0.3450000000000002,NA,4
flinke,22,flinke,0.36954545454545457,0.35499999999999976,0.0485481864432278,6
roman,19,roman,0.43842105263157893,0.43000000000000016,NA,5
telt,34,telt,0.31794117647058817,0.30499999999999994,0.08175274665999152,4
tienduizend,13,tienduizend,0.63,0.6200000000000001,NA,11
zinnen,123,zinnen,0.3540650406504065,0.3400000000000001,0.07336007533442222,6
schuifdeuren,6,schuifdeuren,0.775,0.785,NA,12
schuiframen,6,schuiframen,0.7966666666666669,0.8,NA,11
isoleren,6,isoleren,0.5066666666666665,0.5049999999999999,NA,8
vaak,435,vaak,0.30714942528735634,0.29000000000000004,0.07567309768208635,4
minder,112,minder,0.31035714285714283,0.30000000000000027,0.053337757216781675,6
goed,716,goed,0.25100558659217875,0.22999999999999998,0.07493657903745837,4
dan,610,dan,0.17578688524590164,0.16999999999999993,0.05118099976953179,3
draaideuren,6,draaideuren,0.6483333333333334,0.6599999999999999,NA,11
kiepramen,6,kiepramen,0.6833333333333332,0.6749999999999994,NA,9
opa,70,opa,0.3854285714285714,0.3700000000000001,0.07926630430346558,3
draagt,103,draagt,0.3704854368932039,0.3599999999999999,0.0809306001506144,6
gehoorapparaat,7,gehoorapparaat,0.942857142857143,0.98,NA,14
last,109,last,0.26697247706422017,0.2599999999999998,0.06799379856193809,4
eksteroog,7,eksteroog,0.8214285714285714,0.8099999999999998,NA,9
bioscoop,15,bioscoop,0.6606666666666666,0.6100000000000003,NA,8
schermen,30,schermen,0.4916666666666666,0.46499999999999986,0.15541009893367522,8
elektrische,67,elektrische,0.5729850746268657,0.57,0.057604054081160434,11
toekomst,37,toekomst,0.5602702702702703,0.57,0.09520406406143499,8
voorlopig,11,voorlopig,0.5509090909090909,0.5099999999999998,NA,9
duur,52,duur,0.3405769230769231,0.31999999999999984,0.10935485431793106,4
grote,317,grote,0.36570977917981073,0.3599999999999999,0.06056081000005265,5
publiek,39,publiek,0.4387179487179488,0.43000000000000016,0.06817853834175643,7
zal,203,zal,0.19970443349753697,0.19999999999999996,0.04578156628961007,3
geen,618,geen,0.24241100323624595,0.23499999999999988,0.06679157456616473,4
traan,8,traan,0.31625000000000003,0.31500000000000006,NA,5
verkopen,44,verkopen,0.5177272727272727,0.495,0.0971899036856994,8
auto,167,auto,0.3602994011976048,0.34000000000000075,0.08137689460493618,4
elke,115,elke,0.32356521739130434,0.3099999999999996,0.07999113223162892,4
vrijdag,44,vrijdag,0.4588636363636363,0.43,0.09993523272578954,7
gaan,683,gaan,0.2525475841874085,0.2200000000000002,0.10546758896394619,4
frituur,7,frituur,0.6357142857142858,0.6399999999999999,NA,7
depressie,26,depressie,0.5723076923076923,0.5650000000000001,0.09394924980254786,9
vond,98,vond,0.23765306122448981,0.22000000000000008,0.06366473105435234,4
plaats,121,plaats,0.38595041322314044,0.34999999999999987,0.12479702528770932,6
jaren,211,jaren,0.3959241706161137,0.3599999999999999,0.16763189244705282,5
dertig,71,dertig,0.45915492957746473,0.48,0.12737735253818802,6
volgens,112,volgens,0.3917857142857143,0.38000000000000006,0.0904664019632144,7
alle,347,alle,0.23530259365994238,0.22999999999999998,0.047292083062824744,4
natuurwetten,8,natuurwetten,0.74125,0.73,NA,12
zouden,68,zouden,0.3352941176470589,0.33499999999999996,0.06888169802705527,6
bijen,15,bijen,0.39333333333333326,0.39,NA,5
vliegen,67,vliegen,0.4491044776119403,0.3999999999999999,0.20000554040268093,7
collega,36,collega,0.5233333333333334,0.5150000000000001,0.09426406677899213,7
maken,339,maken,0.44516224188790565,0.43000000000000016,0.12412374619275543,5
burn,14,burn,0.25428571428571434,0.2400000000000001,NA,4
out,20,out,0.236,0.22999999999999998,0.05481067894412354,3
klachten,14,klachten,0.5121428571428572,0.5,NA,8
d,7,d,0.038571428571428576,0.040000000000000036,NA,1
daimler,7,daimler,0.5757142857142858,0.5700000000000001,NA,7
dacia,7,dacia,0.6971428571428572,0.71,NA,5
of,640,of,0.165203125,0.16000000000000014,0.049853833203222925,2
dodge,7,dodge,0.45428571428571424,0.44999999999999973,NA,5
hengst,6,hengst,0.445,0.42500000000000004,NA,6
mannelijk,14,mannelijk,0.42714285714285716,0.42500000000000004,NA,9
paard,52,paard,0.38500000000000006,0.3849999999999999,0.08671567241933406,5
merrie,6,merrie,0.37833333333333335,0.375,NA,6
vrouwelijk,14,vrouwelijk,0.4642857142857143,0.4650000000000001,NA,10
neus,42,neus,0.3528571428571428,0.30500000000000005,0.126071712350758,4
peuteren,16,peuteren,0.553125,0.5149999999999998,NA,8
beleefd,23,beleefd,0.503913043478261,0.5000000000000002,0.102856437038798,7
vertrouwen,13,vertrouwen,0.6292307692307693,0.54,NA,10
komt,297,komt,0.25127946127946127,0.24,0.06517424163488036,4
voet,37,voet,0.30837837837837834,0.28,0.0882393686864666,4
gaat,512,gaat,0.2524609375,0.22999999999999998,0.08285392822438384,4
loods,42,loods,0.4511904761904762,0.43999999999999995,0.10560400909223604,5
loodst,8,loodst,0.5075000000000001,0.495,NA,6
vrachtschip,15,vrachtschip,0.5926666666666666,0.5800000000000001,NA,11
zandbanken,8,zandbanken,0.6950000000000001,0.7250000000000001,NA,10
onder,231,onder,0.2627705627705627,0.25,0.053317214767385164,5
andere,251,andere,0.3430278884462152,0.3200000000000003,0.0785849554248363,6
duitsland,50,duitsland,0.5800000000000001,0.56,0.12260772023500194,9
frankrijk,49,frankrijk,0.6379591836734694,0.6200000000000001,0.12917977769754205,9
behoren,55,behoren,0.40399999999999997,0.3899999999999999,0.07204936579256689,7
achtentwintig,50,achtentwintig,0.7103999999999999,0.7000000000000001,0.11480169237179635,13
europese,97,europese,0.5614432989690723,0.5599999999999998,0.07331424501648207,8
lidstaten,81,lidstaten,0.7041975308641976,0.71,0.09887952514968482,9
hoeveel,245,hoeveel,0.32734693877551024,0.31000000000000005,0.08066261221305149,7
inwoners,19,inwoners,0.6431578947368422,0.6799999999999997,NA,8
moskou,13,moskou,0.5492307692307693,0.55,NA,6
voorspelling,6,voorspelling,0.6266666666666666,0.6449999999999999,NA,12
waarzegster,6,waarzegster,0.7866666666666666,0.785,NA,11
uitgekomen,6,uitgekomen,0.9283333333333333,0.8450000000000002,NA,10
sinds,66,sinds,0.3181818181818182,0.30000000000000004,0.06639993259748875,5
jaar,566,jaar,0.29791519434628977,0.2799999999999998,0.09901586472802361,4
dag,263,dag,0.2816349809885932,0.2599999999999999,0.09064646867424193,3
wat,777,wat,0.18719433719433717,0.17999999999999994,0.05483907637614091,3
gebruikersnaam,8,gebruikersnaam,0.7637499999999999,0.7749999999999999,NA,14
wachtwoord,33,wachtwoord,0.5051515151515151,0.45999999999999996,0.1298104678974603,10
echte,89,echte,0.3006741573033708,0.29000000000000004,0.06909804879512269,5
spaghetti,26,spaghetti,0.5496153846153846,0.5400000000000001,0.10378750480595508,9
bolognaise,4,bolognaise,0.76,0.7499999999999999,NA,10
bereid,6,bereid,0.38666666666666655,0.3899999999999999,NA,6
