repetitions,orthographic_form,length
6682,počtu,5
1243,vypracoval,10
351,italský,7
446,europoslanec,12
150,donato,6
157,tommaso,7
414,veraldi,7
10354,alde,4
6133,it,2
50844,musí,4
116282,být,3
1016,budoucím,8
43307,cílem,5
6147,zrušení,7
2480,překážek,8
1698,jimž,4
5203,nyní,4
2123,čelí,4
2800,lidé,4
431,usilující,9
28354,přístup,7
4961,zemědělské,10
11757,přičemž,7
4261,jednou,6
2634,priorit,7
63,generační,9
5053,výměna,6
6317,zlepšit,7
14765,systém,6
1359,podpor,6
5356,zapotřebí,9
6600,účinnost,8
34307,také,4
7014,názoru,6
11649,důležité,8
8021,stanovit,8
25379,další,5
1507,prioritní,9
7167,kritéria,8
14391,vytvoření,9
3440,seznamu,7
1008,příjemců,8
1093,současném,9
1962,zohlednění,10
565,objektivních,12
1306,faktorů,7
58470,parlament,9
56156,této,4
25739,souvislosti,11
27068,žádá,4
11142,zvýšení,7
1904,příspěvku,9
707,stropu,6
23821,kterým,6
12607,podpory,7
1988,poskytované,11
54780,rámci,5
65017,společenství,12
527,omezeny,7
2147,částku,6
20513,eur,3
2599,prodloužení,11
4856,lhůty,5
13253,dosažení,8
57993,souladu,7
430562,s,1
18383,předpisy,8
49099,po,2
92288,to,2
107899,ze,2
4274,tří,3
2549,pět,3
6013,začlenění,9
639,mladým,6
847,zemědělcům,10
8815,stanovené,9
21901,právních,8
2449,předpisech,10
12531,týkajících,10
14127,rozvoje,7
6146,venkova,7
132792,do,2
752,závazných,9
4497,plánování,9
54680,členských,9
47779,států,5
1347,struktur,8
37683,základě,7
6716,společností,11
11,zpružnění,9
13180,postupů,7
726,přebírání,9
3613,zvláštních,10
45,rezervních,10
5509,fondů,5
156857,které,5
443,pomohou,7
776,překonat,8
158,nepředvídatelné,15
1817,události,8
2105,podnikání,9
13681,např,4
2217,závažné,7
774,klimatické,10
217,jevy,4
122,ohrožující,10
91,sklizeň,7
170941,nebo,4
77,prudké,6
8877,nákladů,7
1047,zdůrazňují,10
95894,tomu,4
268641,aby,3
937,předešlo,8
96,opouštění,9
848,znevýhodněných,14
4064,zvláště,7
8926,podporovat,10
130,zahajování,10
12220,oblastech,9
202,trvalým,7
464,přírodním,9
156,znevýhodněním,13
72277,jako,4
764,ostrovy,7
305,horské,6
85393,oblasti,7
776,obtíže,6
112,získáním,8
463,úvěru,5
155169,ve,2
9007,zprávě,6
12951,konstatuje,10
7096,důvodu,6
6926,vysoké,6
4318,míry,4
1042,vysokých,8
10467,velmi,5
322,obtížně,7
366,dosahují,8
445,dobrého,7
6574,postavení,9
18460,hospodářské,11
970,soutěži,7
28001,proto,5
80405,komisi,6
63891,členské,7
85575,státy,5
167,nalezly,7
6555,nová,4
37666,těchto,6
3116,konkrétních,11
4164,problémů,8
190593,by,2
39099,bylo,4
958,užitečné,8
1549,mladé,5
1267,zemědělce,9
115,zvýhodněné,10
705,úvěry,5
15229,regionální,10
38864,orgány,6
33336,měly,4
566,prozkoumat,10
6791,možnosti,8
34958,jak,3
436,zavádět,7
596,zlepšovat,9
11630,nástroje,8
4689,poskytovat,10
1011,kapitál,7
271,preferenční,11
193,sazbou,6
78772,pokud,5
30258,jde,3
15142,evropskou,9
7244,ta,2
35911,měla,4
6296,současně,8
597,upřesnit,8
321,daňová,6
29816,týkající,8
3791,plateb,6
342,úroků,5
629,nákupu,6
8771,podpora,7
10,dědickou,8
68,posloupnost,11
11314,mimo,4
310,rodinu,6
5083,doporučuje,10
235,dávat,5
1996,přidělování,11
243,pozemků,7
1265,přednost,8
17873,kteří,5
33,zahajují,8
11593,činnost,7
2425,usnadnit,8
38342,postup,6
2996,věcech,6
92,dědické,7
40,posloupnosti,12
13864,nichž,5
31,figurují,8
27681,jež,3
11961,nejsou,6
157,rodinnými,9
1619,příslušníky,11
2678,něj,3
1323,umožnilo,8
2589,zachovat,8
11487,podniky,7
333,usnadnilo,9
277,podnikatelů,11
158,absolventů,10
649,studia,6
500,oboru,5
1315,zemědělského,12
15043,vnitrostátní,12
3372,mechanismy,10
475,předčasného,11
408,odchodu,7
972,důchodu,7
944,používány,9
150969,za,2
17442,podmínky,8
3013,podnik,6
29,odcházejícího,13
303,převezme,8
65,mladý,5
133,zemědělec,9
12817,případech,9
17428,mělo,4
1523,dojít,5
44867,ke,2
111,zvýhodnění,10
6584,odborné,7
19221,vzdělávání,10
12020,výzkum,6
2231,zaměřit,7
83,aplikovaný,10
549,výsledkům,9
9770,výzkumu,7
108,nejnovějším,11
305,inovacím,8
1393,týkajícím,9
1175,výrobních,9
1581,způsobů,7
7413,nástrojů,8
46643,zdůrazňuje,10
7600,hospodářský,11
108223,i,1
2484,environmentální,15
69627,unie,4
2489,vyžadují,8
677,zvýšenou,8
1602,celoživotního,13
16961,zvláštní,8
6211,pozornost,9
1847,věnována,8
640,programům,9
2768,mobility,8
751,neposlední,10
3325,řadě,4
294,doporučují,10
25300,rovněž,6
10017,zavedení,8
22172,programu,8
3292,výměnu,6
3571,osvědčených,11
73357,mezi,4
1526,vzdělávací,10
8222,sítě,4
18,kladoucí,8
2607,důraz,5
29508,informace,9
735,udržitelném,11
6844,rozvoji,7
18,bioenergii,10
6522,změně,5
11285,klimatu,7
3125,konkurenceschopnosti,20
12430,skupina,7
4332,aliance,7
1852,liberálů,8
5529,demokratů,9
5685,evropu,6
1502,itálie,6
68798,hlasování,9
5621,ipr,3
2777,přijatá,7
37177,zpráva,6
4241,budoucnosti,11
4109,reformy,7
271,ini,3
24984,cs,2
8626,link,4
1622,/activities,11
854,plenary,7
672,tadolanguage,12
8980,=,1
22349,-//ep//text,11
2643,report,6
1628,a--,3
10620,not,3
33245,xml,3
22349,v//cs,5
5436,-//ep//dtd,10
24799,im,2
24719,press,5
26752,doc,3
10872,v//en,5
5436,-//ep//stylesheet,17
349,items,5
35353,a-/,3
17648,zajištění,9
2035,nezávislých,11
8882,posouzení,9
5762,dopadu,6
15344,/ini,4
92170,výbor,5
32833,právní,6
12749,záležitosti,11
9354,zpravodajka,11
1463,angelika,8
1282,niebler,7
4407,pe,2
3183,v-,2
6976,obsah,5
196864,návrh,5
65164,usnesení,8
101086,evropského,10
131060,parlamentu,10
51628,odůvodnění,10
26003,stanovisko,10
7545,hospodářského,13
1575,měnového,8
58776,výboru,6
16211,životní,7
15675,veřejné,7
21626,zdraví,6
19219,bezpečnost,10
15931,potravin,8
6512,průmysl,7
4277,energetiku,10
14925,vnitřní,7
19364,trh,3
22180,ochranu,7
9279,spotřebitelů,12
14986,výsledek,8
6750,závěrečného,11
45041,evropský,8
106541,ohledem,7
1134,lisabonskou,11
4128,smlouvu,7
710,listinu,7
12255,základních,10
48228,práv,4
101555,evropské,8
313,vstoupily,9
13066,platnost,8
100757,dne,3
18154,prosince,8
15794,sdělení,7
146292,komise,6
12256,října,5
1356,inteligentní,12
1563,regulaci,8
18261,unii,4
35883,kom,3
41852,své,3
12996,září,4
1774,tvorby,6
21518,předpisů,8
6225,roční,5
8759,článkem,7
5976,protokolu,9
11165,používání,9
4813,zásad,5
2909,subsidiarity,12
1793,proporcionality,15
15440,p_ta,4
28355,roce,4
43507,článku,6
18763,uplatňování,11
35786,úř,2
35720,věst,4
43115,c,1
23023,e,1
1380,zdokonalení,11
7781,výroční,7
9904,července,8
258,minimalizaci,12
1256,administrativních,17
7143,stanovených,11
4864,právními,8
15628,května,6
11674,zásady,6
10635,dubna,5
9381,konzultace,10
8046,interinstitucionální,20
7294,dohodu,6
37610,byla,4
15416,evropským,9
13910,parlamentem,11
10500,radou,5
40409,komisí,6
3018,uzavřena,8
9837,společný,8
4898,posuzování,10
3361,dopadů,6
7283,němž,4
14660,listopadu,9
883,dohodly,7
26536,rada,4
25398,zprávu,6
7644,účetního,8
10291,dvora,5
62058,č,1
13262,výsledky,8
4449,studie,6
37,posouzeních,11
16119,státech,7
140479,eu,2
24,zadanou,7
5353,obecné,6
1691,směry,5
11305,ledna,5
6943,přílohy,7
3318,sek,3
16213,června,6
679,rámcovou,8
3258,nazvané,7
394,integrovaná,11
680,průmyslová,10
8402,politika,8
87,éru,3
1448,globalizace,11
4500,konkurenceschopnost,19
1589,udržitelnost,12
2455,středu,6
14406,zájmu,5
36189,rok,3
1081,dopis,5
1829,předsedkyně,11
41284,práva,5
20573,žen,3
5349,rovnost,7
7726,pohlaví,7
51,adresovaný,10
23,zpravodajce,11
322,zkušenostech,12
1583,získaných,9
895,mateřské,8
1024,dovolené,8
1535,týdnů,5
79485,článek,6
33298,jednacího,9
35711,řádu,4
13422,stanoviska,10
241,a–/,3
89872,vzhledem,8
1124,systematicky,12
269,hodnoceny,9
500,očekávané,9
4553,důsledky,8
314,zákonodárné,11
44381,b,1
353,transparentního,15
265,jasného,7
2173,účinného,8
3673,vysoce,6
276,kvalitního,10
9327,právního,8
385,patřit,6
202,prvořadým,9
1213,cílům,5
32786,politiky,8
1854,přispívají,10
131,všeobecnému,11
3747,zvyšování,9
6474,kvality,7
6284,smyslu,6
2457,zlepšování,10
19092,d,1
27402,provádění,9
400,platného,8
12411,lze,3
17835,jiné,4
149,zdůvodnit,9
952,nízkou,6
366,kvalitou,8
3829,legislativních,14
691,textů,5
15608,což,3
7066,společně,8
55,zodpovídají,11
26580,všechny,7
1900,lisabonská,10
4813,smlouva,7
4455,obsahuje,8
1052,horizontální,12
26447,sociální,8
1013,doložky,7
8921,články,6
2502,sfeu,4
191,zohledňovány,12
972,určování,8
11104,činností,8
153,hloubkovou,10
2454,analýzu,7
6738,sociálních,10
1353,environmentálních,17
1084,důsledků,8
1849,jakéhokoli,10
51482,návrhu,6
943,předpisu,8
9631,f,1
272,prováděná,9
2314,schvalování,11
15167,nových,6
1117,zákonů,6
298,zjednodušování,14
19,přepracovávání,14
1845,platných,8
44801,může,4
2768,sloužit,7
786,lepšímu,7
5873,hospodářských,13
1507,ekologických,12
1528,zdravotních,11
4676,přispět,7
37,odbourání,9
207,zbytečných,10
165,úkonů,5
20770,zajistit,8
3289,soudržnost,10
14331,plnění,6
2283,obecných,8
15003,cílů,4
10614,g,1
645,považován,9
1231,nezávislý,9
5779,když,4
55,podřízen,8
2331,předsedovi,10
753,skládá,6
2149,úředníků,8
3960,několika,8
502,generálních,11
1384,ředitelství,11
546,předsedá,8
4224,mu,2
4653,zástupce,8
3001,generálního,11
2100,tajemníka,9
2854,vede,4
20,zkreslování,11
20280,informací,9
7986,tedy,4
5973,porušování,10
18392,nezbytné,8
297,neutrality,10
7472,h,1
396,několikrát,10
642,vyslovil,8
3215,zadávání,8
79,nedosahují,10
938,stabilní,8
2065,spíše,5
966,slouží,6
296,zdůvodnění,10
10194,legislativního,14
12,objektivnímu,12
2767,skutečností,11
4843,j,1
28494,mohou,5
410,používána,9
7630,vytváření,9
91,byrokratických,14
154,bránících,9
1752,dalšímu,7
6779,vstupu,6
9420,dohodě,6
3003,společném,9
129,interinstitucionálním,21
15275,přístupu,8
3971,rámcové,7
699,zavázaly,8
413,vypracují,9
14816,program,7
41466,tyto,4
6758,dokumenty,9
1821,obsahují,8
8167,konkrétní,9
34447,návrhy,6
25888,l,1
326,zaujala,7
27327,nový,4
1927,průmyslové,10
5350,politice,8
8781,jehož,5
26975,mají,4
12821,politické,9
363,značným,7
633,dopadem,7
959,důkladně,8
87,analyzovány,11
13331,požadavky,9
29793,úrovni,6
1811,významně,8
483,pomáhají,8
86,zdokonalovat,12
707,tvorbu,6
13699,během,5
2446,celého,6
1096,cyklu,5
1344,evropští,8
273,zákonodárci,11
6074,měli,4
2107,budoucnu,8
3930,využívat,8
3250,mohli,5
1804,posoudit,8
7781,zdravotní,9
8781,různých,7
3425,možností,8
15409,postupu,7
735,nabízejí,8
4152,dopady,6
11132,základní,8
9546,občanů,6
21559,mít,3
552,paměti,6
1246,analýza,7
977,přínosů,7
7593,představuje,11
1323,jedno,5
4027,kritérií,8
20529,vítá,4
2453,hrát,4
1745,klíčovou,8
9357,úlohu,5
3948,celém,5
2096,legislativním,13
794,počínaje,8
316,vypracováním,12
3954,přes,4
4732,prosazování,11
18601,až,2
1669,vyhodnocení,11
2935,revizi,6
13891,význam,6
1957,dobře,5
3,zváženého,9
10262,plně,4
61,informovaného,13
3271,rozhodování,11
3212,fázi,4
6543,níž,3
148,vytvářeny,9
12578,legislativní,12
7811,protože,7
3246,kvalitu,7
41,výsledných,10
4941,dokumentů,9
231,zkrátit,7
6942,proces,6
5719,potřebu,7
38,důkladných,10
2690,základním,9
1442,předpokladem,12
3913,vysokou,7
1968,správné,7
5643,provedení,9
3598,vnitrostátním,13
3470,právu,5
7477,nesmí,5
579,žádných,7
2919,okolností,9
2563,nahradit,8
2180,politický,9
5266,dialog,6
620,demokratický,12
932,rozhodovací,11
352,zákonodárce,11
1074,nýbrž,5
2675,přípravě,8
2755,politického,11
71484,rozhodnutí,10
85,vznikat,7
54,raných,6
833,fázích,6
13430,procesu,7
4086,zcela,5
501,nezávislá,9
3868,vždy,4
436,opírat,6
941,objektivní,10
26,podloženou,10
1540,možných,7
1831,dohodou,7
48,spolutvůrci,11
118,zavázali,8
26585,před,4
1917,přijetím,8
6426,jakékoli,8
2345,podstatné,9
14129,změny,5
462,provedou,8
14562,příslušné,9
251,usoudí,6
10443,hlediska,8
3833,přiměřené,9
3691,potřebné,8
28408,domnívá,7
38031,má,2
24529,li,2
2491,zajištěna,9
2500,nezávislost,11
28,objektivita,11
9335,vhodné,6
13288,nutné,5
1730,zapojit,7
1487,externí,7
1066,odborníky,9
32555,všech,5
626,relevantních,12
574,zainteresované,14
18969,strany,6
6523,upozorňuje,10
7564,zásadní,7
1858,rozdíl,6
1476,veřejnou,8
1792,konzultací,10
541,nezávislým,10
264,posouzením,10
856,konečný,7
2539,kontrola,8
522,použité,7
12141,nadále,6
1405,zůstat,6
8307,působnosti,10
19314,orgánů,6
13,konstantně,10
6957,úroveň,6
1001,prováděna,9
28569,co,2
22,nejtransparentněji,18
37407,včetně,6
893,včasného,8
1501,zveřejňování,12
325,komplexních,11
2699,plánů,5
940,navrhovaných,12
534,rovný,5
2565,zúčastněných,12
6358,stran,5
1481,legislativnímu,14
25200,období,6
3761,konzultaci,10
276,prodlouženo,11
2128,nemělo,6
14190,možné,5
37182,případě,7
8056,projektů,8
1115,financovaných,13
996,veřejnými,9
38,závislými,9
9163,subjekty,8
169,prováděl,8
13,schvaloval,10
1760,dotyčný,7
18084,orgán,5
68,kontrolovaly,12
1542,ex,2
469,ante,4
2404,účinky,6
15591,právo,5
84,provádělo,9
34,obsáhlejší,10
17167,hodnocení,9
997,post,4
66,zvážilo,7
794,zahrnutí,8
564,povinných,9
192,srovnávacích,12
158,tabulek,7
1652,zajistilo,9
14576,členskými,9
3385,splnění,7
1135,vhodným,7
2453,nástrojem,9
2364,ověření,7
38,relevantnosti,13
13935,návrhů,6
10611,dodržování,10
7473,lepší,5
3149,vysvětlení,10
4826,důvodů,6
2043,výběr,5
3093,daného,6
8,spolutvůrcům,12
1629,široké,6
6486,veřejnosti,10
608,klíčovými,9
4019,prvky,5
296,odhalení,8
2120,problému,8
480,dotčenými,9
3408,stranami,8
5656,stanovení,9
5644,vypracování,11
2053,strategických,13
99,variant,7
7734,považuje,8
31,doprovázelo,11
6762,poukazuje,9
29493,tato,4
2427,zásada,6
2438,vztahovat,9
3820,zjednodušení,12
1332,přepracování,12
7868,případně,8
3156,akty,4
4909,přenesené,9
13719,pravomoci,9
5479,prováděcí,9
27008,ustanovení,10
3885,článků,6
34,živý,4
4794,dokument,8
62602,který,5
8565,součástí,8
974,dostatečnou,11
662,flexibilitu,11
7155,průběhu,7
2906,vypracovat,10
3,nesoustřeďovala,15
1881,výhradně,8
28753,ale,3
3010,zásadou,7
1487,integrovaného,13
315,zohledňovala,12
1966,celou,5
2795,řadu,4
1084,získal,6
4969,dané,4
990,problematice,12
7,nejucelenější,13
308,představu,9
3156,aspekty,7
17651,uvedené,7
34,shrnuty,7
2914,jednom,6
91,posudku,7
18961,tomto,5
9135,ohledu,6
1568,politikami,10
1078,činnostmi,9
3268,zohlednit,9
15986,cíle,4
103,svěření,7
5461,pravomocí,9
317,obsahovala,10
4001,tj,2
549,efektivnosti,12
11954,programů,8
398,výdaji,6
1418,případných,10
4580,malé,4
5671,střední,7
936,důsledně,8
254,test,4
512,požadováno,10
3362,dokumentu,9
628,small,5
713,business,8
697,act,3
32865,roku,4
14256,připomíná,9
505,každým,6
5323,právním,7
129,předpisem,9
834,ukládá,6
9581,povinnosti,10
1410,malým,5
1296,středním,8
2915,podnikům,8
986,pečlivě,7
9205,stávající,9
19462,účelem,6
11879,snížení,7
4895,celkové,7
4745,regulační,9
1239,zátěže,6
34291,budou,5
2619,značné,6
4920,průmyslu,8
35153,byly,4
58,podrobovány,11
649,důkladné,8
687,analýze,7
2083,následně,8
92,posouzeno,9
5166,jaké,4
1355,takovým,7
9420,postupem,8
625,počítá,6
9264,svém,4
1886,integrované,11
451,předložením,11
5050,nového,6
225,vyvodit,7
271,provedeného,11
2238,analýzy,7
430,judikatury,10
4674,soudního,8
2256,zahájit,7
937,řádnou,6
437,diskuzi,7
652,možnostech,10
10439,dispozici,9
4571,určité,6
917,zabývala,8
1569,otázkou,7
1309,přidané,7
6775,hodnoty,7
680,jakých,6
1321,úspor,5
8467,dosáhnout,9
231,celoevropského,14
10095,náklady,7
335,vzniknou,8
9568,členským,8
8149,státům,6
4811,nebylo,6
1922,přijato,7
41,zhodnoceny,10
2785,hospodářská,11
16049,partnerství,11
2252,výběru,6
3405,specifické,10
6266,normy,5
4942,místo,5
26654,mezinárodní,11
2935,plné,4
4438,míře,4
1347,zvážit,6
626,alternativy,11
1629,vážně,5
43,prozkoumána,11
12346,možnost,7
17139,kdy,3
21,nezahájil,9
863,zvyšovat,8
4392,administrativní,15
1628,zátěž,5
284,zbytečně,8
42,prodlužovat,11
71,vyhrazen,8
1072,dostatek,8
1527,času,4
3970,získat,6
220,spolehlivý,10
1059,účelově,7
377,využívána,9
131,zablokování,11
2,nevítaných,10
2398,důrazně,7
887,vytvořeny,9
6419,technické,9
713,předpoklady,11
4290,provádět,8
75,pohotově,8
1255,krátké,6
3987,lhůtě,5
6183,pomocí,6
30205,dohody,6
209,zrychlená,9
230,výběrová,8
35453,řízení,6
67,optimálním,10
767,využíváním,10
17479,zdrojů,6
936,duchu,5
851,založeného,10
2806,postupech,9
75489,vyzývá,6
8559,využití,7
2774,zkušeností,10
12829,jiných,6
25790,zemí,4
19936,již,3
958,léta,4
1592,provádějí,9
446,aktualizována,13
2699,nimž,4
41007,jeho,4
5949,došlo,5
4909,nejen,5
643,schválením,10
7109,textu,5
7319,poté,4
1603,nutná,5
18,přesnějšímu,11
15172,zda,3
3865,skutečně,8
237,dosaženy,8
28355,tento,5
1042,předpis,7
1078,upravit,7
1824,ho,2
658,ponechat,8
3280,podobě,6
5336,nicméně,7
1168,nikdy,5
2933,neměla,6
6364,povinnost,9
634,coby,4
7378,ochránce,8
4998,smluv,5
2003,včas,4
2692,sledovat,8
9121,hlavní,6
650,zodpovědnost,12
927,kvalitních,10
15595,svých,5
1135,nese,4
20137,svého,5
7155,iniciativy,10
1957,smlouvou,8
2892,potenciál,9
5470,uznává,6
458,uplynulých,10
13,optimalizovala,14
34,ustavila,8
398,impact,6
303,assessment,10
265,board,5
17,iab,3
2981,odpovídá,8
10303,především,9
22,propracování,12
1225,prováděných,11
9404,členové,7
475,nezávislí,9
818,formálně,8
468,jmenováni,9
2559,předsedou,9
2746,řídí,4
5309,pokyny,6
48513,tohoto,6
4873,nelze,5
463,hovořit,7
280,naprosté,8
1778,nezávislosti,12
5156,byli,4
3598,svým,4
342,jmenováním,10
9,prověřeni,9
5,nepodléhali,11
104,pokynům,7
6019,předsedy,8
894,odborníci,9
340,jednali,7
9452,veřejného,9
662,pověření,8
7510,mohla,5
29,ověřována,9
2775,praxi,5
222,podíleli,8
1912,dotčené,7
1718,tito,4
461,nebyli,6
787,řad,3
7302,zaměstnanců,11
225,vázáni,6
148,žádnými,7
27614,byl,3
16544,práce,5
50908,od,2
1040,počátku,7
668,zapojen,7
6262,výbory,6
80,předáváním,10
303,prozatímních,12
5593,zpráv,5
6443,spolu,5
2650,návrhem,7
9247,předložila,10
28852,radě,4
7,dvou-,5
2,čtyřstránkový,13
354,souhrn,6
407,celkovým,8
855,uvedením,8
1714,proč,4
157,vypracováno,11
716,ověřit,6
200,pojednává,9
3542,otázkách,8
1380,nezávisle,9
59,neovlivňuje,11
3329,vlastního,9
180,shledává,8
2258,spolupracovat,13
9744,neboť,5
2721,musejí,6
1380,později,7
74248,směrnice,8
929,zpravidla,9
1963,přehled,7
16913,tom,3
42,osvědčí,7
7766,odpovědnost,11
675,založenou,9
205,komplexním,10
128,objektivním,11
847,nesou,5
1353,zohledňovat,11
2938,připomínky,10
7284,regionů,7
8174,sociálního,10
23,definitivním,12
1557,předběžné,9
39,externě,7
259,přezkoumány,11
6423,závěry,6
3670,přezkumu,8
1549,veřejně,7
1229,přístupné,9
257,kritickou,9
188,připomínku,10
138,zahajuje,8
9260,některé,7
9078,aniž,4
625,uzavřen,7
297,kritiku,7
3567,ne,2
5671,všem,4
1532,politickým,10
219,možnostem,9
309,dostává,7
3922,stejné,6
629,pozornosti,10
1364,zohledněny,10
12778,větší,5
4456,transparentnosti,16
4004,zveřejnění,10
104,jmen,4
2402,odborníků,9
10541,dalších,7
664,podílejí,8
29398,prohlášení,10
509,zájmech,7
63,konzultacemi,12
3722,zástupci,8
555,zainteresovaných,16
603,plánovaných,11
391,konzultacích,12
61,zavčas,6
1132,informováni,11
12536,veřejných,9
2064,příležitost,11
1623,vyjádřit,8
1801,sice,4
503,dostatečným,11
397,předstihem,10
297,zveřejněním,11
240,používala,9
1151,spolehlivé,10
37,porovnatelné,12
18492,údaje,5
209,zátěží,6
2799,vyplývající,11
5083,jasně,5
1825,uvedla,6
53,hodnocených,11
85,nejefektivněji,14
91,odstraňuje,10
2888,zavádí,6
9004,nejméně,7
4742,povinností,10
452,předkládány,11
58,budí,4
286,dojem,5
17210,první,5
500,nabádá,6
126,včasnému,8
5298,každé,5
4697,konečného,9
3133,schválil,8
7282,ještě,5
1414,zahájením,9
890,útvary,6
8283,navrhuje,8
48,hotové,6
670,zveřejnila,10
86,publikační,10
1758,veřejnost,9
429,jednoduše,9
1075,konzultovat,11
1436,internetové,11
884,stránce,7
745,vyhrazené,9
9845,účely,5
108,odvolávat,9
2864,ně,2
9763,přijaté,7
105,hodnotila,9
9506,znovu,5
11780,výše,4
1504,uvedenou,8
2692,vypracovala,11
6,zevrubná,8
64,provedeným,10
114,důsledněji,10
424,používaly,9
1088,existující,10
6327,nástroj,7
2675,parlamentního,13
970,vytvořena,9
1232,rozpočtová,10
1048,položka,7
897,zvlášť,6
756,podstatných,11
5774,změn,4
866,původního,9
1234,nemusí,6
648,nutně,5
692,časově,6
329,náročné,7
1310,formu,5
520,vymezených,10
1771,studií,6
240,seminářů,8
3190,slyšení,7
19859,měl,3
510,usneseních,10
416,soustavně,9
1137,uvádět,6
1003,standardní,10
411,východisko,10
91,obsahovalo,10
1320,odkazy,6
3286,všechna,7
281,vypracovaná,11
4923,týkají,6
1075,legislativy,11
11336,skutečnost,10
3347,přezkum,7
316,vypracovaných,13
323,předkládala,11
5227,příslušným,10
513,výborům,7
30,hodnotný,8
3561,příspěvek,9
129,prováděný,9
5561,různé,5
313,podoby,6
598,doplňkových,11
2,hloubkovějších,14
386,analýz,6
165,vypracovaného,13
187,externími,9
1300,mimořádných,11
1746,schůzí,6
304,nezávislými,11
70,znalci,6
8437,práci,5
380,tematických,11
4720,oddělení,8
5761,parlamentní,11
324,chápat,6
673,opravný,7
1236,prostředek,10
74,vypracovaným,12
6755,výborů,6
250,probíhala,9
65,systematická,12
2414,diskuse,7
4277,možno,5
25,nejranější,10
2084,fáze,4
30544,příslušný,9
501,zpravodajem,11
234,upraven,7
2010,jednací,7
2815,řád,3
125,iniciovat,9
227,čtvrtina,8
7568,členů,5
659,dotčeného,9
43,projednáním,11
956,určitého,8
76,uspořádaly,10
38,zevrubnou,9
1726,diskusi,7
641,významná,8
4058,vybízí,6
141,zvážil,6
144,nechá,5
5468,vést,4
202,zbytečným,9
58,průtahům,8
207,jednotliví,10
2882,požádat,7
1348,poskytly,8
4836,potřebná,8
168,fakta,5
1340,statistické,11
4815,souvisejících,13
681,takovéto,8
67,knihovna,8
270,doplněk,7
473,současným,9
713,činnostem,9
26552,přijetí,7
11940,poskytování,11
16829,služby,6
1796,poslancům,9
4,knihovnou,9
8978,veškeré,7
3183,plány,5
905,založeny,8
2424,parlamentních,13
64,knihoven,8
1775,parlamentů,10
195,realizovány,11
98,přísnými,8
2490,pravidly,8
28013,spolupráce,10
2849,poskytují,9
2,rešeršní,8
995,nezávislého,11
2786,mechanismu,10
683,perspektivy,11
641,budoucna,8
3713,jednotného,10
7762,evropském,9
1307,vytvořen,8
1188,integrovaný,11
385,vypracován,10
2381,jednotný,8
6104,společných,10
2430,metod,5
1316,používaných,11
3414,všemi,5
132,probíhalo,9
2263,nezávislé,9
2758,struktury,9
531,využívající,11
8102,zdroje,6
172,knihovny,8
10704,jednotlivých,12
535,spolupracovala,14
3409,případ,6
2143,případu,7
1086,úředníci,8
71,vyslaní,7
4415,vnitrostátními,14
724,odpovědná,9
12788,evropskému,10
22821,prostřednictvím,15
474,dozorčí,7
104422,rady,4
751,složené,7
15553,poslanců,8
2119,účel,4
81,vybudována,10
891,infrastruktura,14
