"","language","Lmin","L","Lrand","eta","psi","omega"
"L17","French",0.208549830132167,0.631382143750553,0.631221800640278,0.330552722598085,-0.000379355910643601,-1.13911759250103e-05
"L18","Western Frisian",0.258386234997543,0.609965543647837,0.609922462125731,0.424103159887814,-0.000122552154746378,-1.56116771771162e-06
"L19","Irish",0.223834594785996,0.466359894701899,0.466292758773878,0.480733395947314,-0.000276896957876438,1.63000038872116e-05
"L20","Interlingua",0.320620082612116,0.688513093135326,0.688455911041748,0.466199659796059,-0.000155455475402347,-8.09566192890831e-05
"L21","Indonesian",0.272296199954761,0.52262778940285,0.522505307855626,0.521368370856086,-0.000489516741621733,-0.000154375486908512
"L22","Italian",0.263002107706123,0.64982129942423,0.649846625209106,0.404908049812248,6.54676070871569e-05,-7.06058875161353e-05
"L23","Georgian",0.439972603796882,0.604993180892113,0.60503996925442,0.727397939652468,0.000283450106427352,7.73352529253912e-05
"L24","Kinyarwanda",0.27020195276857,0.721061732520453,0.720994955722453,0.374846156656442,-0.000148131842248726,-1.28760425198511e-05
"L25","Kirghiz",0.343367747881767,0.567512381095983,0.56756169792695,0.605159895826702,0.000219973959851638,-1.80765873862763e-05
"L26","Latvian",0.323626595600217,0.590049118651548,0.589914494552476,0.548715857851483,-0.000505558456100234,-4.24779636844965e-05
"L27","Maltese",0.259054112259703,0.543265693734131,0.543215438073964,0.47716382199459,-0.000176856087026017,-3.62332954168037e-05
"L28","Mongolian",0.290252574162952,0.480711998504636,0.480745824205915,0.603907322233343,0.000177569028148178,9.02473848049076e-05
"L29","Dutch",0.222314122048165,0.554307631969238,0.554314425427873,0.401651133010177,2.04622061042915e-05,1.41146848533095e-05
"L30","Oriya",0.351955882352941,0.490649104117647,0.490674083769634,0.717695749770204,0.000180074797188501,0.000740397398939041
"L31","Panjabi",0.64530612244898,0.732969714285714,0.732678571428571,0.881351756294176,-0.0033322043795615,-0.00349654676258993
"L32","Polish",0.299044542341341,0.569673890817435,0.569711720599842,0.525100016576773,0.000139764941764506,-1.77995663715875e-05
"L33","Portuguese",0.265339306407394,0.612006852542678,0.611932400729864,0.433859930650992,-0.000214810433428181,1.30514702217007e-06
"L34","Romansh",0.332671835038363,0.657808164367921,0.65788485541918,0.50597786950963,0.000235817899201594,-4.90339630870799e-05
"L35","Romanian",0.266723403617168,0.571404584595543,0.571096839483108,0.467118552857195,-0.00101107743374472,-0.000125188910645454
"L36","Russian",0.298364281166593,0.597139457700185,0.597140635309643,0.499790992615921,3.94144128787116e-06,1.75320659473074e-06
"L37","Yakut",0.347902068476768,0.536912917792444,0.53703125,0.648064605856249,0.000625668691649169,0.00032757022744506
"L38","Slovenian",0.363643172141119,0.629188256120742,0.629384369210039,0.578252768721979,0.00073798527085682,5.08613396600966e-05
"L39","Spanish",0.222462987266035,0.620334865677345,0.620624450073324,0.358961986879805,0.000727303928253534,-3.85409565175868e-05
"L40","Swedish",0.218148242283681,0.521708587830217,0.5220384351407,0.41883115042831,0.00108541610830486,0.000142674806344493
"L41","Tamil",0.454470414660662,0.664999928016773,0.664785123966942,0.683829285658311,-0.00102134582283478,-0.0004031948165564
"L42","Tatar",0.305518752251379,0.520226504561639,0.520379874444393,0.587345883857358,0.000713809372253074,-3.38353816405909e-05
"L43","Turkish",0.320967024497149,0.544920166363316,0.54490981402644,0.589179397452543,-4.6227596332783e-05,-1.64040896274469e-05
"L44","Ukrainian",0.365424436899636,0.588791072408082,0.588898653832741,0.620752557910417,0.000481404191207385,-4.29166918990433e-05
"L45","Vietnamese",0.208694029850746,0.330676014925373,0.330608108108108,0.632362116611146,-0.000557005542228596,-0.000357961318018861
