"","language","Lmin","L","Lrand","eta","psi","omega"
"22","Indonesian",3.69895951142275,7.24025888712961,7.23911889596603,0.511255409021018,-0.000322016903689767,9.05860956491448e-05
"23","Italian",3.16365703642476,8.16189530342468,8.16386646301549,0.387827681048889,0.000394215406324078,-7.58026939910762e-05
"24","Georgian",5.91410711529557,8.2199572542059,8.22229054573405,0.719664177029507,0.00101087786065229,6.51028816384308e-05
"25","Kinyarwanda",3.72344507967275,9.19946724679221,9.20003736501887,0.404829799954475,0.000104100907452935,-3.22761966230472e-05
"26","Kirghiz",4.485722139577,7.78403336136084,7.78400789733465,0.576390105757951,-7.7203820603937e-06,-7.29660860969432e-05
"27","Latvian",3.94951792504074,7.08843987642586,7.08798786374293,0.557412240488825,-0.000144023263485461,-4.15423919100256e-05
"28","Maltese",3.7166077257889,7.34927174691694,7.35021097046414,0.506009198206581,0.000258482691684383,-1.30632966202203e-05
"29","Mongolian",4.17591181622684,7.31333544725636,7.31380065717415,0.571105765968102,0.00014825570355399,8.339714891891e-05
"30","Dutch",3.24100942186049,8.26337797237265,8.26327628361858,0.392873850288628,-2.02475807976653e-05,-3.63000014313148e-05
"31","Oriya",3.68352941176471,5.35055994117647,5.34816753926702,0.688876686867558,-0.00143719038386081,0.000287119825276892
"32","Panjabi",3.55102040816327,3.88115816326531,3.88095238095238,0.915365624719929,-0.000623711340205528,0.000944545454545455
"33","Polish",3.81700035773608,7.87272690729597,7.87154696132597,0.485040645814605,-0.000291017981876737,-2.27890444694976e-06
"34","Portuguese",3.14150250134253,7.49058956431418,7.48866104787558,0.419747501201653,-0.000443626892822209,5.21800762885867e-05
"35","Romansh",3.82878151260504,7.56005875274023,7.56084876222176,0.506729726462811,0.000211681469998726,3.49839358373138e-05
"36","Romanian",3.60685042440239,7.67647698929246,7.67460688151954,0.470164828504403,-0.000459739365578733,-0.000100105336970426
"37","Russian",4.05315782375652,9.00492784379773,9.00430452131838,0.450276029927628,-0.00012589456896154,-2.60754868025852e-05
"38","Yakut",5.02214643220977,7.98732462240333,7.98861336032389,0.628857209461114,0.000434435290122992,0.000252761632789871
"39","Slovenian",3.65199209245742,6.42520284747567,6.42715176014822,0.568764836841268,0.00070227046581981,0.000202673936322779
"40","Spanish",2.74375594988043,7.9163628367076,7.91737101719771,0.346955048728606,0.000194869636992085,-2.24354042867296e-05
"41","Swedish",3.07856904576575,6.87053340534702,6.87348432852894,0.448841333110314,0.000777599224764718,0.000157960578238469
"42","Tamil",4.65134337630067,7.07980251591862,7.07768595041322,0.657376075782032,-0.000872327563296234,-0.000389593953344083
"43","Tatar",4.04064257807088,7.45066158663305,7.45355817257022,0.542398121688367,0.00084871303053789,7.89638682383814e-06
"44","Turkish",4.59523986404918,8.08456864959233,8.08570468294869,0.568569928544828,0.000325467642648915,-1.21478225621288e-05
"45","Ukrainian",4.52033786021862,7.6699922714475,7.67133988979563,0.589518747714027,0.000427679301848942,-4.5846909079161e-05
"46","Vietnamese",2.75159914712154,3.46978646055437,3.47027027027027,0.793264041475954,0.00067320043941613,0.00107307089934341
