word,frequency,n_characters
अमेरिकी,19,7
जहां,19,4
क्योंकि,19,7
हालांकि,18,7
बताया,18,5
संबंधी,18,6
तरीके,18,5
दशक,18,3
ये,18,2
उनके,18,4
होगा,18,4
अभी,18,3
सकते,18,4
सरकार,17,5
नाम,17,3
बात,17,3
दुनिया,17,6
रही,17,3
उनकी,16,4
वाला,16,4
यदि,16,3
इन,16,2
सभी,16,3
रहने,16,4
चीन,16,3
हर,16,2
पूरी,16,4
अलग,16,3
अनुसार,16,6
तीन,16,3
होते,16,4
सकती,15,4
क्या,15,4
हम,15,2
सागर,15,4
वर्षों,15,6
स्थित,15,5
शताब्दी,15,7
स्थान,15,5
मैंने,14,5
महत्वपूर्ण,14,10
फिल्म,14,5
विशेष,14,5
इसमें,14,5
थीं,14,3
देने,14,4
खिलाफ,14,5
संभावना,14,7
बन,14,2
सेना,14,4
कभी,14,3
प्रयास,14,6
ऑफ,13,2
वृद्धि,13,6
ओर,13,2
लगता,13,4
विकास,13,5
मामले,13,5
उत्तर,13,5
चुनाव,13,5
उन,13,2
ईसा,13,3
इतिहास,13,6
जबकि,13,4
ब्रिटेन,13,7
अब,13,2
व्यापार,13,7
पहली,13,4
हूं,12,3
भारी,12,4
पुलिस,12,5
संख्या,12,6
मिला,12,4
बनाने,12,5
उत्तरी,12,6
करती,12,4
अक्टूबर,12,7
जारी,12,4
पैदा,12,4
बना,12,3
हिस्से,12,6
युग,12,3
मुझे,12,4
जिसे,12,4
अपना,12,4
दिए,12,3
स्थिति,12,6
द्वीप,12,5
यात्रा,11,6
पानी,11,4
प्रदर्शन,11,8
सप्ताह,11,6
कब्जा,11,5
पता,11,3
मतदान,11,5
जीवन,11,4
प्रमुख,11,6
प्रभाव,11,6
सीमा,11,4
द,11,1
ट्रम्प,11,6
बाहर,11,4
राष्ट्रीय,11,9
यूरोपीय,11,7
ब्रिटिश,11,7
इसलिए,11,5
आया,11,3
फैसला,11,5
निर्माण,11,7
मिलियन,11,6
हमारे,11,5
जिसका,11,5
मुख्य,11,5
शुरुआत,11,6
ज्यादातर,11,8
कानून,11,5
स्पष्ट,11,6
रखने,11,4
राजनीतिक,11,8
जांच,11,4
भूमध्य,11,6
देशों,10,5
सम्राट,10,6
देखा,10,4
भूमि,10,4
देश,10,3
वापस,10,4
जाएगा,10,5
चाहिए,10,5
चार,10,3
भूमिका,10,6
देता,10,4
पार्टी,10,6
जाना,10,4
महिला,10,5
अनुमति,10,6
खत्म,10,4
इस्तेमाल,10,8
दिनों,10,5
प्रथम,10,5
कंपनी,10,5
एवं,10,3
ले,10,2
जिनमें,10,6
लगा,10,3
प्रतिनिधित्व,10,12
स्कूल,10,5
लड़ाई,10,5
अधिक,10,4
जैसेकि,10,6
माना,10,4
लागू,10,4
हिस्सा,10,6
मदद,10,3
अध्ययन,10,6
राष्ट्रपति,10,10
नदी,10,3
पुरुष,9,5
देते,9,4
जिसके,9,5
होगी,9,4
स्तर,9,4
सक्षम,9,5
स्वतंत्र,9,8
घोषणा,9,5
लगातार,9,6
पूरा,9,4
उनमें,9,5
हवा,9,3
साम्राज्य,9,9
हमें,9,4
नजर,9,3
आगे,9,3
पिछले,9,5
संबंध,9,5
समर्थन,9,6
प्रदान,9,6
पहुंच,9,5
विकसित,9,6
अच्छी,9,5
फ्रांस,9,6
सुरक्षा,9,7
जरूरत,9,5
समुद्र,9,6
पड़ा,9,4
उसी,9,3
पूर्वी,9,6
बाजार,9,5
आर्थिक,8,6
जिसने,8,5
जैसी,8,4
बताते,8,5
आधुनिक,8,6
व्यवस्था,8,8
ऐसे,8,3
कमी,8,3
यूरोप,8,5
जबर्दस्त,8,8
तैयार,8,5
इसकी,8,4
यहां,8,4
लौट,8,3
ऐसी,8,3
दक्षिणी,8,7
अंतिम,8,5
आस,8,2
ध्यान,8,5
योजना,8,5
गई,8,2
डेटा,8,4
दे,8,2
जिसकी,8,5
अभियान,8,6
विमान,8,5
इसने,8,4
पीछे,8,4
जर्मन,8,5
संधि,8,4
गीत,8,3
खुद,8,3
उम्मीद,8,6
ली,8,2
आवश्यक,8,6
मध्य,8,4
नीचे,8,4
आती,8,3
अप्रेल,8,6
पार,8,3
शायद,8,4
आज,8,2
आप,8,2
रोक,8,3
निवेश,8,5
ऊपर,8,3
निजी,8,4
विभिन्न,8,7
नया,8,3
औसत,8,3
दूसरे,8,5
प्रतिशत,7,7
कराया,7,5
निकट,7,4
जलवायु,7,6
दूसरी,7,5
शासन,7,4
जीत,7,3
अत्यधिक,7,7
कुल,7,3
प्राकृतिक,7,9
अक्सर,7,5
पूरे,7,4
जनवरी,7,5
प्रत्येक,7,8
क्रान्ति,7,8
महीने,7,5
कहना,7,4
मिस्र,7,5
अधिकतर,7,6
रूस,7,3
शो,7,2
अन्तिम,7,6
करके,7,4
हांगकांग,7,8
लेकर,7,4
उससे,7,4
सरकारी,7,6
इटली,7,4
सही,7,3
उपकरण,7,5
सहायता,7,6
आरोप,7,4
जाते,7,4
डि,7,2
क्यों,7,5
हाल,7,3
कलाकार,7,6
प्रणाली,7,7
थोड़ा,7,5
पुराने,7,6
पोस्ट,7,5
देगा,7,4
सुधार,7,5
संघर्ष,7,6
चला,7,3
पत्नी,7,5
अंततः,7,5
जनता,7,4
बड़ा,7,4
गणराज्य,7,7
जन्म,7,4
अवधि,7,4
लगाने,7,5
सुरक्षित,7,8
आम,7,2
पश्चिम,7,6
जीवित,6,5
कहते,6,4
जिससे,6,5
जिन्हें,6,7
करें,6,4
बिना,6,4
रक्षा,6,5
छह,6,2
जाए,6,3
नयी,6,3
चीनी,6,4
तेजी,6,4
पेरिस,6,5
रखा,6,3
भाषा,6,4
महासागर,6,7
बढ़,6,3
सेंट,6,4
उनका,6,4
उच्च,6,4
छोटे,6,4
जून,6,3
पृथ्वी,6,6
वोट,6,3
लौटने,6,5
सामग्री,6,7
अन्तरराष्ट्रीय,6,14
संगीत,6,5
बच्चों,6,6
आधारित,6,6
क्लिंटन,6,7
रिकॉर्ड,6,7
अफ्रीका,6,7
समझौते,6,6
पद,6,2
एकत्र,6,5
खेल,6,3
दिखाई,6,5
कानूनी,6,6
अधिकारियों,6,10
स्थानीय,6,7
लम्बे,6,5
लेने,6,4
अल्बानिया,6,9
नेतृत्व,6,7
परिवर्तन,6,8
यूरो,6,4
विषय,6,4
सुविधा,6,6
महज,6,3
उल्लेखनीय,6,9
वजह,6,3
देखना,6,5
स्थल,6,4
व्यवहार,6,7
अनुमान,6,6
दस,6,2
विकल्प,6,6
यूनान,6,5
इससे,6,4
आस्ट्रेलिया,6,11
ए,6,1
करेंगे,6,6
कार्यक्रम,6,9
विज्ञान,6,7
बजाय,6,4
मान्यता,6,7
मिल,6,3
संपर्क,6,6
रंग,6,3
मूल,6,3
मिलकर,6,5
संदर्भ,6,6
बगैर,6,4
एल्बम,6,5
टीम,6,3
करेगा,6,5
संयुक्त,6,7
अस्पष्ट,6,7
शीर्ष,6,5
बड़ी,6,4
बच्चे,6,5
पक्ष,6,4
मात्रा,6,6
घोषित,6,5
आने,6,3
जिन्होंने,6,9
अनुबंध,6,6
स्पेनिश,6,7
तीसरे,6,5
शहरों,5,5
अगस्त,5,5
संदिग्ध,5,7
बैंक,5,4
राजवंश,5,6
हमला,5,4
रोना,5,4
पहला,5,4
खर्च,5,4
सर्वश्रेष्ठ,5,11
ऐतिहासिक,5,8
पुरानी,5,6
दोस्त,5,5
भेजा,5,4
प्रयोग,5,6
घटना,5,4
चुके,5,4
क्विंग,5,6
पतन,5,3
जगह,5,3
संस्करण,5,7
मैक्सिको,5,8
तट,5,2
मंगोलिया,5,8
मेरे,5,4
स्पेन,5,5
सन,5,2
कार्य,5,5
संभवतः,5,6
पत्र,5,4
तत्व,5,4
आखिरकार,5,7
सर्वाधिक,5,8
सामाजिक,5,7
ऊर्जा,5,5
इलाके,5,5
प्रदर्शित,5,9
तिथि,5,4
केन्द्रित,5,9
कार,5,3
पैटर्न,5,6
सितम्बर,5,7
ट्यूमर,5,6
मांग,5,4
इंटरनेट,5,7
जुलाई,5,5
धार्मिक,5,7
सार्वजनिक,5,9
सीमित,5,5
सांसदों,5,7
अधिकारी,5,7
चर्चा,5,5
मौजूद,5,5
दर,5,2
डोनाल्ड,5,7
फिल्मों,5,7
दूर,5,3
जाती,5,4
सर्दी,5,5
मौसम,5,4
निवास,5,5
आई,5,2
चीज,5,3
तुरंत,5,5
सामना,5,5
बहस,5,3
पहचान,5,5
डिज्नी,5,6
सुबह,5,4
बदलाव,5,5
खोल,5,3
आय,5,2
आकार,5,4
सेट,5,3
लगाया,5,5
नवम्बर,5,6
यही,5,3
आबादी,5,5
बिलियन,5,6
मतलब,5,4
संघीय,5,5
मठ,5,2
आपको,5,4
भर,5,2
आवाज,5,4
रिपोर्ट,5,7
देती,5,4
अतिरिक्त,5,8
स्वतंत्रता,5,10
तहत,5,3
ला,5,2
हत्या,5,5
उम्र,5,4
राष्ट्र,5,7
कैसे,5,4
साहित्य,5,7
सहायक,5,5
अलावा,5,5
कैरेबियाई,5,9
रोम,5,3
हमेशा,5,5
शिक्षा,5,6
जानकारी,5,7
बढ़ावा,5,6
आलोचना,5,6
एशिया,5,5
प्रत्यक्ष,5,9
लिखा,5,4
समझौता,5,6
निचले,5,5
कंपनियों,5,8
निर्भर,5,6
भुगतान,5,6
महान,5,4
छोड़,5,4
स्वीकार,5,7
निवेशकों,5,8
पांच,5,4
पाया,5,4
राजा,5,4
बनाया,5,5
सैन्य,5,5
गर्मी,4,5
मुक्त,4,5
जनसंख्या,4,8
मंत्री,4,6
जवाब,4,4
विंस्टन,4,7
दिवालिया,4,8
मिले,4,4
बावजूद,4,6
उपलब्ध,4,6
लड़की,4,5
सामने,4,5
धोखाधड़ी,4,8
वक्त,4,4
सीनेट,4,5
तुर्की,4,6
तेज,4,3
सिद्धान्त,4,9
सीमाओं,4,6
विरोध,4,5
मेल,4,3
अफीम,4,4
दूसरा,4,5
सक्रिय,4,6
वास्तविक,4,8
उदाहरण,4,6
इतना,4,4
संक्रमण,4,7
पद्धति,4,6
विश्व,4,5
विस्तार,4,7
शक्तियों,4,8
विभाग,4,5
संभव,4,4
रुख,4,3
निभाई,4,5
लंदन,4,4
प्रकाशित,4,8
स्वस्थ,4,6
वनस्पति,4,7
खान,4,3
सटीक,4,4
अच्छे,4,5
पहने,4,4
ग्रेट,4,5
सत्ता,4,5
पसंद,4,4
सके,4,3
मॉडल,4,4
चलता,4,4
सरल,4,3
सुश्री,4,6
चुकी,4,4
न,4,1
उद्योग,4,6
अन्तर,4,5
खुले,4,4
फराओ,4,4
अनुभव,4,5
हाथ,4,3
स्वास्थ्य,4,9
आता,4,3
जानता,4,5
दबाव,4,4
संघ,4,3
छोड़ने,4,6
खोज,4,3
दिसम्बर,4,7
वर्षीय,4,6
खड़े,4,4
रिपब्लिकन,4,9
सम्मेलन,4,7
कहां,4,4
पोलोनियम,4,8
धारा,4,4
पार्क,4,5
अभिनय,4,5
कला,4,3
घर,4,2
साक्षात्कार,4,11
वीडियो,4,6
दर्ज,4,4
प्रकार,4,6
व्यक्त,4,6
योग्य,4,5
बल,4,2
इनकार,4,5
विश्वविद्यालय,4,13
होंगे,4,5
विचारों,4,7
महाद्वीप,4,8
ओंटेरियो,4,8
गाने,4,4
उठाने,4,5
होना,4,4
भाई,4,3
एस्टेट,4,6
रियल,4,4
विनाश,4,5
रह,4,2
लॉर्ड,4,5
पड़,4,3
बैठक,4,4
अच्छा,4,5
तस्वीरों,4,8
जर्मनी,4,6
अविश्वसनीय,4,10
खिलाड़ी,4,7
बड़े,4,4
मीडिया,4,6
सात,4,3
जीतने,4,5
बीजिंग,4,6
मारे,4,4
खाते,4,4
एजेंट,4,5
न्यू,4,4
निशाना,4,6
लाइन,4,4
अफ्रीकी,4,7
जहाज,4,4
अधिकार,4,6
सेनाओं,4,6
निगरानी,4,7
जोसफ,4,4
रहती,4,4
सफलता,4,5
जिसपर,4,5
विज्ञापन,4,8
दर्शकों,4,7
हद,4,2
पैसे,4,4
निर्देशक,4,8
चर्च,4,4
प्रेरित,4,7
डेनिश,4,5
काफी,4,4
बीबीसी,4,6
युवा,4,4
नियंत्रण,4,8
कौन,4,3
लाभ,4,3
समीक्षा,4,7
क्षेत्रों,4,9
रोमन,4,4
इलाकों,4,6
विश्लेषण,4,8
समूह,4,4
आग्रह,4,5
लागत,4,4
सहित,4,4
सीगल,4,4
एजेंसी,4,6
स्मार्टफोन,4,10
जमीन,4,4
ओलम्पिक,4,7
धर्म,4,4
हासिल,4,5
अर्थव्यवस्था,4,12
पूर्ण,4,5
होकर,4,4
तकनीक,4,5
यूनियन,4,6
बाध्य,4,5
पुरस्कार,4,8
खेलों,4,5
बने,4,3
प्राचीन,4,7
नंबर,4,4
सफल,4,3
अवस्था,4,6
शुल्क,4,5
जाएगी,4,5
विद्रोह,4,7
परिणामस्वरूप,4,12
परम्परा,4,7
हिस्सों,4,7
नाटक,4,4
ब्रांड,4,6
बनाए,4,4
विचार,4,5
समाधान,4,6
कैमरून,4,6
उचित,4,4
शान्ति,4,6
मकदूनिया,4,8
आसान,4,4
फ्रांसीसी,4,9
सैनिक,4,5
मानना,4,5
बढ़ा,4,4
प्रवक्ता,4,8
ईस्वी,4,5
गर्मियों,4,8
बेटी,4,4
डेनेविर्के,4,10
बढ़ाने,4,6
जबर्द्स्त,4,9
वित्तीय,4,7
एकेमेनिड,4,8
कैरियर,4,6
समुद्री,4,7
शब्द,4,4
परिवार,4,6
बेहतर,4,5
नागरिक,4,6
प्रसार,3,6
संकट,3,4
राजाओं,3,6
निर्माता,3,8
परेड,3,4
कण,3,2
प्रतिद्वंद्वी,3,13
शक्तिशाली,3,9
इमारत,3,5
तथा,3,3
सूची,3,4
लेता,3,4
सामान्य,3,7
अल,3,2
चिंतित,3,6
रखना,3,4
समस्या,3,6
गोल्फ,3,5
चिंता,3,5
ऊंची,3,4
एंडीज,3,5
मे,3,2
बोड,3,3
मेयर,3,4
चन्द्रमा,3,8
क्यूरी,3,6
पूंजी,3,5
आयरन,3,4
खारिज,3,5
मृत,3,3
विद्वानों,3,9
परिषद,3,5
बिताए,3,5
आतंक,3,4
देर,3,3
कार्यस्थल,3,9
सदस्यों,3,7
एंटोनियो,3,8
संस्थान,3,7
तूफान,3,5
बनाकर,3,5
अंटार्कटिक,3,10
घटनाक्रम,3,8
पारम्परिक,3,9
जिम्मेदार,3,9
आते,3,3
आस्ट्रेलियाई,3,12
जॉन,3,3
खेद,3,3
पाना,3,4
समान,3,4
चुनौतियों,3,9
शेन,3,3
उद्देश्य,3,8
चैपल,3,4
प्रश्न,3,6
मामलों,3,6
पत्थर,3,5
जरूरतों,3,7
जिलों,3,5
नहर,3,3
थ्रेस,3,5
मिलाकर,3,6
अनुसंधान,3,8
नष्ट,3,4
लीटर,3,4
सैनिकों,3,7
इस्लामी,3,7
ग्रीक,3,5
वोटों,3,5
आधिकारिक,3,8
कीं,3,3
नियंत्रित,3,9
बाल्कन,3,6
मिली,3,4
अन्त,3,4
टिप्पणी,3,7
संरचना,3,6
प्रशान्त,3,8
व्यापक,3,6
अभिजात्य,3,8
निर्मित,3,7
केशा,3,4
जापानी,3,6
मार्गरेट,3,8
समस्याओं,3,8
न्यायिक,3,7
असाधारण,3,7
थाई,3,3
बरसात,3,5
नगर,3,3
इतिहासकार,3,9
राइट,3,4
समर्पण,3,6
फूट,3,3
मकदूनियाई,3,9
सचेत,3,4
गाइड,3,4
संचालित,3,7
महीनों,3,6
लिखे,3,4
भारतीय,3,6
अधीन,3,4
आइसलैंड,3,7
जैसाकि,3,6
मई,3,2
पड़ने,3,5
औद्योगिक,3,8
कोलम्बस,3,7
एपिसोड,3,6
सीएनएन,3,6
आल्पस,3,5
मार्च,3,5
रूसी,3,4
हिचकॉक,3,6
गठबंधन,3,6
पाम,3,3
चल,3,2
मोर्चों,3,7
पर्याप्त,3,8
दिखाया,3,6
प्रशिक्षण,3,9
डिजाइन,3,6
आकर्षित,3,7
प्रस्ताव,3,8
बाहरी,3,5
कीमत,3,4
समझ,3,3
यद्यपि,3,6
स्विट्जरलैंड,3,12
सलाह,3,4
फैसले,3,5
यहूदी,3,5
निकाला,3,6
फिलिप,3,5
खर्चों,3,6
प्रबंधन,3,7
प्रस्तुत,3,8
बांड,3,4
शत्रुओं,3,7
निवेशक,3,6
जिनकी,3,5
चयन,3,3
नुकसान,3,6
प्रावधानों,3,10
आए,3,2
उपनिवेशों,3,9
घुड़सवार,3,8
झील,3,3
हेनरी,3,5
जोर,3,3
शपथ,3,3
हल्के,3,5
जानवर,3,5
हस्तक्षेप,3,9
महिलाएं,3,7
मृत्यु,3,6
वर्णमाला,3,8
अनुचित,3,6
निकल,3,4
द्वितीय,3,7
जनरल,3,4
रोमा,3,4
हटा,3,3
आयोजित,3,6
पोस्टर,3,6
पश्चिमी,3,7
हार,3,3
मार्टिन,3,7
आक्रमण,3,6
थोड़ी,3,5
जितना,3,5
गाद,3,3
निश्चित,3,7
शुष्क,3,5
कमान,3,4
साफ,3,3
बुरी,3,4
जोखिम,3,5
टकराव,3,5
अंत,3,3
पालन,3,4
चाहता,3,5
नामांकन,3,7
समृद्ध,3,6
रेफर्टी,3,7
हेरेड,3,5
बाकी,3,4
स्टीफन,3,6
भविष्य,3,6
चालक,3,4
क्रिस्टोफर,3,10
सदस्य,3,5
शुरुआती,3,7
घंटे,3,4
दावा,3,4
युगों,3,5
डीजल,3,4
छात्रों,3,7
माया,3,4
हाउस,3,4
विभाजित,3,7
कोशिश,3,5
रिचर्ड,3,6
बरती,3,4
कहानी,3,5
वैलेंटिनो,3,9
खासकर,3,5
शादी,3,4
बुरे,3,4
वालों,3,5
बाजारों,3,7
ब्लंट,3,5
किपलिंग,3,7
मिशिमा,3,6
कौशल,3,4
गिनी,3,4
समुदायों,3,8
नौकरी,3,5
रहते,3,4
जॉर्ज,3,5
पारिवारिक,3,9
ऑटोमन,3,5
तृतीय,3,5
समाचार,3,6
कैथोलिक,3,7
बेशक,3,4
विपरीत,3,6
जैस्मिन,3,7
इतनी,3,4
खराब,3,4
यूनानी,3,6
सीखने,3,5
दिल,3,3
तुलना,3,5
कप,3,2
नियुक्त,3,7
इच्छा,3,5
चैम्पियन,3,8
रेस,3,3
भोजन,3,4
इंग्लैंड,3,8
पापुआ,3,5
देखने,3,5
मौत,3,3
घंटों,3,5
छोड़कर,3,6
बढ़ने,3,5
स्रोत,3,5
रविवार,3,6
गहराई,3,5
कृषि,3,4
मौजूदा,3,6
आपस,3,3
अयोग्य,3,6
ईमेल,3,4
हमने,3,4
उठाए,3,4
पार्टियों,3,9
जिम्मेदारी,3,10
बाल,3,3
निर्धारण,3,8
डिग्री,3,6
हमारी,3,5
सतह,3,3
प्रतिस्पर्धा,3,12
श्रीमान,3,7
सहयोगी,3,6
वो,3,2
अध्यक्ष,3,7
तस्वीर,3,6
पर्यावरण,3,8
प्रभावित,3,8
एसोसिएशन,3,8
दिशा,3,4
स्टेशन,3,6
टेक्नोलॉजी,3,10
गहरी,3,4
कार्यकाल,3,8
हटाने,3,5
समूहों,3,6
लक्ष्य,3,6
भेजने,3,5
इसी,3,3
अकेला,3,5
मारने,3,5
अंतरिक्ष,3,8
बातचीत,3,6
परिणाम,3,6
सीधे,3,4
किस्मत,3,6
खुलासा,3,6
राय,3,3
पाठ्यक्रम,3,9
जरिए,3,4
डालने,3,5
वास्तव,3,6
अधिकतम,3,6
सीमाएं,3,6
जैसा,3,4
मैदान,3,5
प्रौद्योगिकी,3,12
विशेषज्ञों,3,10
व्यक्तियों,3,10
यकीन,3,4
शरीर,3,4
अपेक्षा,3,7
कनाडा,3,5
यात्रियों,3,9
लगाते,3,5
चरण,3,3
बीजों,3,5
ग्राहक,3,6
मंगलवार,3,7
तथाकथित,3,7
अवसर,3,4
पड़ता,3,5
वैश्विक,3,7
तरफ,3,3
हों,3,3
राजधानी,3,7
जनमत,3,4
बता,3,3
कार्बन,3,6
पिछली,3,5
प्रवेश,3,6
देख,3,3
लगे,3,3
बंद,3,3
कोड,3,3
फोन,3,3
घटनाओं,3,6
ट्विटर,3,6
घरेलू,3,5
सुझाव,3,5
चाहे,3,4
वर्ग,3,4
स्ट्रीट,3,7
भारत,3,4
वैज्ञानिक,3,9
एजेंटों,3,7
बनने,3,4
जीता,3,4
ग्राहकों,3,8
बदल,3,3
वर्तमान,3,7
कार्रवाई,3,8
ऑस्कर,3,5
वाशिंगटन,3,8
उत्सर्जन,3,8
उन्नति,3,6
जिले,3,4
सोचा,3,4
डिजिटल,3,6
दादी,3,4
आश्चर्यजनक,3,10
फिनिश,2,5
खुफिया,2,6
लुई,2,3
मोजमिर,2,6
नॉर्वे,2,6
सम्मान,2,6
मोरिविया,2,8
बर्बाद,2,6
समर्पित,2,7
आवश्यकता,2,8
प्रयोजन,2,7
प्रचुर,2,6
अगले,2,4
तैयारी,2,6
विवाह,2,5
सामी,2,4
वेल्स,2,5
प्रक्रिया,2,9
वर्गीकरण,2,8
वायु,2,4
पिंड,2,4
उड्डयन,2,6
स्वाभाविक,2,9
देखे,2,4
महत्वाकांक्षाओं,2,15
जातीय,2,5
मोराविया,2,8
संदेश,2,5
तटवर्ती,2,7
सवाल,2,4
रियासत,2,6
स्लोवाकिया,2,10
आस्ट्रिया,2,9
दुर्भाग्यवश,2,11
परियोजनाओं,2,10
मुख्यालय,2,8
विशेषता,2,7
विशेषज्ञ,2,8
बिन्दु,2,6
केन्द्र,2,7
प्रवाहित,2,8
हल्की,2,5
समानांतर,2,8
आकृति,2,5
चेतावनी,2,7
प्रतिक्रिया,2,11
युक्रेन,2,7
डेल्टा,2,6
परिवहन,2,6
डेन्यूब,2,7
कब्जे,2,5
एयरलाइन,2,7
कंसास,2,5
चुका,2,4
हटने,2,4
फसल,2,3
पहुंचा,2,6
सेल,2,3
शहरीकरण,2,7
तंत्र,2,5
पारिस्थितिकी,2,12
प्रदूषण,2,7
थॉमस,2,4
तराई,2,4
सामान्यतया,2,10
ठण्डा,2,5
काला,2,4
बिजली,2,5
समतल,2,4
पनबिजली,2,7
बहरहाल,2,6
सटे,2,3
बनाती,2,5
अरबी,2,4
श्रम,2,4
बुनियादी,2,8
एकीकृत,2,6
अनुयायी,2,7
सुपर,2,4
इस्लाम,2,6
माउंट,2,5
साहेल,2,5
प्रायोजन,2,8
ताजा,2,4
विघटित,2,6
डाई,2,3
परिवेश,2,6
भिन्न,2,5
आयुवर्ग,2,7
सहारा,2,5
बढ़ती,2,5
निकाल,2,5
नियम,2,4
धनी,2,3
पेय,2,3
वाइन,2,4
शराब,2,4
लैगून,2,5
पेशकश,2,5
रेगिस्तान,2,9
काल,2,3
इनकी,2,4
संस्कृतियों,2,11
मार्ग,2,5
कितनी,2,5
सभ्यताएं,2,8
उपनिवेश,2,7
विजेता,2,6
लोकप्रिय,2,8
चुना,2,4
यातायात,2,7
कठिन,2,4
निपुण,2,5
कदम,2,3
क्रान्तिकारी,2,12
कचरा,2,4
अर्थदण्ड,2,8
महासागरों,2,9
रात,2,3
जूते,2,4
गिरावट,2,6
क्रमशः,2,6
पूछा,2,4
बांड्स,2,6
खातों,2,5
बचत,2,3
वापसी,2,5
आंख,2,3
लैस,2,3
नजरिए,2,5
चिकित्सक,2,8
चिढ़,2,4
डॉस,2,3
मामला,2,5
टार्लो,2,6
असर,2,3
ड्रामा,2,6
रसायन,2,5
दशकों,2,5
सिनेमा,2,6
बनाई,2,4
गणना,2,4
गिरा,2,4
मुद्दों,2,7
समूचे,2,5
टेलीविजन,2,8
प्रीमियम,2,8
टैरिफ,2,5
वैसे,2,4
घायल,2,4
मर,2,2
लहर,2,3
प्रेस,2,5
तू,2,2
लेना,2,4
निष्ठा,2,6
ग्रहण,2,5
सूचना,2,5
इसपर,2,4
पत्तियां,2,8
बजे,2,3
व्हील,2,5
प्लेटफॉर्म,2,10
छोटा,2,4
ट्रेन,2,5
मेरा,2,4
चाहती,2,5
यहीं,2,4
मैच,2,3
रास्ता,2,6
उपभोक्ता,2,8
व्यापारिक,2,9
गिटार,2,5
वादक,2,4
विंटरकॉर्न,2,10
सूदूर,2,5
कार्यकारी,2,9
मूल्य,2,5
vw,2,2
निपटने,2,6
सर्वेक्षण,2,9
आश्चर्य,2,7
एंडी,2,4
गंवा,2,4
अंक,2,3
हथियारों,2,8
मन,2,2
अनाज,2,4
मजाक,2,4
मीटर,2,4
गति,2,3
जापान,2,5
अनाया,2,5
गोंजालेज,2,8
बढ़कर,2,5
कार्सन,2,6
मानता,2,5
वास्तुकला,2,9
योगदान,2,6
स्नोमैन,2,7
खिलाड़ियों,2,10
चली,2,3
टूर्नामेंट,2,10
कोरिया,2,6
आयोजन,2,5
प्योंग्यांग,2,11
बुढ़ापे,2,7
संपूर्ण,2,7
व्यवधान,2,7
वेबसाइटों,2,9
एथेंस,2,5
सदी,2,3
पांचवी,2,6
स्पॉटिफाई,2,9
ज्वालामुखी,2,10
समेत,2,4
योजनाओं,2,7
उत्सव,2,5
एकदम,2,4
सोना,2,4
स्तरों,2,6
जिन्दा,2,6
अर्थ,2,4
शेष,2,3
कार्लोस,2,7
जमा,2,3
निर्णायक,2,8
प्रकाश,2,6
प्रवृत्ति,2,9
लिंक,2,4
लेते,2,4
कितने,2,5
वैध,2,3
हाईकोर्ट,2,8
जटिंग,2,5
चीजों,2,5
टिप्पणियों,2,10
चैट,2,3
कहती,2,4
परेशानी,2,7
कॉटन,2,4
किस्म,2,5
मानवीय,2,6
सीरीज,2,5
मौका,2,4
शिक्षकों,2,8
बनाना,2,5
अस्तित्व,2,8
मुकाबले,2,7
परिवर्तनों,2,10
प्रकृति,2,7
रहेगा,2,5
हमारा,2,5
दोस्तों,2,7
